Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,28/08/2004,Rizespor,Samsunspor,2.0,0.0,H,2.0,0.0,2.0,3.2,3.2,2.1,3.3,3.0,2.1,3.0,3.1,2.1,3.2,3.0,2004/5,€22.85m,€34.65m,2.0749999999999997,0.043301270189221974,1.9996832923974168,0.020868082018902157,0.009036144578313143,0.25011431184270694,3.175,0.1089724735885168,1.999143554432918,0.03432203892551711,0.017716535433070835,0.25030886742598457,3.0749999999999997,0.08291561975888508,1.9994777463270101,0.026964429189881328,0.014227642276422703,0.25017717363869485,H
T1,28/08/2004,Sakaryaspor,Galatasaray,1.0,2.0,A,1.0,1.0,5.0,3.5,1.57,6.0,3.6,1.5,4.8,3.5,1.55,5.0,3.5,1.57,2004/5,€14.85m,€79.65m,5.2,0.469041575982343,1.994299070311289,0.09020030307352749,0.04326923076923084,0.2517053994681466,3.525,0.04330127018922197,1.9998916585608881,0.012284048280630346,0.005319148936170137,0.25003667661010315,1.5475,0.02861380785564902,1.9997519779802422,0.018490344333214226,0.009289176090468532,0.25008841738277143,A
T1,29/08/2004,Ankaragucu,A. Sebatspor,2.0,1.0,H,1.0,1.0,1.66,3.4,4.33,1.7,3.4,4.3,1.65,3.3,4.4,1.65,3.4,4.5,2004/5,€32.76m,€26.73m,1.665,0.020615528128088322,1.999889875407421,0.012381698575428422,0.006006006006006093,0.25003737277119914,3.375,0.043301270189221974,1.9998806655962857,0.012830005981991697,0.005555555555555536,0.2500423992311607,4.3825,0.07693341276714565,1.999778342768291,0.017554686313096552,0.009555048488305795,0.25007572547784557,H
T1,29/08/2004,Besiktas,Gaziantepspor,3.0,4.0,A,0.0,2.0,1.66,3.4,4.33,1.6,3.5,5.0,1.6,3.4,4.6,1.6,3.4,4.8,2004/5,€76.25m,€38.60m,1.6149999999999998,0.025980762113533087,1.9998144550816601,0.01608715920342606,0.006965944272445901,0.2500623608429339,3.4250000000000003,0.043301270189221974,1.9998852552188593,0.012642706624590357,0.005474452554744769,0.25003881786657,4.682499999999999,0.24782806540018826,1.9979714343048625,0.05292644215700765,0.029498131340096156,0.25071768104539316,H
T1,29/08/2004,Diyarbakirspor,Malatyaspor,1.0,2.0,A,0.0,1.0,2.37,3.1,2.62,2.3,3.4,2.6,2.3,3.0,2.7,2.4,3.25,2.5,2004/5,€22.93m,€33.95m,2.3425000000000002,0.04380353866983815,1.9997480163471866,0.018699482890005614,0.009871931696904923,0.25008687976977056,3.1875,0.15155444566227672,1.9983730916338776,0.047546492756792694,0.026470588235294246,0.25055741463359893,2.6050000000000004,0.0712390342438751,1.9994593893807577,0.027347038097456845,0.01487523992322437,0.2501894772358856,H
T1,29/08/2004,Trabzonspor,Genclerbirligi,3.0,1.0,H,2.0,0.0,1.66,3.4,4.33,1.65,3.4,4.75,1.65,3.3,4.4,1.65,3.25,4.7,2004/5,€63.60m,€46.95m,1.6524999999999999,0.004330127018922197,1.9999950520443512,0.0026203491793780316,0.0011346444780635512,0.2500017062167714,3.3375000000000004,0.06495190528383288,1.999726395603083,0.01946124502886378,0.010299625468164653,0.2500955039932231,4.545,0.1825513626352868,1.998835521684883,0.040165316311394236,0.021452145214521323,0.2504043910576951,H
T1,11/09/2004,A. Sebatspor,Fenerbahce,1.0,4.0,A,0.0,1.0,7.0,3.75,1.4,6.7,4.0,1.4,6.0,3.9,1.4,7.0,3.75,1.4,2004/5,€26.73m,€90.60m,6.675,0.4085033659592048,1.9972463666333322,0.06119900613621045,0.030898876404494402,0.2510490191187158,3.85,0.10606601717798211,1.9994539944720882,0.027549614851423924,0.01461038961038974,0.2501866292850617,1.4,0.0,2.0,0.0,0.0,0.25,A
T1,11/09/2004,Denizlispor,Trabzonspor,0.0,2.0,A,0.0,0.0,2.625,3.2,2.375,3.0,3.3,2.1,2.5,3.0,2.5,2.5,3.25,2.4,2004/5,€27.24m,€63.60m,2.65625,0.2049199538844375,1.9958039985946876,0.07714633558002354,0.038235294117647145,0.2512954392626874,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.34375,0.14829763147130837,1.997058877779085,0.06327365609442491,0.03266666666666662,0.2511173226900505,A
T1,11/09/2004,Gaziantepspor,Ankaraspor,2.0,1.0,H,0.0,0.0,1.571,3.5,5.0,1.65,3.5,4.5,1.7,3.2,4.2,1.6,3.4,4.8,2004/5,€38.60m,€32.75m,1.63025,0.04919540120783647,1.9993445103118552,0.030176599422074204,0.01675356540407913,0.250224796549362,3.4000000000000004,0.12247448713915883,1.999054401627845,0.036021907982105535,0.018382352941176405,0.25034480880627474,4.625,0.30310889132455343,1.9968856193547175,0.06553705758368723,0.03648648648648645,0.2511083178674217,H
T1,11/09/2004,Genclerbirligi,Diyarbakirspor,2.0,0.0,H,0.0,0.0,1.727,3.2,4.333,1.85,3.4,3.6,1.8,3.1,3.8,1.75,3.3,4.0,2004/5,€46.95m,€22.93m,1.78175,0.04742559962720557,1.9994901993237482,0.026617426478016317,0.014697628735793389,0.25017450636003014,3.2499999999999996,0.11180339887498938,1.999146057925888,0.034401045807689046,0.019230769230769384,0.25029653156166315,3.93325,0.2706781991590753,1.9966035660272492,0.06881794931903014,0.03812051102777625,0.25114559535898456,H
T1,12/09/2004,Galatasaray,Samsunspor,3.0,1.0,H,0.0,1.0,1.25,5.0,8.0,1.25,5.0,9.0,1.35,4.0,7.0,1.3,4.33,8.0,2004/5,€79.65m,€34.65m,1.2875,0.04145780987944254,1.999255821175274,0.03220024068306216,0.016990291262136026,0.250251462213665,4.5825,0.433495963072322,1.9934894815880861,0.09459813705888097,0.0500545553737044,0.2523446546807847,8.0,0.7071067811865476,1.994349704144249,0.08838834764831845,0.046875,0.251999503999008,H
T1,12/09/2004,Istanbulspor,Rizespor,0.0,3.0,A,0.0,0.0,2.1,3.0,3.2,2.35,3.3,2.6,2.0,3.2,3.1,2.0,3.3,3.1,2004/5,€27.55m,€22.85m,2.1125,0.143069039278245,1.996753664823333,0.06772498900745326,0.03402366863905337,0.2510224575938037,3.2,0.12247448713915883,1.998931798860051,0.038273277230987134,0.01953125,0.25039080291402793,3.0,0.2345207879911715,1.9954605629780633,0.07817359599705716,0.03749999999999987,0.25181778831055407,H
T1,12/09/2004,Kayserispor,Konyaspor,2.0,2.0,D,1.0,0.0,2.2,3.2,2.8,2.1,3.3,3.0,2.2,3.0,2.9,2.15,3.3,2.8,2004/5,€30.03m,€37.25m,2.1625000000000005,0.04145780987944255,1.9997340157929084,0.019171241562747996,0.01011560693641611,0.250093687726523,3.2,0.12247448713915883,1.998931798860051,0.038273277230987134,0.01953125,0.25039080291402804,2.875,0.08291561975888508,1.9994027260558451,0.02884021556830785,0.01521739130434785,0.2502023351281595,H
T1,12/09/2004,Malatyaspor,Ankaragucu,1.0,0.0,H,0.0,0.0,1.833,3.4,3.5,1.75,3.5,4.0,1.8,3.1,3.8,1.8,3.4,3.6,2004/5,€33.95m,€32.76m,1.79575,0.029651096101156182,1.9998028574800666,0.016511817402843482,0.008666295419741177,0.2500691667164292,3.35,0.14999999999999994,1.9985334858302353,0.04477611940298506,0.022388059701492713,0.2505449255355689,3.7249999999999996,0.19202864369671516,1.998090836224928,0.05155131374408461,0.028523489932885893,0.250648255204095,H
T1,12/09/2004,Sakaryaspor,Besiktas,1.0,4.0,A,0.0,1.0,5.0,3.5,1.571,6.0,3.9,1.45,4.4,3.3,1.65,5.5,3.5,1.53,2004/5,€14.85m,€76.25m,5.225,0.5931905258852335,1.9906317603624868,0.11352928725076239,0.06339712918660267,0.2533874511718749,3.55,0.2179449471770337,1.9973139951342294,0.06139294286677006,0.03169014084507049,0.2508778428442801,1.5502500000000001,0.07218162854909826,1.9984348757023724,0.04656128272801049,0.025842606031285298,0.2505454633632733,A
T1,17/09/2004,Diyarbakirspor,Denizlispor,0.0,1.0,A,0.0,0.0,2.5,3.2,2.5,2.65,3.15,2.4,2.5,3.0,2.5,2.65,3.2,2.3,2004/5,€22.93m,€27.24m,2.575,0.07499999999999996,1.999387968148405,0.02912621359223299,0.014563106796116498,0.2502120840795551,3.1375,0.08196798155377508,1.99950343077545,0.026125253084868547,0.01294820717131473,0.2501795868414243,2.425,0.08291561975888508,1.99915166182264,0.03419200814799385,0.018041237113401998,0.2503028105789147,A
T1,18/09/2004,Ankaraspor,Sakaryaspor,1.0,1.0,D,1.0,0.0,1.57,3.5,5.0,1.55,3.5,5.5,1.6,3.4,4.6,1.6,3.4,4.8,2004/5,€32.75m,€14.85m,1.58,0.021213203435596444,1.9998697817887354,0.013426078123795218,0.007120253164556889,0.25004545530256356,3.45,0.050000000000000044,1.9998484829291059,0.014492753623188418,0.007246376811594457,0.25005250997689554,4.975,0.33447720400649145,1.9967771645344499,0.06723159879527467,0.03643216080402012,0.25105540573429586,H
T1,18/09/2004,Fenerbahce,Malatyaspor,3.0,1.0,H,1.0,1.0,1.36,4.0,7.5,1.3,4.5,8.25,1.33,4.0,7.5,1.33,4.2,7.5,2004/5,€90.60m,€33.95m,1.33,0.021213203435596444,1.9998164769540814,0.015949777019245447,0.008458646616541277,0.25006364740508746,4.175,0.20463381929681126,1.9982853183271527,0.04901408845432605,0.025449101796407136,0.25056348610067625,7.6875,0.3247595264191645,1.998732720431958,0.0422451416480214,0.018292682926829285,0.2504056246619796,H
T1,18/09/2004,Konyaspor,A. Sebatspor,3.0,3.0,D,1.0,2.0,1.66,3.4,4.33,1.55,3.5,5.5,1.6,3.4,4.6,1.65,3.4,4.5,2004/5,€37.25m,€26.73m,1.6149999999999998,0.043874821936960545,1.9994654491929442,0.02716707240678672,0.014705882352941346,0.25018903365700873,3.4250000000000003,0.043301270189221974,1.9998852552188593,0.012642706624590357,0.005474452554744769,0.25003881786657,4.7325,0.453507166426287,1.9935659825048868,0.09582824435843361,0.04767564712097205,0.2519251185625075,H
T1,18/09/2004,Samsunspor,Istanbulspor,2.0,1.0,H,1.0,0.0,1.72,3.5,4.0,1.65,3.4,4.7,1.85,3.1,3.6,1.75,3.4,3.85,2004/5,€34.65m,€27.55m,1.7425000000000002,0.07189401922274209,1.9987763696481997,0.04125912150516045,0.022596843615495077,0.2504171818008503,3.35,0.14999999999999994,1.9985334858302353,0.04477611940298506,0.022388059701492713,0.2505449255355689,4.0375,0.4083120742765269,1.9927811801241395,0.10112992551740604,0.05340557275541791,0.25225155231900903,H
T1,19/09/2004,Ankaragucu,Genclerbirligi,1.0,0.0,H,1.0,0.0,2.25,3.2,2.75,2.3,3.2,2.75,2.5,3.0,2.5,2.65,3.2,2.3,2004/5,€32.76m,€46.95m,2.425,0.16007810593582122,1.9968724664446342,0.06601159007662731,0.03608247422680422,0.2510557596521302,3.1500000000000004,0.08660254037844395,1.9994488293074122,0.027492869961410774,0.011904761904761862,0.25020155872077404,2.575,0.1887458608817688,1.9960819448770468,0.0732993634492306,0.038834951456310884,0.25143216574603755,H
T1,19/09/2004,Besiktas,Galatasaray,0.0,0.0,D,0.0,0.0,2.25,3.0,2.87,2.1,3.2,3.1,2.3,3.0,2.7,2.2,3.0,3.0,2004/5,€76.25m,€79.65m,2.2125,0.0739509972887451,1.9991899439236362,0.03342417956553451,0.01836158192090398,0.2502882264751697,3.05,0.08660254037844393,1.9994246030975857,0.028394275533916047,0.012295081967212962,0.25018896447467887,2.9175000000000004,0.14972892172189042,1.9980895552673954,0.05132096717117066,0.028491859468723346,0.25068111091402023,H
T1,19/09/2004,Rizespor,Kayserispor,2.0,1.0,H,1.0,1.0,1.66,3.4,4.33,1.5,3.6,6.0,1.6,3.4,4.6,1.6,3.4,4.8,2004/5,€22.85m,€30.03m,1.5899999999999999,0.05744562646538027,1.9990522327341549,0.03612932482099388,0.018867924528301883,0.2503396699740639,3.45,0.08660254037844395,1.9995497476516628,0.025102185616940272,0.010869565217391353,0.25014878000396745,4.932499999999999,0.6384894282601711,1.988326900327866,0.1294453985322192,0.06601621895590482,0.25339962115630105,H
T1,19/09/2004,Trabzonspor,Gaziantepspor,0.0,0.0,D,0.0,0.0,1.57,3.5,5.0,1.65,3.5,4.5,1.5,3.7,5.0,1.65,3.4,4.5,2004/5,€63.60m,€38.60m,1.5924999999999998,0.06259992012774453,1.9988786174345,0.03930921201114256,0.02080062794348514,0.25040042933474427,3.5250000000000004,0.10897247358851693,1.9993150239099258,0.030914176904543806,0.015957446808510634,0.2502300179836059,4.75,0.25,1.9980008838722996,0.05263157894736842,0.026315789473684292,0.2506925207756233,H
T1,24/09/2004,Genclerbirligi,Fenerbahce,1.0,2.0,A,0.0,0.0,3.6,3.4,1.8,4.5,3.5,1.65,3.2,3.1,2.0,4.2,3.4,1.7,2004/5,€46.95m,€90.60m,3.875,0.5068283733178323,1.9875565269292923,0.1307944189207309,0.07258064516129026,0.25448580938954823,3.35,0.14999999999999994,1.9985334858302353,0.04477611940298506,0.022388059701492713,0.2505449255355689,1.7875,0.13404756618454514,1.9960030403535067,0.07499164541792734,0.04020979020979021,0.25128694553783637,A
T1,25/09/2004,A. Sebatspor,Rizespor,0.0,0.0,D,0.0,0.0,2.5,3.1,2.5,2.75,3.4,2.2,2.5,3.0,2.5,2.65,3.2,2.3,2004/5,€26.73m,€22.85m,2.6,0.10606601717798211,1.9988042022123504,0.04079462199153158,0.02163461538461542,0.25040618366558864,3.175,0.14790199457749034,1.9984442136008254,0.046583305378737117,0.025590551181102317,0.25052340335443085,2.375,0.12990381056766576,1.9978321337197051,0.05469634129164874,0.02894736842105261,0.25076744630613024,A
T1,25/09/2004,Besiktas,Ankaraspor,2.0,3.0,A,0.0,1.0,1.33,4.33,7.0,1.3,4.3,8.5,1.3,4.2,8.0,1.36,4.0,7.0,2004/5,€76.25m,€32.75m,1.3225,0.02487468592766552,1.9997455723803728,0.01880883624020077,0.00992438563327025,0.25008685903333344,4.2075,0.12910751333675355,1.999315497794714,0.030685089325431625,0.016191325014854208,0.250246624869915,7.625,0.649519052838329,1.9947896962699572,0.08518282660174807,0.04508196721311486,0.25175784260638956,H
T1,25/09/2004,Kayserispor,Samsunspor,1.0,4.0,A,0.0,1.0,2.37,3.2,2.6,2.4,3.4,2.5,2.3,3.0,2.7,2.35,3.2,2.6,2004/5,€30.03m,€34.65m,2.3549999999999995,0.03640054944640264,1.9998273185141493,0.015456708894438492,0.00849256900212314,0.250060455280143,3.2,0.14142135623730948,1.9985901994471325,0.04419417382415921,0.0234375,0.25049115161170493,2.5999999999999996,0.07071067811865482,1.999466327313029,0.027196414661021087,0.014423076923076872,0.2501853220549409,H
T1,25/09/2004,Sakaryaspor,Trabzonspor,1.0,3.0,A,1.0,1.0,7.0,3.75,1.4,8.25,4.5,1.3,5.4,3.8,1.45,6.4,3.85,1.4,2004/5,€14.85m,€63.60m,6.762499999999999,1.0316097857232644,1.9832359151456518,0.15254858199234966,0.0845656192236599,0.2558620798586786,3.9749999999999996,0.30516389039334263,1.9958602033595703,0.07677079003606105,0.036163522012578664,0.25125294095656575,1.3875,0.05448623679425838,1.9988775135069186,0.039269359851717756,0.020270270270270396,0.2504073063701683,A
T1,26/09/2004,Denizlispor,Ankaragucu,2.0,0.0,H,0.0,0.0,1.72,3.2,4.33,1.8,3.35,3.85,1.75,3.2,4.0,1.7,3.4,4.1,2004/5,€27.24m,€32.76m,1.7425,0.03766629793329844,1.999664058404766,0.02161623984694315,0.011836441893830818,0.2501145240332291,3.2875000000000005,0.08926785535678552,1.9994686129968886,0.027153720260619168,0.014258555133079831,0.25018323662596026,4.07,0.17449928366615144,1.9986791468074228,0.04287451687129028,0.023648648648648685,0.2504494496318843,H
T1,26/09/2004,Galatasaray,Istanbulspor,4.0,1.0,H,1.0,0.0,1.2,5.0,11.0,1.15,6.5,11.5,1.3,4.2,8.0,1.25,5.0,8.0,2004/5,€79.65m,€27.55m,1.2249999999999999,0.05590169943749479,1.998496962251376,0.04563404035713861,0.025510204081632626,0.2505227052540176,5.175,0.8317902379807063,1.9818113121803398,0.16073241313636838,0.08333333333333326,0.2556845556201173,9.625,1.6345871038277526,1.9791317277165656,0.16982723156651974,0.08766233766233755,0.2571484193739367,H
T1,26/09/2004,Gaziantepspor,Diyarbakirspor,1.0,1.0,D,0.0,0.0,1.5,3.6,5.5,1.5,3.6,6.0,1.45,3.8,5.4,1.45,3.75,6.0,2004/5,€38.60m,€22.93m,1.475,0.025000000000000022,1.9997927658541268,0.016949152542372895,0.008474576271186418,0.2500718184429761,3.6875,0.08926785535678552,1.9995776085997234,0.024208231961162178,0.012711864406779627,0.2501457296001784,5.725,0.27726341266023535,1.9983060551986656,0.04843029042100181,0.02510917030567672,0.25058940458579887,H
T1,01/10/2004,Ankaraspor,Galatasaray,0.0,2.0,A,0.0,1.0,4.5,3.5,1.61,4.5,3.5,1.65,4.0,3.2,1.75,4.5,3.3,1.66,2004/5,€32.75m,€79.65m,4.375,0.21650635094610965,1.9981980158323256,0.04948716593053935,0.021428571428571352,0.2506887052341598,3.375,0.12990381056766576,1.998928062791745,0.038490017945975036,0.020370370370370372,0.2503769529811981,1.6675,0.051173723726146786,1.999325150732921,0.030688889790792675,0.016116941529235262,0.25022629705879507,A
T1,02/10/2004,Ankaragucu,Gaziantepspor,2.0,1.0,H,1.0,1.0,2.6,3.2,2.4,2.55,3.2,2.45,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€32.76m,€38.60m,2.5375,0.04145780987944252,1.9998079528435235,0.016338053154460106,0.008620689655172376,0.25006568995461415,3.125,0.08291561975888508,1.9994898567400974,0.026532998322843223,0.014000000000000012,0.2501808504430148,2.4625,0.04145780987944252,1.9997949596912334,0.01683565883429138,0.008883248730964466,0.2500720757902076,A
T1,02/10/2004,Diyarbakirspor,Sakaryaspor,1.0,0.0,H,0.0,0.0,1.53,3.5,5.5,1.55,3.5,5.5,1.65,3.3,4.4,1.55,3.6,5.0,2004/5,€22.93m,€14.85m,1.5699999999999998,0.04690415759823425,1.9993626741821542,0.029875259616709716,0.014331210191082633,0.25020990255531506,3.4749999999999996,0.10897247358851693,1.9992855534652352,0.031358985205328614,0.01618705035971235,0.2502567235294417,5.1,0.4527692569068707,1.9942029439494866,0.08877828566801386,0.04656862745098023,0.25221297397278364,H
T1,02/10/2004,Fenerbahce,Denizlispor,2.0,0.0,H,0.0,0.0,1.36,4.0,7.0,1.35,4.2,7.5,1.4,3.9,6.0,1.33,4.2,7.5,2004/5,€90.60m,€27.24m,1.3599999999999999,0.02549509756796386,1.9997473296586816,0.018746395270561666,0.010110294117646967,0.2500861589017591,4.074999999999999,0.1299038105676659,1.9992651245099853,0.031878235722126606,0.016871165644171793,0.25025774561398173,7.0,0.6123724356957945,1.994332836598392,0.08748177652797064,0.044642857142857206,0.25223686906632065,H
T1,02/10/2004,Rizespor,Malatyaspor,0.0,1.0,A,0.0,1.0,2.2,3.2,2.8,2.25,3.3,2.75,2.2,3.0,2.9,2.1,3.25,2.9,2004/5,€22.85m,€33.95m,2.1875,0.0544862367942584,1.999549948794469,0.024907993963089556,0.012857142857142678,0.2501604653245629,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,2.8375,0.06495190528383288,1.9996213713707367,0.022890539307077667,0.012114537444933848,0.25013233603682866,H
T1,03/10/2004,Istanbulspor,Kayserispor,2.0,0.0,H,0.0,0.0,2.1,3.25,3.0,2.0,3.45,3.1,1.9,3.3,3.3,2.0,3.3,3.1,2004/5,€27.55m,€30.03m,2.0,0.07071067811865482,1.999097939521405,0.03535533905932741,0.018750000000000044,0.2503136743206856,3.325,0.07500000000000011,1.9996353711408175,0.02255639097744364,0.011278195488721776,0.2501223204504252,3.125,0.10897247358851676,1.999129124253521,0.03487119154832537,0.018000000000000016,0.25029135037042083,H
T1,03/10/2004,Konyaspor,Genclerbirligi,3.0,2.0,H,1.0,1.0,2.4,3.2,2.6,2.5,3.4,2.4,2.3,3.1,2.6,2.55,3.15,2.4,2004/5,€37.25m,€46.95m,2.4375,0.09601432184835762,1.9988762012238641,0.039390491014710816,0.02179487179487194,0.2503974725240151,3.2125,0.11388041973930368,1.999102060363123,0.03544915789550309,0.018482490272373475,0.25029684493198506,2.5,0.10000000000000009,1.9988455359952022,0.040000000000000036,0.020000000000000018,0.25039999999999996,H
T1,03/10/2004,Samsunspor,A. Sebatspor,3.0,0.0,H,1.0,0.0,1.66,3.4,4.33,1.65,3.5,4.5,1.65,3.3,4.4,1.65,3.3,4.7,2004/5,€34.65m,€26.73m,1.6524999999999999,0.004330127018922197,1.9999950520443512,0.0026203491793780316,0.0011346444780635512,0.2500017062167714,3.375,0.08291561975888508,1.9995663076193992,0.024567591039669653,0.012962962962963065,0.2501473995636872,4.4825,0.1393511750937178,1.9993067740614934,0.031087824895419478,0.016871165644171793,0.25023361782831705,H
T1,03/10/2004,Trabzonspor,Besiktas,1.0,0.0,H,1.0,0.0,2.0,3.2,3.2,1.9,3.35,3.5,1.85,3.2,3.5,2.1,3.2,3.0,2004/5,€63.60m,€76.25m,1.9625,0.09601432184835762,1.9982801400296537,0.048924495209354206,0.027070063694267565,0.25058449190673304,3.2375,0.06495190528383286,1.9997118561781726,0.020062364566434863,0.008687258687258614,0.25009611961552153,3.3,0.21213203435596423,1.9969961719766112,0.06428243465332249,0.03409090909090917,0.25108051721355085,H
T1,16/10/2004,Besiktas,Diyarbakirspor,4.0,0.0,H,2.0,0.0,1.5,3.4,6.0,1.4,4.0,6.75,1.5,3.7,5.0,1.5,3.4,6.0,2004/5,€76.25m,€22.93m,1.475,0.04330127018922197,1.9993710881552347,0.029356793348625062,0.01271186440677985,0.25023084025854114,3.625,0.24874685927665502,1.9966375622301848,0.06861982324873242,0.03620689655172393,0.251106990647708,5.9375,0.6218671481916375,1.9919742979017228,0.10473551969543368,0.0552631578947369,0.2530127599243857,H
T1,16/10/2004,Gaziantepspor,Fenerbahce,0.0,1.0,A,0.0,0.0,3.5,3.2,1.9,4.0,3.45,1.75,3.2,3.1,2.0,3.5,3.2,1.9,2004/5,€38.60m,€90.60m,3.55,0.28722813232690136,1.9953320844226952,0.08090933304983138,0.04225352112676051,0.25153450306900615,3.2375000000000003,0.12930100540985753,1.9988609565603768,0.03993853448953128,0.020270270270270174,0.25037547619279943,1.8875,0.08926785535678562,1.9983748028331534,0.047294228003595035,0.024834437086092676,0.2505850105724802,A
T1,16/10/2004,Genclerbirligi,Rizespor,2.0,1.0,H,2.0,0.0,1.8,3.3,3.75,1.8,3.45,3.75,1.75,3.2,4.0,1.8,3.3,3.75,2004/5,€46.95m,€22.85m,1.7875,0.021650635094610987,1.9998936741990638,0.012112243409572579,0.005244755244755428,0.2500377244605402,3.3125,0.08926785535678565,1.999477940873167,0.026948786522803216,0.014150943396226356,0.25017793243153036,3.8125,0.10825317547305482,1.999424603097586,0.02839427553391602,0.012295081967213184,0.25018896447467875,H
T1,16/10/2004,Sakaryaspor,Ankaragucu,1.0,0.0,H,1.0,0.0,3.0,3.2,2.1,3.6,3.4,1.85,2.7,3.0,2.3,3.2,3.2,2.0,2004/5,€14.85m,€32.76m,3.125,0.32691742076555047,1.9921364408333475,0.10461357464497616,0.05800000000000005,0.25269056358626607,3.2,0.14142135623730948,1.9985901994471325,0.04419417382415921,0.0234375,0.25049115161170493,2.0625,0.16345871038277518,1.9954853654028089,0.07925270806437584,0.043939393939393945,0.25154290423058634,A
T1,17/10/2004,A. Sebatspor,Istanbulspor,2.0,2.0,D,1.0,2.0,2.0,3.2,3.2,2.1,3.5,2.85,2.2,3.1,2.8,2.3,3.15,2.7,2004/5,€26.73m,€27.55m,2.15,0.11180339887498944,1.9980479131272955,0.052001580872088116,0.029069767441860517,0.25067956698525373,3.2375,0.15562374497485915,1.9983580266416558,0.048069110416944914,0.02413127413127425,0.2505277678750436,2.8875,0.18833148966649207,1.9969848355310214,0.06522302672432626,0.033549783549783774,0.2509574426644865,H
T1,17/10/2004,Ankaraspor,Trabzonspor,1.0,1.0,D,0.0,0.0,4.5,3.5,1.61,4.3,3.4,1.7,4.4,3.3,1.65,4.5,3.4,1.65,2004/5,€32.75m,€63.60m,4.425000000000001,0.08291561975888503,1.9997459210327035,0.01873799316584972,0.009887005649717562,0.2500894607455898,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,1.6524999999999999,0.03191786333700921,1.999731261475949,0.019314894606359583,0.01021180030257196,0.25009252977105917,A
T1,17/10/2004,Denizlispor,Konyaspor,2.0,1.0,H,1.0,0.0,1.57,3.5,5.0,1.55,3.5,5.5,1.65,3.3,4.4,1.5,3.6,5.5,2004/5,€27.24m,€37.25m,1.5675,0.054025456962435735,1.9991466578125114,0.03446600125195262,0.0187400318979265,0.25028991168142356,3.4749999999999996,0.10897247358851693,1.9992855534652352,0.031358985205328614,0.01618705035971235,0.2502567235294417,5.1,0.4527692569068707,1.9942029439494866,0.08877828566801386,0.04656862745098023,0.25221297397278364,H
T1,17/10/2004,Galatasaray,Kayserispor,5.0,1.0,H,2.0,0.0,1.16,6.0,10.0,1.15,6.0,13.0,1.15,6.0,12.0,1.14,6.0,12.0,2004/5,€79.65m,€30.03m,1.15,0.007071067811865481,1.9999727275383206,0.006148754619013462,0.003260869565217428,0.25000945286794607,6.0,0.0,2.0,0.0,0.0,0.25,11.75,1.0897247358851685,1.993650611209221,0.09274253071363137,0.0478723404255319,0.2524782802405881,H
T1,17/10/2004,Malatyaspor,Samsunspor,1.0,2.0,A,0.0,1.0,1.72,3.4,4.0,1.8,3.35,3.85,1.75,3.2,4.0,1.7,3.4,4.2,2004/5,€33.95m,€34.65m,1.7425,0.03766629793329844,1.999664058404766,0.02161623984694315,0.011836441893830818,0.2501145240332291,3.3375000000000004,0.0819679815537749,1.999561391722322,0.024559694847573,0.01217228464419473,0.25015821243579317,4.0125,0.12437342963832752,1.9993088568141997,0.030996493367807482,0.016355140186916195,0.25023644722168636,H
T1,23/10/2004,Istanbulspor,Malatyaspor,0.0,2.0,A,0.0,0.0,2.75,3.25,2.2,2.85,3.35,2.15,3.1,3.0,2.1,2.75,3.25,2.2,2004/5,€27.55m,€33.95m,2.8625,0.143069039278245,1.998223567402232,0.04998045040288035,0.02510917030567672,0.2505730537486397,3.2125,0.12930100540985753,1.9988182177118508,0.04024934020540313,0.020428015564202262,0.25043335984350373,2.1625,0.04145780987944255,1.9997340157929078,0.019171241562748,0.01011560693641611,0.25009368772652296,A
T1,23/10/2004,Konyaspor,Gaziantepspor,2.0,2.0,D,1.0,1.0,2.4,3.4,2.4,2.35,3.15,2.7,2.5,3.0,2.5,2.5,3.15,2.45,2004/5,€37.25m,€38.60m,2.4375,0.06495190528383288,1.9994867494371138,0.026646935501059642,0.014102564102564052,0.25017964753691824,3.175,0.14361406616345068,1.998534374557506,0.04523277674439392,0.023622047244094446,0.2504912730646687,2.5125,0.11388041973930381,1.9985356861947285,0.045325540194747785,0.023631840796020098,0.25047808761928037,H
