Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
B1,22/11/2009,Waregem,Mechelen,H,1.8,3.6,4.33,1.75,3.35,4.3,1.75,3.3,3.9,1.7,3.5,4.5,2009/10,€18.70m,€17.65m,1.75,0.03535533905932741,1.9997055323693778,0.020203050891044235,0.010714285714285676,0.2501021658493121,3.4375,0.11924240017711828,1.9991336304908478,0.0346886982333435,0.019090909090909047,0.25029734960619754,4.257499999999999,0.2200426095100674,1.9980471379344706,0.05168352542808395,0.02686435701702905,0.2507243152254691
B1,27/11/2009,Anderlecht,Kortrijk,H,1.25,5.75,11.0,1.25,5.2,9.0,1.25,4.5,9.0,1.25,5.0,11.0,2009/10,€83.25m,€15.25m,1.25,0.0,2.0,0.0,0.0,0.25,5.1125,0.44773736721430796,1.994466851542189,0.08757699114216293,0.048288508557457144,0.2519305905624375,10.0,1.0,1.9927744539878085,0.1,0.050000000000000044,0.25249999999999995
B1,28/11/2009,Club Brugge,Charleroi,H,1.3,5.0,10.0,1.3,4.65,8.5,1.3,4.2,8.0,1.33,4.33,9.0,2009/10,€53.65m,€16.63m,1.3075,0.012990381056766592,1.9999290654959754,0.009935281878980184,0.004302103250477973,0.2500241208400484,4.545,0.3095561338432821,1.996678110698318,0.06810916036155823,0.037403740374037264,0.2511099216018628,8.875,0.739509972887452,1.99504176422349,0.08332506736760023,0.045774647887323994,0.2516386403101043
B1,28/11/2009,Gent,Cercle Brugge,H,1.62,3.6,5.75,1.6,3.45,5.3,1.6,3.5,4.4,1.62,3.4,5.5,2009/10,€29.75m,€16.63m,1.6099999999999999,0.010000000000000009,1.9999721711292533,0.006211180124223608,0.0031055900621117516,0.2500096446896338,3.4875000000000003,0.07395099728874524,1.9996766092746685,0.02120458703619935,0.0116487455197134,0.2501104624305588,5.237500000000001,0.5091352963604073,1.9929771378279986,0.09720960312370544,0.050715990453460646,0.2528255631892018
B1,28/11/2009,Germinal,Roeselare,H,1.36,4.75,8.0,1.35,4.5,7.25,1.35,4.0,7.0,1.3,4.5,9.5,2009/10,€25.40m,€12.43m,1.3399999999999999,0.02345207879911717,1.9997776730930905,0.017501551342624756,0.008395522388059629,0.25007947276741377,4.4375,0.2724311839712921,1.9972411644715642,0.06139294286677006,0.03169014084507049,0.25103024577135985,7.9375,0.9742785792574935,1.9894041183692623,0.1227437580166921,0.06496062992125995,0.253235777149953
B1,28/11/2009,Westerlo,Mechelen,H,2.05,3.3,3.6,2.0,3.1,3.55,2.1,3.2,2.9,1.95,3.3,3.6,2009/10,€16.60m,€17.65m,2.025,0.05590169943749477,1.9994501616675164,0.027605777499997416,0.015432098765431945,0.25019079885917106,3.2249999999999996,0.08291561975888487,1.9995210732554167,0.025710269692677482,0.013565891472868241,0.25016966048337014,3.4125,0.29659526294261684,1.9943536852058432,0.08691436276706721,0.03937728937728946,0.25232740453748076
B1,29/11/2009,St Truiden,Standard,H,5.0,3.5,1.73,4.9,3.4,1.65,4.0,3.3,1.7,4.8,3.5,1.67,2009/10,€13.15m,€82.40m,4.675,0.39607448794387157,1.9946542690828697,0.08472181560296718,0.041443850267379734,0.2521676321651597,3.425,0.08291561975888508,1.9995754864095185,0.024208940075586886,0.012773722627737127,0.25015018575738046,1.6875,0.03031088913245538,1.9997675071703578,0.017962008374788372,0.010000000000000009,0.25008016732091676
B1,29/11/2009,Waregem,Lokeren,H,1.62,3.6,5.75,1.6,3.45,5.3,1.6,3.5,4.4,1.57,3.6,5.5,2009/10,€18.70m,€19.00m,1.5975000000000001,0.01785357107135714,1.999909760372267,0.011175944332617928,0.005868544600938996,0.2500315251246357,3.5375,0.06495190528383288,1.9997564798935987,0.018360962624405053,0.009717314487632578,0.2500849675076061,5.237500000000001,0.5091352963604073,1.9929771378279986,0.09720960312370544,0.050715990453460646,0.2528255631892018
B1,04/12/2009,Mechelen,Gent,A,2.9,3.3,2.4,2.75,3.1,2.4,2.5,3.2,2.3,2.75,3.2,2.37,2009/10,€17.65m,€29.75m,2.725,0.14361406616345068,1.9979766381078992,0.052702409601266306,0.02752293577981657,0.2507378783349634,3.2,0.07071067811865465,1.9996477221810776,0.022097086912079577,0.01171875,0.25012224927205307,2.3674999999999997,0.040850336595920515,1.9997841343720992,0.017254630029955868,0.008711721224921032,0.250076753275684
B1,05/12/2009,Charleroi,St Truiden,D,2.3,3.3,3.1,2.25,3.3,2.8,2.1,3.2,2.9,2.2,3.25,3.0,2009/10,€16.63m,€13.15m,2.2125,0.0739509972887451,1.9991899439236362,0.03342417956553451,0.01836158192090398,0.25028822647516963,3.2625,0.04145780987944235,1.9998832701248068,0.01270737467569114,0.006704980842911823,0.25004088804644675,2.95,0.11180339887498958,1.9989634716791194,0.037899457245759174,0.021186440677966045,0.2503600849050592
B1,05/12/2009,Genk,Westerlo,D,1.85,3.5,4.2,1.95,3.25,3.55,1.85,3.3,3.4,1.95,3.3,3.6,2009/10,€31.70m,€16.60m,1.9,0.04999999999999993,1.9995003941817588,0.026315789473684178,0.013157894736842035,0.2501731301939058,3.3375000000000004,0.09601432184835763,1.999408505514097,0.028768336134339365,0.014044943820224587,0.25019569299676503,3.6875,0.3049077729412618,1.9951854415132109,0.08268685367898626,0.041525423728813626,0.2514789952157547
B1,05/12/2009,Kortrijk,Waregem,H,2.5,3.3,2.75,2.35,3.25,2.7,2.3,3.2,2.5,2.6,3.1,2.6,2009/10,€15.25m,€18.70m,2.4375,0.11924240017711828,1.9982780017519461,0.048919959047022885,0.026923076923076827,0.2505890029086507,3.2125000000000004,0.0739509972887451,1.9996164131297,0.023019765692994583,0.012645914396887115,0.25013531045298476,2.6375,0.09601432184835762,1.9990404958505188,0.036403534350088196,0.020142180094786744,0.25033879153858346
B1,05/12/2009,Standard,Germinal,D,1.95,3.3,4.0,1.85,3.25,3.95,1.65,3.4,4.2,1.7,3.2,4.5,2009/10,€82.40m,€25.40m,1.7875,0.11924240017711824,1.996799982895597,0.06670903506412208,0.036713286713286664,0.25109041375255875,3.2875,0.0739509972887451,1.999636126442376,0.022494599935739955,0.012357414448669335,0.2501241872774089,4.1625,0.21614520582238225,1.9980739560200105,0.05192677617354529,0.02777777777777768,0.25063552028041935
B1,06/12/2009,Cercle Brugge,Anderlecht,A,5.25,3.6,1.67,4.8,3.45,1.65,4.4,3.5,1.6,4.8,3.3,1.7,2009/10,€16.63m,€83.25m,4.8125,0.300780235387899,1.9971859032874921,0.06249978917151148,0.0331168831168831,0.25097276264591434,3.4625000000000004,0.10825317547305491,1.9992923079793479,0.03126445501026856,0.017148014440433235,0.25024998274885446,1.6549999999999998,0.036400549446402544,1.9996500404641462,0.02199428969571151,0.012084592145015005,0.25012308224647395
B1,06/12/2009,Lokeren,Club Brugge,A,4.75,3.6,1.73,4.8,3.45,1.65,4.0,3.3,1.7,4.5,3.4,1.73,2009/10,€19.00m,€53.65m,4.5125,0.3169680583276491,1.9963710681023212,0.0702422289922768,0.03670360110803328,0.25138546704792386,3.4375,0.10825317547305494,1.9992868167603088,0.03149183286488871,0.017272727272727106,0.250243554238597,1.7025,0.03269174207655508,1.9997327335975692,0.01920219798916598,0.009911894273127775,0.25009488908539773
B1,11/12/2009,Westerlo,Anderlecht,A,5.0,3.6,1.7,5.0,3.85,1.55,4.0,3.3,1.7,4.8,3.5,1.67,2009/10,€16.60m,€83.25m,4.7,0.412310562561766,1.9942646878075179,0.08772565160888639,0.04255319148936154,0.25233292487510606,3.5625,0.19803724397193584,1.9977760501006676,0.055589401816683745,0.030701754385964897,0.2507636286632733,1.655,0.06184658438426487,1.9989792225965044,0.03736953739230506,0.01812688821752273,0.25037781041909907
B1,12/12/2009,Club Brugge,Mechelen,D,1.36,4.5,9.0,1.36,4.25,7.5,1.3,4.2,8.0,1.36,4.2,8.0,2009/10,€53.65m,€17.65m,1.345,0.025980762113533184,1.9997288032186364,0.01931655175727374,0.008364312267657992,0.25009758706935187,4.2875,0.12437342963832743,1.9993990656824128,0.029008380090571998,0.01384839650145775,0.25019800000000003,8.125,0.5448623679425842,1.9967984444116944,0.0670599837467796,0.034615384615384714,0.25104153515970207
B1,12/12/2009,Germinal,Charleroi,D,1.44,4.33,7.0,1.45,3.75,6.75,1.45,3.8,5.4,1.44,3.8,7.0,2009/10,€25.40m,€16.63m,1.445,0.0050000000000000044,1.9999913632624142,0.0034602076124567505,0.0017301038062285112,0.25000299325918035,3.92,0.23759208741033452,1.997406936700088,0.06061022638018738,0.02774234693877564,0.2508049227091683,6.5375,0.6646192519029221,1.9922403664953023,0.10166260067348715,0.04827915869980881,0.25326904814084295
B1,12/12/2009,St Truiden,Kortrijk,A,2.25,3.3,3.2,2.1,3.1,3.3,2.2,3.1,2.8,2.15,3.25,3.1,2009/10,€13.15m,€15.25m,2.175,0.05590169943749474,1.9995233995051962,0.025701930775859652,0.014367816091953811,0.25016535700374126,3.1875,0.08926785535678552,1.9994347615157992,0.028005601680560165,0.014705882352941124,0.2501948796344827,3.0999999999999996,0.1870828693386971,1.997333170238206,0.060349312689902304,0.032258064516129226,0.2509967932649009
B1,12/12/2009,Standard,Roeselare,A,1.25,5.5,12.0,1.2,5.6,11.0,1.25,4.5,9.0,1.22,5.0,13.0,2009/10,€82.40m,€12.43m,1.23,0.021213203435596444,1.999785038222947,0.017246506858208492,0.009146341463414531,0.25007519426278013,5.15,0.438748219369606,1.994690533481016,0.08519382900380698,0.04611650485436902,0.25197230885816974,11.25,1.479019945774904,1.9872233371634715,0.1314684396244359,0.07222222222222219,0.2550338175362433
B1,13/12/2009,Gent,Genk,H,1.8,3.6,4.33,1.65,3.4,4.9,1.75,3.3,3.9,1.73,3.4,4.5,2009/10,€29.75m,€31.70m,1.7325,0.05402545696243582,1.9992954517451331,0.0311835249422429,0.016955266955266834,0.2502497850045452,3.425,0.10897247358851693,1.9992745705826054,0.03181678060978597,0.01642335766423364,0.2502433928724234,4.4075,0.3587042653774835,1.9952043937512955,0.08138497229211197,0.04495178672716982,0.25170178272054033
B1,13/12/2009,Waregem,Cercle Brugge,H,1.73,3.6,4.75,1.65,3.4,4.9,1.7,3.3,4.0,1.7,3.5,4.5,2009/10,€18.70m,€16.63m,1.695,0.02872281323269017,1.9997922492447044,0.016945612526660866,0.008849557522123908,0.2500730869336506,3.45,0.11180339887498958,1.999242223543839,0.03240678228260567,0.018115942028985366,0.2502630802136237,4.5375,0.34164125921791133,1.995839859826632,0.07529283949706035,0.04063360881542688,0.25157211859325823
B1,19/12/2009,Genk,Waregem,D,2.2,3.3,3.25,2.2,3.2,3.0,2.1,3.2,2.9,2.25,3.2,3.0,2009/10,€31.70m,€18.70m,2.1875,0.0544862367942584,1.999549948794469,0.024907993963089556,0.012857142857142678,0.25016046532456293,3.2249999999999996,0.04330127018922178,1.9998706202385337,0.01342675044627032,0.005813953488371881,0.25004370374686796,3.0375,0.12930100540985753,1.9987068367857357,0.042568232233697954,0.021604938271604812,0.2504249653199549
B1,19/12/2009,Kortrijk,Westerlo,D,2.0,3.4,3.75,2.0,3.25,3.45,2.1,3.2,2.9,2.1,3.25,3.2,2009/10,€15.25m,€16.60m,2.05,0.050000000000000044,1.9995708393473226,0.02439024390243905,0.012195121951219523,0.2501487209994051,3.2750000000000004,0.07499999999999991,1.9996241889469077,0.022900763358778598,0.011450381679389166,0.2501260106493258,3.325,0.31324910215354174,1.993581356470047,0.09421025628677947,0.05263157894736836,0.2522612827079712
B1,19/12/2009,Lokeren,Gent,A,3.6,3.5,2.0,3.85,3.3,1.85,3.0,3.3,2.0,2.15,3.25,2.05,2009/10,€19.00m,€29.75m,3.15,0.6547900426854398,1.9672799872854116,0.20786985482077455,0.11309523809523814,0.2644930701129004,3.3375000000000004,0.09601432184835763,1.999408505514097,0.028768336134339365,0.014044943820224587,0.25019569299676503,1.975,0.07499999999999993,1.9989474930593716,0.03797468354430376,0.018987341772151778,0.2503868058157175
B1,19/12/2009,Roeselare,St Truiden,A,2.5,3.25,2.8,2.5,3.15,2.6,2.3,3.2,2.5,2.5,3.2,2.6,2009/10,€12.43m,€13.15m,2.45,0.08660254037844395,1.9990859744987217,0.035347975664670996,0.015306122448979664,0.2503395201448619,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,2.625,0.10897247358851676,1.9987673471392864,0.04151332327181591,0.021428571428571574,0.25040985921990166
B1,26/12/2009,Charleroi,Roeselare,H,1.75,3.5,4.75,1.8,3.3,4.1,1.8,3.3,3.6,1.85,3.3,3.8,2009/10,€16.63m,€12.43m,1.8,0.03535533905932741,1.9997216665451496,0.019641855032959673,0.01041666666666674,0.25009656232176186,3.3499999999999996,0.08660254037844393,1.9995225978491105,0.025851504590580283,0.011194029850746245,0.25015752993068685,4.0625,0.4349928160326329,1.9918877900829497,0.10707515471572503,0.05769230769230771,0.25255837912255386
B1,26/12/2009,Club Brugge,Cercle Brugge,H,1.44,4.2,7.5,1.45,3.75,6.8,1.45,3.9,5.2,1.5,3.8,6.0,2009/10,€53.65m,€16.63m,1.46,0.02345207879911717,1.9998149015402806,0.0160630676706282,0.0077054794520547976,0.25006239828590715,3.9125,0.17455300054711187,1.9985813728317408,0.04461418544335127,0.02316293929712443,0.25046293433840133,6.375,0.8613216588476107,1.986725295399791,0.13510927981923304,0.07549019607843133,0.2548110728399013
B1,26/12/2009,Germinal,Genk,H,1.73,3.5,4.5,1.75,3.35,4.3,1.75,3.4,3.7,1.75,3.5,4.2,2009/10,€25.40m,€31.70m,1.745,0.008660254037844393,1.9999821988556037,0.004962896296758964,0.0021489971346704273,0.2500062287702747,3.4375,0.06495190528383288,1.9997420944556978,0.0188950997189332,0.010000000000000009,0.25009000491670463,4.175,0.2947456530637898,1.996339741144683,0.07059776121288379,0.03742514970059885,0.2513893968317834
B1,26/12/2009,St Truiden,Mechelen,H,2.1,3.3,3.5,2.05,3.25,3.25,1.9,3.3,3.3,2.0,3.3,3.4,2009/10,€13.15m,€17.65m,2.0125,0.07395099728874523,1.9990203982860448,0.036745837162109427,0.02018633540372683,0.2503495451683636,3.2874999999999996,0.02165063509461089,1.9999686338557123,0.006585744515470994,0.002851711026615966,0.2500110098207602,3.3625,0.09601432184835762,1.9994132766247352,0.02855444515936286,0.01579925650557601,0.2502008817826814
B1,26/12/2009,Standard,Lokeren,H,1.5,3.9,7.0,1.4,3.9,7.5,1.45,3.8,5.4,1.36,4.2,8.0,2009/10,€82.40m,€19.00m,1.4275,0.05261891294962295,1.9990208575889568,0.03686088472828227,0.020577933450087738,0.25033775524922075,3.95,0.15000000000000013,1.9989709359060934,0.037974683544303826,0.018987341772151778,0.2503379404068297,6.975,0.9756408150543927,1.9853063093877716,0.13987681936263696,0.07437275985663083,0.2562395653581262
B1,27/12/2009,Gent,Anderlecht,D,3.1,3.3,2.3,2.85,3.25,2.25,2.5,3.3,2.3,2.87,3.3,2.25,2009/10,€29.75m,€83.25m,2.83,0.2143595111022602,1.9958101104676533,0.07574541028348417,0.04019434628975249,0.2515507479699037,3.2874999999999996,0.02165063509461089,1.9999686338557123,0.006585744515470994,0.002851711026615966,0.2500110098207602,2.275,0.02499999999999991,1.999912889501356,0.01098901098901095,0.005494505494505475,0.25003018959062906
B1,27/12/2009,Waregem,Westerlo,H,1.8,3.5,4.5,1.75,3.35,4.3,1.85,3.3,3.4,1.91,3.4,3.6,2009/10,€18.70m,€16.60m,1.8275000000000001,0.05931905258852334,1.9992406215880807,0.032459125903432744,0.018125854993160218,0.250262187142882,3.3875,0.07395099728874523,1.9996572626472313,0.02183055270516464,0.011992619926199488,0.2501170235438663,3.95,0.4609772228646443,1.9901490365222907,0.11670309439611248,0.06329113924050644,0.25343043553525185
B1,29/12/2009,Cercle Brugge,Standard,H,3.5,3.3,2.1,3.45,3.2,2.0,3.4,3.2,1.9,3.6,3.4,1.91,2009/10,€16.63m,€82.40m,3.4875000000000003,0.07395099728874523,1.999676609274668,0.021204587036199346,0.0116487455197134,0.2501104624305588,3.2750000000000004,0.08291561975888487,1.9995394706875227,0.025317746491262554,0.013358778625954137,0.2501564306067181,1.9775,0.08073877630977579,1.998805352990442,0.040828711155385985,0.0218078381795197,0.25040064659625416
B1,29/12/2009,Genk,St Truiden,D,1.83,3.6,4.2,1.8,3.4,4.0,1.9,3.2,3.4,1.91,3.25,3.75,2009/10,€31.70m,€13.15m,1.8599999999999999,0.04636809247747845,1.9995511505125618,0.024929081977138955,0.013440860215053752,0.2501564796376029,3.3625,0.15562374497485915,1.9984661500818321,0.04628215463936332,0.025092936802973753,0.25051242952127084,3.8375,0.2986950786337131,1.9955873988013877,0.07783585110976236,0.04315960912052108,0.2516075698579664
B1,30/12/2009,Anderlecht,Waregem,H,1.4,4.5,8.0,1.35,4.3,7.75,1.35,4.0,7.0,1.36,4.33,7.5,2009/10,€83.25m,€18.70m,1.3650000000000002,0.02061552812808823,1.9998362984545304,0.015102951009588443,0.0073260073260073,0.2500553019039993,4.282500000000001,0.18005207580030838,1.9987148130497339,0.04204368378290913,0.02232924693520144,0.25046380159534276,7.5625,0.369754986443726,1.9982620694410276,0.04889322134793071,0.026859504132231482,0.2506268410711502
B1,30/12/2009,Kortrijk,Club Brugge,A,3.75,3.4,2.0,3.35,3.3,2.0,3.4,3.2,1.9,3.3,3.3,2.05,2009/10,€15.25m,€53.65m,3.4499999999999997,0.17677669529663692,1.9981372733341736,0.05123962182511216,0.025362318840579823,0.2505937983355513,3.3,0.07071067811865465,1.9996687520844425,0.02142747821777414,0.011363636363636465,0.250114942431724,1.9874999999999998,0.0544862367942584,1.9994544943334958,0.027414458764406745,0.014150943396226578,0.2501950839256939
B1,30/12/2009,Lokeren,Germinal,H,2.9,3.25,2.4,2.85,3.15,2.3,3.0,3.1,2.1,3.0,3.25,2.2,2009/10,€19.00m,€25.40m,2.9375,0.06495190528383288,1.9996467338083541,0.022111286905134597,0.011702127659574346,0.25012343478384325,3.1875,0.06495190528383288,1.9997000167875636,0.020377068324339727,0.010784313725490158,0.2501047480717483,2.25,0.11180339887498938,1.9982176908297462,0.049690399499995284,0.02777777777777768,0.25062022241828136
B1,30/12/2009,Mechelen,Charleroi,H,2.5,3.3,2.75,2.3,3.25,2.8,2.2,3.2,2.7,2.25,3.3,2.88,2009/10,€17.65m,€16.63m,2.3125,0.1138804197393037,1.9982731360717974,0.04924558691429349,0.025675675675675746,0.25056107539014105,3.2625,0.04145780987944235,1.9998832701248068,0.01270737467569114,0.006704980842911823,0.25004088804644686,2.7824999999999998,0.06647367900154155,1.9995891768235345,0.023889911590850514,0.013252470799640648,0.25014091446943965
B1,30/12/2009,Roeselare,Gent,A,5.0,3.75,1.67,5.1,3.55,1.6,4.4,3.3,1.65,4.5,3.5,1.7,2009/10,€12.43m,€29.75m,4.75,0.3041381265149108,1.9970404373616906,0.06402907926629701,0.03421052631578947,0.2510262658169673,3.5250000000000004,0.16007810593582128,1.9985113866689033,0.045412228634275534,0.024822695035461084,0.25051861411392184,1.6549999999999998,0.036400549446402544,1.9996500404641455,0.02199428969571151,0.012084592145015005,0.250123082246474
B1,15/01/2010,Gent,Kortrijk,D,1.5,4.0,7.0,1.4,3.9,7.5,1.5,3.7,5.0,1.44,3.75,7.5,2009/10,€29.75m,€15.25m,1.46,0.04242640687119289,1.9993888915362628,0.02905918278848828,0.015410958904109595,0.25021519180867935,3.8375000000000004,0.11924240017711814,1.9993047101715549,0.031072938156903745,0.017100977198696965,0.2502388522788048,6.75,1.0307764064044151,1.9821288405720683,0.15270761576361705,0.07407407407407418,0.25830078124999994
B1,16/01/2010,Charleroi,Genk,A,2.8,3.25,2.5,2.4,3.3,2.65,2.4,3.2,2.4,2.7,3.2,2.4,2009/10,€16.63m,€31.70m,2.5749999999999997,0.17853571071357127,1.9965383872740723,0.06933425658779467,0.03640776699029136,0.2511850043091066,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.25004048964307457,2.4875000000000003,0.10231690964840562,1.9987904815998458,0.04113242598930879,0.021356783919597833,0.25040072599520546
B1,16/01/2010,Roeselare,Mechelen,A,2.8,3.25,2.5,2.8,3.15,2.35,2.4,3.2,2.4,2.7,3.2,2.4,2009/10,€12.43m,€17.65m,2.6750000000000003,0.16393596310755,1.9972339190091168,0.06128447218973831,0.030373831775700966,0.2510625084903646,3.2,0.03535533905932741,1.9999119412994364,0.011048543456039814,0.005859375,0.25003052875627,2.4125,0.0544862367942584,1.9996337958856132,0.02258496861938172,0.011658031088082943,0.2501239736417323
B1,16/01/2010,St Truiden,Lokeren,H,2.15,3.25,3.4,1.95,3.3,3.3,2.1,3.2,2.9,2.15,3.1,3.3,2009/10,€13.15m,€19.00m,2.0875,0.081967981553775,1.9988732314158721,0.03926609894791617,0.019461077844311392,0.2504166166766056,3.2125000000000004,0.0739509972887451,1.9996164131297,0.023019765692994583,0.012645914396887115,0.25013531045298476,3.225,0.19202864369671518,1.997388516362254,0.059543765487353545,0.029069767441860517,0.2510039089976047
B1,17/01/2010,Germinal,Cercle Brugge,A,1.7,3.6,5.0,1.65,3.4,4.9,1.7,3.4,3.8,1.7,3.5,4.5,2009/10,€25.40m,€16.63m,1.6875,0.021650635094610984,1.999880665596286,0.012830005981991695,0.005555555555555536,0.25004239923116056,3.475,0.08291561975888508,1.9995908651694054,0.023860610002556855,0.0125899280575541,0.25013912875740074,4.55,0.47169905660283035,1.9920351528576359,0.1036701223302924,0.05494505494505497,0.2531581621857325
B1,17/01/2010,Standard,Anderlecht,A,3.0,3.25,2.38,2.75,3.1,2.4,2.45,3.1,2.45,2.7,3.2,2.4,2009/10,€82.40m,€83.25m,2.7249999999999996,0.1952562418976663,1.9962901621216973,0.07165366675143718,0.03899082568807355,0.2513028543301167,3.1625,0.06495190528383288,1.9996961425408633,0.020538151868405654,0.010869565217391353,0.2501045639955163,2.4074999999999998,0.025860201081971616,1.999917004857988,0.010741516544951866,0.005451713395638658,0.25002836253738325
