Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,PSH,PSD,PSA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
G1,21/03/2021,PAOK,AEK,H,1.75,3.3,4.5,1.75,3.5,4.5,1.77,3.6,4.7,1.8,3.4,4.5,2020/21,€93.65m,€40.15m,1.77,3.66,4.67,1.66,3.4,5.0,1.7675,0.020463381929681144,1.999903563443986,0.011577585250173206,0.006011315417255858,0.25003298667990875,3.4499999999999997,0.11180339887498958,1.999242223543839,0.03240678228260568,0.018115942028985366,0.2502630802136236,4.55,0.08660254037844395,1.9997405521033391,0.019033525357899768,0.008241758241758212,0.2500867152271939
G1,03/04/2021,Atromitos,Apollon,D,1.8,3.1,5.25,1.83,3.1,4.75,1.9,3.1,5.0,1.83,3.0,5.25,2020/21,€12.15m,€7.40m,1.88,2.98,5.36,2.25,2.87,3.8,1.8399999999999999,0.036742346141747616,1.9997137716355713,0.019968666381384576,0.010190217391304213,0.25009680889416624,3.0749999999999997,0.043301270189221974,1.999856174166598,0.014081713882673813,0.0060975609756099836,0.25005122600915236,5.0625,0.2072890493972125,1.998781899058905,0.04094598506611605,0.021604938271605034,0.2504374827784398
G1,03/04/2021,OFI Crete,Giannina,H,2.2,3.25,3.25,2.15,3.2,3.3,2.25,3.25,3.25,2.25,3.1,3.3,2020/21,€14.20m,€8.35m,2.24,3.3,3.32,2.4,3.2,3.0,2.2125,0.04145780987944252,1.9997459210327035,0.018737993165849724,0.009887005649717562,0.25008946074558985,3.2,0.061237243569579415,1.9997344260246668,0.019136638615493567,0.009765625,0.2500945172111308,3.275,0.02499999999999991,1.9999579654725077,0.007633587786259515,0.003816793893129722,0.2500145679156227
G1,03/04/2021,Lamia,Volos NFC,D,1.85,3.25,4.5,1.9,3.1,4.33,1.9,3.3,4.3,1.91,3.2,4.2,2020/21,€9.35m,€10.85m,1.91,3.36,4.33,2.05,3.1,3.8,1.8900000000000001,0.023452078799117076,1.9998884460251654,0.012408507301120145,0.005952380952380931,0.25003951547601627,3.2125000000000004,0.0739509972887451,1.9996164131297003,0.023019765692994583,0.012645914396887115,0.25013531045298476,4.3325000000000005,0.10802198850234146,1.9995532093462183,0.024932945990153825,0.01341604154645104,0.2501521059652003
G1,03/04/2021,Larisa,Panetolikos,D,1.95,3.25,4.0,1.95,3.3,3.8,2.0,3.3,3.85,1.95,3.25,4.0,2020/21,€11.75m,€9.78m,2.01,3.35,3.92,2.0,3.25,4.0,1.9625,0.021650635094610987,1.9999125743541903,0.011032170748846363,0.004777070063694433,0.25002966654800046,3.2750000000000004,0.02499999999999991,1.999957965472508,0.007633587786259514,0.003816793893129722,0.2500145679156227,3.9125,0.08926785535678566,1.9996241190182482,0.022816065266910074,0.01198083067092659,0.250130859967388
G1,04/04/2021,Panathinaikos,PAOK,H,3.8,3.1,2.1,3.6,2.95,2.15,3.65,3.2,2.15,3.6,3.1,2.15,2020/21,€28.60m,€93.65m,3.68,3.2,2.14,4.2,3.1,2.0,3.6625,0.0819679815537749,1.9996412092766958,0.022380336260416352,0.011092150170648463,0.2501200620694697,3.0875000000000004,0.08926785535678562,1.9993944283445115,0.028912665702602626,0.01518218623481804,0.2502145185516811,2.1375,0.02165063509461089,1.999925701357953,0.01012895209104603,0.004385964912280826,0.25002625958474844
G1,04/04/2021,Aris,Asteras Tripolis,H,1.57,3.6,6.5,1.55,3.75,6.0,1.57,3.75,6.5,1.53,3.75,6.5,2020/21,€18.33m,€10.45m,1.5,4.13,6.7,1.55,3.75,6.5,1.5550000000000002,0.016583123951777013,1.9999178153051147,0.010664388393425732,0.00562700964630225,0.2500287376798741,3.7125,0.06495190528383286,1.999777688257265,0.017495462702715923,0.007575757575757569,0.2500797109150813,6.375,0.21650635094610965,1.9991567338115652,0.03396178054056622,0.014705882352941124,0.2503123698458976
G1,04/04/2021,AEK,Olympiakos,A,3.2,3.2,2.3,3.0,3.25,2.3,3.1,3.25,2.35,3.1,3.1,2.35,2020/21,€40.15m,€113.70m,3.1,3.34,2.34,3.5,3.2,2.1,3.1,0.07071067811865482,1.9996246239978286,0.022809896167308007,0.012096774193548487,0.25013027604430177,3.2,0.061237243569579415,1.9997344260246668,0.019136638615493567,0.009765625,0.2500945172111308,2.3249999999999997,0.025000000000000133,1.9999165959739287,0.010752688172043069,0.005376344086021501,0.25002890507573133
G1,10/04/2021,Volos NFC,Panetolikos,H,2.2,3.2,3.3,2.15,3.3,3.2,2.2,3.25,3.35,2.2,3.1,3.4,2020/21,€10.85m,€9.78m,2.25,3.32,3.28,2.4,3.1,3.1,2.1875,0.02165063509461108,1.9999290654762518,0.009897433186107923,0.004285714285714226,0.25002505930702656,3.2125,0.07395099728874512,1.9996164131297,0.02301976569299459,0.012645914396887115,0.25013531045298476,3.3125,0.07395099728874512,1.9996392632492341,0.022324829370187205,0.01226415094339628,0.25012717851952215
G1,10/04/2021,Apollon,OFI Crete,D,2.4,3.2,3.0,2.4,3.0,3.0,2.45,3.1,3.15,2.4,3.0,3.1,2020/21,€7.40m,€14.20m,2.47,3.06,3.14,2.8,3.1,2.6,2.4124999999999996,0.02165063509461108,1.9999421022137194,0.008974356515900967,0.0038860103626943143,0.2500197238658777,3.0749999999999997,0.08291561975888508,1.9994777463270101,0.026964429189881328,0.014227642276422703,0.25017717363869485,3.0625,0.06495190528383288,1.9996759884005166,0.02120878539880257,0.011224489795918391,0.2501114744351962
G1,10/04/2021,Atromitos,Larisa,A,2.4,3.2,3.0,2.25,3.2,3.1,2.4,3.1,3.1,2.38,3.0,3.2,2020/21,€12.15m,€11.75m,2.43,3.16,3.12,2.3,3.1,3.2,2.3575,0.06259992012774453,1.9994863025804912,0.02655351861198071,0.012460233297985068,0.25018704968313243,3.125,0.08291561975888508,1.9994898567400974,0.026532998322843223,0.014000000000000012,0.2501808504430148,3.1,0.07071067811865482,1.9996246239978281,0.022809896167308007,0.012096774193548487,0.2501302760443017
G1,11/04/2021,Aris,AEK,A,2.1,3.2,3.6,2.1,2.9,3.8,2.15,3.0,3.8,2.1,3.1,3.7,2020/21,€18.33m,€40.15m,2.15,2.96,4.04,2.3,3.2,3.2,2.1125000000000003,0.021650635094610887,1.9999245266826928,0.010248821346561365,0.004437869822485174,0.25002564891761575,3.05,0.11180339887498959,1.9990303510960972,0.03665685209016052,0.020491803278688492,0.2503367998321764,3.7250000000000005,0.08291561975888487,1.9996412345433234,0.022259226780908685,0.011744966442952975,0.25012670836488926
G1,11/04/2021,Asteras Tripolis,PAOK,D,4.75,3.6,1.72,4.4,3.75,1.72,4.5,3.7,1.77,4.5,3.5,1.78,2020/21,€10.45m,€93.65m,4.43,3.7,1.79,5.25,3.75,1.66,4.5375,0.1293010054098574,1.9994185132826279,0.028496089346525047,0.014462809917355157,0.2501943351893709,3.6375,0.09601432184835762,1.999496091589633,0.026395689855218587,0.014604810996563522,0.25017695347417024,1.7475,0.027726341266023566,1.9998184469573663,0.01586628970874024,0.008226037195994351,0.2500628411539144
G1,11/04/2021,Olympiakos,Panathinaikos,H,1.5,4.2,6.0,1.48,4.2,6.0,1.53,4.1,6.5,1.5,4.0,6.5,2020/21,€113.70m,€28.60m,1.46,4.5,6.66,1.5,4.0,6.0,1.5025000000000002,0.01785357107135714,1.999898310172376,0.011882576420204419,0.006239600665557399,0.25003496880871173,4.125,0.0829156197588851,1.9997075506200475,0.020100756305184268,0.01060606060606073,0.2501030927280903,6.25,0.25,1.9988455359952022,0.04,0.020000000000000018,0.25040000000000007
G1,17/04/2021,OFI Crete,Atromitos,D,1.9,3.4,4.0,1.91,3.6,3.6,1.97,3.55,3.7,1.95,3.4,3.75,2020/21,€14.20m,€12.15m,2.0,3.62,3.64,2.0,3.4,3.75,1.9324999999999999,0.02861380785564902,1.9998419501709173,0.014806627609650205,0.008085381630012822,0.2500546048394996,3.4875,0.08926785535678566,1.9995277921204953,0.02559651766502815,0.013440860215053752,0.2501628758533968,3.7625,0.1473728265318949,1.9989027380933604,0.039168857550005286,0.020764119601329067,0.2503645568505534
G1,17/04/2021,Panetolikos,Apollon,H,1.9,3.2,4.33,1.8,3.5,4.2,1.9,3.3,4.4,1.91,3.2,4.33,2020/21,€9.78m,€7.40m,1.9,3.38,4.32,2.05,3.1,4.2,1.8775,0.044930501889028515,1.9995830859830739,0.02393102630574089,0.010985352862849629,0.25015122176058585,3.3,0.12247448713915883,1.9990160016925234,0.037113480951260255,0.01893939393939381,0.2503248328529497,4.315,0.07228416147400483,1.99979687935047,0.016751833481808767,0.008690614136732222,0.2500716211479265
G1,17/04/2021,Volos NFC,Giannina,D,2.8,2.87,2.8,2.8,2.75,2.8,2.75,3.0,2.8,2.75,2.9,2.75,2020/21,€10.85m,€8.35m,2.77,3.04,2.79,2.5,2.9,3.1,2.775,0.02499999999999991,1.9999414530250421,0.009009009009008978,0.0045045045045044585,0.2500202905608312,2.88,0.08916277250063503,1.99930722494724,0.030959296007164943,0.01692708333333326,0.25024269929170445,2.7874999999999996,0.02165063509461089,1.9999563521645476,0.007767043980129468,0.0033632286995515237,0.2500153559509428
G1,18/04/2021,Panathinaikos,Aris,A,2.5,3.1,2.9,2.5,3.1,2.8,2.6,3.05,2.9,2.6,2.9,2.9,2020/21,€28.60m,€18.33m,2.6,3.09,2.93,2.7,3.1,2.75,2.55,0.050000000000000044,1.9997226475394074,0.01960784313725492,0.009803921568627416,0.25009611687812383,3.0374999999999996,0.08196798155377508,1.9994700435370247,0.026985343721407436,0.01337448559670773,0.250191936442697,2.875,0.04330127018922197,1.9998354040425346,0.015061311370164162,0.006521739130434634,0.250058736001253
G1,18/04/2021,AEK,Asteras Tripolis,H,1.57,3.75,6.0,1.5,4.2,5.75,1.55,3.95,6.25,1.55,3.9,5.8,2020/21,€40.15m,€10.45m,1.52,4.2,5.81,1.5,3.8,7.0,1.5425,0.025860201081971523,1.9997963277954776,0.016765122257355932,0.008508914100486376,0.2500722142501287,3.95,0.16201851746019658,1.9987930346395921,0.041017346192454826,0.022151898734177333,0.25040745469500975,5.95,0.1968501968502953,1.999214699549152,0.03308406669752862,0.017857142857142794,0.25026489578883526
G1,18/04/2021,PAOK,Olympiakos,H,2.37,3.2,3.1,2.5,3.0,2.9,2.45,3.15,3.0,2.4,3.2,2.9,2020/21,€93.65m,€113.70m,2.39,3.22,3.12,2.05,3.3,3.6,2.4299999999999997,0.049497474683058325,1.9997011258731852,0.020369331145291495,0.011316872427983515,0.25010286049405595,3.1375,0.08196798155377508,1.99950343077545,0.026125253084868547,0.01294820717131473,0.2501795868414243,2.975,0.08291561975888508,1.9994421229075414,0.027870796557608428,0.014705882352941346,0.2501891281622635
G1,19/04/2021,Lamia,Larisa,D,2.45,2.75,3.4,2.3,2.9,3.3,2.35,2.95,3.4,2.38,2.88,3.3,2020/21,€9.35m,€11.75m,2.34,2.98,3.37,2.6,2.75,3.1,2.37,0.05431390245600119,1.9996218175871818,0.022917258420253668,0.012658227848101333,0.25012995728687426,2.87,0.07382411530116703,1.999519582262327,0.025722688258246352,0.013501742160278996,0.2501720676643527,3.35,0.050000000000000044,1.9998393017810485,0.014925373134328372,0.007462686567164312,0.2500556916907997
G1,21/04/2021,Olympiakos,Asteras Tripolis,H,1.22,6.0,13.0,1.2,6.25,11.5,1.25,6.0,13.0,1.2,6.0,13.0,2020/21,€113.70m,€10.45m,1.18,6.72,14.02,1.33,5.0,10.0,1.2175,0.020463381929681144,1.9997969893688365,0.0168077058970687,0.008726899383983522,0.25006903855530965,6.0625,0.10825317547305482,1.9997715556274227,0.017856193892462652,0.0077319587628865705,0.25007652280379555,12.625,0.649519052838329,1.9980508589466812,0.051447053690164675,0.022277227722772297,0.25074792243767313
G1,21/04/2021,Aris,PAOK,A,2.8,3.2,2.5,3.0,3.1,2.35,3.05,3.3,2.35,3.0,3.2,2.35,2020/21,€18.33m,€93.65m,3.1,3.35,2.34,3.5,3.25,2.1,2.9625000000000004,0.09601432184835763,1.9992338619801828,0.032409897670331686,0.015822784810126667,0.2502805742551785,3.2,0.07071067811865465,1.9996477221810776,0.022097086912079577,0.01171875,0.25012224927205307,2.3874999999999997,0.06495190528383286,1.9994715632436906,0.027204986506317433,0.011780104712041828,0.25017392872787236
G1,21/04/2021,AEK,Panathinaikos,D,1.85,3.4,4.33,1.85,3.4,4.1,1.9,3.5,4.1,1.88,3.3,4.2,2020/21,€40.15m,€28.60m,1.92,3.52,4.04,1.9,3.25,4.2,1.87,0.02121320343559634,1.9999072806238516,0.01134395905646863,0.006016042780748743,0.2500319469484364,3.4,0.07071067811865482,1.9996879534788257,0.020797258270192596,0.011029411764705843,0.25010827189812,4.182499999999999,0.0944391338376207,1.9996338932237028,0.022579589680244046,0.01180514046622827,0.25012403363992786
G1,24/04/2021,Giannina,Panetolikos,A,2.7,3.1,2.5,2.7,3.1,2.6,2.7,3.15,2.7,2.8,2.88,2.75,2020/21,€8.35m,€9.78m,2.73,3.31,2.62,2.9,3.1,2.45,2.7249999999999996,0.04330127018922178,1.9998189532828545,0.015890374381365792,0.006880733944954143,0.25006087168249325,3.0575,0.10449282272003187,1.9991473169187146,0.03417590277024754,0.01655764513491431,0.2503136668117382,2.6375,0.09601432184835762,1.9990404958505186,0.036403534350088196,0.020142180094786744,0.25033879153858346
G1,24/04/2021,Larisa,OFI Crete,A,2.15,3.1,3.3,2.3,3.1,3.1,2.25,3.2,3.3,2.25,3.1,3.25,2020/21,€11.75m,€14.20m,2.24,3.25,3.38,2.5,3.0,2.8,2.2375,0.0544862367942584,1.9995698940213318,0.024351390746037278,0.012569832402234526,0.25015325228640606,3.125,0.043301270189221974,1.999862229734252,0.013856406460551031,0.006000000000000005,0.25004650009300017,3.2375,0.0819679815537749,1.9995337593230342,0.025318295460625452,0.01254826254826269,0.25016839205111097
G1,24/04/2021,Atromitos,Lamia,D,2.3,2.62,3.3,2.3,2.75,3.5,2.45,2.8,3.45,2.45,2.88,3.2,2020/21,€12.15m,€9.35m,2.46,2.72,3.62,2.4,2.62,3.1,2.375,0.07500000000000018,1.999280531064971,0.03157894736842113,0.015789473684210575,0.25024930747922436,2.7625,0.09443913383762043,1.999153171133007,0.03418611179642368,0.01877828054298636,0.25030035780243304,3.3625,0.11924240017711821,1.9990905760082998,0.035462423844496126,0.019516728624535462,0.25031904140753897
G1,25/04/2021,PAOK,Panathinaikos,D,1.45,3.8,7.0,1.45,4.0,7.0,1.53,3.9,7.0,1.5,3.8,7.0,2020/21,€93.65m,€28.60m,1.46,4.25,7.33,1.4,4.0,10.0,1.4825000000000002,0.03418698582794339,1.9996171653542856,0.023060361435374967,0.01222596964586864,0.2501313352879567,3.875,0.08291561975888508,1.9996708481591756,0.021397579292615505,0.011290322580645107,0.25011214314705854,7.0,0.0,2.0,0.0,0.0,0.25
G1,25/04/2021,Olympiakos,AEK,H,1.53,4.0,6.0,1.48,4.1,6.25,1.55,4.2,6.0,1.55,3.9,5.8,2020/21,€113.70m,€40.15m,1.48,4.19,6.98,2.0,3.5,3.6,1.5274999999999999,0.02861380785564902,1.9997454214061698,0.018732443768019,0.009410801963993354,0.25009078882895386,4.05,0.11180339887498954,1.9994501616675164,0.027605777499997416,0.015432098765431945,0.25019079885917106,6.0125,0.15958931668504636,1.9994927220993484,0.026542921693978604,0.014033264033264103,0.25017432122035355
G1,26/04/2021,Apollon,Volos NFC,D,2.3,3.0,3.0,2.55,2.75,3.1,2.65,2.85,3.1,2.45,2.9,3.1,2020/21,€7.40m,€10.85m,2.6,2.75,3.32,1.9,3.1,4.0,2.4875,0.1293010054098575,1.9980411588719722,0.05198030368235478,0.028894472361809198,0.25069683816346655,2.875,0.09013878188659971,1.9992907096176062,0.03135261978664338,0.017391304347825987,0.2502463651984172,3.0749999999999997,0.043301270189221974,1.999856174166598,0.014081713882673813,0.0060975609756099836,0.25005122600915236
G1,15/05/2021,Apollon,Lamia,A,2.15,3.3,3.1,2.15,3.0,3.5,2.25,3.1,3.4,2.2,3.1,3.4,2020/21,€7.40m,€9.35m,2.29,2.97,3.44,2.4,3.2,2.87,2.1875,0.04145780987944255,1.999741686350861,0.01895214165917374,0.010000000000000009,0.25008817582438314,3.125,0.10897247358851675,1.9991291242535205,0.03487119154832536,0.018000000000000016,0.25029135037042083,3.35,0.14999999999999997,1.9985334858302348,0.044776119402985065,0.022388059701492713,0.25054492553556873
G1,15/05/2021,Atromitos,Volos NFC,H,1.95,3.4,3.4,1.91,3.4,3.8,1.95,3.4,3.9,1.95,3.1,4.2,2020/21,€12.15m,€10.85m,1.93,3.38,3.99,1.72,3.5,5.5,1.94,0.01732050807568879,1.999942301338738,0.008928096946231336,0.0038659793814435073,0.25002034505208337,3.325,0.12990381056766573,1.9988817179859435,0.03906881520832052,0.016917293233082775,0.2504185008370016,3.8249999999999997,0.28613807855649,1.9959303237011263,0.07480734079908236,0.040849673202614456,0.25147525658937153
G1,15/05/2021,OFI Crete,Panetolikos,D,1.5,3.8,6.0,1.53,3.75,6.25,1.55,3.85,6.5,1.53,3.6,7.0,2020/21,€14.20m,€9.78m,1.53,3.7,7.18,1.66,3.5,4.5,1.5275,0.01785357107135714,1.999901292804261,0.011688098901052138,0.006137479541735047,0.25003449637151054,3.75,0.0935414346693485,1.999548502008356,0.02494438257849293,0.01333333333333342,0.25016118846786817,6.4375,0.369754986443726,1.9976376606690711,0.057437667797083654,0.031553398058252524,0.2507901701033965
G1,16/05/2021,AEK,Aris,D,2.15,3.2,3.2,2.25,2.9,3.4,2.3,2.95,3.5,2.3,3.2,3.1,2020/21,€40.15m,€18.33m,2.32,2.82,3.58,2.2,3.2,3.25,2.25,0.061237243569579415,1.9994615755281704,0.02721655269759085,0.01388888888888884,0.25019384406254025,3.0625,0.1386317063301178,1.9985202343913548,0.04526749594452826,0.02346938775510199,0.25051474584333916,3.3,0.15811388300841892,1.998343151043465,0.047913297881339065,0.02651515151515138,0.2505753494351009
G1,16/05/2021,Panathinaikos,Olympiakos,A,4.75,3.6,1.65,4.5,3.4,1.78,5.25,3.3,1.8,5.0,3.25,1.78,2020/21,€28.60m,€113.70m,5.03,3.21,1.81,5.75,3.8,1.57,4.875,0.2795084971874737,1.997626570689287,0.057335076346148456,0.03205128205128216,0.25082704337395384,3.3875,0.13404756618454516,1.9988796943672404,0.03957123725005023,0.02121771217712176,0.25037269829359876,1.7525,0.05973901572674266,1.999151056102009,0.034087883438940175,0.01604850213980047,0.25031342633893683
G1,16/05/2021,PAOK,Asteras Tripolis,A,1.33,4.5,8.0,1.33,5.0,7.75,1.37,5.0,8.0,1.33,5.0,8.5,2020/21,€93.65m,€10.45m,1.31,5.55,8.7,1.4,4.2,7.0,1.34,0.01732050807568879,1.9998800726768642,0.012925752295290142,0.005597014925373234,0.2500405493079585,4.875,0.21650635094610965,1.998551760923744,0.04441155916843275,0.019230769230769162,0.2505478451424397,8.0625,0.2724311839712921,1.9991821218999624,0.033789914291012975,0.01744186046511631,0.2502738984992825
G1,19/05/2021,Giannina,Apollon,A,2.15,2.9,4.0,2.1,3.1,3.5,2.3,3.05,3.35,2.2,2.88,3.6,2020/21,€8.35m,€7.40m,2.19,3.07,3.62,2.15,2.9,4.0,2.1875,0.07395099728874512,1.99917935521769,0.03380617018914062,0.01857142857142846,0.25027812229497015,2.9825,0.09443913383762056,1.9992772723288774,0.031664420398196336,0.016974015088013328,0.2502494008099789,3.6125,0.24076700355322775,1.9968404415260976,0.06664830548186236,0.035467128027681705,0.2510222981874146
G1,11/09/2021,Panetolikos,Asteras Tripolis,D,3.2,2.87,2.5,2.7,3.1,2.6,2.85,3.1,2.6,2.8,3.0,2.55,2021/22,€10.25m,€9.93m,2.91,3.12,2.6,3.4,2.87,2.37,2.8874999999999997,0.18833148966649207,1.9969848355310214,0.06522302672432627,0.033549783549783774,0.25095744266448655,3.0175,0.09443913383762051,1.999288646442914,0.03129714460235974,0.016362883181441523,0.25025497923912254,2.5625,0.04145780987944255,1.9998106721105386,0.0161786575139288,0.008536585365853666,0.2500665149339838
G1,11/09/2021,Panathinaikos,Apollon,H,1.4,3.75,8.0,1.36,4.6,7.75,1.47,4.3,7.0,1.4,4.2,8.0,2021/22,€34.75m,€6.80m,1.4,4.5,8.26,1.45,3.5,7.0,1.4075,0.039607448794387115,1.9994315635090356,0.028140283335266157,0.014653641207815316,0.2501923564910465,4.2125,0.3049077729412616,1.9961818311455604,0.07238166716706505,0.03931750741839779,0.2513980448302598,7.6875,0.409839907768875,1.9979126887570768,0.05331250832765854,0.026422764227642226,0.2507906573298442
G1,12/09/2021,Volos NFC,Lamia,H,1.9,3.0,4.0,1.95,3.2,4.0,1.97,3.25,4.1,2.05,3.0,3.9,2021/22,€10.30m,€7.85m,1.97,3.28,4.17,2.05,2.9,3.5,1.9674999999999998,0.05402545696243574,1.9994579378383928,0.02745893619437649,0.0149301143583227,0.2501848243389268,3.1125,0.11388041973930377,1.9990349468477124,0.03658808666323013,0.01907630522088355,0.25033304435887227,4.0,0.07071067811865465,1.9997745554126243,0.017677669529663664,0.009374999999999911,0.25007819828035127
G1,12/09/2021,PAOK,Giannina,A,1.18,5.25,13.0,1.2,5.75,13.5,1.2,7.0,13.0,1.18,5.8,17.0,2021/22,€76.15m,€10.45m,1.17,6.55,19.54,1.2,4.75,17.0,1.19,0.010000000000000009,1.9999490603763492,0.008403361344537823,0.004201680672268893,0.2500176541204717,5.95,0.6432340165134304,1.99176618133181,0.10810655739721518,0.05567226890756327,0.25254821781653847,14.125,1.6723860200324565,1.9902801614925152,0.11839901026778453,0.055309734513274256,0.2527486566279114
G1,12/09/2021,AEK,Ionikos,H,1.16,6.5,17.0,1.19,5.5,18.0,1.2,5.75,17.0,1.18,5.8,17.0,2021/22,€48.83m,€9.90m,1.16,6.47,23.15,1.16,6.0,21.0,1.1824999999999999,0.014790199457749054,1.9998869429669575,0.012507568251796242,0.006871035940803516,0.2500395507558047,5.8875,0.3714414489525906,1.9971744694114812,0.06308984270956954,0.03237791932059464,0.2509046494581983,17.25,0.4330127018922193,1.9995497476516628,0.025102185616940248,0.010869565217391353,0.25014878000396745
G1,12/09/2021,Olympiakos,Atromitos,D,1.14,7.5,17.0,1.17,6.0,17.5,1.17,6.75,17.0,1.14,6.5,19.0,2021/22,€118.68m,€14.05m,1.14,7.55,21.98,1.18,6.5,19.0,1.1549999999999998,0.015000000000000013,1.9998783322990061,0.012987012987013,0.006493506493506551,0.2500421656265812,6.6875,0.5412658773652742,1.995306116161471,0.0809369536247139,0.04439252336448596,0.2515805408969647,17.625,0.81967981553775,1.998461818292743,0.046506656200723404,0.023049645390070816,0.250496328237601
G1,13/09/2021,Aris,OFI Crete,D,1.4,4.2,9.0,1.45,4.0,7.0,1.5,4.1,7.0,1.4,4.2,8.0,2021/22,€25.68m,€15.25m,1.37,4.5,7.63,1.4,4.0,9.5,1.4375,0.04145780987944254,1.999402726055845,0.02884021556830785,0.01521739130434785,0.2502023351281594,4.125,0.0829156197588851,1.9997075506200475,0.020100756305184268,0.01060606060606073,0.2501030927280903,7.75,0.82915619758885,1.9918642483937374,0.10698789646307741,0.056451612903225756,0.2526131648570892
G1,17/09/2021,Ionikos,Aris,H,4.75,3.4,1.7,4.6,3.4,1.75,5.0,3.45,1.77,4.6,3.25,1.8,2021/22,€9.90m,€25.68m,5.1,3.45,1.78,4.75,3.4,1.7,4.7375,0.1634587103827754,1.999148228980055,0.03450315786443808,0.01781002638522411,0.2502833873041901,3.375,0.07500000000000002,1.9996413682560554,0.02222222222222223,0.011111111111111072,0.2501285575117427,1.755,0.03640054944640263,1.9996888393670982,0.020741053815614034,0.01139601139601143,0.2501093389447641
G1,18/09/2021,Giannina,Panathinaikos,H,3.3,3.1,2.15,3.3,3.2,2.15,3.3,3.3,2.25,3.2,3.1,2.25,2021/22,€10.45m,€34.75m,3.32,3.37,2.18,2.9,3.1,2.37,3.2750000000000004,0.04330127018922178,1.9998732472131229,0.01322176188983871,0.005725190839694694,0.2500450694068866,3.175,0.08291561975888491,1.999510063285432,0.026115155829570053,0.013779527559054872,0.2501663180216637,2.2,0.050000000000000044,1.9996273710574612,0.022727272727272745,0.011363636363636465,0.2501291322314049
