Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SP1,02/01/2011,Valencia,Espanol,H,1.62,3.75,5.5,1.6,3.7,5.3,1.6,3.6,5.0,1.67,3.8,5.0,2010/11,€176.60m,€78.40m,61.7284,62.5,59.8802,62.5,26.6667,27.027,26.3158,27.7778,18.1818,18.8679,20.0,20.0,H,61.6522,1.236,26.9468,0.6255,19.2624,0.8966,LaLigaPrimeraDivision
SP1,03/01/2011,Ath Madrid,Santander,D,1.44,4.33,7.0,1.4,4.4,7.25,1.45,3.9,6.5,1.5,4.2,6.5,2010/11,€187.00m,€59.30m,69.4444,71.4286,66.6667,68.9655,23.0947,22.7273,23.8095,25.641,14.2857,13.7931,15.3846,15.3846,H,69.1263,1.956,23.8181,1.2957,14.712,0.8023,LaLigaPrimeraDivision
SP1,03/01/2011,Getafe,Real Madrid,A,10.0,5.25,1.29,9.0,5.0,1.3,8.5,4.8,1.3,9.0,5.0,1.33,2010/11,€66.40m,€519.00m,10.0,11.1111,11.1111,11.7647,19.0476,20.0,20.0,20.8333,77.5194,76.9231,75.188,76.9231,A,10.9967,0.7324,19.9702,0.7298,76.6384,1.007,LaLigaPrimeraDivision
SP1,03/01/2011,Mallorca,Hercules,H,1.83,3.4,4.5,1.8,3.4,4.3,1.85,3.4,3.8,1.8,3.5,4.6,2010/11,€53.70m,€51.70m,54.6448,55.5556,55.5556,54.0541,29.4118,29.4118,28.5714,29.4118,22.2222,23.2558,21.7391,26.3158,H,54.9525,0.7369,29.2017,0.4202,23.3832,2.0549,LaLigaPrimeraDivision
SP1,03/01/2011,Villarreal,Almeria,H,1.44,4.33,7.0,1.4,4.4,7.25,1.4,4.1,7.0,1.5,4.2,6.5,2010/11,€170.60m,€73.60m,69.4444,71.4286,66.6667,71.4286,23.0947,22.7273,23.8095,24.3902,14.2857,13.7931,15.3846,14.2857,H,69.7421,2.2535,23.5054,0.7415,14.4373,0.6729,LaLigaPrimeraDivision
SP1,03/01/2011,Zaragoza,Sociedad,H,2.2,3.4,3.2,2.2,3.2,3.15,2.2,3.2,3.0,2.2,3.3,3.3,2010/11,€57.00m,€66.70m,45.4545,45.4545,45.4545,45.4545,29.4118,31.25,30.303,31.25,31.25,31.746,30.303,33.3333,H,45.4545,0.0,30.5537,0.8825,31.6581,1.2671,LaLigaPrimeraDivision
SP1,08/01/2011,La Coruna,Barcelona,A,13.0,6.5,1.2,12.0,6.0,1.2,10.0,5.0,1.25,13.0,6.5,1.2,2010/11,€63.70m,€604.70m,7.6923,8.3333,7.6923,10.0,15.3846,16.6667,15.3846,20.0,83.3333,83.3333,83.3333,80.0,A,8.4295,1.0897,16.859,2.1795,82.5,1.6666,LaLigaPrimeraDivision
SP1,08/01/2011,Malaga,Ath Bilbao,D,2.25,3.4,3.1,2.2,3.2,3.15,2.3,3.3,2.75,2.3,3.25,3.1,2010/11,€71.05m,€112.00m,44.4444,45.4545,43.4783,43.4783,29.4118,31.25,30.7692,30.303,32.2581,31.746,32.2581,36.3636,H,44.2139,0.9442,30.4335,0.7832,33.1564,2.1517,LaLigaPrimeraDivision
SP1,08/01/2011,Sociedad,Sevilla,A,2.8,3.25,2.5,2.85,3.0,2.5,2.5,3.3,2.5,3.0,3.25,2.38,2010/11,€66.70m,€175.60m,35.7143,35.0877,33.3333,40.0,30.7692,33.3333,30.7692,30.303,40.0,40.0,42.0168,40.0,A,36.0338,2.8296,31.2937,1.3774,40.5042,1.0084,LaLigaPrimeraDivision
SP1,09/01/2011,Espanol,Zaragoza,H,1.73,3.6,4.75,1.8,3.4,4.33,1.8,3.4,4.0,1.8,3.5,4.5,2010/11,€78.40m,€57.00m,57.8035,55.5556,55.5556,55.5556,27.7778,29.4118,28.5714,29.4118,21.0526,23.0947,22.2222,25.0,H,56.1176,1.124,28.7932,0.7843,22.8424,1.664,LaLigaPrimeraDivision
SP1,09/01/2011,Levante,Valencia,A,4.33,3.4,1.85,4.15,3.5,1.8,4.3,3.4,1.75,4.2,3.5,1.83,2010/11,€37.40m,€176.60m,23.0947,24.0964,23.8095,23.2558,29.4118,28.5714,28.5714,29.4118,54.0541,55.5556,54.6448,57.1429,A,23.5641,0.4687,28.9916,0.4852,55.3494,1.3458,LaLigaPrimeraDivision
SP1,09/01/2011,Mallorca,Almeria,H,1.73,3.4,4.5,1.7,3.5,4.75,1.65,3.5,4.6,1.73,3.6,4.75,2010/11,€53.70m,€73.60m,57.8035,58.8235,57.8035,60.6061,29.4118,28.5714,27.7778,28.5714,22.2222,21.0526,21.0526,21.7391,H,58.7592,1.3219,28.5831,0.6672,21.5166,0.571,LaLigaPrimeraDivision
SP1,09/01/2011,Osasuna,Getafe,D,2.25,3.25,3.2,2.3,3.2,3.0,2.4,3.2,2.7,2.38,3.25,3.0,2010/11,€57.90m,€66.40m,44.4444,43.4783,42.0168,41.6667,30.7692,31.25,30.7692,31.25,31.25,33.3333,33.3333,37.037,H,42.9016,1.2937,31.0096,0.2776,33.7384,2.4084,LaLigaPrimeraDivision
SP1,09/01/2011,Real Madrid,Villarreal,H,1.29,5.5,10.0,1.25,5.65,9.5,1.33,4.6,7.8,1.3,5.5,9.0,2010/11,€519.00m,€170.60m,77.5194,80.0,76.9231,75.188,18.1818,17.6991,18.1818,21.7391,10.0,10.5263,11.1111,12.8205,H,77.4076,1.9912,18.9504,1.873,11.1145,1.2245,LaLigaPrimeraDivision
SP1,09/01/2011,Santander,Sp Gijon,D,1.91,3.4,4.0,1.9,3.35,3.9,1.8,3.4,4.0,2.0,3.3,3.75,2010/11,€59.30m,€53.40m,52.356,52.6316,50.0,55.5556,29.4118,29.8507,30.303,29.4118,25.0,25.641,26.6667,25.0,H,52.6358,2.2768,29.7443,0.4261,25.5769,0.7869,LaLigaPrimeraDivision
SP1,10/01/2011,Hercules,Ath Madrid,H,2.9,3.25,2.4,2.9,3.3,2.3,2.6,3.3,2.4,3.0,3.25,2.35,2010/11,€51.70m,€187.00m,34.4828,34.4828,33.3333,38.4615,30.7692,30.303,30.7692,30.303,41.6667,43.4783,42.5532,41.6667,A,35.1901,2.2472,30.5361,0.2692,42.3412,0.8656,LaLigaPrimeraDivision
SP1,15/01/2011,Ath Bilbao,Santander,H,1.67,3.6,5.25,1.7,3.5,4.8,1.75,3.4,4.3,1.73,3.6,4.75,2010/11,€112.00m,€59.30m,59.8802,58.8235,57.8035,57.1429,27.7778,28.5714,27.7778,29.4118,19.0476,20.8333,21.0526,23.2558,H,58.4125,1.198,28.3847,0.7803,21.0473,1.7245,LaLigaPrimeraDivision
SP1,15/01/2011,Getafe,Sociedad,A,1.8,3.25,5.0,1.75,3.35,4.75,1.7,3.5,4.4,1.73,3.6,4.75,2010/11,€66.40m,€66.70m,55.5556,57.1429,57.8035,58.8235,30.7692,29.8507,27.7778,28.5714,20.0,21.0526,21.0526,22.7273,H,57.3314,1.3709,29.2423,1.3287,21.2081,1.1278,LaLigaPrimeraDivision
SP1,15/01/2011,Sevilla,Espanol,A,1.73,3.5,5.0,1.67,3.75,5.5,1.7,3.5,4.4,1.73,3.75,4.5,2010/11,€175.60m,€78.40m,57.8035,59.8802,57.8035,58.8235,28.5714,26.6667,26.6667,28.5714,20.0,18.1818,22.2222,22.7273,H,58.5777,0.9926,27.619,1.0997,20.7828,2.1001,LaLigaPrimeraDivision
SP1,15/01/2011,Sp Gijon,Hercules,H,2.2,3.3,3.25,2.15,3.25,3.25,2.3,3.2,2.8,2.2,3.25,3.3,2010/11,€53.40m,€51.70m,45.4545,46.5116,45.4545,43.4783,30.303,30.7692,30.7692,31.25,30.7692,30.7692,30.303,35.7143,H,45.2247,1.2664,30.7728,0.3866,31.8889,2.5597,LaLigaPrimeraDivision
SP1,15/01/2011,Villarreal,Osasuna,H,1.53,3.8,6.5,1.45,4.0,7.0,1.45,3.9,6.5,1.44,4.2,7.5,2010/11,€170.60m,€57.90m,65.3595,68.9655,69.4444,68.9655,26.3158,25.0,23.8095,25.641,15.3846,14.2857,13.3333,15.3846,H,68.1837,1.8963,25.1916,1.0666,14.597,0.989,LaLigaPrimeraDivision
SP1,15/01/2011,Zaragoza,Levante,H,1.91,3.4,4.0,1.9,3.3,3.95,1.85,3.4,3.8,1.85,3.5,4.33,2010/11,€57.00m,€37.40m,52.356,52.6316,54.0541,54.0541,29.4118,30.303,28.5714,29.4118,25.0,25.3165,23.0947,26.3158,H,53.274,0.9078,29.4245,0.7071,24.9318,1.347,LaLigaPrimeraDivision
SP1,16/01/2011,Almeria,Real Madrid,D,10.0,6.0,1.25,10.0,5.5,1.25,11.0,5.3,1.22,12.0,5.5,1.25,2010/11,€73.60m,€519.00m,10.0,10.0,8.3333,9.0909,16.6667,18.1818,18.1818,18.8679,80.0,80.0,80.0,81.9672,A,9.356,0.8053,17.9746,0.93,80.4918,0.9836,LaLigaPrimeraDivision
SP1,16/01/2011,Barcelona,Malaga,H,1.08,10.0,23.0,1.08,10.0,18.0,1.1,7.3,15.0,1.1,9.5,19.0,2010/11,€604.70m,€71.05m,92.5926,92.5926,90.9091,90.9091,10.0,10.0,10.5263,13.6986,4.3478,5.5556,5.2632,6.6667,H,91.7508,0.972,11.0562,1.779,5.4583,0.9559,LaLigaPrimeraDivision
SP1,16/01/2011,Valencia,La Coruna,H,1.44,4.2,7.5,1.44,4.5,7.5,1.5,3.8,5.7,1.44,4.2,7.5,2010/11,€176.60m,€63.70m,69.4444,69.4444,69.4444,66.6667,23.8095,22.2222,23.8095,26.3158,13.3333,13.3333,13.3333,17.5439,H,68.75,1.3888,24.0392,1.6921,14.386,2.1053,LaLigaPrimeraDivision
SP1,17/01/2011,Ath Madrid,Mallorca,H,1.83,3.5,4.33,1.75,3.55,4.35,1.75,3.4,4.3,1.73,3.6,4.8,2010/11,€187.00m,€53.70m,54.6448,57.1429,57.8035,57.1429,28.5714,28.169,27.7778,29.4118,23.0947,22.9885,20.8333,23.2558,H,56.6835,1.3944,28.4825,0.6991,22.5431,1.1451,LaLigaPrimeraDivision
SP1,22/01/2011,Barcelona,Santander,H,1.07,11.0,23.0,1.05,11.0,26.0,1.08,8.0,20.0,1.05,13.0,34.0,2010/11,€604.70m,€59.30m,93.4579,95.2381,95.2381,92.5926,9.0909,9.0909,7.6923,12.5,4.3478,3.8462,2.9412,5.0,H,94.1317,1.3255,9.5935,2.0467,4.0338,0.8682,LaLigaPrimeraDivision
SP1,22/01/2011,Sevilla,Levante,H,1.4,4.5,7.5,1.42,4.4,6.75,1.35,4.5,7.3,1.4,4.5,8.0,2010/11,€175.60m,€37.40m,71.4286,70.4225,71.4286,74.0741,22.2222,22.7273,22.2222,22.2222,13.3333,14.8148,12.5,13.6986,H,71.8384,1.5641,22.3485,0.2525,13.5867,0.9602,LaLigaPrimeraDivision
SP1,22/01/2011,Valencia,Malaga,H,1.44,4.33,7.0,1.42,4.33,7.0,1.35,4.5,7.3,1.5,4.0,6.5,2010/11,€176.60m,€71.05m,69.4444,70.4225,66.6667,74.0741,23.0947,23.0947,25.0,22.2222,14.2857,14.2857,15.3846,13.6986,H,70.1519,3.0607,23.3529,1.1726,14.4136,0.704,LaLigaPrimeraDivision
SP1,23/01/2011,Almeria,Osasuna,H,2.2,3.2,3.4,2.25,3.2,3.1,2.1,3.3,3.1,2.25,3.1,3.3,2010/11,€73.60m,€57.90m,45.4545,44.4444,44.4444,47.619,31.25,31.25,32.2581,30.303,29.4118,32.2581,30.303,32.2581,H,45.4906,1.4967,31.2653,0.7984,31.0578,1.433,LaLigaPrimeraDivision
SP1,23/01/2011,Getafe,Espanol,A,2.1,3.3,3.5,2.15,3.25,3.25,2.1,3.3,3.1,2.1,3.25,3.5,2010/11,€66.40m,€78.40m,47.619,46.5116,47.619,47.619,30.303,30.7692,30.7692,30.303,28.5714,30.7692,28.5714,32.2581,H,47.3421,0.5537,30.5361,0.2692,30.0425,1.8042,LaLigaPrimeraDivision
SP1,23/01/2011,Real Madrid,Mallorca,H,1.17,7.0,15.0,1.18,6.5,12.5,1.15,6.2,14.0,1.17,7.0,15.0,2010/11,€519.00m,€53.70m,85.4701,84.7458,85.4701,86.9565,14.2857,15.3846,14.2857,16.129,6.6667,8.0,6.6667,7.1429,H,85.6606,0.9289,15.0213,0.9021,7.1191,0.6287,LaLigaPrimeraDivision
SP1,23/01/2011,Sp Gijon,Ath Madrid,H,2.9,3.3,2.38,3.05,3.25,2.25,2.75,3.3,2.3,2.8,3.2,2.5,2010/11,€53.40m,€187.00m,34.4828,32.7869,35.7143,36.3636,30.303,30.7692,31.25,30.303,42.0168,44.4444,40.0,43.4783,A,34.8369,1.5736,30.6563,0.4527,42.4849,1.9339,LaLigaPrimeraDivision
SP1,23/01/2011,Villarreal,Sociedad,H,1.5,4.1,6.5,1.48,3.95,6.5,1.45,3.9,6.5,1.53,3.8,6.5,2010/11,€170.60m,€66.70m,66.6667,67.5676,65.3595,68.9655,24.3902,25.3165,26.3158,25.641,15.3846,15.3846,15.3846,15.3846,H,67.1398,1.5176,25.4159,0.8005,15.3846,0.0,LaLigaPrimeraDivision
SP1,23/01/2011,Zaragoza,La Coruna,H,2.0,3.4,3.75,2.05,3.25,3.5,2.1,3.3,3.1,2.0,3.3,3.75,2010/11,€57.00m,€63.70m,50.0,48.7805,50.0,47.619,29.4118,30.7692,30.303,30.303,26.6667,28.5714,26.6667,32.2581,H,49.0999,1.1424,30.1968,0.5676,28.5407,2.6359,LaLigaPrimeraDivision
SP1,24/01/2011,Ath Bilbao,Hercules,H,1.73,3.6,4.75,1.7,3.6,4.6,1.75,3.4,4.3,1.7,3.6,5.0,2010/11,€112.00m,€51.70m,57.8035,58.8235,58.8235,57.1429,27.7778,27.7778,27.7778,29.4118,21.0526,21.7391,20.0,23.2558,H,58.1484,0.8249,28.1863,0.817,21.5119,1.365,LaLigaPrimeraDivision
SP1,29/01/2011,Hercules,Barcelona,A,15.0,7.0,1.17,15.5,7.25,1.14,12.0,5.5,1.2,15.0,6.5,1.18,2010/11,€51.70m,€604.70m,6.6667,6.4516,6.6667,8.3333,14.2857,13.7931,15.3846,18.1818,85.4701,87.7193,84.7458,83.3333,A,7.0296,0.875,15.4113,1.9632,85.3171,1.8308,LaLigaPrimeraDivision
SP1,29/01/2011,La Coruna,Sevilla,D,3.5,3.3,2.1,3.25,3.25,2.15,2.75,3.3,2.3,3.3,3.25,2.2,2010/11,€63.70m,€175.60m,28.5714,30.7692,30.303,36.3636,30.303,30.7692,30.7692,30.303,47.619,46.5116,45.4545,43.4783,A,31.5018,3.3763,30.5361,0.2692,45.7658,1.7626,LaLigaPrimeraDivision
SP1,29/01/2011,Levante,Getafe,H,2.8,3.25,2.5,2.75,3.2,2.45,2.5,3.3,2.5,2.88,3.25,2.45,2010/11,€37.40m,€66.40m,35.7143,36.3636,34.7222,40.0,30.7692,31.25,30.7692,30.303,40.0,40.8163,40.8163,40.0,A,36.7,2.3012,30.7728,0.3866,40.4082,0.4713,LaLigaPrimeraDivision
SP1,29/01/2011,Malaga,Zaragoza,A,1.83,3.5,4.33,1.8,3.45,4.25,2.0,3.3,3.3,1.95,3.5,3.75,2010/11,€71.05m,€57.00m,54.6448,55.5556,51.2821,50.0,28.5714,28.9855,28.5714,30.303,23.0947,23.5294,26.6667,30.303,H,52.8706,2.6533,29.1078,0.8203,25.8984,3.3398,LaLigaPrimeraDivision
SP1,29/01/2011,Mallorca,Sp Gijon,A,1.8,3.25,5.0,1.7,3.4,5.0,1.75,3.4,4.3,1.8,3.5,4.5,2010/11,€53.70m,€53.40m,55.5556,58.8235,55.5556,57.1429,30.7692,29.4118,28.5714,29.4118,20.0,20.0,22.2222,23.2558,H,56.7694,1.5605,29.541,0.9096,21.3695,1.6367,LaLigaPrimeraDivision
SP1,29/01/2011,Sociedad,Almeria,H,2.0,3.4,3.75,1.91,3.5,3.7,1.8,3.4,4.0,2.0,3.3,3.75,2010/11,€66.70m,€73.60m,50.0,52.356,50.0,55.5556,29.4118,28.5714,30.303,29.4118,26.6667,27.027,26.6667,25.0,H,51.9779,2.631,29.4245,0.7071,26.3401,0.9094,LaLigaPrimeraDivision
SP1,30/01/2011,Ath Madrid,Ath Bilbao,A,1.83,3.5,4.33,1.7,3.7,4.5,1.75,3.5,4.1,1.8,3.5,4.5,2010/11,€187.00m,€112.00m,54.6448,58.8235,55.5556,57.1429,28.5714,27.027,28.5714,28.5714,23.0947,22.2222,22.2222,24.3902,H,56.5417,1.8384,28.1853,0.7722,22.9823,1.0247,LaLigaPrimeraDivision
SP1,30/01/2011,Espanol,Villarreal,A,2.5,3.25,2.8,2.45,3.3,2.7,2.4,3.1,2.8,2.5,3.25,2.8,2010/11,€78.40m,€170.60m,40.0,40.8163,40.0,41.6667,30.7692,30.303,30.7692,32.2581,35.7143,37.037,35.7143,35.7143,H,40.6208,0.7964,31.0249,0.851,36.045,0.6613,LaLigaPrimeraDivision
SP1,30/01/2011,Osasuna,Real Madrid,H,9.0,5.0,1.33,8.5,5.5,1.28,10.0,5.0,1.27,10.0,5.25,1.29,2010/11,€57.90m,€519.00m,11.1111,11.7647,10.0,10.0,20.0,18.1818,19.0476,20.0,75.188,78.125,77.5194,78.7402,A,10.719,0.872,19.3074,0.8744,77.3932,1.5523,LaLigaPrimeraDivision
SP1,31/01/2011,Santander,Valencia,D,3.5,3.3,2.1,3.4,3.2,2.1,3.1,3.3,2.1,3.5,3.3,2.1,2010/11,€59.30m,€176.60m,28.5714,29.4118,28.5714,32.2581,30.303,31.25,30.303,30.303,47.619,47.619,47.619,47.619,A,29.7032,1.7487,30.5398,0.4735,47.619,0.0,LaLigaPrimeraDivision
SP1,05/02/2011,Almeria,Espanol,H,2.5,3.3,2.75,2.55,3.2,2.65,2.55,3.2,2.55,2.6,3.25,2.7,2010/11,€73.60m,€78.40m,40.0,39.2157,38.4615,39.2157,30.303,31.25,30.7692,31.25,36.3636,37.7358,37.037,39.2157,H,39.2232,0.6282,30.893,0.454,37.588,1.2212,LaLigaPrimeraDivision
SP1,05/02/2011,Ath Bilbao,Sp Gijon,H,1.67,3.5,5.5,1.62,3.7,5.25,1.7,3.5,4.4,1.67,3.75,5.0,2010/11,€112.00m,€53.40m,59.8802,61.7284,59.8802,58.8235,28.5714,27.027,26.6667,28.5714,18.1818,19.0476,20.0,22.7273,H,60.0781,1.2077,27.7091,1.0065,19.9892,1.9707,LaLigaPrimeraDivision
SP1,05/02/2011,Barcelona,Ath Madrid,H,1.14,7.5,17.0,1.15,7.0,14.0,1.15,6.7,12.0,1.17,7.0,15.0,2010/11,€604.70m,€187.00m,87.7193,86.9565,85.4701,86.9565,13.3333,14.2857,14.2857,14.9254,5.8824,7.1429,6.6667,8.3333,H,86.7756,0.9417,14.2075,0.6562,7.0063,1.026,LaLigaPrimeraDivision
SP1,05/02/2011,Getafe,La Coruna,H,1.83,3.5,4.33,1.8,3.5,4.15,1.9,3.3,3.7,1.8,3.5,4.5,2010/11,€66.40m,€63.70m,54.6448,55.5556,55.5556,52.6316,28.5714,28.5714,28.5714,30.303,23.0947,24.0964,22.2222,27.027,H,54.5969,1.3788,29.0043,0.8658,24.1101,2.09,LaLigaPrimeraDivision
SP1,05/02/2011,Osasuna,Mallorca,D,2.1,3.3,3.5,2.05,3.2,3.55,2.0,3.3,3.3,2.1,3.25,3.5,2010/11,€57.90m,€53.70m,47.619,48.7805,47.619,50.0,30.303,31.25,30.7692,30.303,28.5714,28.169,28.5714,30.303,H,48.5046,1.1374,30.6563,0.4527,28.9037,0.952,LaLigaPrimeraDivision
SP1,05/02/2011,Villarreal,Levante,A,1.25,5.25,13.0,1.22,6.0,10.5,1.3,4.8,8.5,1.29,5.25,10.0,2010/11,€170.60m,€37.40m,80.0,81.9672,77.5194,76.9231,19.0476,16.6667,19.0476,20.8333,7.6923,9.5238,10.0,11.7647,H,79.1024,2.3287,18.8988,1.7097,9.7452,1.674,LaLigaPrimeraDivision
SP1,05/02/2011,Zaragoza,Santander,D,2.0,3.3,3.75,2.0,3.1,3.9,2.0,3.3,3.3,2.05,3.3,3.6,2010/11,€57.00m,€59.30m,50.0,50.0,48.7805,50.0,30.303,32.2581,30.303,30.303,26.6667,25.641,27.7778,30.303,H,49.6951,0.6097,30.7918,0.9775,27.5971,2.0039,LaLigaPrimeraDivision
SP1,06/02/2011,Real Madrid,Sociedad,H,1.17,6.5,19.0,1.16,7.5,12.0,1.17,6.5,11.5,1.17,7.0,15.0,2010/11,€519.00m,€66.70m,85.4701,86.2069,85.4701,85.4701,15.3846,13.3333,14.2857,15.3846,5.2632,8.3333,6.6667,8.6957,H,85.6543,0.3684,14.597,0.989,7.2397,1.5865,LaLigaPrimeraDivision
SP1,06/02/2011,Sevilla,Malaga,D,1.53,4.0,6.0,1.5,4.1,5.75,1.5,3.9,5.5,1.53,3.8,6.5,2010/11,€175.60m,€71.05m,65.3595,66.6667,65.3595,66.6667,25.0,24.3902,26.3158,25.641,16.6667,17.3913,15.3846,18.1818,H,66.0131,0.7547,25.3368,0.8287,16.9061,1.1882,LaLigaPrimeraDivision
SP1,06/02/2011,Valencia,Hercules,H,1.44,4.2,7.5,1.42,4.4,6.75,1.3,5.0,8.0,1.44,4.2,7.5,2010/11,€176.60m,€51.70m,69.4444,70.4225,69.4444,76.9231,23.8095,22.7273,23.8095,20.0,13.3333,14.8148,13.3333,12.5,H,71.5586,3.6059,22.5866,1.7983,13.4954,0.9634,LaLigaPrimeraDivision
SP1,12/02/2011,Ath Madrid,Valencia,A,2.1,3.4,3.4,2.1,3.3,3.3,2.2,3.2,3.0,2.15,3.25,3.4,2010/11,€187.00m,€176.60m,47.619,47.619,46.5116,45.4545,29.4118,30.303,30.7692,31.25,29.4118,30.303,29.4118,33.3333,H,46.801,1.0384,30.4335,0.7832,30.615,1.8603,LaLigaPrimeraDivision
SP1,12/02/2011,Santander,Sevilla,H,3.0,3.4,2.3,3.0,3.3,2.25,2.8,3.2,2.3,3.1,3.25,2.3,2010/11,€59.30m,€175.60m,33.3333,33.3333,32.2581,35.7143,29.4118,30.303,30.7692,31.25,43.4783,44.4444,43.4783,43.4783,A,33.6598,1.4605,30.4335,0.7832,43.7198,0.4831,LaLigaPrimeraDivision
SP1,12/02/2011,Sp Gijon,Barcelona,D,15.0,8.0,1.14,13.0,6.5,1.18,12.0,5.5,1.2,15.0,6.5,1.18,2010/11,€53.40m,€604.70m,6.6667,7.6923,6.6667,8.3333,12.5,15.3846,15.3846,18.1818,87.7193,84.7458,84.7458,83.3333,A,7.3398,0.82,15.3627,2.3197,85.1361,1.8464,LaLigaPrimeraDivision
SP1,13/02/2011,Espanol,Real Madrid,A,7.0,4.33,1.44,6.75,4.4,1.42,5.7,3.8,1.5,7.0,4.33,1.44,2010/11,€78.40m,€519.00m,14.2857,14.8148,14.2857,17.5439,23.0947,22.7273,23.0947,26.3158,69.4444,70.4225,69.4444,66.6667,A,15.2325,1.561,23.8081,1.6807,68.9945,1.6189,LaLigaPrimeraDivision
SP1,13/02/2011,Hercules,Zaragoza,H,2.0,3.4,3.75,2.0,3.3,3.55,2.1,3.3,3.1,2.1,3.3,3.5,2010/11,€51.70m,€57.00m,50.0,50.0,47.619,47.619,29.4118,30.303,30.303,30.303,26.6667,28.169,28.5714,32.2581,H,48.8095,1.3747,30.0802,0.4456,28.9163,2.3739,LaLigaPrimeraDivision
SP1,13/02/2011,La Coruna,Villarreal,H,3.5,3.3,2.1,3.45,3.3,2.05,3.2,3.2,2.1,3.4,3.25,2.15,2010/11,€63.70m,€170.60m,28.5714,28.9855,29.4118,31.25,30.303,30.303,30.7692,31.25,47.619,48.7805,46.5116,47.619,A,29.5547,1.1811,30.6563,0.4527,47.6325,0.9264,LaLigaPrimeraDivision
SP1,13/02/2011,Levante,Almeria,H,2.3,3.3,3.1,2.25,3.3,3.0,2.1,3.2,3.2,2.3,3.3,3.1,2010/11,€37.40m,€73.60m,43.4783,44.4444,43.4783,47.619,30.303,30.303,30.303,31.25,32.2581,33.3333,32.2581,31.25,H,44.755,1.9629,30.5398,0.4735,32.2749,0.8507,LaLigaPrimeraDivision
SP1,13/02/2011,Malaga,Getafe,D,2.1,3.4,3.4,2.05,3.35,3.4,2.2,3.2,3.0,2.15,3.4,3.3,2010/11,€71.05m,€66.40m,47.619,48.7805,46.5116,45.4545,29.4118,29.8507,29.4118,31.25,29.4118,29.4118,30.303,33.3333,H,47.0914,1.4314,29.9811,0.8709,30.615,1.8603,LaLigaPrimeraDivision
SP1,13/02/2011,Sociedad,Osasuna,H,2.1,3.25,3.6,2.05,3.2,3.6,2.1,3.2,3.2,2.15,3.25,3.4,2010/11,€66.70m,€57.90m,47.619,48.7805,46.5116,47.619,30.7692,31.25,30.7692,31.25,27.7778,27.7778,29.4118,31.25,H,47.6325,0.9264,31.0096,0.2776,29.0544,1.6541,LaLigaPrimeraDivision
SP1,14/02/2011,Mallorca,Ath Bilbao,H,2.1,3.4,3.4,2.15,3.3,3.2,2.2,3.2,3.0,2.15,3.25,3.4,2010/11,€53.70m,€112.00m,47.619,46.5116,46.5116,45.4545,29.4118,30.303,30.7692,31.25,29.4118,31.25,29.4118,33.3333,H,46.5242,0.8838,30.4335,0.7832,30.8517,1.8676,LaLigaPrimeraDivision
SP1,19/02/2011,Real Madrid,Levante,H,1.14,7.5,17.0,1.15,7.5,13.0,1.12,7.0,14.0,1.14,8.0,15.0,2010/11,€519.00m,€37.40m,87.7193,86.9565,87.7193,89.2857,13.3333,13.3333,12.5,14.2857,5.8824,7.6923,6.6667,7.1429,H,87.9202,0.9788,13.3631,0.7298,6.8461,0.767,LaLigaPrimeraDivision
SP1,19/02/2011,Valencia,Sp Gijon,D,1.44,4.33,7.0,1.45,4.33,6.25,1.4,4.1,7.0,1.53,3.75,7.0,2010/11,€176.60m,€53.40m,69.4444,68.9655,65.3595,71.4286,23.0947,23.0947,26.6667,24.3902,14.2857,16.0,14.2857,14.2857,H,68.7995,2.5291,24.3116,1.6847,14.7143,0.8571,LaLigaPrimeraDivision
SP1,19/02/2011,Zaragoza,Ath Madrid,A,2.88,3.3,2.4,2.75,3.25,2.45,2.5,3.3,2.5,2.8,3.2,2.5,2010/11,€57.00m,€187.00m,34.7222,36.3636,35.7143,40.0,30.303,30.7692,31.25,30.303,41.6667,40.8163,40.0,40.0,A,36.7,2.3012,30.6563,0.4527,40.6208,0.7964,LaLigaPrimeraDivision
SP1,20/02/2011,Almeria,La Coruna,D,2.05,3.3,3.6,2.05,3.3,3.45,2.15,3.2,3.1,2.2,3.2,3.4,2010/11,€73.60m,€63.70m,48.7805,48.7805,45.4545,46.5116,30.303,30.303,31.25,31.25,27.7778,28.9855,29.4118,32.2581,H,47.3818,1.6718,30.7765,0.5468,29.6083,1.8972,LaLigaPrimeraDivision
SP1,20/02/2011,Barcelona,Ath Bilbao,H,1.13,7.5,21.0,1.12,8.5,14.5,1.15,6.2,14.0,1.14,8.0,15.0,2010/11,€604.70m,€112.00m,88.4956,89.2857,87.7193,86.9565,13.3333,11.7647,12.5,16.129,4.7619,6.8966,6.6667,7.1429,H,88.1143,1.0023,13.4318,1.9089,6.367,1.0876,LaLigaPrimeraDivision
