Season,Date,PSCH,PSCD,PSCA
2024/25,02/08/2024,2.05,3.65,3.61
2024/25,02/08/2024,3.17,3.75,2.19
2024/25,03/08/2024,4.44,3.89,1.79
2024/25,03/08/2024,1.6,4.49,5.12
2024/25,03/08/2024,1.43,4.91,7.16
2024/25,04/08/2024,2.4,3.16,3.28
2024/25,04/08/2024,2.08,3.16,4.12
2024/25,05/08/2024,2.34,3.28,3.27
2024/25,09/08/2024,2.19,3.54,3.34
2024/25,09/08/2024,1.79,3.8,4.54
2024/25,10/08/2024,2.49,3.04,3.26
2024/25,10/08/2024,1.46,4.78,6.63
2024/25,11/08/2024,2.53,3.33,2.91
2024/25,11/08/2024,4.36,3.64,1.86
2024/25,11/08/2024,2.26,3.33,3.38
2024/25,12/08/2024,1.95,3.26,4.52
2024/25,16/08/2024,2.32,3.46,3.13
2024/25,16/08/2024,1.82,3.87,4.28
2024/25,17/08/2024,1.88,3.52,4.42
2024/25,17/08/2024,3.31,3.61,2.17
2024/25,17/08/2024,1.63,4.27,5.15
2024/25,18/08/2024,1.92,3.25,4.72
2024/25,18/08/2024,1.64,4.05,5.36
2024/25,18/08/2024,3.64,3.53,2.08
2024/25,19/08/2024,4.78,3.21,1.93
2024/25,23/08/2024,2.21,3.57,3.25
2024/25,23/08/2024,4.54,4.05,1.74
2024/25,24/08/2024,2.2,3.34,3.5
2024/25,24/08/2024,2.24,3.29,3.46
2024/25,24/08/2024,1.78,3.49,5.18
2024/25,25/08/2024,2.8,3.69,2.44
2024/25,25/08/2024,2.4,3.54,2.94
2024/25,25/08/2024,3.13,3.2,2.46
2024/25,26/08/2024,1.9,3.43,4.48
2024/25,30/08/2024,2.01,3.04,4.64
2024/25,30/08/2024,4.41,3.52,1.88
2024/25,31/08/2024,2.84,3.04,2.8
2024/25,31/08/2024,2.21,3.33,3.48
2024/25,31/08/2024,2.44,3.33,3.05
2024/25,01/09/2024,1.91,3.73,4.01
2024/25,01/09/2024,1.61,3.97,5.92
2024/25,01/09/2024,1.96,3.8,3.74
2024/25,01/09/2024,1.88,3.95,3.92
2024/25,13/09/2024,2.54,3.33,2.87
2024/25,13/09/2024,2.33,3.39,3.15
2024/25,14/09/2024,2.63,3.51,2.68
2024/25,14/09/2024,2.85,3.45,2.51
2024/25,14/09/2024,1.7,4.11,4.74
2024/25,15/09/2024,1.6,3.72,6.76
2024/25,15/09/2024,2.24,3.18,3.61
2024/25,15/09/2024,2.39,3.16,3.29
2024/25,20/09/2024,2.51,3.2,3.06
2024/25,20/09/2024,2.44,3.28,3.08
2024/25,21/09/2024,3.59,3.45,2.12
2024/25,21/09/2024,1.74,4.24,4.33
2024/25,21/09/2024,3.06,3.0,2.65
2024/25,21/09/2024,2.5,3.2,3.06
2024/25,22/09/2024,2.49,3.1,3.19
2024/25,22/09/2024,1.54,4.15,6.46
2024/25,22/09/2024,1.61,3.88,6.04
2024/25,25/09/2024,2.59,3.57,2.69
2024/25,27/09/2024,3.16,3.57,2.26
2024/25,27/09/2024,2.85,3.59,2.44
2024/25,28/09/2024,1.38,4.86,8.71
2024/25,28/09/2024,2.7,3.16,2.85
2024/25,28/09/2024,1.76,3.79,4.72
2024/25,29/09/2024,2.4,3.4,3.05
2024/25,29/09/2024,3.97,3.43,2.01
2024/25,29/09/2024,1.84,3.67,4.43
2024/25,30/09/2024,1.7,3.7,5.47
2024/25,04/10/2024,3.23,3.23,2.38
2024/25,04/10/2024,1.95,3.47,4.17
2024/25,05/10/2024,2.09,3.41,3.73
2024/25,05/10/2024,3.94,3.39,2.03
2024/25,05/10/2024,2.15,3.46,3.5
2024/25,05/10/2024,1.53,4.38,6.15
2024/25,06/10/2024,2.59,3.16,2.98
2024/25,06/10/2024,2.14,3.2,3.84
2024/25,06/10/2024,2.6,3.4,2.78
2024/25,18/10/2024,3.35,2.92,2.51
2024/25,18/10/2024,4.46,3.89,1.79
2024/25,19/10/2024,2.7,3.36,2.7
2024/25,19/10/2024,2.29,3.81,2.95
2024/25,19/10/2024,3.45,3.26,2.26
2024/25,20/10/2024,2.17,3.3,3.63
2024/25,20/10/2024,1.91,3.66,4.11
2024/25,20/10/2024,1.78,3.63,4.88
2024/25,21/10/2024,1.76,3.72,4.85
2024/25,23/10/2024,2.03,3.4,3.95
2024/25,25/10/2024,1.57,4.0,6.37
2024/25,25/10/2024,1.39,5.01,8.09
2024/25,26/10/2024,1.81,3.67,4.62
2024/25,26/10/2024,4.94,3.33,1.85
2024/25,26/10/2024,1.48,4.56,6.66
2024/25,27/10/2024,2.34,3.54,3.03
2024/25,27/10/2024,1.73,3.83,4.93
2024/25,27/10/2024,2.12,3.68,3.37
2024/25,27/10/2024,1.62,4.09,5.52
2024/25,02/11/2024,1.4,4.65,8.79
2024/25,02/11/2024,3.17,3.63,2.23
2024/25,02/11/2024,5.8,3.91,1.63
2024/25,03/11/2024,2.68,2.97,3.04
2024/25,03/11/2024,2.43,3.62,2.85
2024/25,03/11/2024,3.35,3.49,2.2
2024/25,03/11/2024,1.48,4.61,6.61
2024/25,04/11/2024,2.22,3.31,3.5
2024/25,04/11/2024,2.39,3.21,3.23
2024/25,08/11/2024,1.93,3.41,4.36
2024/25,08/11/2024,1.96,3.65,3.9
2024/25,09/11/2024,1.68,3.8,5.48
2024/25,09/11/2024,1.93,3.69,3.97
2024/25,09/11/2024,2.07,3.39,3.83
2024/25,09/11/2024,2.4,3.29,3.14
2024/25,10/11/2024,1.98,3.4,4.15
2024/25,10/11/2024,3.47,3.29,2.24
2024/25,10/11/2024,2.16,3.24,3.73
2024/25,22/11/2024,2.26,3.45,3.25
2024/25,22/11/2024,1.67,3.95,5.27
2024/25,23/11/2024,3.92,3.98,1.87
2024/25,23/11/2024,1.43,4.85,7.21
2024/25,23/11/2024,1.58,4.24,5.67
2024/25,24/11/2024,2.28,3.4,3.26
2024/25,24/11/2024,1.55,3.79,7.38
2024/25,24/11/2024,2.63,2.88,3.22
2024/25,25/11/2024,3.45,3.57,2.13
