Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,LBH,LBD,LBA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,20/10/2014,West Brom,Man United,2.0,2.0,D,1.0,0.0,H,M Dean,8.0,22.0,2.0,7.0,6.0,8.0,0.0,11.0,1.0,2.0,0.0,0.0,5.0,4.0,1.75,4.5,4.1,1.75,,,,5.0,4.0,1.7,5.0,3.9,1.75,4.83,3.94,1.79
E0,25/10/2014,Liverpool,Hull,0.0,0.0,D,0.0,0.0,D,N Swarbrick,17.0,6.0,4.0,3.0,12.0,17.0,14.0,1.0,3.0,2.0,0.0,0.0,1.44,4.75,8.0,1.45,4.25,7.0,,,,1.44,4.5,7.5,1.45,4.75,8.0,1.4,5.25,8.65
E0,25/10/2014,Southampton,Stoke,1.0,0.0,H,1.0,0.0,H,J Moss,20.0,8.0,2.0,1.0,10.0,12.0,6.0,3.0,0.0,2.0,0.0,0.0,1.65,4.0,6.0,1.65,3.75,6.0,,,,1.6,3.8,6.0,1.62,4.0,6.5,1.61,4.15,6.4
E0,25/10/2014,Sunderland,Arsenal,0.0,2.0,A,0.0,1.0,A,K Friend,11.0,15.0,3.0,5.0,11.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,5.5,3.8,1.73,5.25,3.7,1.72,,,,5.0,3.75,1.7,5.4,3.8,1.73,4.75,3.76,1.84
E0,25/10/2014,Swansea,Leicester,2.0,0.0,H,1.0,0.0,H,M Jones,7.0,9.0,3.0,4.0,7.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.95,3.7,4.2,1.95,3.6,4.0,,,,1.95,3.5,4.0,1.91,3.7,4.33,1.84,3.76,4.74
E0,25/10/2014,West Brom,Crystal Palace,2.0,2.0,D,0.0,2.0,A,M Clattenburg,17.0,8.0,4.0,6.0,14.0,8.0,6.0,3.0,3.0,1.0,0.0,0.0,1.91,3.6,4.5,1.91,3.4,4.0,,,,1.9,3.4,4.0,1.87,3.6,4.75,1.85,3.81,4.61
E0,25/10/2014,West Ham,Man City,2.0,1.0,H,1.0,0.0,H,M Atkinson,12.0,21.0,4.0,5.0,12.0,14.0,4.0,8.0,2.0,1.0,0.0,0.0,6.5,4.5,1.55,6.0,4.2,1.57,,,,5.5,4.33,1.55,6.5,4.5,1.53,6.53,4.66,1.53
E0,26/10/2014,Burnley,Everton,1.0,3.0,A,1.0,2.0,A,A Marriner,14.0,15.0,3.0,6.0,12.0,7.0,5.0,4.0,4.0,2.0,0.0,0.0,4.75,3.75,1.83,4.6,3.6,1.85,,,,4.33,3.6,1.83,4.6,3.75,1.85,4.2,3.48,2.02
E0,26/10/2014,Man United,Chelsea,1.0,1.0,D,0.0,0.0,D,P Dowd,19.0,9.0,7.0,4.0,13.0,14.0,4.0,7.0,3.0,5.0,0.0,1.0,2.88,3.6,2.5,2.75,3.5,2.55,,,,2.8,3.4,2.4,2.9,3.5,2.5,2.86,3.35,2.68
E0,26/10/2014,Tottenham,Newcastle,1.0,2.0,A,1.0,0.0,H,A Taylor,17.0,8.0,2.0,2.0,9.0,12.0,10.0,2.0,2.0,4.0,0.0,0.0,1.75,3.9,5.0,1.8,3.75,4.6,,,,1.7,3.8,5.0,1.75,3.9,5.0,1.56,4.45,6.6
E0,27/10/2014,QPR,Aston Villa,2.0,0.0,H,1.0,0.0,H,L Mason,11.0,15.0,4.0,6.0,11.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0,2.38,3.25,3.4,2.4,3.3,3.1,,,,2.4,3.2,3.0,2.38,3.25,3.4,2.31,3.33,3.46
E0,01/11/2014,Arsenal,Burnley,3.0,0.0,H,0.0,0.0,D,C Pawson,32.0,6.0,13.0,2.0,5.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0,1.25,6.5,14.0,1.28,5.5,9.5,,,,1.25,6.0,13.0,1.29,6.0,12.0,1.25,6.64,13.94
E0,01/11/2014,Chelsea,QPR,2.0,1.0,H,1.0,0.0,H,M Jones,18.0,7.0,8.0,1.0,8.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,1.17,8.5,21.0,1.18,6.25,15.0,,,,1.18,7.5,19.0,1.18,8.0,19.0,1.16,8.72,21.42
E0,01/11/2014,Everton,Swansea,0.0,0.0,D,0.0,0.0,D,K Friend,17.0,8.0,3.0,0.0,10.0,15.0,11.0,0.0,2.0,3.0,0.0,1.0,1.75,3.8,5.25,1.75,3.6,4.5,,,,1.75,3.8,5.0,1.73,3.8,5.4,1.92,3.6,4.52
E0,01/11/2014,Hull,Southampton,0.0,1.0,A,0.0,1.0,A,M Atkinson,8.0,10.0,1.0,3.0,6.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,3.8,3.6,2.05,3.6,3.3,2.05,,,,3.8,3.5,2.05,4.1,3.6,2.0,4.28,3.83,1.9
E0,01/11/2014,Leicester,West Brom,0.0,1.0,A,0.0,0.0,D,S Attwell,14.0,8.0,5.0,3.0,5.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,2.3,3.5,3.3,2.3,3.3,3.0,,,,2.25,3.4,3.4,2.38,3.5,3.2,2.51,3.48,2.99
E0,01/11/2014,Newcastle,Liverpool,1.0,0.0,H,0.0,0.0,D,A Marriner,14.0,6.0,3.0,3.0,13.0,8.0,7.0,2.0,4.0,3.0,0.0,0.0,3.8,3.75,2.0,3.75,3.5,2.05,,,,3.75,3.6,2.05,3.8,3.6,2.05,3.55,3.65,2.15
E0,01/11/2014,Stoke,West Ham,2.0,2.0,D,1.0,0.0,H,C Foy,21.0,10.0,6.0,2.0,14.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,2.38,3.4,3.25,2.4,3.2,2.95,,,,2.4,3.4,3.1,2.4,3.4,3.2,2.42,3.33,3.26
E0,02/11/2014,Aston Villa,Tottenham,1.0,2.0,A,1.0,0.0,H,N Swarbrick,12.0,18.0,1.0,7.0,12.0,11.0,3.0,9.0,3.0,3.0,1.0,0.0,3.75,3.6,2.1,3.6,3.5,2.1,,,,3.6,3.5,2.1,3.9,3.4,2.1,4.38,3.66,1.93
E0,02/11/2014,Man City,Man United,1.0,0.0,H,0.0,0.0,D,M Oliver,16.0,9.0,6.0,2.0,15.0,9.0,7.0,4.0,3.0,1.0,0.0,1.0,1.91,3.75,4.33,1.91,3.75,4.0,,,,1.95,3.75,3.8,1.95,3.8,4.0,2.02,3.67,3.91
E0,03/11/2014,Crystal Palace,Sunderland,1.0,3.0,A,0.0,1.0,A,P Dowd,9.0,8.0,1.0,7.0,12.0,19.0,11.0,2.0,0.0,3.0,1.0,0.0,2.1,3.5,3.8,2.1,3.4,3.7,,,,2.15,3.4,3.6,2.1,3.4,4.0,2.11,3.44,3.91
E0,08/11/2014,Burnley,Hull,1.0,0.0,H,0.0,0.0,D,M Clattenburg,14.0,12.0,3.0,1.0,17.0,17.0,7.0,1.0,6.0,4.0,0.0,0.0,2.5,3.4,3.0,2.5,3.2,2.8,,,,2.5,3.3,2.9,2.6,3.25,3.0,2.54,3.33,3.06
E0,08/11/2014,Liverpool,Chelsea,1.0,2.0,A,1.0,1.0,D,A Taylor,12.0,15.0,4.0,5.0,9.0,12.0,5.0,7.0,2.0,5.0,0.0,0.0,3.4,3.4,2.3,3.1,3.25,2.3,,,,3.25,3.4,2.3,3.3,3.5,2.3,3.46,3.5,2.26
E0,08/11/2014,Man United,Crystal Palace,1.0,0.0,H,0.0,0.0,D,C Foy,23.0,6.0,5.0,1.0,8.0,12.0,11.0,4.0,1.0,3.0,0.0,0.0,1.3,6.0,11.0,1.32,5.5,7.6,,,,1.33,5.5,9.5,1.3,6.0,11.5,1.31,6.05,10.7
E0,08/11/2014,QPR,Man City,2.0,2.0,D,1.0,1.0,D,M Dean,17.0,23.0,4.0,6.0,9.0,10.0,7.0,7.0,4.0,2.0,0.0,0.0,7.0,4.75,1.5,6.0,4.2,1.5,,,,6.0,4.33,1.53,7.0,4.6,1.5,6.72,4.84,1.51
E0,08/11/2014,Southampton,Leicester,2.0,0.0,H,0.0,0.0,D,M Oliver,18.0,5.0,6.0,0.0,10.0,12.0,13.0,4.0,2.0,2.0,0.0,0.0,1.44,4.75,8.0,1.44,4.5,6.5,,,,1.44,4.5,7.5,1.4,4.75,9.0,1.46,4.94,7.53
E0,08/11/2014,West Ham,Aston Villa,0.0,0.0,D,0.0,0.0,D,J Moss,21.0,12.0,5.0,4.0,9.0,10.0,13.0,2.0,0.0,3.0,0.0,0.0,1.75,3.75,5.5,1.75,3.6,4.6,,,,1.75,3.6,5.0,1.75,3.75,5.4,1.7,3.97,5.5
E0,09/11/2014,Sunderland,Everton,1.0,1.0,D,0.0,0.0,D,L Mason,10.0,16.0,3.0,7.0,11.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,4.0,3.5,2.05,3.6,3.3,2.05,,,,3.6,3.5,2.05,4.0,3.5,2.05,3.92,3.51,2.09
E0,09/11/2014,Swansea,Arsenal,2.0,1.0,H,0.0,0.0,D,P Dowd,11.0,12.0,5.0,4.0,10.0,16.0,6.0,10.0,5.0,5.0,0.0,0.0,3.75,3.5,2.1,3.3,3.3,2.15,,,,3.6,3.5,2.05,3.6,3.4,2.2,4.1,3.65,1.99
E0,09/11/2014,Tottenham,Stoke,1.0,2.0,A,0.0,2.0,A,M Jones,14.0,11.0,4.0,4.0,20.0,13.0,5.0,5.0,3.0,2.0,1.0,0.0,1.7,4.0,5.5,1.7,3.6,5.0,,,,1.66,3.75,5.5,1.7,3.8,5.75,1.88,3.55,4.8
E0,09/11/2014,West Brom,Newcastle,0.0,2.0,A,0.0,1.0,A,C Pawson,10.0,8.0,2.0,3.0,12.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,2.3,3.5,3.3,2.3,3.3,3.0,,,,2.3,3.4,3.1,2.25,3.4,3.5,2.12,3.49,3.81
E0,22/11/2014,Arsenal,Man United,1.0,2.0,A,0.0,0.0,D,M Dean,23.0,12.0,9.0,2.0,12.0,8.0,11.0,5.0,2.0,1.0,0.0,0.0,2.15,3.6,3.5,2.2,3.25,3.2,,,,2.2,3.4,3.4,2.15,3.5,3.6,2.0,3.77,3.88
E0,22/11/2014,Chelsea,West Brom,2.0,0.0,H,2.0,0.0,H,L Mason,21.0,5.0,8.0,1.0,7.0,9.0,15.0,0.0,1.0,0.0,0.0,1.0,1.25,6.5,15.0,1.25,5.75,10.5,,,,1.22,6.5,15.0,1.25,6.5,15.0,1.22,6.95,17.0
E0,22/11/2014,Everton,West Ham,2.0,1.0,H,1.0,0.0,H,M Clattenburg,14.0,14.0,4.0,3.0,10.0,13.0,1.0,5.0,2.0,3.0,0.0,0.0,1.85,3.8,4.5,1.85,3.6,4.0,,,,1.83,3.75,4.33,1.87,3.75,4.5,1.63,4.39,5.54
E0,22/11/2014,Leicester,Sunderland,0.0,0.0,D,0.0,0.0,D,R Madley,13.0,10.0,4.0,5.0,18.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0,2.1,3.5,3.8,2.15,3.4,3.2,,,,2.1,3.4,3.6,2.15,3.4,3.75,1.97,3.7,4.12
E0,22/11/2014,Man City,Swansea,2.0,1.0,H,1.0,1.0,D,N Swarbrick,23.0,8.0,10.0,3.0,13.0,9.0,7.0,3.0,2.0,1.0,0.0,0.0,1.4,5.25,8.5,1.4,4.6,7.5,,,,1.4,5.0,7.5,1.4,5.0,9.0,1.36,5.68,9.3
E0,22/11/2014,Newcastle,QPR,1.0,0.0,H,0.0,0.0,D,C Foy,14.0,13.0,6.0,4.0,12.0,15.0,16.0,7.0,2.0,3.0,0.0,0.0,1.83,3.75,4.75,1.91,3.4,3.9,,,,1.8,3.6,4.5,1.83,3.7,4.8,1.82,3.73,4.92
E0,22/11/2014,Stoke,Burnley,1.0,2.0,A,1.0,2.0,A,M Atkinson,25.0,5.0,4.0,4.0,10.0,9.0,14.0,0.0,2.0,2.0,0.0,0.0,1.7,3.8,5.75,1.72,3.6,4.75,,,,1.73,3.75,5.0,1.73,3.75,5.5,1.65,3.74,6.72
E0,23/11/2014,Crystal Palace,Liverpool,3.0,1.0,H,1.0,1.0,D,J Moss,15.0,12.0,5.0,1.0,21.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,4.33,3.7,1.91,3.7,3.6,1.91,,,,4.2,3.6,1.9,4.4,3.6,1.9,4.25,3.6,1.97
E0,23/11/2014,Hull,Tottenham,1.0,2.0,A,1.0,0.0,H,C Pawson,10.0,23.0,2.0,6.0,15.0,9.0,3.0,9.0,3.0,1.0,1.0,0.0,3.6,3.4,2.2,3.25,3.3,2.2,,,,3.4,3.4,2.2,3.7,3.4,2.15,3.37,3.44,2.32
E0,24/11/2014,Aston Villa,Southampton,1.0,1.0,D,1.0,0.0,H,P Dowd,7.0,15.0,1.0,4.0,15.0,17.0,2.0,8.0,1.0,2.0,0.0,0.0,5.25,3.75,1.75,4.33,3.6,1.78,,,,4.5,3.5,1.8,5.4,3.75,1.75,5.79,4.08,1.66
E0,29/11/2014,Burnley,Aston Villa,1.0,1.0,D,0.0,1.0,A,G Scott,11.0,18.0,4.0,7.0,8.0,8.0,1.0,5.0,3.0,4.0,0.0,0.0,2.15,3.4,3.75,2.2,3.2,3.25,,,,2.2,3.25,3.3,2.15,3.25,3.9,2.35,3.29,3.44
E0,29/11/2014,Liverpool,Stoke,1.0,0.0,H,0.0,0.0,D,C Pawson,16.0,13.0,3.0,4.0,11.0,9.0,5.0,5.0,0.0,3.0,0.0,0.0,1.73,4.0,5.0,1.75,4.0,4.75,,,,1.66,4.0,5.0,1.7,3.9,5.5,1.72,3.94,5.36
E0,29/11/2014,Man United,Hull,3.0,0.0,H,2.0,0.0,H,A Taylor,12.0,4.0,6.0,2.0,12.0,12.0,7.0,0.0,2.0,2.0,0.0,0.0,1.33,5.75,10.0,1.36,5.25,9.25,,,,1.28,5.5,10.0,1.33,5.5,10.5,1.38,5.35,9.3
E0,29/11/2014,QPR,Leicester,3.0,2.0,H,2.0,1.0,H,R East,32.0,19.0,6.0,5.0,8.0,17.0,11.0,5.0,3.0,2.0,0.0,0.0,2.38,3.4,3.25,2.38,3.2,3.0,,,,2.25,3.4,3.2,2.3,3.4,3.4,2.53,3.34,3.08
E0,29/11/2014,Sunderland,Chelsea,0.0,0.0,D,0.0,0.0,D,K Friend,12.0,24.0,3.0,6.0,13.0,10.0,2.0,8.0,3.0,2.0,0.0,0.0,9.0,5.0,1.4,8.0,5.0,1.4,,,,8.0,4.33,1.4,9.5,5.0,1.36,8.9,5.5,1.38
E0,29/11/2014,Swansea,Crystal Palace,1.0,1.0,D,1.0,1.0,D,M Atkinson,18.0,11.0,4.0,5.0,6.0,12.0,4.0,6.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,1.83,3.6,4.1,,,,1.75,3.5,4.8,1.8,3.6,5.2,1.9,3.53,4.77
E0,29/11/2014,West Brom,Arsenal,0.0,1.0,A,0.0,0.0,D,C Foy,9.0,17.0,1.0,5.0,9.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,4.5,3.8,1.85,4.2,3.8,1.9,,,,4.2,3.6,1.85,4.6,3.75,1.85,4.97,3.79,1.8
E0,29/11/2014,West Ham,Newcastle,1.0,0.0,H,0.0,0.0,D,M Dean,12.0,7.0,3.0,1.0,9.0,16.0,6.0,2.0,3.0,2.0,0.0,1.0,2.15,3.5,3.6,2.2,3.3,3.3,,,,2.15,3.4,3.4,2.15,3.5,3.7,2.31,3.41,3.4
E0,30/11/2014,Southampton,Man City,0.0,3.0,A,0.0,0.0,D,M Jones,13.0,15.0,4.0,6.0,10.0,13.0,8.0,6.0,1.0,2.0,0.0,1.0,3.2,3.6,2.3,3.2,3.4,2.35,,,,3.1,3.5,2.3,3.1,3.5,2.4,2.93,3.45,2.57
E0,30/11/2014,Tottenham,Everton,2.0,1.0,H,2.0,1.0,H,M Oliver,13.0,10.0,6.0,5.0,15.0,5.0,3.0,4.0,5.0,1.0,0.0,0.0,2.25,3.6,3.25,2.35,3.4,3.2,,,,2.3,3.5,3.2,2.3,3.5,3.3,2.25,3.53,3.43
E0,02/12/2014,Burnley,Newcastle,1.0,1.0,D,1.0,0.0,H,P Dowd,12.0,11.0,2.0,4.0,12.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,2.8,3.3,2.75,2.8,3.1,2.75,,,,2.8,3.25,2.62,2.8,3.2,2.8,2.92,3.33,2.65
E0,02/12/2014,Crystal Palace,Aston Villa,0.0,1.0,A,0.0,1.0,A,M Oliver,17.0,5.0,5.0,3.0,16.0,15.0,8.0,2.0,2.0,2.0,0.0,0.0,2.1,3.4,4.0,2.1,3.2,3.6,,,,2.15,3.3,3.75,2.15,3.25,4.0,2.06,3.45,4.06
E0,02/12/2014,Leicester,Liverpool,1.0,3.0,A,1.0,1.0,D,L Mason,20.0,11.0,4.0,3.0,11.0,10.0,7.0,4.0,1.0,2.0,1.0,0.0,3.8,3.6,2.05,3.6,3.5,2.1,,,,3.75,3.6,2.05,3.7,3.6,2.1,4.13,3.6,2.0
E0,02/12/2014,Man United,Stoke,2.0,1.0,H,1.0,1.0,D,J Moss,10.0,5.0,3.0,4.0,8.0,13.0,2.0,2.0,2.0,4.0,0.0,0.0,1.45,4.5,8.5,1.44,4.25,7.25,,,,1.44,4.5,7.5,1.45,4.5,8.0,1.61,4.1,6.49
E0,02/12/2014,Swansea,QPR,2.0,0.0,H,0.0,0.0,D,K Friend,18.0,5.0,7.0,1.0,8.0,12.0,9.0,2.0,2.0,2.0,0.0,0.0,1.73,3.8,5.5,1.75,3.5,4.75,,,,1.75,3.75,5.0,1.75,3.75,5.4,1.68,4.11,5.48
E0,02/12/2014,West Brom,West Ham,1.0,2.0,A,1.0,2.0,A,M Jones,23.0,11.0,5.0,6.0,11.0,17.0,7.0,3.0,2.0,1.0,0.0,0.0,2.5,3.4,3.0,2.5,3.25,3.0,,,,2.4,3.3,3.0,2.55,3.3,3.0,2.44,3.35,3.21
E0,03/12/2014,Arsenal,Southampton,1.0,0.0,H,0.0,0.0,D,A Marriner,19.0,6.0,8.0,1.0,7.0,14.0,9.0,4.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,1.8,3.7,4.75,,,,1.8,3.6,4.5,1.8,3.75,5.0,1.8,3.73,5.07
E0,03/12/2014,Chelsea,Tottenham,3.0,0.0,H,2.0,0.0,H,M Dean,12.0,10.0,8.0,2.0,9.0,9.0,1.0,6.0,1.0,1.0,0.0,0.0,1.4,5.0,9.0,1.4,4.75,8.5,,,,1.4,4.75,8.0,1.44,4.8,8.0,1.46,4.87,7.6
E0,03/12/2014,Everton,Hull,1.0,1.0,D,1.0,0.0,H,R Madley,13.0,8.0,5.0,1.0,8.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,1.53,4.33,7.0,1.55,3.8,6.0,,,,1.55,4.0,6.0,1.55,4.0,7.0,1.54,4.42,6.83
E0,03/12/2014,Sunderland,Man City,1.0,4.0,A,1.0,2.0,A,C Pawson,8.0,15.0,2.0,4.0,9.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,7.5,4.5,1.5,7.0,4.1,1.53,,,,6.0,4.33,1.53,7.0,4.4,1.5,7.0,4.87,1.49
E0,06/12/2014,Hull,West Brom,0.0,0.0,D,0.0,0.0,D,M Oliver,12.0,6.0,2.0,3.0,10.0,16.0,3.0,2.0,1.0,1.0,0.0,0.0,2.45,3.3,3.2,2.5,3.1,2.85,,,,2.37,3.3,3.2,2.45,3.25,3.25,2.45,3.25,3.28
E0,06/12/2014,Liverpool,Sunderland,0.0,0.0,D,0.0,0.0,D,N Swarbrick,15.0,7.0,2.0,1.0,12.0,15.0,5.0,7.0,1.0,3.0,0.0,0.0,1.5,4.5,7.5,1.53,4.1,7.0,,,,1.53,4.2,6.5,1.5,4.4,8.0,1.49,4.68,7.45
E0,06/12/2014,Man City,Everton,1.0,0.0,H,1.0,0.0,H,A Marriner,19.0,9.0,3.0,2.0,8.0,11.0,11.0,7.0,3.0,3.0,0.0,0.0,1.5,4.75,7.0,1.53,4.5,6.0,,,,1.53,4.5,6.0,1.5,4.5,6.5,1.45,5.02,7.6
E0,06/12/2014,Newcastle,Chelsea,2.0,1.0,H,0.0,0.0,D,M Atkinson,9.0,26.0,3.0,8.0,8.0,6.0,1.0,10.0,2.0,3.0,1.0,0.0,7.0,4.33,1.53,6.75,4.0,1.55,,,,7.0,4.0,1.55,7.0,4.3,1.53,6.4,4.19,1.6
E0,06/12/2014,QPR,Burnley,2.0,0.0,H,0.0,0.0,D,J Moss,11.0,15.0,6.0,3.0,12.0,12.0,3.0,11.0,1.0,1.0,1.0,0.0,2.05,3.5,4.0,2.1,3.2,3.5,,,,2.1,3.4,3.8,2.05,3.4,4.0,2.0,3.5,4.22
E0,06/12/2014,Stoke,Arsenal,3.0,2.0,H,3.0,0.0,H,A Taylor,13.0,15.0,4.0,6.0,17.0,14.0,3.0,9.0,3.0,2.0,0.0,1.0,4.0,3.6,2.0,3.75,3.3,2.0,,,,4.0,3.5,2.0,4.2,3.5,2.0,3.7,3.46,2.16
E0,06/12/2014,Tottenham,Crystal Palace,0.0,0.0,D,0.0,0.0,D,L Mason,14.0,16.0,3.0,4.0,11.0,10.0,2.0,12.0,1.0,0.0,0.0,0.0,1.6,4.2,6.0,1.62,3.75,5.25,,,,1.61,4.0,5.5,1.62,4.2,6.0,1.65,4.04,5.95
E0,07/12/2014,Aston Villa,Leicester,2.0,1.0,H,1.0,1.0,D,C Pawson,16.0,10.0,7.0,4.0,9.0,14.0,5.0,5.0,4.0,4.0,0.0,1.0,2.4,3.4,3.2,2.4,3.2,3.2,,,,2.3,3.3,3.3,2.45,3.3,3.2,2.51,3.36,3.08
E0,07/12/2014,West Ham,Swansea,3.0,1.0,H,1.0,1.0,D,C Foy,15.0,11.0,7.0,2.0,11.0,18.0,7.0,4.0,0.0,1.0,0.0,1.0,2.35,3.4,3.25,2.4,3.4,3.0,,,,2.37,3.3,3.1,2.38,3.4,3.25,2.43,3.38,3.18
E0,08/12/2014,Southampton,Man United,1.0,2.0,A,1.0,1.0,D,K Friend,15.0,3.0,4.0,2.0,12.0,9.0,5.0,1.0,2.0,1.0,0.0,0.0,2.8,3.4,2.7,2.8,3.25,2.7,,,,2.8,3.4,2.5,2.8,3.4,2.7,2.86,3.47,2.62
E0,13/12/2014,Arsenal,Newcastle,4.0,1.0,H,1.0,0.0,H,L Mason,17.0,10.0,4.0,4.0,14.0,15.0,9.0,6.0,2.0,2.0,0.0,0.0,1.44,4.75,8.0,1.45,4.33,6.5,,,,1.45,4.5,7.0,1.45,4.8,8.0,1.42,5.4,7.7
E0,13/12/2014,Burnley,Southampton,1.0,0.0,H,0.0,0.0,D,M Clattenburg,7.0,15.0,2.0,4.0,15.0,11.0,2.0,5.0,1.0,3.0,0.0,0.0,5.5,3.75,1.73,4.75,3.5,1.75,,,,5.0,3.5,1.8,5.25,3.6,1.8,4.75,3.67,1.86
E0,13/12/2014,Chelsea,Hull,2.0,0.0,H,1.0,0.0,H,C Foy,12.0,8.0,3.0,0.0,13.0,13.0,5.0,4.0,3.0,3.0,0.0,1.0,1.18,8.0,18.0,1.18,6.25,15.5,,,,1.16,7.5,19.0,1.18,7.5,21.0,1.18,8.0,22.0
E0,13/12/2014,Crystal Palace,Stoke,1.0,1.0,D,1.0,1.0,D,K Friend,10.0,7.0,3.0,3.0,12.0,11.0,9.0,8.0,2.0,0.0,0.0,0.0,2.6,3.25,3.0,2.62,3.25,2.85,,,,2.5,3.2,3.0,2.62,3.2,3.0,2.54,3.23,3.16
E0,13/12/2014,Leicester,Man City,0.0,1.0,A,0.0,1.0,A,J Moss,7.0,9.0,1.0,4.0,15.0,13.0,8.0,2.0,0.0,2.0,0.0,0.0,7.0,4.75,1.5,5.5,4.6,1.5,,,,6.5,4.5,1.5,7.0,4.75,1.5,7.1,4.63,1.51
E0,13/12/2014,Sunderland,West Ham,1.0,1.0,D,1.0,1.0,D,P Dowd,13.0,19.0,4.0,8.0,11.0,18.0,6.0,8.0,2.0,2.0,0.0,0.0,2.95,3.4,2.55,2.85,3.25,2.62,,,,2.8,3.3,2.6,3.0,3.3,2.62,2.8,3.31,2.78
E0,13/12/2014,West Brom,Aston Villa,1.0,0.0,H,0.0,0.0,D,M Dean,13.0,7.0,5.0,2.0,17.0,12.0,4.0,2.0,4.0,2.0,0.0,1.0,2.15,3.4,3.8,2.15,3.25,3.4,,,,2.15,3.3,3.5,2.15,3.3,3.9,2.22,3.24,3.82
E0,14/12/2014,Man United,Liverpool,3.0,0.0,H,2.0,0.0,H,M Atkinson,11.0,19.0,6.0,9.0,13.0,14.0,2.0,7.0,4.0,3.0,0.0,0.0,1.8,3.8,4.75,1.85,3.6,4.5,,,,1.8,3.8,4.33,1.85,3.75,4.6,1.9,3.68,4.5
E0,14/12/2014,Swansea,Tottenham,1.0,2.0,A,0.0,1.0,A,R Madley,15.0,10.0,3.0,4.0,7.0,17.0,7.0,9.0,3.0,4.0,0.0,0.0,2.5,3.4,3.0,2.5,3.25,2.75,,,,2.5,3.4,2.8,2.5,3.4,3.0,2.42,3.56,3.06
E0,15/12/2014,Everton,QPR,3.0,1.0,H,2.0,0.0,H,N Swarbrick,13.0,17.0,5.0,4.0,11.0,12.0,1.0,8.0,1.0,1.0,0.0,0.0,1.45,4.5,8.5,1.45,4.25,6.75,,,,1.44,4.5,7.5,1.45,4.5,8.5,1.43,5.17,7.75
E0,20/12/2014,Aston Villa,Man United,1.0,1.0,D,1.0,0.0,H,L Mason,10.0,16.0,4.0,9.0,9.0,10.0,3.0,9.0,1.0,1.0,1.0,0.0,6.25,4.0,1.62,6.0,3.9,1.62,,,,6.0,4.0,1.6,6.5,4.0,1.62,6.23,4.07,1.63
E0,20/12/2014,Hull,Swansea,0.0,1.0,A,0.0,1.0,A,M Clattenburg,11.0,13.0,3.0,3.0,14.0,16.0,4.0,5.0,2.0,2.0,0.0,0.0,3.1,3.3,2.5,2.9,3.25,2.6,,,,2.87,3.2,2.6,3.1,3.25,2.55,2.74,3.17,2.93
E0,20/12/2014,Man City,Crystal Palace,3.0,0.0,H,0.0,0.0,D,P Dowd,15.0,6.0,3.0,1.0,17.0,5.0,8.0,6.0,2.0,1.0,0.0,0.0,1.29,6.0,12.0,1.3,5.5,11.0,,,,1.3,5.5,10.0,1.3,5.75,12.0,1.32,5.8,11.25
E0,20/12/2014,QPR,West Brom,3.0,2.0,H,1.0,2.0,A,C Pawson,17.0,16.0,7.0,6.0,16.0,8.0,5.0,11.0,1.0,0.0,0.0,0.0,2.45,3.3,3.2,2.45,3.3,3.0,,,,2.3,3.3,3.2,2.45,3.3,3.2,2.55,3.32,3.08
E0,20/12/2014,Southampton,Everton,3.0,0.0,H,1.0,0.0,H,J Moss,11.0,13.0,3.0,4.0,11.0,10.0,4.0,6.0,1.0,1.0,0.0,0.0,2.45,3.5,3.0,2.5,3.4,2.9,,,,2.45,3.3,3.0,2.45,3.3,3.1,2.36,3.36,3.36
E0,20/12/2014,Tottenham,Burnley,2.0,1.0,H,2.0,1.0,H,M Jones,23.0,9.0,6.0,5.0,9.0,8.0,9.0,6.0,1.0,0.0,0.0,0.0,1.5,4.5,7.5,1.5,4.1,6.25,,,,1.53,4.2,6.5,1.5,4.5,7.5,1.44,4.8,8.5
