Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,01/11/2021,Levante,Granada,0,3,A,0,2,A,1.95,3.4,4.0,1.98,3.5,3.75,12.0,12.0,3.0,6.0,14.0,13.0,3.0,5.0,4.0,2.0,0.0,0.0
SP1,05/11/2021,Ath Bilbao,Cadiz,0,1,A,0,1,A,1.36,4.75,9.0,1.36,4.8,9.0,15.0,8.0,5.0,4.0,14.0,19.0,5.0,1.0,2.0,1.0,0.0,0.0
SP1,06/11/2021,Espanol,Granada,2,0,H,2,0,H,1.85,3.4,4.5,1.85,3.5,4.4,17.0,18.0,6.0,5.0,12.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0
SP1,06/11/2021,Celta,Barcelona,3,3,D,0,3,A,3.3,3.6,2.1,3.25,3.7,2.1,18.0,10.0,4.0,6.0,18.0,18.0,3.0,1.0,3.0,6.0,0.0,0.0
SP1,06/11/2021,Alaves,Levante,2,1,H,0,1,A,2.5,3.0,3.2,2.4,3.1,3.1,10.0,12.0,3.0,7.0,21.0,17.0,1.0,3.0,3.0,3.0,0.0,0.0
SP1,06/11/2021,Real Madrid,Vallecano,2,1,H,2,0,H,1.33,5.5,8.0,1.37,5.25,7.5,15.0,19.0,7.0,7.0,8.0,14.0,4.0,5.0,1.0,2.0,0.0,0.0
SP1,07/11/2021,Villarreal,Getafe,1,0,H,1,0,H,1.5,4.0,7.0,1.52,4.0,6.75,10.0,5.0,4.0,2.0,12.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0
SP1,07/11/2021,Valencia,Ath Madrid,3,3,D,0,1,A,4.5,3.2,1.95,4.2,3.2,1.98,11.0,13.0,5.0,7.0,12.0,17.0,9.0,0.0,2.0,2.0,0.0,0.0
SP1,07/11/2021,Mallorca,Elche,2,2,D,0,0,D,2.05,3.0,4.33,2.1,3.1,3.9,18.0,7.0,6.0,2.0,11.0,19.0,3.0,3.0,2.0,3.0,0.0,0.0
SP1,07/11/2021,Osasuna,Sociedad,0,2,A,0,0,D,3.1,3.3,2.35,3.0,3.4,2.3,6.0,9.0,2.0,4.0,11.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0
SP1,07/11/2021,Betis,Sevilla,0,2,A,0,0,D,3.0,3.3,2.45,2.9,3.3,2.4,8.0,11.0,1.0,2.0,12.0,13.0,2.0,1.0,3.0,1.0,1.0,0.0
SP1,19/11/2021,Levante,Ath Bilbao,0,0,D,0,0,D,3.5,3.3,2.15,3.3,3.3,2.2,15.0,7.0,2.0,2.0,16.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0
SP1,20/11/2021,Celta,Villarreal,1,1,D,0,1,A,2.75,3.3,2.55,2.8,3.25,2.5,12.0,18.0,3.0,6.0,14.0,17.0,3.0,5.0,1.0,1.0,0.0,0.0
SP1,20/11/2021,Sevilla,Alaves,2,2,D,1,2,A,1.44,4.33,8.5,1.4,4.33,9.25,16.0,8.0,6.0,3.0,14.0,17.0,5.0,2.0,4.0,4.0,0.0,0.0
SP1,20/11/2021,Ath Madrid,Osasuna,1,0,H,0,0,D,1.44,4.33,8.0,1.41,4.6,8.0,15.0,9.0,2.0,3.0,7.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0
SP1,20/11/2021,Barcelona,Espanol,1,0,H,0,0,D,1.36,5.25,7.5,1.38,4.8,8.25,16.0,12.0,6.0,2.0,17.0,9.0,4.0,4.0,4.0,2.0,0.0,0.0
SP1,21/11/2021,Getafe,Cadiz,4,0,H,1,0,H,2.0,3.1,4.33,1.93,3.1,4.5,17.0,10.0,8.0,2.0,14.0,7.0,3.0,7.0,2.0,4.0,0.0,0.0
SP1,21/11/2021,Granada,Real Madrid,1,4,A,1,2,A,7.0,4.5,1.45,7.75,4.33,1.44,11.0,21.0,3.0,10.0,10.0,7.0,9.0,6.0,1.0,1.0,1.0,0.0
SP1,21/11/2021,Elche,Betis,0,3,A,0,3,A,3.6,3.4,2.1,3.6,3.3,2.05,14.0,9.0,4.0,4.0,12.0,14.0,10.0,1.0,1.0,2.0,0.0,1.0
SP1,21/11/2021,Sociedad,Valencia,0,0,D,0,0,D,1.72,3.8,4.75,1.75,3.8,4.5,9.0,8.0,2.0,3.0,11.0,16.0,2.0,4.0,4.0,7.0,1.0,0.0
SP1,22/11/2021,Vallecano,Mallorca,3,1,H,2,0,H,1.8,3.5,4.75,1.8,3.6,4.5,15.0,11.0,6.0,5.0,14.0,17.0,6.0,4.0,3.0,2.0,0.0,0.0
SP1,26/11/2021,Ath Bilbao,Granada,2,2,D,1,2,A,1.36,4.75,9.5,1.43,4.33,8.0,17.0,8.0,5.0,4.0,12.0,9.0,8.0,3.0,1.0,1.0,1.0,0.0
SP1,27/11/2021,Alaves,Celta,1,2,A,1,1,D,2.9,3.1,2.55,2.8,3.1,2.6,13.0,8.0,5.0,5.0,12.0,15.0,5.0,3.0,3.0,2.0,0.0,0.0
SP1,27/11/2021,Valencia,Vallecano,1,1,D,1,0,H,2.0,3.4,3.9,2.05,3.4,3.7,8.0,12.0,4.0,6.0,18.0,15.0,3.0,9.0,6.0,5.0,0.0,0.0
SP1,27/11/2021,Mallorca,Getafe,0,0,D,0,0,D,2.3,2.9,3.75,2.25,3.0,3.5,12.0,11.0,2.0,0.0,8.0,19.0,2.0,0.0,3.0,0.0,0.0,0.0
SP1,27/11/2021,Villarreal,Barcelona,1,3,A,0,0,D,2.7,3.4,2.6,2.6,3.5,2.55,14.0,12.0,2.0,6.0,19.0,14.0,4.0,4.0,2.0,2.0,0.0,0.0
SP1,28/11/2021,Betis,Levante,3,1,H,0,1,A,1.66,4.2,4.75,1.7,4.0,4.6,26.0,8.0,8.0,2.0,16.0,9.0,5.0,8.0,2.0,3.0,0.0,0.0
SP1,28/11/2021,Espanol,Sociedad,1,0,H,0,0,D,3.2,3.2,2.3,3.4,3.3,2.15,8.0,10.0,2.0,4.0,15.0,7.0,2.0,9.0,1.0,1.0,0.0,0.0
SP1,28/11/2021,Cadiz,Ath Madrid,1,4,A,0,0,D,8.0,3.8,1.5,7.5,4.1,1.47,8.0,17.0,0.0,7.0,13.0,11.0,4.0,8.0,2.0,0.0,0.0,0.0
SP1,28/11/2021,Real Madrid,Sevilla,2,1,H,1,1,D,1.7,4.0,4.75,1.78,3.9,4.2,14.0,11.0,4.0,6.0,10.0,9.0,0.0,4.0,3.0,3.0,0.0,0.0
SP1,29/11/2021,Osasuna,Elche,1,1,D,1,1,D,1.8,3.4,4.75,1.85,3.5,4.4,17.0,10.0,4.0,4.0,16.0,12.0,5.0,4.0,1.0,3.0,0.0,0.0
SP1,01/12/2021,Real Madrid,Ath Bilbao,1,0,H,1,0,H,1.44,4.75,7.0,1.44,4.6,7.0,17.0,18.0,7.0,2.0,12.0,13.0,7.0,6.0,2.0,3.0,0.0,0.0
SP1,03/12/2021,Granada,Alaves,2,1,H,1,0,H,2.37,3.1,3.25,2.55,2.9,3.1,9.0,14.0,2.0,2.0,17.0,15.0,3.0,5.0,2.0,2.0,0.0,0.0
SP1,04/12/2021,Sevilla,Villarreal,1,0,H,1,0,H,2.0,3.3,4.0,2.0,3.3,3.9,8.0,16.0,3.0,2.0,9.0,10.0,5.0,8.0,2.0,2.0,0.0,0.0
SP1,04/12/2021,Barcelona,Betis,0,1,A,0,0,D,1.5,4.5,6.5,1.5,4.5,6.0,12.0,8.0,3.0,2.0,17.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0
SP1,04/12/2021,Ath Madrid,Mallorca,1,2,A,0,0,D,1.3,5.25,11.0,1.34,4.8,10.0,14.0,10.0,6.0,3.0,13.0,16.0,8.0,5.0,2.0,5.0,0.0,0.0
SP1,04/12/2021,Sociedad,Real Madrid,0,2,A,0,0,D,3.3,3.3,2.25,3.1,3.5,2.2,11.0,13.0,0.0,8.0,12.0,8.0,5.0,5.0,2.0,0.0,0.0,0.0
SP1,05/12/2021,Vallecano,Espanol,1,0,H,0,0,D,2.15,3.1,3.8,2.15,3.25,3.5,7.0,10.0,0.0,3.0,18.0,11.0,6.0,3.0,3.0,3.0,0.0,1.0
SP1,05/12/2021,Elche,Cadiz,3,1,H,1,0,H,2.05,3.1,4.2,2.05,3.2,3.8,8.0,15.0,3.0,6.0,16.0,15.0,3.0,3.0,7.0,3.0,0.0,0.0
SP1,05/12/2021,Levante,Osasuna,0,0,D,0,0,D,2.4,3.2,3.1,2.5,3.25,2.85,11.0,11.0,3.0,1.0,12.0,16.0,7.0,2.0,2.0,3.0,0.0,0.0
SP1,05/12/2021,Celta,Valencia,1,2,A,1,1,D,2.1,3.25,3.75,2.05,3.3,3.7,11.0,8.0,5.0,5.0,10.0,22.0,6.0,4.0,3.0,2.0,0.0,0.0
SP1,06/12/2021,Getafe,Ath Bilbao,0,0,D,0,0,D,3.5,3.0,2.3,3.4,2.95,2.35,17.0,9.0,5.0,3.0,14.0,14.0,5.0,3.0,2.0,1.0,0.0,0.0
SP1,10/12/2021,Mallorca,Celta,0,0,D,0,0,D,2.5,3.0,3.1,2.55,3.1,2.87,12.0,14.0,1.0,5.0,14.0,11.0,7.0,4.0,3.0,2.0,0.0,0.0
SP1,11/12/2021,Espanol,Levante,4,3,H,1,2,A,2.05,3.3,3.8,1.95,3.5,3.9,17.0,14.0,8.0,5.0,9.0,15.0,4.0,2.0,4.0,4.0,0.0,1.0
SP1,11/12/2021,Alaves,Getafe,1,1,D,0,1,A,2.45,2.9,3.2,2.35,2.95,3.4,9.0,11.0,1.0,2.0,18.0,15.0,1.0,1.0,4.0,4.0,1.0,0.0
SP1,11/12/2021,Valencia,Elche,2,1,H,1,0,H,1.75,3.5,5.0,1.75,3.6,4.8,21.0,8.0,8.0,4.0,15.0,12.0,8.0,1.0,3.0,2.0,0.0,0.0
SP1,11/12/2021,Ath Bilbao,Sevilla,0,1,A,0,1,A,2.5,3.0,3.1,2.6,3.1,2.85,13.0,6.0,2.0,1.0,17.0,10.0,9.0,2.0,4.0,3.0,0.0,0.0
SP1,12/12/2021,Villarreal,Vallecano,2,0,H,2,0,H,1.72,3.8,4.75,1.75,3.75,4.5,13.0,19.0,5.0,7.0,16.0,14.0,5.0,6.0,1.0,3.0,0.0,0.0
SP1,12/12/2021,Osasuna,Barcelona,2,2,D,1,1,D,4.0,3.5,1.9,4.2,3.6,1.82,8.0,10.0,3.0,2.0,16.0,16.0,6.0,5.0,5.0,4.0,0.0,0.0
SP1,12/12/2021,Betis,Sociedad,4,0,H,1,0,H,2.25,3.3,3.3,2.3,3.3,3.1,11.0,15.0,5.0,5.0,12.0,10.0,4.0,7.0,3.0,1.0,0.0,0.0
SP1,12/12/2021,Real Madrid,Ath Madrid,2,0,H,1,0,H,2.05,3.5,3.6,2.05,3.6,3.3,7.0,9.0,3.0,6.0,17.0,15.0,3.0,6.0,2.0,3.0,0.0,0.0
SP1,13/12/2021,Cadiz,Granada,1,1,D,1,0,H,2.6,3.1,2.9,2.45,3.2,2.95,13.0,16.0,3.0,5.0,14.0,10.0,8.0,1.0,5.0,0.0,1.0,0.0
SP1,17/12/2021,Celta,Espanol,3,1,H,1,0,H,1.95,3.4,4.0,2.0,3.4,3.7,12.0,6.0,5.0,3.0,13.0,5.0,3.0,3.0,2.0,1.0,0.0,0.0
SP1,18/12/2021,Vallecano,Alaves,2,0,H,2,0,H,1.72,3.6,5.0,1.78,3.6,4.5,20.0,6.0,5.0,4.0,12.0,19.0,5.0,5.0,1.0,2.0,0.0,0.0
SP1,18/12/2021,Sociedad,Villarreal,1,3,A,1,1,D,2.15,3.3,3.5,2.2,3.2,3.5,8.0,15.0,4.0,8.0,9.0,15.0,5.0,5.0,2.0,3.0,1.0,0.0
SP1,18/12/2021,Barcelona,Elche,3,2,H,2,0,H,1.3,5.5,10.0,1.34,5.25,8.75,19.0,5.0,8.0,3.0,13.0,17.0,5.0,0.0,1.0,3.0,0.0,0.0
SP1,18/12/2021,Sevilla,Ath Madrid,2,1,H,1,1,D,2.75,3.0,2.8,2.75,2.95,2.75,6.0,15.0,2.0,3.0,15.0,14.0,4.0,7.0,2.0,1.0,0.0,0.0
SP1,19/12/2021,Granada,Mallorca,4,1,H,1,1,D,2.5,3.0,3.1,2.45,3.1,3.0,15.0,8.0,6.0,5.0,12.0,15.0,4.0,2.0,3.0,2.0,0.0,0.0
SP1,19/12/2021,Ath Bilbao,Betis,3,2,H,1,1,D,2.15,3.25,3.5,2.2,3.2,3.5,9.0,16.0,6.0,8.0,7.0,12.0,5.0,6.0,1.0,3.0,0.0,0.0
SP1,19/12/2021,Getafe,Osasuna,1,0,H,0,0,D,2.4,2.9,3.4,2.4,2.95,3.25,18.0,11.0,4.0,2.0,14.0,8.0,4.0,3.0,3.0,1.0,0.0,0.0
SP1,19/12/2021,Real Madrid,Cadiz,0,0,D,0,0,D,1.2,7.5,11.0,1.25,6.25,11.5,36.0,4.0,9.0,0.0,9.0,10.0,13.0,2.0,1.0,1.0,0.0,0.0
SP1,20/12/2021,Levante,Valencia,3,4,A,2,1,H,2.7,3.2,2.75,2.6,3.2,2.75,15.0,15.0,9.0,8.0,21.0,11.0,6.0,4.0,3.0,4.0,0.0,0.0
SP1,21/12/2021,Villarreal,Alaves,5,2,H,2,1,H,1.33,5.0,9.5,1.39,4.75,8.25,24.0,4.0,10.0,2.0,16.0,14.0,6.0,2.0,0.0,2.0,0.0,0.0
SP1,21/12/2021,Sevilla,Barcelona,1,1,D,1,1,D,2.5,3.2,2.9,2.45,3.2,2.9,5.0,23.0,1.0,7.0,15.0,13.0,4.0,9.0,2.0,3.0,1.0,0.0
SP1,22/12/2021,Granada,Ath Madrid,2,1,H,1,1,D,6.0,3.7,1.61,6.25,3.7,1.6,6.0,15.0,4.0,3.0,17.0,7.0,2.0,7.0,4.0,1.0,0.0,0.0
SP1,22/12/2021,Ath Bilbao,Real Madrid,1,2,A,1,2,A,3.4,3.5,2.1,3.3,3.4,2.15,15.0,12.0,2.0,7.0,17.0,7.0,7.0,0.0,2.0,2.0,0.0,0.0
SP1,31/12/2021,Valencia,Espanol,1,2,A,0,0,D,1.8,3.8,4.2,1.78,3.7,4.4,12.0,15.0,2.0,4.0,19.0,14.0,7.0,5.0,7.0,3.0,1.0,0.0
SP1,02/01/2022,Getafe,Real Madrid,1,0,H,1,0,H,5.5,3.75,1.65,5.5,3.6,1.66,6.0,14.0,3.0,4.0,20.0,8.0,2.0,9.0,3.0,2.0,0.0,0.0
SP1,02/01/2022,Ath Madrid,Vallecano,2,0,H,1,0,H,1.36,4.5,9.5,1.36,4.75,9.5,15.0,5.0,5.0,0.0,14.0,12.0,8.0,2.0,3.0,0.0,0.0,0.0
SP1,02/01/2022,Elche,Granada,0,0,D,0,0,D,2.5,3.1,3.0,2.37,3.1,3.1,18.0,10.0,2.0,5.0,18.0,15.0,6.0,3.0,3.0,3.0,1.0,0.0
SP1,02/01/2022,Alaves,Sociedad,1,1,D,0,1,A,3.5,3.1,2.25,3.3,3.1,2.3,19.0,10.0,5.0,4.0,22.0,10.0,2.0,3.0,3.0,3.0,0.0,0.0
SP1,02/01/2022,Betis,Celta,0,2,A,0,2,A,1.72,3.75,4.75,1.8,3.8,4.2,18.0,7.0,7.0,5.0,15.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0
SP1,02/01/2022,Mallorca,Barcelona,0,1,A,0,1,A,3.4,3.4,2.15,3.7,3.25,2.1,13.0,13.0,3.0,4.0,22.0,24.0,4.0,3.0,5.0,2.0,0.0,0.0
SP1,03/01/2022,Villarreal,Levante,5,0,H,3,0,H,1.4,5.0,7.0,1.44,4.6,6.75,17.0,7.0,7.0,3.0,12.0,9.0,6.0,5.0,3.0,2.0,0.0,0.0
SP1,03/01/2022,Osasuna,Ath Bilbao,1,3,A,1,2,A,3.1,3.0,2.5,3.0,2.85,2.65,15.0,17.0,4.0,5.0,12.0,7.0,4.0,5.0,5.0,2.0,1.0,0.0
SP1,03/01/2022,Cadiz,Sevilla,0,1,A,0,0,D,4.75,3.3,1.85,5.0,3.3,1.8,9.0,14.0,2.0,4.0,5.0,9.0,2.0,8.0,0.0,1.0,0.0,0.0
SP1,08/01/2022,Levante,Mallorca,2,0,H,0,0,D,2.2,3.25,3.4,2.1,3.4,3.5,16.0,15.0,8.0,8.0,20.0,11.0,5.0,5.0,3.0,1.0,1.0,0.0
SP1,08/01/2022,Sociedad,Celta,1,0,H,1,0,H,1.83,3.3,4.75,1.87,3.4,4.33,12.0,4.0,3.0,0.0,10.0,18.0,6.0,4.0,3.0,3.0,0.0,0.0
SP1,08/01/2022,Granada,Barcelona,1,1,D,0,0,D,4.5,3.8,1.75,4.75,3.7,1.73,14.0,13.0,4.0,1.0,9.0,21.0,3.0,2.0,2.0,5.0,0.0,1.0
SP1,08/01/2022,Real Madrid,Valencia,4,1,H,1,0,H,1.37,5.0,8.0,1.35,5.0,8.5,23.0,12.0,8.0,7.0,15.0,24.0,3.0,8.0,3.0,3.0,0.0,0.0
SP1,09/01/2022,Vallecano,Betis,1,1,D,0,1,A,2.5,3.4,2.8,2.5,3.5,2.65,17.0,9.0,7.0,5.0,18.0,13.0,6.0,4.0,1.0,3.0,0.0,1.0
SP1,09/01/2022,Sevilla,Getafe,1,0,H,1,0,H,1.61,3.4,7.5,1.57,3.6,7.25,10.0,4.0,1.0,2.0,8.0,20.0,5.0,2.0,1.0,3.0,0.0,0.0
SP1,09/01/2022,Alaves,Ath Bilbao,0,0,D,0,0,D,4.0,3.3,1.95,3.8,3.2,2.05,12.0,10.0,1.0,2.0,15.0,11.0,7.0,5.0,2.0,0.0,0.0,0.0
SP1,09/01/2022,Osasuna,Cadiz,2,0,H,1,0,H,1.75,3.3,5.75,1.72,3.3,5.75,15.0,6.0,5.0,1.0,13.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0
SP1,09/01/2022,Villarreal,Ath Madrid,2,2,D,1,1,D,2.8,3.2,2.62,2.75,3.2,2.6,13.0,7.0,3.0,5.0,13.0,8.0,7.0,3.0,0.0,2.0,0.0,1.0
SP1,10/01/2022,Espanol,Elche,1,2,A,1,2,A,1.9,3.25,4.5,1.85,3.4,4.5,8.0,3.0,3.0,2.0,13.0,18.0,13.0,0.0,4.0,6.0,0.0,0.0
SP1,16/01/2022,Elche,Villarreal,1,0,H,0,0,D,4.5,3.6,1.8,4.5,3.7,1.77,5.0,9.0,2.0,4.0,12.0,15.0,3.0,8.0,4.0,3.0,0.0,0.0
SP1,18/01/2022,Betis,Alaves,4,0,H,3,0,H,1.45,4.33,7.0,1.49,4.4,6.5,18.0,9.0,5.0,2.0,14.0,14.0,8.0,3.0,2.0,0.0,0.0,0.0
SP1,18/01/2022,Cadiz,Espanol,2,2,D,0,1,A,3.25,3.1,2.37,3.25,3.1,2.35,10.0,14.0,4.0,7.0,14.0,9.0,3.0,2.0,5.0,1.0,0.0,0.0
SP1,19/01/2022,Celta,Osasuna,2,0,H,2,0,H,1.85,3.5,4.33,1.85,3.5,4.33,5.0,9.0,3.0,0.0,14.0,11.0,0.0,5.0,1.0,2.0,0.0,0.0
SP1,19/01/2022,Valencia,Sevilla,1,1,D,1,1,D,3.3,3.25,2.25,3.2,3.1,2.35,10.0,12.0,2.0,3.0,22.0,14.0,4.0,4.0,3.0,3.0,1.0,0.0
SP1,20/01/2022,Getafe,Granada,4,2,H,1,1,D,2.1,3.2,3.8,2.05,3.1,3.9,12.0,7.0,4.0,4.0,15.0,10.0,4.0,8.0,3.0,4.0,0.0,0.0
SP1,21/01/2022,Espanol,Betis,1,4,A,1,2,A,3.25,3.25,2.25,3.2,3.3,2.25,12.0,15.0,4.0,8.0,15.0,12.0,6.0,5.0,3.0,4.0,1.0,0.0
SP1,22/01/2022,Levante,Cadiz,0,2,A,0,1,A,1.8,3.5,5.0,1.75,3.6,4.75,15.0,8.0,8.0,2.0,15.0,16.0,8.0,2.0,4.0,6.0,0.0,0.0
SP1,22/01/2022,Villarreal,Mallorca,3,0,H,2,0,H,1.44,4.33,8.0,1.41,4.75,7.5,12.0,8.0,6.0,2.0,13.0,12.0,10.0,6.0,1.0,2.0,0.0,1.0
SP1,22/01/2022,Sevilla,Celta,2,2,D,0,2,A,1.75,3.5,5.25,1.7,3.7,5.25,16.0,6.0,5.0,4.0,11.0,16.0,7.0,0.0,1.0,4.0,0.0,0.0
SP1,22/01/2022,Ath Madrid,Valencia,3,2,H,0,2,A,1.44,4.2,8.5,1.47,4.0,8.0,16.0,7.0,6.0,3.0,13.0,22.0,5.0,4.0,5.0,6.0,0.0,0.0
SP1,23/01/2022,Granada,Osasuna,0,2,A,0,0,D,2.5,3.2,3.0,2.5,3.1,2.9,6.0,16.0,2.0,7.0,12.0,15.0,4.0,3.0,0.0,2.0,0.0,0.0
SP1,23/01/2022,Real Madrid,Elche,2,2,D,0,1,A,1.16,8.0,15.0,1.16,7.5,19.0,23.0,3.0,8.0,2.0,11.0,14.0,10.0,3.0,3.0,1.0,0.0,0.0
SP1,23/01/2022,Sociedad,Getafe,0,0,D,0,0,D,1.66,3.5,6.0,1.63,3.5,6.5,9.0,9.0,3.0,2.0,17.0,13.0,7.0,2.0,1.0,1.0,0.0,0.0
SP1,23/01/2022,Vallecano,Ath Bilbao,0,1,A,0,1,A,2.75,3.0,2.8,2.9,2.8,2.8,29.0,9.0,3.0,3.0,8.0,20.0,9.0,7.0,1.0,6.0,0.0,0.0
SP1,23/01/2022,Alaves,Barcelona,0,1,A,0,0,D,6.0,4.0,1.57,5.5,4.0,1.6,6.0,10.0,2.0,4.0,16.0,8.0,1.0,10.0,0.0,0.0,0.0,0.0
SP1,04/02/2022,Getafe,Levante,3,0,H,2,0,H,1.95,3.1,4.5,1.93,3.1,4.6,14.0,11.0,8.0,2.0,12.0,13.0,2.0,8.0,4.0,3.0,0.0,0.0
SP1,05/02/2022,Elche,Alaves,3,1,H,0,1,A,2.37,3.1,3.3,2.45,3.0,3.1,14.0,6.0,4.0,2.0,15.0,11.0,7.0,3.0,1.0,1.0,0.0,0.0
SP1,05/02/2022,Mallorca,Cadiz,2,1,H,1,1,D,1.83,3.4,4.6,1.8,3.4,4.75,17.0,12.0,5.0,5.0,14.0,15.0,6.0,4.0,2.0,4.0,0.0,0.0
SP1,05/02/2022,Celta,Vallecano,2,0,H,1,0,H,1.9,3.4,4.33,1.93,3.4,4.1,13.0,11.0,3.0,0.0,17.0,17.0,7.0,2.0,0.0,2.0,0.0,0.0
SP1,05/02/2022,Osasuna,Sevilla,0,0,D,0,0,D,3.6,3.2,2.15,3.5,3.2,2.15,9.0,9.0,3.0,4.0,13.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0
SP1,06/02/2022,Valencia,Sociedad,0,0,D,0,0,D,2.87,3.2,2.6,3.0,3.2,2.45,14.0,8.0,3.0,2.0,17.0,14.0,9.0,9.0,4.0,2.0,0.0,0.0
SP1,06/02/2022,Barcelona,Ath Madrid,4,2,H,3,1,H,2.25,3.4,3.2,2.25,3.5,3.1,9.0,10.0,4.0,4.0,15.0,13.0,3.0,5.0,2.0,2.0,1.0,0.0
SP1,06/02/2022,Betis,Villarreal,0,2,A,0,1,A,2.37,3.5,2.9,2.35,3.6,2.85,9.0,9.0,3.0,3.0,19.0,14.0,6.0,6.0,2.0,3.0,0.0,0.0
SP1,06/02/2022,Real Madrid,Granada,1,0,H,0,0,D,1.25,6.0,11.0,1.24,6.25,12.0,24.0,7.0,11.0,3.0,9.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0
SP1,07/02/2022,Ath Bilbao,Espanol,2,1,H,2,1,H,1.6,3.8,6.0,1.6,3.9,5.75,7.0,7.0,4.0,3.0,17.0,11.0,5.0,3.0,3.0,3.0,0.0,0.0
SP1,11/02/2022,Sevilla,Elche,2,0,H,0,0,D,1.45,4.33,7.5,1.46,4.2,7.75,14.0,7.0,6.0,1.0,13.0,14.0,5.0,4.0,1.0,5.0,0.0,0.0
SP1,12/02/2022,Cadiz,Celta,0,0,D,0,0,D,3.8,3.4,2.05,3.8,3.2,2.05,8.0,6.0,2.0,1.0,12.0,19.0,3.0,3.0,3.0,2.0,0.0,0.0
SP1,12/02/2022,Villarreal,Real Madrid,0,0,D,0,0,D,2.5,3.5,2.7,2.5,3.6,2.6,9.0,17.0,2.0,6.0,11.0,10.0,3.0,3.0,2.0,4.0,0.0,0.0
SP1,12/02/2022,Vallecano,Osasuna,0,3,A,0,2,A,2.15,3.25,3.5,2.15,3.1,3.7,10.0,12.0,3.0,5.0,11.0,16.0,4.0,5.0,2.0,1.0,0.0,0.0
SP1,12/02/2022,Ath Madrid,Getafe,4,3,H,3,3,D,1.45,4.2,8.0,1.41,4.33,8.75,11.0,10.0,7.0,4.0,18.0,17.0,5.0,4.0,3.0,4.0,1.0,0.0
SP1,13/02/2022,Alaves,Valencia,2,1,H,1,0,H,2.8,3.2,2.6,2.95,3.3,2.4,9.0,9.0,5.0,4.0,15.0,17.0,5.0,9.0,4.0,3.0,0.0,0.0
SP1,13/02/2022,Levante,Betis,2,4,A,1,3,A,3.4,3.6,2.1,3.3,3.8,2.0,12.0,19.0,4.0,11.0,13.0,8.0,5.0,7.0,1.0,2.0,1.0,0.0
SP1,13/02/2022,Sociedad,Granada,2,0,H,1,0,H,1.4,4.5,9.0,1.41,4.5,8.0,18.0,15.0,8.0,2.0,13.0,13.0,6.0,5.0,0.0,2.0,0.0,0.0
SP1,13/02/2022,Espanol,Barcelona,2,2,D,1,1,D,5.0,3.6,1.75,4.5,4.0,1.71,10.0,12.0,4.0,4.0,14.0,13.0,3.0,5.0,5.0,4.0,1.0,1.0
SP1,14/02/2022,Mallorca,Ath Bilbao,3,2,H,2,0,H,3.4,3.1,2.3,3.4,3.0,2.35,16.0,7.0,5.0,2.0,22.0,15.0,6.0,6.0,6.0,4.0,0.0,0.0
SP1,16/02/2022,Ath Madrid,Levante,0,1,A,0,0,D,1.33,5.25,9.0,1.31,5.0,11.0,10.0,8.0,1.0,5.0,9.0,19.0,5.0,3.0,3.0,4.0,0.0,0.0
SP1,18/02/2022,Elche,Vallecano,2,1,H,0,0,D,3.0,3.0,2.62,3.0,2.87,2.65,9.0,13.0,5.0,2.0,18.0,15.0,2.0,3.0,2.0,4.0,0.0,0.0
SP1,19/02/2022,Granada,Villarreal,1,4,A,0,2,A,4.0,3.4,1.95,4.33,3.3,1.9,20.0,15.0,5.0,7.0,15.0,10.0,9.0,2.0,3.0,6.0,0.0,0.0
SP1,19/02/2022,Osasuna,Ath Madrid,0,3,A,0,1,A,3.9,3.25,2.05,3.5,3.3,2.1,14.0,5.0,4.0,4.0,12.0,19.0,4.0,2.0,1.0,2.0,0.0,0.0
SP1,19/02/2022,Cadiz,Getafe,1,1,D,1,1,D,3.2,2.9,2.55,3.1,2.95,2.5,9.0,6.0,2.0,1.0,17.0,11.0,7.0,2.0,3.0,4.0,0.0,0.0
SP1,19/02/2022,Real Madrid,Alaves,3,0,H,0,0,D,1.22,6.5,12.0,1.21,6.5,14.5,22.0,7.0,9.0,2.0,6.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0
SP1,20/02/2022,Espanol,Sevilla,1,1,D,0,1,A,3.4,3.3,2.2,3.7,3.25,2.1,11.0,7.0,4.0,2.0,14.0,14.0,3.0,7.0,4.0,5.0,0.0,1.0
SP1,20/02/2022,Valencia,Barcelona,1,4,A,0,3,A,3.6,3.5,2.05,3.6,3.6,1.98,11.0,6.0,5.0,6.0,22.0,16.0,8.0,3.0,3.0,4.0,0.0,0.0
