Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2004/5,25/09/2004,Ath Bilbao,Real Madrid,H,53.05,303.7,5,5,2,1,3.0,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.1,3.1,3.2,2.25,2.7,3.0,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.25,0,0,0,0,1.9643,0.9727,3.6237,0.4952,0.2582,0.0886,2.0893,1.0906,3.6009,0.522,0.2643,0.0908,1.6179,0.6195,3.699,0.3829,0.196,0.0818,A
SP1,2004/5,25/09/2004,Ath Madrid,Villarreal,H,125.65,66.25,5,5,1,0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.87,3.25,4.15,1.85,3.1,3.6,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,1.3957,0.3981,3.748,0.2852,0.1476,0.0772,2.1071,1.1087,3.5975,0.5262,0.268,0.0911,2.5629,1.5747,3.5168,0.6144,0.3195,0.0979,H
SP1,2004/5,25/09/2004,La Coruna,Betis,D,144.45,85.15,5,5,1,1,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.55,5.7,1.67,3.4,5.25,1.65,3.3,4.4,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,1.3164,0.3176,3.765,0.2413,0.1239,0.0756,2.1857,1.1875,3.5828,0.5433,0.2768,0.0924,2.9893,2.0189,3.453,0.6754,0.3554,0.1028,H
SP1,2004/5,26/09/2004,Espanol,Malaga,H,45.15,32.85,5,5,1,0,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,4.1,1.85,3.25,4.2,1.9,3.1,3.5,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,1.4207,0.423,3.7426,0.2978,0.1541,0.0777,2.1,1.1011,3.5989,0.5244,0.2665,0.091,2.4593,1.4752,3.5323,0.5998,0.3141,0.0964,H
SP1,2004/5,26/09/2004,Mallorca,Barcelona,A,42.65,273.03,5,5,1,3,4.33,3.25,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.3,1.8,4.75,3.4,1.73,4.0,3.2,1.75,5.0,3.5,1.57,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.72,0,0,0,0,2.7029,1.7185,3.495,0.6358,0.3312,0.0997,2.1607,1.1632,3.5872,0.5383,0.2754,0.092,1.3586,0.3615,3.7558,0.2661,0.1377,0.0764,A
SP1,2004/5,26/09/2004,Numancia,Albacete,D,13.4,17.75,5,5,0,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.1,3.1,3.55,2.1,3.0,3.1,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,0,0,1.5007,0.5048,3.7245,0.3364,0.1749,0.0794,2.0857,1.0873,3.6016,0.5213,0.2654,0.0908,2.2071,1.2159,3.5772,0.5509,0.2864,0.0927,H
SP1,2004/5,26/09/2004,Osasuna,Getafe,H,26.7,13.85,5,5,2,1,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.2,1.65,3.3,5.8,1.65,3.3,4.4,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0,0,1.3086,0.31,3.7666,0.2369,0.122,0.0754,2.1929,1.1943,3.5815,0.5446,0.2771,0.0926,3.0643,2.0931,3.4436,0.683,0.3591,0.1036,H
SP1,2004/5,26/09/2004,Sevilla,Sociedad,H,70.55,53.55,5,5,2,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.83,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,1.4043,0.4052,3.7465,0.2885,0.1475,0.0773,2.1036,1.1048,3.5982,0.5252,0.2669,0.0911,2.5271,1.536,3.523,0.6078,0.3146,0.0974,H
SP1,2004/5,26/09/2004,Valencia,Santander,H,195.9,32.9,5,5,2,0,1.28,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.7,8.25,1.35,4.5,8.5,1.3,4.2,8.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.75,8.0,0,0,0,0,1.1564,0.1576,3.7939,0.1363,0.0706,0.0727,2.6536,1.6682,3.5024,0.6287,0.3275,0.099,4.7321,3.7422,3.2927,0.7908,0.4057,0.1158,H
SP1,2004/5,26/09/2004,Zaragoza,Levante,H,51.13,24.25,5,5,4,3,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.35,4.3,1.75,3.4,4.65,1.85,3.1,3.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0,1.3657,0.3685,3.7544,0.2698,0.14,0.0766,2.1393,1.1416,3.5913,0.5336,0.273,0.0917,2.6936,1.7164,3.4947,0.6372,0.3336,0.0995,H
SP1,2004/5,02/10/2004,Betis,Valencia,D,85.15,195.9,6,6,1,1,3.4,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.5,3.25,2.05,3.2,3.1,2.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.1,2.1,0,0,0,0,2.1571,1.1611,3.5875,0.5383,0.2767,0.0919,2.1,1.101,3.599,0.5243,0.2658,0.091,1.5179,0.5188,3.7215,0.3418,0.1743,0.0797,A
SP1,2004/5,02/10/2004,Sociedad,Ath Madrid,H,53.55,125.65,6,6,1,0,2.5,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.2,2.7,2.3,2.9,2.8,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,0,0,0,1.7071,0.7126,3.6784,0.4174,0.2173,0.0837,2.0607,1.0641,3.6059,0.5164,0.265,0.0903,1.85,0.8515,3.6488,0.4603,0.235,0.0865,H
SP1,2004/5,03/10/2004,Albacete,Espanol,H,17.75,45.15,6,6,1,0,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.15,2.6,2.6,3.15,2.65,2.4,3.0,2.6,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0,0,1.7571,0.7594,3.6684,0.4322,0.2218,0.0847,2.0571,1.0586,3.6071,0.5146,0.2622,0.0903,1.7807,0.783,3.6633,0.4397,0.225,0.0851,H
SP1,2004/5,03/10/2004,Barcelona,Numancia,H,273.03,13.4,6,6,1,0,1.2,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.25,14.0,1.2,5.75,14.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0,0,1.0943,0.0952,3.8019,0.087,0.045,0.072,3.2143,2.2438,3.4256,0.6981,0.3651,0.1051,6.5714,5.6659,3.186,0.8622,0.455,0.1225,H
SP1,2004/5,03/10/2004,Getafe,Ath Bilbao,H,13.85,53.05,6,6,3,1,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.35,2.7,3.15,2.55,2.5,3.0,2.5,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0,0,1.8,0.8051,3.6585,0.4473,0.2321,0.0855,2.075,1.0762,3.6037,0.5186,0.2632,0.0906,1.7329,0.7356,3.6735,0.4245,0.2186,0.0842,No Consensus
SP1,2004/5,03/10/2004,Levante,Mallorca,H,24.25,42.65,6,6,2,0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.05,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.1,3.2,0,0,0,0,1.5007,0.5031,3.7249,0.3352,0.1731,0.0794,2.0964,1.0973,3.5997,0.5234,0.2654,0.091,2.1821,1.1859,3.583,0.5434,0.2791,0.0924,H
SP1,2004/5,03/10/2004,Malaga,Osasuna,H,32.85,26.7,6,6,2,0,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.25,3.25,2.2,3.2,3.2,2.1,3.0,3.1,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,0,1.5393,0.5425,3.7161,0.3525,0.1818,0.0802,2.0929,1.0943,3.6002,0.5229,0.2652,0.0909,2.0893,1.0951,3.5999,0.5242,0.2709,0.0908,H
SP1,2004/5,03/10/2004,Real Madrid,La Coruna,A,303.7,144.45,6,6,0,1,1.61,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.57,3.55,6.25,1.55,3.5,4.8,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.5,5.5,0,0,1,1,1.2786,0.2795,3.7726,0.2186,0.1124,0.0748,2.2607,1.2615,3.5695,0.558,0.2827,0.0936,3.3071,2.3383,3.4145,0.707,0.3715,0.106,H
SP1,2004/5,03/10/2004,Santander,Sevilla,D,32.9,70.55,6,6,0,0,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.55,3.15,2.7,2.4,2.9,2.7,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,0,1,0,1,1.7164,0.7177,3.6774,0.4181,0.2129,0.0839,2.0679,1.0703,3.6048,0.5176,0.2639,0.0905,1.8214,0.8222,3.655,0.4514,0.2289,0.086,H
SP1,2004/5,03/10/2004,Villarreal,Zaragoza,H,66.25,51.13,6,6,2,0,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,2.05,3.25,3.5,2.0,3.0,3.3,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.3,0,0,0,0,1.5143,0.5163,3.722,0.341,0.1755,0.0797,2.0893,1.0911,3.6008,0.5222,0.2661,0.0908,2.1536,1.1666,3.5861,0.5417,0.2832,0.0918,H
SP1,2004/5,16/10/2004,Betis,Real Madrid,D,85.15,303.7,7,7,1,1,3.5,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.15,3.25,2.1,3.2,3.2,2.2,3.1,3.0,2.1,2.8,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.1,2.15,0,1,0,1,2.0679,1.077,3.6032,0.5208,0.271,0.0904,2.0857,1.0873,3.6016,0.5213,0.2654,0.0908,1.5679,0.5687,3.7103,0.3627,0.1847,0.0808,A
SP1,2004/5,16/10/2004,Espanol,Barcelona,A,45.15,273.03,7,7,0,1,4.5,3.25,1.83,1.0,1.0,1.0,1.0,1.0,1.0,3.95,3.4,1.8,4.35,3.35,1.82,4.2,3.1,1.75,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.2,1.72,0,0,0,0,2.6186,1.6238,3.5097,0.6201,0.3187,0.0987,2.1357,1.1382,3.5919,0.5329,0.2728,0.0916,1.3907,0.3917,3.7494,0.2816,0.1443,0.0771,A
SP1,2004/5,16/10/2004,La Coruna,Getafe,H,144.45,13.85,7,7,2,1,1.4,3.75,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.4,4.0,8.6,1.35,4.0,7.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,0,1.1921,0.1944,3.7881,0.1631,0.085,0.0733,2.4714,1.4838,3.5312,0.6004,0.3119,0.0967,4.2929,3.3457,3.3188,0.7794,0.4101,0.1132,H
SP1,2004/5,17/10/2004,Ath Bilbao,Malaga,H,53.05,32.85,7,7,1,0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,4.0,1.85,3.3,4.25,1.8,3.1,3.8,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.0,0,0,0,0,1.4129,0.4132,3.7448,0.2924,0.1483,0.0775,2.1,1.1011,3.5989,0.5244,0.2665,0.091,2.4857,1.4895,3.5307,0.5992,0.3067,0.0969,H
SP1,2004/5,17/10/2004,Ath Madrid,Santander,H,125.65,32.9,7,7,1,0,1.57,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,7.0,1.6,3.5,6.0,1.45,3.8,5.4,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.3,5.5,0,0,0,0,1.2707,0.2744,3.7736,0.2159,0.1133,0.0747,2.2571,1.2649,3.5685,0.5604,0.2909,0.0935,3.3857,2.4228,3.405,0.7156,0.3755,0.1067,H
SP1,2004/5,17/10/2004,Mallorca,Villarreal,D,42.65,66.25,7,7,1,1,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,2.7,2.55,3.1,2.75,2.5,3.0,2.5,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,2.75,0,1,0,1,1.7093,0.7115,3.6788,0.4163,0.2139,0.0837,2.05,1.0514,3.6085,0.5129,0.2611,0.0902,1.8443,0.8466,3.6498,0.4591,0.2348,0.0864,H
SP1,2004/5,17/10/2004,Numancia,Levante,A,13.4,24.25,7,7,1,3,2.2,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,3.0,2.3,3.1,3.1,2.3,2.8,2.9,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.0,0,0,0,0,1.6179,0.6189,3.6992,0.3826,0.1954,0.0818,2.0286,1.0319,3.6122,0.5087,0.2606,0.0898,1.9929,0.9953,3.6195,0.4994,0.2558,0.0891,H
SP1,2004/5,17/10/2004,Osasuna,Albacete,H,26.7,17.75,7,7,3,2,1.72,3.25,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.75,1.75,3.35,4.75,1.7,3.2,4.2,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0,1.355,0.3554,3.7572,0.2623,0.1334,0.0763,2.1393,1.1404,3.5915,0.5331,0.2708,0.0917,2.7521,1.7571,3.4901,0.6384,0.3276,0.1003,H
SP1,2004/5,17/10/2004,Valencia,Sevilla,A,195.9,70.55,7,7,1,2,1.53,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.55,6.5,1.53,3.7,6.5,1.45,3.8,5.4,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.53,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.4,6.0,0,0,1,1,1.2579,0.259,3.7766,0.2059,0.1061,0.0744,2.2714,1.2771,3.5665,0.5622,0.2904,0.0938,3.5643,2.5919,3.3876,0.7272,0.3806,0.1082,H
SP1,2004/5,17/10/2004,Zaragoza,Sociedad,H,51.13,53.55,7,7,2,1,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.5,1.9,3.3,4.0,1.9,3.1,3.5,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,0,0,1.4371,0.4397,3.7389,0.306,0.1579,0.078,2.1036,1.1048,3.5982,0.5252,0.2669,0.0911,2.3879,1.4017,3.5446,0.587,0.3062,0.0954,H
SP1,2004/5,23/10/2004,Malaga,La Coruna,D,32.85,144.45,8,8,1,1,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.15,2.55,2.5,3.2,2.75,2.5,3.0,2.5,2.4,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,1,0,1,1.7321,0.7333,3.6741,0.4233,0.2158,0.0842,2.0679,1.069,3.6051,0.517,0.2626,0.0905,1.8,0.8025,3.6592,0.4458,0.229,0.0855,H
SP1,2004/5,23/10/2004,Real Madrid,Valencia,H,303.7,195.9,8,8,1,0,2.0,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.55,2.0,3.25,3.7,1.85,3.1,3.6,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.4,0,0,0,0,1.4721,0.4738,3.7314,0.3218,0.1655,0.0788,2.1071,1.1077,3.5977,0.5257,0.2656,0.0911,2.2679,1.2694,3.568,0.5597,0.2847,0.0937,H
SP1,2004/5,24/10/2004,Albacete,Ath Bilbao,H,17.75,53.05,8,8,1,0,2.37,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.4,3.1,2.95,2.3,2.9,2.8,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,0,0,0,1.6729,0.6745,3.6869,0.4032,0.2061,0.083,2.0429,1.0452,3.6096,0.5116,0.2617,0.09,1.8957,0.9009,3.6385,0.4752,0.2462,0.0873,H
SP1,2004/5,24/10/2004,Barcelona,Osasuna,H,273.03,26.7,8,8,3,0,1.33,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.7,8.25,1.3,4.8,10.0,1.35,4.0,7.0,1.3,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.0,8.0,0,0,0,0,1.16,0.1605,3.7935,0.1384,0.0711,0.0728,2.6786,1.6942,3.4985,0.6325,0.3297,0.0994,4.7321,3.7849,3.2869,0.7998,0.4202,0.1156,H
SP1,2004/5,24/10/2004,Getafe,Betis,A,13.85,85.15,8,8,0,2,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.25,3.2,3.1,2.3,2.9,2.8,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,2.8,0,0,0,0,1.6179,0.6195,3.699,0.3829,0.196,0.0818,2.0714,1.074,3.6041,0.5185,0.264,0.0905,1.9557,0.962,3.626,0.4919,0.2541,0.0884,H
SP1,2004/5,24/10/2004,Levante,Espanol,A,24.25,45.15,8,8,0,2,2.0,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,2.1,3.25,3.4,2.0,3.0,3.3,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.0,0,0,1,1,1.5114,0.514,3.7225,0.3401,0.1754,0.0796,2.0893,1.0911,3.6008,0.5222,0.2661,0.0908,2.1643,1.169,3.586,0.5401,0.2775,0.0921,H
SP1,2004/5,24/10/2004,Santander,Zaragoza,H,32.9,51.13,8,8,1,0,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.35,3.2,2.9,2.3,3.0,2.7,2.38,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.87,0,0,0,0,1.6543,0.6558,3.691,0.3964,0.203,0.0826,2.0571,1.0588,3.607,0.5147,0.2624,0.0903,1.9014,0.9025,3.6383,0.4746,0.2415,0.0875,H
SP1,2004/5,24/10/2004,Sevilla,Ath Madrid,H,70.55,125.65,8,8,2,1,1.9,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.95,3.35,3.75,1.85,3.1,3.6,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.3,0,0,0,0,1.4507,0.4527,3.7361,0.3121,0.161,0.0783,2.1071,1.1087,3.5975,0.5262,0.268,0.0911,2.3321,1.3401,3.5553,0.5746,0.2976,0.0947,H
SP1,2004/5,24/10/2004,Sociedad,Mallorca,H,53.55,42.65,8,8,2,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.83,3.25,4.5,1.8,3.1,3.8,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.2,3.75,0,0,0,0,1.4171,0.4177,3.7438,0.2948,0.1501,0.0776,2.1071,1.1077,3.5977,0.5257,0.2656,0.0911,2.4679,1.4787,3.5321,0.5992,0.3098,0.0966,H
SP1,2004/5,24/10/2004,Villarreal,Numancia,H,66.25,13.4,8,8,4,0,1.66,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.67,3.5,5.25,1.65,3.2,4.6,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,1.3236,0.3247,3.7636,0.2453,0.1261,0.0757,2.175,1.177,3.5847,0.5411,0.2762,0.0923,2.9571,1.991,3.4565,0.6733,0.3532,0.1025,H
SP1,2004/5,30/10/2004,Ath Bilbao,Barcelona,D,53.05,273.03,9,9,1,1,4.0,3.25,1.9,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.2,1.85,4.0,3.3,1.9,3.5,3.1,1.9,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.25,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.1,1.9,0,0,0,0,2.4179,1.425,3.5411,0.5894,0.304,0.0959,2.1,1.1011,3.5989,0.5244,0.2665,0.091,1.44,0.4408,3.7387,0.3061,0.1558,0.0781,A
SP1,2004/5,30/10/2004,Valencia,Ath Madrid,D,195.9,125.65,9,9,1,1,1.8,3.1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.55,1.75,3.3,4.85,1.7,3.2,4.2,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,0,0,1.3579,0.3593,3.7563,0.2646,0.1364,0.0764,2.1357,1.138,3.5919,0.5329,0.2726,0.0916,2.8286,1.8391,3.4782,0.6502,0.3368,0.1012,H
SP1,2004/5,31/10/2004,Betis,Malaga,D,85.15,32.85,9,9,1,1,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.95,1.95,3.25,3.85,1.85,3.1,3.6,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.0,3.75,0,0,0,0,1.435,0.4363,3.7397,0.3041,0.1563,0.078,2.0893,1.0911,3.6008,0.5222,0.2661,0.0908,2.4071,1.4099,3.5438,0.5857,0.2995,0.0958,H
