Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
I1,17/04/2016,Atalanta,Roma,D,5.0,3.6,1.75,4.5,3.6,1.75,4.5,3.5,1.75,4.75,3.6,1.75,5.0,3.5,1.75,2015/16,€78.45m,€332.90m,5.0,3.6,1.8,4.791666666666667,0.2243818669639377,2.583371716156609,0.04682752006203917,0.02463768115942036,0.16704434614258823,3.566666666666667,0.04714045207910321,2.584836092037406,0.013216949181056974,0.006230529595015716,0.16669633321466718,1.7583333333333335,0.018633899812498265,2.5848819943124344,0.010597478566349723,0.003949447077409213,0.16668469442942135,A
I1,17/04/2016,Fiorentina,Sassuolo,H,1.85,3.6,4.33,1.75,3.5,4.6,1.8,3.5,4.2,1.8,3.5,4.5,1.83,3.5,4.33,2015/16,€190.53m,€97.00m,1.83,3.5,4.8,1.8099999999999998,0.032145502536643215,2.584734013718894,0.017759946152841558,0.009515039901780403,0.16672060454731102,3.516666666666667,0.03726779962499653,2.5848819943124344,0.010597478566349723,0.003949447077409213,0.16668469442942135,4.46,0.1992485884517126,2.5835309855640007,0.04467457140172928,0.024788241155954044,0.16698857873393413,H
I1,17/04/2016,Juventus,Palermo,H,1.14,8.0,21.0,1.16,7.0,16.0,1.15,7.0,15.0,1.15,7.5,26.0,1.14,7.5,21.0,2015/16,€440.00m,€68.68m,1.13,8.5,26.0,1.1449999999999998,0.00957427107756339,2.5849120630037157,0.008361808801365408,0.0046094129063562195,0.1666783225607293,7.583333333333333,0.5335936864527374,2.581426244735793,0.0703640026091522,0.038461538461538464,0.1674463110031546,20.833333333333332,4.29793231940921,2.553755836388707,0.20630075133164208,0.11333333333333342,0.17450098374352038,H
I1,17/04/2016,Lazio,Empoli,H,1.73,3.75,5.0,1.67,3.6,5.25,1.7,3.6,4.7,1.67,3.6,5.0,1.7,3.5,5.0,2015/16,€175.30m,€74.60m,1.67,3.7,5.75,1.6899999999999997,0.022360679774997918,2.5848365600827563,0.013231171464495812,0.006903353057199274,0.1666953761072973,3.625,0.08036375634160797,2.5846082290316756,0.02216931209423668,0.011877394636015476,0.1667482736895775,5.116666666666666,0.3248931448269654,2.5821024281003733,0.06349703156227338,0.03257328990228006,0.1672780720904071,H
I1,17/04/2016,Sampdoria,Milan,A,3.0,3.3,2.4,3.0,3.25,2.35,2.85,3.2,2.4,3.0,3.3,2.3,3.1,3.1,2.4,2015/16,€126.53m,€213.83m,3.1,3.25,2.45,3.008333333333333,0.08374896350934076,2.5843996792281794,0.02783899064022408,0.014312096029547888,0.16680130250425873,3.233333333333334,0.06871842709362758,2.5846344641123826,0.0212531217815343,0.011168384879724963,0.16674509420303363,2.3833333333333333,0.04714045207910324,2.5846793491106856,0.0197792106625608,0.010489510489510329,0.16673322838554366,A
I1,17/04/2016,Udinese,Chievo,D,1.95,3.4,4.2,1.9,3.25,4.25,1.9,3.45,3.8,1.85,3.3,4.33,1.95,3.2,4.33,2015/16,€93.00m,€49.78m,1.93,3.3,4.6,1.913333333333333,0.034960294939005016,2.584720749048192,0.01827193115279008,0.0098722415795586,0.16672361430232702,3.316666666666667,0.08498365855987976,2.584489966461031,0.02562321363614465,0.014237855946398398,0.1667746588604426,4.251666666666666,0.23814678013546367,2.582670169036051,0.05601257078842737,0.029204233633869287,0.16723525746776255,H
I1,17/04/2016,Hellas Verona,Frosinone,A,1.8,3.8,4.33,1.8,3.5,4.4,1.85,3.45,4.0,1.75,3.6,4.5,1.75,3.5,5.0,2015/16,€47.73m,€38.30m,1.75,3.7,5.0,1.7833333333333332,0.03726779962499653,2.5846488022360115,0.020897831565418617,0.010903426791277232,0.16673764381888964,3.591666666666667,0.12388390622765416,2.5841091401283323,0.034492038856887466,0.018948182521268425,0.1668583890461986,4.538333333333333,0.36057438745547205,2.580413061921811,0.07945083822008198,0.043518178479617836,0.16771718294295834,H
I1,19/04/2016,Napoli,Bologna,H,1.22,6.0,15.0,1.25,6.25,11.5,1.22,5.5,12.0,1.25,5.75,13.0,1.25,5.5,13.0,2015/16,€321.93m,€75.23m,1.22,6.5,15.0,1.2349999999999999,0.015000000000000015,2.584856085482219,0.012145748987854265,0.006072874493927044,0.16669125320307934,5.916666666666667,0.37267799624996495,2.582114347373016,0.06298783035210676,0.035211267605633895,0.16730932413449004,13.25,1.346291201783626,2.5775538604009154,0.10160688315348121,0.0555555555555555,0.1683361653739288,H
I1,20/04/2016,Chievo,Frosinone,H,1.85,3.6,4.0,1.83,3.5,4.25,1.9,3.45,3.8,1.85,3.5,4.2,1.83,3.4,4.5,2015/16,€49.78m,€38.30m,1.85,3.6,4.5,1.8516666666666666,0.023392781412696944,2.5848479465903584,0.012633365299386289,0.006150615061506187,0.1666924853814985,3.5083333333333333,0.07312470322826771,2.58464914681294,0.02084314581328296,0.011480601741884394,0.1667390496516383,4.208333333333333,0.25235006549544536,2.582351084496259,0.059964371998917715,0.033333333333333354,0.16729205714872347,H
I1,20/04/2016,Empoli,Hellas Verona,H,1.83,3.6,4.5,1.85,3.6,4.0,1.85,3.45,4.0,1.85,3.4,4.2,1.85,3.4,4.5,2015/16,€74.60m,€47.73m,1.87,3.6,4.4,1.8499999999999999,0.011547005383792526,2.5849343980059016,0.006241624531779745,0.003003003003003185,0.1666731611640459,3.5083333333333333,0.09316949906249129,2.584453301357894,0.026556626811161412,0.013855898653998638,0.1667847895009737,4.266666666666667,0.213437474581095,2.5831509795413723,0.05002440810494414,0.02734375000000014,0.1670922255897935,H
I1,20/04/2016,Genoa,Inter,H,3.6,3.5,2.05,3.5,3.25,2.1,3.1,3.3,2.2,3.5,3.3,2.1,3.4,3.3,2.15,2015/16,€117.55m,€294.28m,3.8,3.3,2.1,3.483333333333333,0.21147629234082527,2.5822769360357545,0.060710897322724965,0.032695374800637916,0.16732397661733425,3.3250000000000006,0.080363756341608,2.5845462732057323,0.024169550779430973,0.01044277360066817,0.16675712607665183,2.1166666666666667,0.047140452079103244,2.584605934285172,0.02227107972241098,0.01181102362204714,0.16674770539942946,A
I1,20/04/2016,Juventus,Lazio,H,1.5,4.2,7.0,1.5,4.0,6.5,1.5,4.0,6.1,1.53,3.8,6.5,1.5,4.0,7.0,2015/16,€440.00m,€175.30m,1.53,3.9,7.5,1.51,0.014142135623730965,2.584899365695816,0.009365652730947659,0.004415011037527533,0.16668109418282548,3.983333333333333,0.12133516482134209,2.5842951126264584,0.03046071083380973,0.01603905160390498,0.16681895420233522,6.766666666666667,0.4533823502911815,2.5817304554991627,0.0670023177770219,0.03694581280788181,0.16740923242430594,H
I1,20/04/2016,Palermo,Atalanta,D,2.7,3.2,2.75,2.6,3.2,2.7,2.5,3.3,2.65,2.62,3.1,2.7,2.7,3.1,2.7,2015/16,€68.68m,€78.45m,2.75,3.2,2.75,2.645,0.08241156876717413,2.5842583733414917,0.031157492917646176,0.01711825246796886,0.16683401658527525,3.1833333333333336,0.06871842709362762,2.5846268532566117,0.021586940448259984,0.011343804537521512,0.16674368442769105,2.7083333333333335,0.034359213546813844,2.5848462835156814,0.012686478848054341,0.006666666666666737,0.16669366105876796,H
I1,20/04/2016,Roma,Torino,H,1.45,4.33,7.0,1.45,4.33,6.5,1.5,4.0,6.1,1.48,4.2,7.0,1.5,4.0,7.0,2015/16,€332.90m,€89.83m,1.44,4.4,8.5,1.47,0.024494897427831803,2.5847623494420184,0.01666319552913728,0.009070294784580352,0.1667127444611342,4.21,0.15979153085609188,2.5839185567472733,0.037955232982444624,0.02058590657165485,0.1669133366680363,7.016666666666667,0.7425556469981822,2.5771145499824692,0.10582740812325638,0.053444180522565526,0.16826443349351056,H
I1,20/04/2016,Sassuolo,Sampdoria,D,1.91,3.6,4.0,1.95,3.4,3.75,2.0,3.3,3.6,1.95,3.4,3.8,2.0,3.2,4.0,2015/16,€97.00m,€126.53m,1.95,3.4,4.3,1.9599999999999997,0.031622776601683826,2.5847747125164324,0.016134069694736648,0.008503401360544421,0.16671008229207193,3.383333333333333,0.12133516482134196,2.584037809804453,0.03586261029202226,0.018883415435139522,0.1668773679150409,3.908333333333333,0.22438186696393758,2.582600280960775,0.057411138668811326,0.03162757640369587,0.16719696629734138,H
I1,20/04/2016,Udinese,Fiorentina,H,3.3,3.4,2.2,3.3,3.3,2.15,3.1,3.3,2.2,3.3,3.3,2.15,3.3,3.3,2.2,2015/16,€93.00m,€190.53m,3.6,3.25,2.2,3.3166666666666664,0.14624940645653536,2.5835723118540397,0.044095298429106144,0.02093802345058618,0.16697548289357403,3.3083333333333336,0.04487637339278753,2.5848303896807305,0.01356464686935643,0.00629722921914358,0.16669649890200328,2.183333333333333,0.023570226039551712,2.5848782161002566,0.010795523376893915,0.005089058524173101,0.16668639053254436,A
I1,21/04/2016,Milan,Carpi,D,1.44,4.5,7.5,1.44,4.4,6.75,1.45,4.0,7.0,1.44,4.0,7.5,1.5,4.0,7.0,2015/16,€213.83m,€52.05m,1.45,4.3,8.5,1.4533333333333334,0.021343747458109512,2.5848081317702842,0.014686064764754252,0.006498470948012397,0.16670096903795326,4.2,0.20816659994661332,2.583196048922337,0.049563476177765076,0.026455026455026426,0.16706792382753102,7.375,0.57282196186948,2.5807071854916863,0.07767077449077694,0.040489642184557445,0.16755084787673336,H
I1,23/04/2016,Inter,Udinese,H,1.44,4.2,8.5,1.44,4.33,7.0,1.45,4.0,7.0,1.48,4.33,7.0,1.44,4.2,8.0,2015/16,€294.28m,€93.00m,1.44,4.5,8.0,1.4483333333333335,0.01462494064565355,2.5848893322965383,0.010097772597689446,0.0044112006137323745,0.16668313629540632,4.260000000000001,0.15394804318340652,2.584018149604881,0.03613803830596397,0.01969222743870605,0.16688802432135677,7.583333333333333,0.6066758241067098,2.580368540993475,0.0800012075745112,0.042124542124542114,0.16769933375568263,H
I1,24/04/2016,Atalanta,Chievo,H,1.95,3.5,4.0,2.0,3.2,3.9,2.0,3.2,3.7,1.95,3.4,3.8,2.0,3.2,4.0,2015/16,€78.45m,€49.78m,1.95,3.4,4.2,1.9749999999999999,0.02500000000000002,2.584846915592915,0.012658227848101276,0.006329113924050583,0.1666933717887091,3.3166666666666664,0.12133516482134188,2.583999601457735,0.03658346678030409,0.019262981574539234,0.16688614555918613,3.9333333333333336,0.1598610507770907,2.583773193758231,0.040642640028073905,0.022598870056497106,0.1669394267459404,H
I1,24/04/2016,Bologna,Genoa,H,2.25,3.2,3.4,2.3,3.1,3.2,2.1,3.2,3.4,2.25,3.25,3.25,2.3,3.2,3.2,2015/16,€75.23m,€117.55m,2.38,3.2,3.3,2.263333333333333,0.08498365855987967,2.583935550799036,0.03754800820024139,0.01963672066764857,0.16691644362442393,3.1916666666666664,0.04487637339278753,2.584819174377083,0.014060482525155363,0.006527415143602916,0.16670063691355608,3.2916666666666665,0.08374896350934065,2.5844965237364814,0.02544272309144526,0.013924050632911161,0.1667731932273171,H
I1,24/04/2016,Fiorentina,Juventus,A,3.5,3.3,2.15,3.6,3.3,2.05,3.8,3.45,1.9,3.5,3.3,2.1,3.6,3.2,2.15,2015/16,€190.53m,€440.00m,3.8,3.2,2.15,3.6333333333333333,0.12472191289246462,2.5841159655489143,0.03432713198875173,0.01834862385321126,0.166858252173338,3.2916666666666665,0.08374896350934073,2.5844981515437886,0.025442723091445286,0.013080168776371442,0.1667710918272195,2.0833333333333335,0.08975274678557507,2.583598833408182,0.04308131845707603,0.021333333333333343,0.16701250617293,A
I1,24/04/2016,Frosinone,Palermo,A,2.38,3.4,3.0,2.3,3.3,3.0,2.4,3.3,2.75,2.3,3.4,3.0,2.4,3.1,3.1,2015/16,€38.30m,€68.68m,2.38,3.3,3.13,2.36,0.043204937989385774,2.584719840576583,0.018307177114146516,0.00941619585687406,0.16672377121514834,3.2999999999999994,0.09999999999999994,2.584293101678079,0.03030303030303029,0.015151515151514833,0.16682988552218803,2.9966666666666666,0.12202003478482083,2.583748254633178,0.040718587803610956,0.02039302929180567,0.16696996823187654,H
I1,24/04/2016,Sampdoria,Lazio,H,2.8,3.2,2.6,2.7,3.2,2.6,2.5,3.3,2.65,2.62,3.3,2.6,2.8,3.1,2.62,2015/16,€126.53m,€175.30m,2.8,3.2,2.7,2.7033333333333336,0.11279282877125744,2.583693219503444,0.04172361113610016,0.021989313604603572,0.16697623216495655,3.216666666666667,0.06871842709362756,2.5846326978916503,0.021363241583511158,0.011226252158894973,0.16674359170652234,2.6283333333333334,0.03670452590924208,2.5848224949660783,0.013964943275551837,0.007080955400549677,0.16669825306680391,A
I1,24/04/2016,Torino,Sassuolo,A,2.05,3.5,3.6,2.05,3.25,3.6,2.0,3.3,3.6,2.05,3.4,3.6,2.1,3.3,3.6,2015/16,€89.83m,€97.00m,2.1,3.25,3.9,2.058333333333333,0.03435921354681389,2.584761223985752,0.016692735326387317,0.00877192982456157,0.16671350572566343,3.3333333333333335,0.08975274678557507,2.5844433801742603,0.02692582403567252,0.014166666666666577,0.16678228048473048,3.6500000000000004,0.11180339887498941,2.5842976221799683,0.030631068184928605,0.011415525114154917,0.16680721875527077,H
I1,25/04/2016,Carpi,Empoli,H,1.83,3.6,4.5,1.85,3.3,4.33,1.8,3.5,4.2,1.8,3.5,4.5,1.85,3.4,4.5,2015/16,€52.05m,€74.60m,1.8,3.5,5.0,1.821666666666667,0.022669117514559092,2.5848508944413098,0.012444163319977542,0.006556877096675878,0.16669233601137043,3.466666666666667,0.09428090415820643,2.5844264519272206,0.027196414661021087,0.014423076923077233,0.16679357873276288,4.505,0.24790791301072523,2.582813232764629,0.055029503443002274,0.02780860771981733,0.16712681506426774,H
I1,25/04/2016,Roma,Napoli,H,2.45,3.4,2.9,2.55,3.3,2.65,2.5,3.3,2.65,2.5,3.4,2.7,2.5,3.3,2.8,2015/16,€332.90m,€321.93m,2.63,3.4,2.7,2.5216666666666665,0.05639641438562869,2.5846038537533667,0.022364738024704043,0.0115664243225381,0.166747135662499,3.3499999999999996,0.050000000000000044,2.584801802502205,0.014925373134328374,0.007462686567164228,0.16670379446053316,2.733333333333333,0.08975274678557504,2.5841916638559534,0.032836370775210386,0.01727642276422761,0.16683702569588083,H
I1,25/04/2016,Hellas Verona,Milan,H,5.0,3.6,1.75,5.0,3.75,1.67,5.0,3.9,1.6,4.75,3.8,1.7,5.0,3.5,1.75,2015/16,€47.73m,€213.83m,5.4,3.75,1.7,5.0249999999999995,0.19094065395649346,2.583930263318021,0.03799814009084447,0.017965726920950692,0.16689553349820538,3.716666666666667,0.13123346456686347,2.584058915711013,0.035309452349828734,0.019431988041853338,0.16688061262238113,1.6949999999999996,0.05123475382979797,2.5842987333233034,0.03022699340991031,0.01622418879056045,0.16682573229646275,A
I1,30/04/2016,Chievo,Fiorentina,D,3.8,3.3,2.05,3.75,3.4,2.05,3.1,3.3,2.2,3.6,3.4,2.05,3.75,3.3,2.0,2015/16,€49.78m,€190.53m,4.1,3.3,2.05,3.6833333333333336,0.30092450142112964,2.5800307713312276,0.08169895966184515,0.04223227752639516,0.16796810603164786,3.3333333333333335,0.04714045207910321,2.5848187049730305,0.014142135623730963,0.006666666666666515,0.1666993432016469,2.066666666666667,0.06236095644623245,2.584314682270338,0.030174656344951183,0.01344086021505389,0.16680653326716782,A
I1,30/04/2016,Udinese,Torino,A,1.95,3.4,4.2,1.95,3.4,4.1,1.9,3.45,3.8,1.95,3.4,3.8,2.0,3.3,3.8,2015/16,€93.00m,€89.83m,2.0,3.3,4.2,1.9583333333333333,0.034359213546813865,2.5847401265278585,0.017545130321777295,0.009219858156028465,0.166718436526952,3.375,0.055901699437494845,2.584764194344632,0.016563466499998472,0.008641975308642108,0.16671295742075293,3.983333333333334,0.18633899812498259,2.58338550155679,0.04677966480125085,0.024407252440724975,0.16702859723614943,H
I1,01/05/2016,Empoli,Bologna,D,2.25,3.2,3.3,2.3,3.3,3.2,2.3,3.3,2.9,2.3,3.25,3.1,2.4,3.1,3.1,2015/16,€74.60m,€75.23m,2.38,3.2,3.3,2.3216666666666668,0.05177408189003022,2.5846046152582614,0.02230039420963254,0.011844938980617142,0.16674840059729426,3.2249999999999996,0.06922186552431718,2.584628766877869,0.021464144348625484,0.011627906976744123,0.16674545151246956,3.1500000000000004,0.13844373104863453,2.58355654072719,0.04395039080909032,0.02380952380952364,0.16700710497129576,H
I1,01/05/2016,Juventus,Carpi,H,1.25,5.5,13.0,1.28,5.5,11.5,1.35,4.8,7.6,1.25,5.25,13.0,1.29,5.0,12.0,2015/16,€440.00m,€52.05m,1.25,6.0,13.0,1.2783333333333333,0.035784850922639846,2.584402808833123,0.02799336447664134,0.014124293785310466,0.1667897989077687,5.341666666666666,0.38774633747106146,2.5811792878822457,0.07258901793530013,0.04030161206448249,0.16752549064315114,11.683333333333332,1.9152168429594483,2.563649855930117,0.16392726187955337,0.07727056585829764,0.1747261461783866,H
I1,01/05/2016,Lazio,Inter,H,2.5,3.3,2.9,2.5,3.3,2.9,2.5,3.3,2.65,2.4,3.3,2.9,2.62,3.25,2.62,2015/16,€175.30m,€294.28m,2.5,3.25,3.0,2.5033333333333334,0.06368324391514273,2.5844967579597156,0.02543937839486394,0.012205947625388541,0.1667732313107286,3.283333333333333,0.0235702260395515,2.584925263100207,0.007178749047579138,0.003384094754652983,0.1666753436068305,2.828333333333333,0.14147045235274,2.5831413813818105,0.05001901674227696,0.0260263209585542,0.16710657323125358,H
I1,01/05/2016,Milan,Frosinone,D,1.22,6.0,15.0,1.25,6.25,11.5,1.3,5.5,8.0,1.25,6.0,12.0,1.29,5.5,10.0,2015/16,€213.83m,€38.30m,1.22,6.5,13.0,1.255,0.030956959368344545,2.584524496671709,0.024666899895095257,0.013501549358122894,0.16676682947522342,5.958333333333333,0.3656235161413384,2.5822417656546617,0.06136338732442044,0.03379953379953374,0.16730131364138337,11.583333333333334,2.206367049145621,2.5582379256422825,0.19047773086149247,0.10671462829736203,0.17387745057423623,H
I1,01/05/2016,Palermo,Sampdoria,H,1.95,3.5,4.0,1.95,3.6,3.8,1.9,3.45,3.8,1.95,3.5,3.8,1.95,3.3,4.0,2015/16,€68.68m,€126.53m,2.0,3.5,3.9,1.95,0.028867513459481315,2.5848043971523724,0.014803853056144265,0.007122507122506866,0.16670324040782936,3.4749999999999996,0.0901387818865998,2.584473757958714,0.02593921780909347,0.01318944844124706,0.16678374392329287,3.8833333333333333,0.08975274678557514,2.584578116074085,0.023112295309590164,0.0121602288984263,0.16675437124107945,H
I1,01/05/2016,Sassuolo,Hellas Verona,H,1.5,4.0,7.5,1.53,4.4,6.0,1.55,4.0,5.5,1.53,4.2,6.0,1.57,4.0,5.5,2015/16,€97.00m,€47.73m,1.5,4.33,7.0,1.53,0.025166114784235853,2.584767524888527,0.01644844103544827,0.00907770515613629,0.16671150829325745,4.154999999999999,0.16570556216775997,2.5838198064497986,0.03988100172509266,0.021326380532156547,0.16692525612336132,6.25,0.75,2.574779710892381,0.12,0.06444444444444444,0.16879654196375435,H
I1,02/05/2016,Genoa,Roma,A,5.5,3.75,1.67,5.25,4.0,1.65,4.7,3.6,1.7,5.0,4.0,1.65,4.8,3.75,1.7,2015/16,€117.55m,€332.90m,5.25,3.8,1.7,5.083333333333333,0.2778888666755511,2.5828055991682826,0.05466666229682973,0.03060109289617477,0.1671668528914308,3.8166666666666664,0.14337208778404376,2.5839452949049813,0.03756473915739138,0.020378457059679583,0.1669010899059235,1.6783333333333335,0.022669117514559092,2.5848307634640695,0.01350692205435497,0.007116848725587405,0.1666972595675596,A
I1,02/05/2016,Napoli,Atalanta,H,1.17,7.5,17.0,1.15,8.0,17.0,1.17,6.5,14.0,1.17,7.5,15.0,1.17,7.0,15.0,2015/16,€321.93m,€78.45m,1.18,7.5,17.0,1.1683333333333332,0.008975274678557516,2.584919814540817,0.007682118127153367,0.0035663338088444407,0.1666766653862395,7.333333333333333,0.4714045207910317,2.5819456862847523,0.0642824346533225,0.03409090909090909,0.16741077275438634,15.833333333333334,1.2133516482134197,2.580694643269587,0.07663273567663703,0.0403508771929825,0.16768853778583734,H
I1,07/05/2016,Bologna,Milan,A,3.6,3.4,2.1,3.6,3.3,2.05,3.6,3.3,2.0,3.5,3.3,2.1,3.75,3.4,2.0,2015/16,€75.23m,€213.83m,3.7,3.3,2.15,3.625,0.08036375634160797,2.5846082290316756,0.02216931209423668,0.011877394636015476,0.1667482736895775,3.3333333333333335,0.04714045207910321,2.58481870497303,0.014142135623730963,0.006666666666666515,0.1666993432016469,2.066666666666667,0.05527707983925667,2.5844466017339056,0.026746974115769356,0.014784946236559154,0.16678570385452302,A
I1,07/05/2016,Inter,Empoli,H,1.36,5.0,8.5,1.33,5.25,8.0,1.37,4.6,7.5,1.33,5.0,9.0,1.36,5.0,8.0,2015/16,€294.28m,€74.60m,1.33,5.5,9.0,1.346666666666667,0.016996731711975965,2.5848476461791967,0.01262133542968512,0.006600660066006597,0.166693137713195,5.058333333333334,0.2744944848666768,2.5828345765484038,0.05426579601977136,0.02883031301482722,0.16716548819293484,8.333333333333334,0.5527707983925667,2.5817809169016566,0.066332495807108,0.036666666666666764,0.16741162448653552,H
I1,08/05/2016,Atalanta,Udinese,D,3.8,3.3,2.05,3.7,3.3,2.0,3.3,3.3,2.1,3.5,3.4,2.05,3.6,3.4,2.05,2015/16,€78.45m,€93.00m,3.6,3.1,2.0,3.5833333333333335,0.1572330188676101,2.5835624697063126,0.04387898200956561,0.024031007751938033,0.16700430979424052,3.3000000000000003,0.09999999999999994,2.584293101678079,0.03030303030303028,0.015151515151514833,0.16682988552218803,2.0416666666666665,0.034359213546813844,2.5847584454690145,0.016829002553541476,0.008843537414965935,0.1667135500824935,A
I1,08/05/2016,Carpi,Lazio,A,2.4,3.4,2.88,2.35,3.2,3.0,2.3,3.4,2.8,2.4,3.25,2.9,2.5,3.25,2.8,2015/16,€52.05m,€175.30m,2.6,3.13,3.0,2.4250000000000003,0.09895285072531604,2.583770185146168,0.04080529926817156,0.02233676975945023,0.1669325655348676,3.2716666666666665,0.09923317097736127,2.5842998491254763,0.0303310762029632,0.01655629139072859,0.16681870325920534,2.8966666666666665,0.08198915917499236,2.584385128433257,0.028304657943035338,0.015535097813579007,0.16679944327839674,H
I1,08/05/2016,Fiorentina,Palermo,D,2.0,3.5,3.75,1.9,3.5,3.9,1.9,3.5,3.7,1.95,3.5,3.8,2.0,3.3,3.75,2015/16,€190.53m,€68.68m,1.95,3.6,4.0,1.95,0.04082482904638634,2.584646293583589,0.02093580976737761,0.011396011396011346,0.16673976606782184,3.483333333333334,0.08975274678557514,2.584479092066301,0.025766338790117263,0.011961722488038312,0.16678385533247567,3.816666666666667,0.10274023338281624,2.584442948981483,0.02691883844091255,0.014556040756913774,0.1667831617221855,H
I1,08/05/2016,Frosinone,Sassuolo,A,3.8,3.8,1.91,3.9,3.5,1.9,3.4,3.5,2.0,3.8,3.8,1.85,3.75,3.75,1.91,2015/16,€38.30m,€97.00m,4.2,3.7,1.87,3.8083333333333336,0.23525990355821846,2.5821993843352895,0.06177502938071382,0.03245805981035735,0.16732360171336016,3.6750000000000003,0.12829003598617206,2.584078030910234,0.034908853329570624,0.018518518518518517,0.1668772686766279,1.9066666666666665,0.04714045207910313,2.5845247895388903,0.024724013328200945,0.012820512820512692,0.16676423696475628,A
I1,08/05/2016,Roma,Chievo,H,1.22,6.5,13.0,1.25,5.5,12.0,1.22,6.0,10.5,1.22,6.0,12.0,1.25,6.0,11.0,2015/16,€332.90m,€49.78m,1.25,6.25,13.0,1.2349999999999999,0.015000000000000013,2.584856085482219,0.012145748987854263,0.006072874493927044,0.16669125320307934,6.041666666666667,0.303337912053355,2.5831323101667945,0.05020765440883117,0.02643678160919541,0.1671057109177955,11.916666666666666,0.9316949906249125,2.5805200999509292,0.07818419501747517,0.04312354312354319,0.16773367470679057,H
I1,08/05/2016,Sampdoria,Genoa,A,2.38,3.25,3.1,2.3,3.2,3.1,2.3,3.3,2.9,2.3,3.1,3.2,2.4,2.88,3.2,2015/16,€126.53m,€117.55m,2.4,3.3,3.13,2.3466666666666662,0.047140452079103216,2.584671498814145,0.020088260829163308,0.01041666666666688,0.16673377559291758,3.171666666666667,0.14724318509036521,2.583380504240793,0.04642454600852292,0.02408477842003856,0.16706605870276023,3.105,0.10062305898749062,2.584195293782121,0.03240678228260568,0.016371443907676003,0.16685574130637876,H
I1,08/05/2016,Torino,Napoli,A,7.5,5.0,1.4,6.5,4.5,1.44,6.8,4.6,1.4,6.5,4.75,1.4,6.0,5.0,1.44,2015/16,€89.83m,€321.93m,7.5,5.2,1.4,6.8,0.5477225575051661,2.5802892434185165,0.08054743492723031,0.044117647058823733,0.16774174306252956,4.841666666666667,0.24565671621639468,2.5831039402204072,0.050738048099771706,0.028399311531841637,0.1670980789163315,1.4133333333333333,0.018856180831641284,2.5848344994870587,0.013341637380878266,0.006289308176100766,0.16669578129094242,A
I1,08/05/2016,Hellas Verona,Juventus,H,6.0,4.33,1.53,6.0,4.2,1.5,7.0,4.0,1.45,5.75,4.2,1.55,6.0,4.0,1.55,2015/16,€47.73m,€440.00m,6.5,4.2,1.53,6.208333333333333,0.41874481754670373,2.5817417048211158,0.06744882967195229,0.03467561521252796,0.167345863887516,4.155,0.11884864324004718,2.5843711562376837,0.028603764919385603,0.015042117930204407,0.16680468568779058,1.5183333333333335,0.034840908267278155,2.584579617978217,0.022946811152982315,0.011891694109037815,0.16675877846169163,A
I1,14/05/2016,Juventus,Sampdoria,H,1.25,6.0,10.0,1.3,5.0,9.75,1.35,4.8,7.6,1.25,5.75,11.0,1.29,5.5,10.0,2015/16,€440.00m,€126.53m,1.29,5.75,11.5,1.2883333333333333,0.03387066905483599,2.5844660989309505,0.02629029939573298,0.014014661492022379,0.16677897279279938,5.466666666666666,0.4297932319409209,2.5804465614402723,0.07862071315992457,0.04319105691056904,0.16777853092717546,9.975,1.2294138169604787,2.5735627269793246,0.12324950545969712,0.0647451963241438,0.16995736665847777,H
I1,14/05/2016,Milan,Roma,A,3.25,3.6,2.1,3.0,3.5,2.2,2.8,3.4,2.3,2.9,3.6,2.25,3.2,3.6,2.15,2015/16,€213.83m,€332.90m,3.1,3.6,2.25,3.0416666666666665,0.15920810978785677,2.582979261493484,0.0523423922590214,0.02968036529680354,0.16713334587241954,3.5500000000000003,0.0763762615825974,2.584625853074297,0.021514439882421802,0.010172143974961051,0.16674772030913607,2.2083333333333335,0.06718548123582119,2.584292564253458,0.030423614144522798,0.016981132075471722,0.16682417104026026,A
I1,14/05/2016,Napoli,Frosinone,H,1.1,10.0,26.0,1.08,10.0,21.0,1.1,8.0,20.0,1.08,12.0,29.0,1.1,8.5,26.0,2015/16,€321.93m,€38.30m,1.09,11.5,29.0,1.0916666666666668,0.008975274678557516,2.584913695919268,0.008221625659747342,0.0043256997455471125,0.16667799494796448,10.0,1.4433756729740645,2.569848786413774,0.14433756729740646,0.08055555555555563,0.17027716690954867,25.166666666666668,3.531603350069515,2.570437912591058,0.140328609936537,0.07615894039735097,0.1704040694191249,H
