Div,Date,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeTeam,AwayTeam,VCH,VCD,VCA,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
G1,19/02/2017,H,1.14,8.0,15.0,1.1,8.25,20.0,1.1,8.0,21.0,1.11,9.0,23.0,1.11,8.0,15.0,2016/17,PAOK,Veria,1.08,9.0,26.0,€56.10m,€8.65m,87.7193,90.9091,90.0901,90.9091,92.5926,90.0901,12.5,12.1212,12.5,12.5,11.1111,11.1111,6.6667,5.0,6.6667,4.7619,3.8462,4.3478,H,90.3851,1.5939,11.9739,0.6842,5.2149,1.191,EthnikiKatigoria
G1,25/02/2017,D,2.5,3.0,3.0,2.3,2.9,3.3,2.5,2.85,3.05,2.6,2.75,3.25,2.5,2.8,3.0,2016/17,Kerkyra,Panetolikos,2.45,2.9,3.0,€8.33m,€15.18m,40.0,43.4783,40.0,40.0,40.8163,38.4615,33.3333,34.4828,35.7143,35.0877,34.4828,36.3636,33.3333,30.303,33.3333,32.7869,33.3333,30.7692,H,40.4594,1.6653,34.9108,1.0623,32.3098,1.3979,EthnikiKatigoria
G1,25/02/2017,H,1.95,3.1,4.33,1.95,3.1,4.1,1.95,3.1,4.0,2.0,3.0,4.33,2.0,3.1,3.8,2016/17,Platanias,Asteras Tripolis,1.95,3.1,4.1,€9.90m,€15.88m,51.2821,51.2821,50.0,51.2821,51.2821,50.0,32.2581,32.2581,32.2581,32.2581,32.2581,33.3333,23.0947,24.3902,26.3158,25.0,24.3902,23.0947,H,50.8547,0.6621,32.4373,0.4389,24.3809,1.2195,EthnikiKatigoria
G1,25/02/2017,H,3.5,3.0,2.25,3.5,2.95,2.2,3.45,2.9,2.25,3.6,2.9,2.25,3.25,2.88,2.3,2016/17,Xanthi,Panathinaikos,3.5,2.88,2.25,€12.03m,€38.95m,28.5714,28.5714,30.7692,28.9855,28.5714,27.7778,33.3333,33.8983,34.7222,34.4828,34.7222,34.4828,44.4444,45.4545,43.4783,44.4444,44.4444,44.4444,A,28.8745,1.008,34.2736,0.5505,44.4517,0.625,EthnikiKatigoria
G1,26/02/2017,D,8.5,4.33,1.4,9.0,4.5,1.34,8.75,4.25,1.35,9.0,4.2,1.4,8.0,4.0,1.4,2016/17,Iraklis,PAOK,9.5,4.2,1.36,€9.80m,€56.10m,11.7647,11.1111,12.5,11.4286,10.5263,11.1111,23.0947,22.2222,25.0,23.5294,23.8095,23.8095,71.4286,74.6269,71.4286,74.0741,73.5294,71.4286,A,11.407,0.6744,23.5776,0.9169,72.7527,1.4914,EthnikiKatigoria
G1,26/02/2017,H,2.8,2.88,2.8,2.75,2.95,2.65,2.7,2.9,2.75,2.8,2.9,2.75,2.75,2.75,2.75,2016/17,Levadeiakos,Giannina,2.75,2.9,2.7,€9.48m,€12.25m,35.7143,36.3636,36.3636,37.037,36.3636,35.7143,34.7222,33.8983,36.3636,34.4828,34.4828,34.4828,35.7143,37.7358,36.3636,36.3636,37.037,36.3636,A,36.2594,0.4963,34.7387,0.8418,36.5963,0.6976,EthnikiKatigoria
G1,26/02/2017,A,1.29,5.5,9.5,1.25,5.25,11.0,1.25,5.25,9.75,1.3,5.25,10.0,1.29,4.8,9.5,2016/17,Olympiakos,Panionios,1.25,5.25,11.0,€91.45m,€16.80m,77.5194,80.0,77.5194,80.0,80.0,76.9231,18.1818,19.0476,20.8333,19.0476,19.0476,19.0476,10.5263,9.0909,10.5263,10.2564,9.0909,10.0,H,78.6603,1.4836,19.2009,0.8715,9.9151,0.6677,EthnikiKatigoria
G1,27/02/2017,A,3.3,3.1,2.3,3.5,2.85,2.25,3.4,2.9,2.25,3.6,2.9,2.25,3.6,3.1,2.15,2016/17,Veria,Atromitos,3.5,2.9,2.25,€8.65m,€13.45m,30.303,28.5714,27.7778,29.4118,28.5714,27.7778,32.2581,35.0877,32.2581,34.4828,34.4828,34.4828,43.4783,44.4444,46.5116,44.4444,44.4444,44.4444,A,28.7355,0.9801,33.842,1.2491,44.6279,1.0005,EthnikiKatigoria
G1,04/03/2017,H,1.13,7.5,23.0,1.12,7.5,18.5,1.12,7.25,18.75,1.14,7.5,19.0,1.12,7.0,17.0,2016/17,Panathinaikos,Veria,1.11,7.5,20.0,€38.95m,€8.65m,88.4956,89.2857,89.2857,89.2857,90.0901,87.7193,13.3333,13.3333,14.2857,13.7931,13.3333,13.3333,4.3478,5.4054,5.8824,5.3333,5.0,5.2632,H,89.027,0.8153,13.5687,0.3965,5.2054,0.5091,EthnikiKatigoria
G1,04/03/2017,H,1.91,3.25,4.33,1.83,3.2,4.6,1.8,3.25,4.65,1.85,3.2,4.75,1.83,3.1,4.5,2016/17,Panetolikos,Levadeiakos,1.8,3.25,4.6,€15.18m,€9.48m,52.356,54.6448,54.6448,55.5556,55.5556,54.0541,30.7692,31.25,32.2581,30.7692,30.7692,31.25,23.0947,21.7391,22.2222,21.5054,21.7391,21.0526,H,54.4685,1.1883,31.1776,0.5794,21.8922,0.7009,EthnikiKatigoria
G1,05/03/2017,A,1.67,3.25,6.5,1.67,3.3,5.5,1.65,3.35,5.75,1.67,3.25,6.5,1.67,3.25,5.5,2016/17,Asteras Tripolis,Kerkyra,1.65,3.4,5.75,€15.88m,€8.33m,59.8802,59.8802,59.8802,60.6061,60.6061,59.8802,30.7692,30.303,30.7692,29.8507,29.4118,30.7692,15.3846,18.1818,18.1818,17.3913,17.3913,15.3846,H,60.1222,0.3749,30.3122,0.5745,16.9859,1.2898,EthnikiKatigoria
G1,05/03/2017,H,1.62,3.5,6.0,1.6,3.5,6.0,1.6,3.5,6.0,1.62,3.4,6.0,1.62,3.3,6.0,2016/17,Atromitos,Iraklis,1.62,3.5,5.75,€13.45m,€9.80m,61.7284,62.5,61.7284,62.5,61.7284,61.7284,28.5714,28.5714,30.303,28.5714,28.5714,29.4118,16.6667,16.6667,16.6667,16.6667,17.3913,16.6667,H,61.9856,0.3985,29.0001,0.7214,16.7875,0.2958,EthnikiKatigoria
G1,05/03/2017,H,2.4,3.0,3.2,2.35,3.0,3.1,2.4,2.95,3.05,2.4,2.9,3.2,2.5,2.8,3.0,2016/17,PAOK,Olympiakos,2.4,3.0,3.0,€56.10m,€91.45m,41.6667,42.5532,40.0,41.6667,41.6667,41.6667,33.3333,33.3333,35.7143,33.8983,33.3333,34.4828,31.25,32.2581,33.3333,32.7869,33.3333,31.25,H,41.5367,0.8321,34.0159,0.9502,32.3686,0.954,EthnikiKatigoria
G1,05/03/2017,H,1.91,3.1,4.5,1.83,3.1,4.75,1.8,3.1,4.85,1.85,3.0,5.0,1.83,3.0,4.75,2016/17,Xanthi,Platanias,1.8,3.1,5.0,€12.03m,€9.90m,52.356,54.6448,54.6448,55.5556,55.5556,54.0541,32.2581,32.2581,33.3333,32.2581,32.2581,33.3333,22.2222,21.0526,21.0526,20.6186,20.0,20.0,H,54.4685,1.1883,32.6165,0.5552,20.8243,0.8318,EthnikiKatigoria
G1,06/03/2017,D,3.1,2.9,2.5,2.85,2.85,2.65,2.95,2.85,2.55,3.0,2.75,2.7,3.0,2.8,2.5,2016/17,Panionios,AEK,3.0,2.88,2.5,€16.80m,€32.15m,32.2581,35.0877,33.3333,33.8983,33.3333,33.3333,34.4828,35.0877,35.7143,35.0877,34.7222,36.3636,40.0,37.7358,40.0,39.2157,40.0,37.037,A,33.5407,0.9268,35.243,0.6892,38.9981,1.3037,EthnikiKatigoria
G1,11/03/2017,D,1.85,3.3,4.5,1.78,3.1,5.0,1.85,3.15,4.6,1.85,3.1,5.0,1.85,3.1,4.4,2016/17,Giannina,Panetolikos,1.83,3.2,4.5,€12.25m,€15.18m,54.0541,56.1798,54.0541,54.0541,54.6448,54.0541,30.303,32.2581,32.2581,31.746,31.25,32.2581,22.2222,20.0,22.7273,21.7391,22.2222,20.0,H,54.5068,0.853,31.6789,0.7859,21.4851,1.1921,EthnikiKatigoria
G1,11/03/2017,D,7.5,3.8,1.5,7.5,3.9,1.45,7.0,3.75,1.5,7.0,3.8,1.53,7.5,3.75,1.44,2016/17,Iraklis,Panathinaikos,7.5,3.75,1.5,€9.80m,€38.95m,13.3333,13.3333,13.3333,14.2857,13.3333,14.2857,26.3158,25.641,26.6667,26.6667,26.6667,26.3158,66.6667,68.9655,69.4444,66.6667,66.6667,65.3595,A,13.6508,0.4918,26.3788,0.4002,67.2949,1.571,EthnikiKatigoria
G1,12/03/2017,H,2.38,2.9,3.3,2.5,2.95,2.9,2.35,2.9,3.2,2.4,2.88,3.3,2.45,2.88,3.0,2016/17,AEK,PAOK,2.45,2.9,3.1,€32.15m,€56.10m,42.0168,40.0,40.8163,42.5532,40.8163,41.6667,34.4828,33.8983,34.7222,34.4828,34.4828,34.7222,30.303,34.4828,33.3333,31.25,32.2581,30.303,H,41.3116,0.9355,34.4652,0.3015,31.9884,1.6929,EthnikiKatigoria
G1,12/03/2017,H,3.1,2.9,2.5,2.9,2.85,2.6,2.95,2.85,2.6,3.1,2.75,2.62,2.8,2.88,2.6,2016/17,Kerkyra,Xanthi,2.88,2.88,2.6,€8.33m,€12.03m,32.2581,34.4828,35.7143,33.8983,34.7222,32.2581,34.4828,35.0877,34.7222,35.0877,34.7222,36.3636,40.0,38.4615,38.4615,38.4615,38.4615,38.1679,A,33.889,1.3927,35.0777,0.6724,38.669,0.6626,EthnikiKatigoria
G1,12/03/2017,H,1.2,6.5,13.0,1.19,6.0,14.5,1.18,6.25,15.25,1.18,6.5,17.0,1.18,6.0,13.0,2016/17,Olympiakos,Atromitos,1.15,6.5,17.0,€91.45m,€13.45m,83.3333,84.0336,84.7458,84.7458,86.9565,84.7458,15.3846,16.6667,16.6667,16.0,15.3846,15.3846,7.6923,6.8966,7.6923,6.5574,5.8824,5.8824,H,84.7601,1.2156,15.9145,0.6295,6.7672,0.8171,EthnikiKatigoria
G1,12/03/2017,H,1.33,4.5,11.0,1.36,4.33,8.75,1.3,4.6,9.5,1.35,4.5,9.5,1.3,4.5,10.0,2016/17,Platanias,Veria,1.3,4.6,10.5,€9.90m,€8.65m,75.188,73.5294,76.9231,76.9231,76.9231,74.0741,22.2222,23.0947,22.2222,21.7391,21.7391,22.2222,9.0909,11.4286,10.0,10.5263,9.5238,10.5263,H,75.5935,1.5516,22.2066,0.4953,10.1826,0.8304,EthnikiKatigoria
G1,13/03/2017,D,2.6,2.9,3.0,2.5,2.9,3.0,2.55,2.9,2.9,2.62,2.9,2.9,2.6,2.88,2.8,2016/17,Levadeiakos,Asteras Tripolis,2.55,3.0,2.8,€9.48m,€15.88m,38.4615,40.0,38.4615,39.2157,39.2157,38.1679,34.4828,34.4828,34.7222,34.4828,33.3333,34.4828,33.3333,33.3333,35.7143,34.4828,35.7143,34.4828,H,38.9204,0.6823,34.3311,0.4981,34.5101,1.065,EthnikiKatigoria
G1,18/03/2017,A,4.33,3.1,1.95,4.25,3.0,1.95,4.4,3.0,1.9,4.5,3.1,1.91,4.0,2.9,2.0,2016/17,Atromitos,AEK,4.6,3.0,1.9,€13.45m,€32.15m,23.0947,23.5294,25.0,22.7273,21.7391,22.2222,32.2581,33.3333,34.4828,33.3333,33.3333,32.2581,51.2821,51.2821,50.0,52.6316,52.6316,52.356,A,23.0521,1.1439,33.1665,0.8326,51.6972,1.0397,EthnikiKatigoria
G1,18/03/2017,H,1.5,4.0,7.0,1.5,3.9,6.5,1.5,3.7,6.75,1.55,3.6,7.0,1.53,3.4,7.0,2016/17,Veria,Kerkyra,1.5,3.6,7.5,€8.65m,€8.33m,66.6667,66.6667,65.3595,66.6667,66.6667,64.5161,25.0,25.641,29.4118,27.027,27.7778,27.7778,14.2857,15.3846,14.2857,14.8148,13.3333,14.2857,H,66.0904,0.9318,27.1059,1.6004,14.3983,0.681,EthnikiKatigoria
G1,19/03/2017,D,2.0,3.1,4.2,1.95,3.1,4.1,1.95,3.15,4.05,2.0,3.0,4.33,2.0,3.1,3.8,2016/17,Asteras Tripolis,Giannina,1.95,3.1,4.0,€15.88m,€12.25m,50.0,51.2821,50.0,51.2821,51.2821,50.0,32.2581,32.2581,32.2581,31.746,32.2581,33.3333,23.8095,24.3902,26.3158,24.6914,25.0,23.0947,H,50.6411,0.7022,32.3519,0.5226,24.5503,1.0984,EthnikiKatigoria
G1,19/03/2017,H,2.25,3.0,3.5,2.35,3.0,3.1,2.25,2.95,3.35,2.3,2.9,3.5,2.38,2.9,3.3,2016/17,Panathinaikos,Olympiakos,2.25,3.0,3.3,€38.95m,€91.45m,44.4444,42.5532,42.0168,44.4444,44.4444,43.4783,33.3333,33.3333,34.4828,33.8983,33.3333,34.4828,28.5714,32.2581,30.303,29.8507,30.303,28.5714,H,43.5636,1.0722,33.8106,0.5648,29.9763,1.3699,EthnikiKatigoria
G1,19/03/2017,H,1.53,3.6,7.5,1.57,3.6,6.0,1.55,3.65,6.0,1.55,3.6,7.0,1.57,3.5,6.0,2016/17,PAOK,Panionios,1.53,3.7,6.5,€56.10m,€16.80m,65.3595,63.6943,63.6943,64.5161,65.3595,64.5161,27.7778,27.7778,28.5714,27.3973,27.027,27.7778,13.3333,16.6667,16.6667,16.6667,15.3846,14.2857,H,64.5233,0.7447,27.7215,0.5137,15.5006,1.4329,EthnikiKatigoria
G1,19/03/2017,D,1.57,3.5,7.0,1.5,3.5,7.75,1.5,3.6,7.0,1.53,3.6,7.5,1.53,3.4,7.0,2016/17,Xanthi,Levadeiakos,1.5,3.6,7.5,€12.03m,€9.48m,63.6943,66.6667,65.3595,66.6667,66.6667,65.3595,28.5714,28.5714,29.4118,27.7778,27.7778,27.7778,14.2857,12.9032,14.2857,14.2857,13.3333,13.3333,H,65.7356,1.1875,28.3147,0.6634,13.7378,0.6204,EthnikiKatigoria
G1,20/03/2017,H,1.67,3.5,5.5,1.65,3.3,5.75,1.65,3.4,5.75,1.67,3.3,6.0,1.62,3.4,5.5,2016/17,Platanias,Iraklis,1.62,3.4,6.0,€9.90m,€9.80m,59.8802,60.6061,61.7284,60.6061,61.7284,59.8802,28.5714,30.303,29.4118,29.4118,29.4118,30.303,18.1818,17.3913,18.1818,17.3913,16.6667,16.6667,H,60.7382,0.8329,29.5688,0.6553,17.4133,0.6778,EthnikiKatigoria
G1,01/04/2017,D,2.4,2.9,3.25,2.4,2.9,3.1,2.4,2.9,3.15,2.38,2.88,3.4,2.4,2.9,3.0,2016/17,Giannina,Xanthi,2.38,2.88,3.2,€12.25m,€12.03m,41.6667,41.6667,41.6667,41.6667,42.0168,42.0168,34.4828,34.4828,34.4828,34.4828,34.7222,34.7222,30.7692,32.2581,33.3333,31.746,31.25,29.4118,H,41.7834,0.1808,34.5626,0.1236,31.4614,1.3375,EthnikiKatigoria
G1,01/04/2017,H,1.83,3.25,4.75,1.8,3.2,4.75,1.8,3.25,4.6,1.8,3.2,5.0,1.7,3.3,5.0,2016/17,Levadeiakos,Veria,1.8,3.25,4.6,€9.48m,€8.65m,54.6448,55.5556,58.8235,55.5556,55.5556,55.5556,30.7692,31.25,30.303,30.7692,30.7692,31.25,21.0526,21.0526,20.0,21.7391,21.7391,20.0,H,55.9484,1.4548,30.8518,0.3574,20.9306,0.7835,EthnikiKatigoria
G1,01/04/2017,H,1.22,5.75,13.0,1.19,6.25,13.0,1.22,5.5,12.25,1.22,5.75,15.0,1.22,5.5,10.0,2016/17,Olympiakos,Platanias,1.2,6.0,13.0,€91.45m,€9.90m,81.9672,84.0336,81.9672,81.9672,83.3333,81.9672,17.3913,16.0,18.1818,18.1818,16.6667,17.3913,7.6923,7.6923,10.0,8.1633,7.6923,6.6667,H,82.5393,0.9135,17.3021,0.8559,7.9845,1.1034,EthnikiKatigoria
G1,02/04/2017,A,2.3,2.9,3.5,2.15,2.95,3.6,2.25,2.95,3.35,2.3,2.9,3.5,2.15,2.9,3.5,2016/17,AEK,Panathinaikos,2.2,3.0,3.4,€32.15m,€38.95m,43.4783,46.5116,46.5116,44.4444,45.4545,43.4783,34.4828,33.8983,34.4828,33.8983,33.3333,34.4828,28.5714,27.7778,28.5714,29.8507,29.4118,28.5714,H,44.9798,1.3938,34.0964,0.4709,28.7924,0.7321,EthnikiKatigoria
G1,02/04/2017,D,2.6,2.8,3.1,2.35,3.0,3.1,2.5,2.9,3.0,2.5,2.9,3.1,2.3,2.9,3.2,2016/17,Panetolikos,Asteras Tripolis,2.5,3.0,2.88,€15.18m,€15.88m,38.4615,42.5532,43.4783,40.0,40.0,40.0,35.7143,33.3333,34.4828,34.4828,33.3333,34.4828,32.2581,32.2581,31.25,33.3333,34.7222,32.2581,H,40.7488,1.8772,34.3049,0.891,32.68,1.198,EthnikiKatigoria
G1,02/04/2017,H,1.67,3.4,6.0,1.7,3.2,5.5,1.65,3.35,5.75,1.65,3.4,6.0,1.67,3.25,5.5,2016/17,Panionios,Atromitos,1.65,3.4,5.75,€16.80m,€13.45m,59.8802,58.8235,59.8802,60.6061,60.6061,60.6061,29.4118,31.25,30.7692,29.8507,29.4118,29.4118,16.6667,18.1818,18.1818,17.3913,17.3913,16.6667,H,60.067,0.7054,30.0176,0.8016,17.4133,0.6778,EthnikiKatigoria
G1,05/04/2017,A,4.6,3.4,1.73,5.0,3.25,1.75,4.8,3.4,1.75,5.0,3.3,1.75,5.0,3.2,1.73,2016/17,Atromitos,PAOK,4.8,3.2,1.75,€13.45m,€56.10m,21.7391,20.0,20.0,20.8333,20.8333,20.0,29.4118,30.7692,31.25,29.4118,31.25,30.303,57.8035,57.1429,57.8035,57.1429,57.1429,57.1429,A,20.5676,0.7043,30.3993,0.8419,57.3631,0.3411,EthnikiKatigoria
G1,05/04/2017,H,1.95,3.2,3.75,2.1,3.0,3.7,2.1,3.1,3.6,2.05,3.1,3.8,2.1,3.1,3.4,2016/17,Iraklis,Levadeiakos,2.0,3.1,3.75,€9.80m,€9.48m,51.2821,47.619,47.619,47.619,50.0,48.7805,31.25,33.3333,32.2581,32.2581,32.2581,32.2581,26.6667,27.027,29.4118,27.7778,26.6667,26.3158,H,48.8199,1.5351,32.2693,0.659,27.311,1.143,EthnikiKatigoria
G1,05/04/2017,A,15.0,6.0,1.17,12.5,6.25,1.19,13.5,6.25,1.18,15.0,6.0,1.2,11.0,6.0,1.2,2016/17,Kerkyra,Olympiakos,15.0,6.0,1.18,€8.33m,€91.45m,6.6667,8.0,9.0909,7.4074,6.6667,6.6667,16.6667,16.0,16.6667,16.0,16.6667,16.6667,85.4701,84.0336,83.3333,84.7458,84.7458,83.3333,A,7.4164,0.9829,16.4445,0.3443,84.277,0.8606,EthnikiKatigoria
G1,05/04/2017,H,1.4,3.9,8.0,1.42,3.9,8.25,1.4,4.0,8.5,1.44,4.0,8.5,1.36,4.0,9.0,2016/17,Xanthi,Panetolikos,1.4,3.9,9.0,€12.03m,€15.18m,71.4286,70.4225,73.5294,71.4286,71.4286,69.4444,25.641,25.641,25.0,25.0,25.641,25.0,12.5,12.1212,11.1111,11.7647,11.1111,11.7647,H,71.2804,1.3587,25.3205,0.3511,11.7288,0.5503,EthnikiKatigoria
G1,06/04/2017,H,1.55,3.6,5.75,1.57,3.5,6.25,1.6,3.65,5.75,1.62,3.6,6.0,1.62,3.4,5.5,2016/17,Panathinaikos,Panionios,1.57,3.5,6.25,€38.95m,€16.80m,64.5161,63.6943,61.7284,62.5,63.6943,61.7284,27.7778,28.5714,29.4118,27.3973,28.5714,27.7778,17.3913,16.0,18.1818,17.3913,16.0,16.6667,H,62.9769,1.1613,28.2512,0.7388,16.9385,0.8708,EthnikiKatigoria
G1,06/04/2017,A,3.8,3.3,1.85,4.33,3.2,1.87,4.15,3.3,1.85,4.2,3.2,1.95,4.33,3.25,1.8,2016/17,Platanias,AEK,4.4,3.13,1.87,€9.90m,€32.15m,26.3158,23.0947,23.0947,24.0964,22.7273,23.8095,30.303,31.25,30.7692,30.303,31.9489,31.25,54.0541,53.4759,55.5556,54.0541,53.4759,51.2821,A,23.8564,1.3072,30.9707,0.6396,53.6496,1.3875,EthnikiKatigoria
G1,09/04/2017,H,1.11,8.0,23.0,1.11,7.5,21.0,1.14,7.0,19.0,1.15,7.5,19.0,1.08,8.0,21.0,2016/17,AEK,Kerkyra,1.12,7.5,20.0,€32.15m,€8.33m,90.0901,90.0901,92.5926,87.7193,89.2857,86.9565,12.5,13.3333,12.5,14.2857,13.3333,13.3333,4.3478,4.7619,4.7619,5.2632,5.0,5.2632,H,89.4557,1.9968,13.2143,0.665,4.8997,0.3513,EthnikiKatigoria
G1,09/04/2017,D,2.4,3.1,3.1,2.3,3.0,3.2,2.35,3.05,3.0,2.38,3.1,3.1,2.3,3.0,3.0,2016/17,Asteras Tripolis,Xanthi,2.3,3.1,3.1,€15.88m,€12.03m,41.6667,43.4783,43.4783,42.5532,43.4783,42.0168,32.2581,33.3333,33.3333,32.7869,32.2581,32.2581,32.2581,31.25,33.3333,33.3333,32.2581,32.2581,H,42.7786,0.8168,32.7046,0.5283,32.4485,0.7888,EthnikiKatigoria
G1,09/04/2017,A,3.25,3.0,2.25,3.5,3.0,2.15,3.4,2.95,2.25,3.5,3.0,2.25,3.1,3.2,2.2,2016/17,Giannina,Iraklis,3.4,2.9,2.25,€12.25m,€9.80m,30.7692,28.5714,32.2581,29.4118,29.4118,28.5714,33.3333,33.3333,31.25,33.8983,34.4828,33.3333,44.4444,46.5116,45.4545,44.4444,44.4444,44.4444,A,29.8323,1.435,33.2718,1.0916,44.9573,0.862,EthnikiKatigoria
G1,09/04/2017,D,7.5,4.2,1.4,6.75,4.5,1.4,6.75,4.4,1.4,7.0,4.33,1.44,6.0,4.2,1.44,2016/17,Levadeiakos,Olympiakos,7.0,4.4,1.4,€9.48m,€91.45m,13.3333,14.8148,16.6667,14.8148,14.2857,14.2857,23.8095,22.2222,23.8095,22.7273,22.7273,23.0947,71.4286,71.4286,69.4444,71.4286,71.4286,69.4444,A,14.7002,1.105,23.0651,0.64,70.7672,1.0246,EthnikiKatigoria
G1,09/04/2017,H,1.75,3.4,5.0,1.75,3.25,5.0,1.75,3.4,4.7,1.75,3.4,4.75,1.7,3.5,4.5,2016/17,Panetolikos,Veria,1.73,3.3,5.0,€15.18m,€8.65m,57.1429,57.1429,58.8235,57.1429,57.8035,57.1429,29.4118,30.7692,28.5714,29.4118,30.303,29.4118,20.0,20.0,22.2222,21.2766,20.0,21.0526,H,57.5331,0.6852,29.6465,0.7762,20.7586,0.9191,EthnikiKatigoria
G1,09/04/2017,D,1.55,3.6,5.75,1.67,3.3,5.5,1.6,3.55,5.75,1.62,3.5,6.0,1.67,3.4,5.0,2016/17,Panionios,Platanias,1.57,3.5,6.25,€16.80m,€9.90m,64.5161,59.8802,59.8802,62.5,63.6943,61.7284,27.7778,30.303,29.4118,28.169,28.5714,28.5714,17.3913,18.1818,20.0,17.3913,16.0,16.6667,H,62.0332,1.9238,28.8007,0.9144,17.6052,1.3868,EthnikiKatigoria
G1,09/04/2017,H,1.73,3.5,4.33,1.7,3.3,5.25,1.7,3.35,5.0,1.75,3.4,5.0,1.8,3.1,4.75,2016/17,PAOK,Panathinaikos,1.7,3.3,5.25,€56.10m,€38.95m,57.8035,58.8235,55.5556,58.8235,58.8235,57.1429,28.5714,30.303,32.2581,29.8507,30.303,29.4118,23.0947,19.0476,21.0526,20.0,19.0476,20.0,H,57.8288,1.312,30.1163,1.2337,20.3738,1.5272,EthnikiKatigoria
G1,23/04/2017,H,4.5,3.2,1.8,5.0,3.0,1.83,4.5,3.2,1.85,4.5,3.25,1.85,3.75,3.2,1.83,2016/17,Kerkyra,Panionios,4.5,3.13,1.85,€8.33m,€16.80m,22.2222,20.0,26.6667,22.2222,22.2222,22.2222,31.25,33.3333,31.25,31.25,31.9489,30.7692,55.5556,54.6448,54.6448,54.0541,54.0541,54.0541,A,22.5926,2.1849,31.6336,0.914,54.5012,0.5921,EthnikiKatigoria
G1,23/04/2017,A,3.8,3.2,1.91,4.0,3.25,1.91,4.05,3.25,1.9,4.2,3.3,1.91,4.0,3.3,1.75,2016/17,Levadeiakos,AEK,4.3,3.3,1.85,€9.48m,€32.15m,26.3158,25.0,25.0,24.6914,23.2558,23.8095,31.25,30.7692,30.303,30.7692,30.303,30.303,52.356,52.356,57.1429,52.6316,54.0541,52.356,A,24.6787,1.0646,30.6162,0.3854,53.4828,1.9108,EthnikiKatigoria
G1,23/04/2017,H,1.13,8.0,13.0,1.11,7.75,18.5,1.1,7.5,23.0,1.11,8.5,23.0,1.08,8.0,21.0,2016/17,Olympiakos,Giannina,1.08,8.5,26.0,€91.45m,€12.25m,88.4956,90.0901,92.5926,90.9091,92.5926,90.0901,12.5,12.9032,12.5,13.3333,11.7647,11.7647,7.6923,5.4054,4.7619,4.3478,3.8462,4.3478,H,90.795,1.5973,12.461,0.6212,5.0669,1.3874,EthnikiKatigoria
G1,23/04/2017,H,1.36,4.75,6.5,1.34,4.75,8.25,1.35,4.6,8.5,1.33,4.75,10.0,1.35,4.33,8.5,2016/17,Panathinaikos,Atromitos,1.3,4.6,10.0,€38.95m,€13.45m,73.5294,74.6269,74.0741,74.0741,76.9231,75.188,21.0526,21.0526,23.0947,21.7391,21.7391,21.0526,15.3846,12.1212,11.7647,11.7647,10.0,10.0,H,74.7359,1.2109,21.6218,0.7961,11.8392,1.9711,EthnikiKatigoria
G1,23/04/2017,A,7.0,3.8,1.44,7.5,3.7,1.48,7.25,3.75,1.5,7.5,3.8,1.5,7.0,3.4,1.53,2016/17,Platanias,PAOK,7.5,3.7,1.5,€9.90m,€56.10m,14.2857,13.3333,14.2857,13.7931,13.3333,13.3333,26.3158,27.027,29.4118,26.6667,27.027,26.3158,69.4444,67.5676,65.3595,66.6667,66.6667,66.6667,A,13.7274,0.4677,27.1274,1.1635,67.0619,1.3637,EthnikiKatigoria
G1,30/04/2017,D,1.55,4.2,5.5,1.53,4.0,5.75,1.55,3.95,5.75,1.6,3.7,5.25,1.55,3.8,5.5,2016/17,Asteras Tripolis,Iraklis,1.53,3.9,5.75,€15.88m,€9.80m,64.5161,65.3595,64.5161,64.5161,65.3595,62.5,23.8095,25.0,26.3158,25.3165,25.641,27.027,18.1818,17.3913,18.1818,17.3913,17.3913,19.0476,H,64.4612,1.0459,25.5183,1.1096,17.9308,0.6703,EthnikiKatigoria
G1,30/04/2017,H,1.62,3.6,6.0,1.65,3.5,5.25,1.65,3.55,5.5,1.6,3.5,6.0,1.7,3.6,4.5,2016/17,Atromitos,Platanias,1.6,3.6,5.75,€13.45m,€9.90m,61.7284,60.6061,58.8235,60.6061,62.5,62.5,27.7778,28.5714,27.7778,28.169,27.7778,28.5714,16.6667,19.0476,22.2222,18.1818,17.3913,16.6667,H,61.1274,1.4128,28.1075,0.3899,18.3627,2.1021,EthnikiKatigoria
G1,30/04/2017,D,4.75,3.4,1.75,5.0,3.5,1.67,4.6,3.5,1.75,4.75,3.4,1.72,4.8,3.5,1.7,2016/17,Giannina,AEK,4.75,3.5,1.73,€12.25m,€32.15m,21.0526,20.0,20.8333,21.7391,21.0526,21.0526,29.4118,28.5714,28.5714,28.5714,28.5714,29.4118,57.1429,59.8802,58.8235,57.1429,57.8035,58.1395,A,20.955,0.5604,28.8515,0.434,58.1554,1.0579,EthnikiKatigoria
