Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SC0,26/11/2005,Livingston,Kilmarnock,0,3,A,0,2,A,E Smith,5,9,2,6,11,14,5,6,1,1,0,0,2.62,3.25,2.37,2.85,3.2,2.25,3.0,3.2,2.1,2005/6,€10.08m,€6.33m,2.5,3.2,2.35
SC0,26/11/2005,Motherwell,Hearts,1,1,D,1,0,H,I Brines,5,4,5,1,21,18,4,7,4,4,0,0,4.5,3.25,1.72,3.75,3.3,1.85,3.4,3.25,1.91,2005/6,€9.18m,€30.53m,4.0,3.4,1.73
SC0,27/11/2005,Hibernian,Rangers,2,1,H,2,0,H,S Dougal,10,3,7,1,9,18,2,1,2,2,0,1,3.2,3.25,2.2,3.3,3.25,2.0,2.75,3.2,2.25,2005/6,€17.43m,€77.98m,3.0,3.25,2.1
SC0,03/12/2005,Dundee United,Hibernian,1,0,H,0,0,D,B Winter,11,10,8,3,19,11,7,5,2,2,0,0,3.5,3.3,1.9,3.6,3.3,1.9,3.5,3.4,1.83,2005/6,€9.25m,€17.43m,3.5,3.25,1.9
SC0,03/12/2005,Dunfermline,Kilmarnock,0,1,A,0,1,A,D McDonald,5,7,1,3,13,11,16,4,1,0,0,0,2.8,3.25,2.25,3.1,3.2,2.1,3.2,3.2,2.0,2005/6,€8.43m,€6.33m,2.75,3.25,2.25
SC0,03/12/2005,Hearts,Livingston,2,1,H,2,0,H,A Freeland,16,16,8,6,18,13,12,3,1,4,0,0,1.22,5.0,11.0,1.25,5.0,8.75,1.29,4.5,8.0,2005/6,€30.53m,€10.08m,1.25,5.0,9.0
SC0,03/12/2005,Motherwell,Inverness C,0,2,A,0,0,D,S Conroy,17,9,6,5,5,10,9,3,0,0,0,0,2.2,3.25,2.9,1.95,3.3,3.4,2.0,3.2,3.2,2005/6,€9.18m,€8.05m,2.1,3.0,3.25
SC0,03/12/2005,Rangers,Falkirk,2,2,D,1,0,H,I Fyfe,13,7,6,3,13,18,13,3,4,4,0,0,1.36,4.2,7.5,1.28,4.75,8.5,1.33,4.0,8.0,2005/6,€77.98m,€8.08m,1.3,4.35,8.5
SC0,04/12/2005,Aberdeen,Celtic,1,3,A,0,0,D,C Richmond,4,8,3,6,10,9,0,3,2,1,0,0,7.0,3.75,1.5,7.0,4.4,1.35,7.0,3.75,1.4,2005/6,€6.45m,€72.83m,6.5,3.75,1.45
SC0,10/12/2005,Aberdeen,Dunfermline,0,0,D,0,0,D,I Brines,7,5,1,3,14,12,10,4,1,1,0,0,1.5,3.75,6.0,1.65,3.5,4.5,1.53,3.5,5.5,2005/6,€6.45m,€8.43m,1.5,3.6,6.0
SC0,10/12/2005,Celtic,Hibernian,3,2,H,1,0,H,K Clark,12,7,6,5,10,14,6,4,2,2,0,0,1.4,4.0,7.0,1.3,4.5,8.25,1.29,4.5,8.0,2005/6,€72.83m,€17.43m,1.35,4.0,7.5
SC0,10/12/2005,Falkirk,Motherwell,0,1,A,0,0,D,M Ritchie,9,11,6,4,14,15,11,5,2,4,0,0,2.37,3.25,2.62,2.25,3.2,2.85,2.25,3.2,2.75,2005/6,€8.08m,€9.18m,2.3,3.2,2.7
SC0,10/12/2005,Hearts,Inverness C,0,0,D,0,0,D,C Murray,15,15,3,3,19,21,7,4,1,2,0,0,1.4,4.0,7.0,1.3,4.75,7.75,1.4,3.75,7.0,2005/6,€30.53m,€8.05m,1.35,4.0,7.5
SC0,10/12/2005,Livingston,Dundee United,1,0,H,1,0,H,C Thomson,4,11,1,5,17,11,4,6,3,1,0,0,2.75,3.25,2.3,2.7,3.2,2.35,2.4,3.25,2.5,2005/6,€10.08m,€9.25m,2.65,3.2,2.35
SC0,11/12/2005,Kilmarnock,Rangers,2,3,A,0,2,A,J Underhill,7,12,5,7,14,11,6,8,0,1,0,0,3.6,3.3,2.0,3.6,3.3,1.9,3.2,3.2,2.0,2005/6,€6.33m,€77.98m,3.25,3.25,2.0
SC0,17/12/2005,Falkirk,Kilmarnock,1,2,A,0,0,D,K Clark,13,14,8,9,16,16,6,4,2,1,0,0,2.8,3.25,2.25,2.85,3.2,2.25,2.6,3.2,2.38,2005/6,€8.08m,€6.33m,2.8,3.2,2.25
SC0,17/12/2005,Hibernian,Motherwell,2,1,H,1,1,D,C Richmond,19,5,7,4,16,18,10,2,3,7,0,0,1.61,3.25,5.5,1.7,3.4,4.4,1.62,3.25,5.0,2005/6,€17.43m,€9.18m,1.6,3.4,5.0
SC0,17/12/2005,Livingston,Aberdeen,0,0,D,0,0,D,D McDonald,9,2,5,1,13,16,5,4,1,3,0,0,2.87,3.25,2.2,2.7,3.2,2.35,2.75,3.2,2.25,2005/6,€10.08m,€6.45m,2.7,3.25,2.3
SC0,17/12/2005,Rangers,Hearts,1,0,H,1,0,H,M McCurry,16,4,5,3,14,23,8,2,1,2,0,1,1.8,3.4,4.5,1.8,3.3,4.0,1.73,3.2,4.33,2005/6,€77.98m,€30.53m,1.85,3.25,3.75
SC0,18/12/2005,Inverness C,Celtic,1,1,D,1,1,D,S Dougal,13,11,7,7,7,11,4,5,0,3,0,0,8.5,4.5,1.36,7.75,4.75,1.3,8.0,4.5,1.29,2005/6,€8.05m,€72.83m,8.5,4.35,1.3
SC0,20/12/2005,Dundee United,Dunfermline,2,1,H,2,1,H,S Conroy,15,7,5,5,3,8,8,3,0,2,0,0,1.8,3.3,4.0,1.75,3.3,4.2,1.73,3.2,4.33,2005/6,€9.25m,€8.43m,1.75,3.25,4.35
SC0,26/12/2005,Celtic,Livingston,2,1,H,1,0,H,J Underhill,20,5,7,2,4,18,7,2,0,1,0,0,1.1,7.5,17.0,1.15,6.5,11.0,1.14,6.0,12.0,2005/6,€72.83m,€10.08m,1.12,6.5,13.0
SC0,26/12/2005,Dunfermline,Rangers,3,3,D,2,1,H,C Thomson,4,13,4,5,11,10,8,10,3,2,1,1,9.0,4.33,1.36,7.75,4.75,1.3,9.0,3.75,1.33,2005/6,€8.43m,€77.98m,8.5,4.5,1.28
SC0,26/12/2005,Hearts,Falkirk,5,0,H,3,0,H,S Dougal,15,8,12,5,14,17,11,2,1,5,0,1,1.3,4.5,9.0,1.3,4.75,7.75,1.44,3.6,6.5,2005/6,€30.53m,€8.08m,1.35,4.0,7.5
SC0,26/12/2005,Inverness C,Hibernian,2,0,H,2,0,H,A Freeland,10,3,3,1,19,15,3,6,3,6,0,0,3.2,3.2,2.1,3.0,3.2,2.15,2.6,3.2,2.38,2005/6,€8.05m,€17.43m,2.8,3.25,2.2
SC0,26/12/2005,Kilmarnock,Dundee United,2,1,H,1,0,H,E Smith,10,15,5,8,8,14,7,11,0,2,0,0,1.83,3.3,3.8,1.75,3.4,4.1,1.62,3.5,4.5,2005/6,€6.33m,€9.25m,1.65,3.4,4.5
SC0,26/12/2005,Motherwell,Aberdeen,3,1,H,2,0,H,C Murray,19,9,11,3,10,15,10,1,0,0,0,0,2.3,3.25,2.75,2.25,3.2,2.85,2.25,3.2,2.75,2005/6,€9.18m,€6.45m,2.25,3.25,2.75
SC0,31/12/2005,Aberdeen,Inverness C,0,0,D,0,0,D,M McCurry,11,8,4,2,10,17,7,4,0,1,0,0,2.2,3.2,3.0,2.05,3.25,3.15,2.25,3.2,2.75,2005/6,€6.45m,€8.05m,2.2,3.25,2.8
SC0,31/12/2005,Falkirk,Dunfermline,1,2,A,0,1,A,K Toner,17,8,8,4,10,16,9,2,1,3,0,0,2.1,3.2,3.2,1.95,3.25,3.45,2.0,3.2,3.2,2005/6,€8.08m,€8.43m,2.1,3.25,3.0
SC0,31/12/2005,Livingston,Motherwell,1,2,A,1,1,D,C MacKay,7,12,5,9,16,5,5,14,1,0,0,0,2.5,3.25,2.5,2.7,3.2,2.35,2.6,3.2,2.38,2005/6,€10.08m,€9.18m,2.5,3.2,2.5
SC0,31/12/2005,Rangers,Dundee United,3,0,H,0,0,D,C Richmond,10,6,6,4,13,13,11,4,3,3,0,0,1.3,4.33,9.0,1.2,5.0,13.0,1.22,5.0,10.0,2005/6,€77.98m,€9.25m,1.22,5.5,9.0
SC0,01/01/2006,Hearts,Celtic,2,3,A,2,0,H,I Brines,10,9,4,5,14,20,6,1,4,4,1,0,3.2,3.25,2.2,2.9,3.2,2.2,3.2,3.2,2.0,2005/6,€30.53m,€72.83m,3.0,3.25,2.1
SC0,02/01/2006,Kilmarnock,Hibernian,2,2,D,1,0,H,B Winter,13,12,6,9,15,18,8,14,0,3,0,0,2.5,3.25,2.5,2.55,3.2,2.45,2.25,3.2,2.75,2005/6,€6.33m,€17.43m,2.4,3.2,2.6
SC0,14/01/2006,Celtic,Kilmarnock,4,2,H,2,1,H,C Murray,12,8,10,5,10,11,5,2,1,0,0,0,1.25,5.5,10.0,1.2,5.5,10.5,1.25,4.5,10.0,2005/6,€72.83m,€6.33m,1.22,5.0,10.0
SC0,14/01/2006,Dunfermline,Hearts,1,4,A,0,1,A,C MacKay,7,15,3,7,20,16,3,10,1,2,0,0,5.0,3.75,1.57,5.0,3.5,1.6,5.5,3.5,1.53,2005/6,€8.43m,€30.53m,5.5,3.4,1.55
SC0,14/01/2006,Hibernian,Aberdeen,1,2,A,0,2,A,D McDonald,14,2,6,2,10,12,2,3,1,2,0,1,1.61,3.5,5.0,1.6,3.5,5.0,1.62,3.25,5.0,2005/6,€17.43m,€6.45m,1.6,3.4,5.0
SC0,14/01/2006,Inverness C,Livingston,3,0,H,1,0,H,C Thomson,7,8,3,2,18,10,6,3,1,3,0,0,1.66,3.5,4.5,1.7,3.3,4.5,1.57,3.5,5.0,2005/6,€8.05m,€10.08m,1.65,3.4,4.5
SC0,15/01/2006,Dundee United,Falkirk,2,1,H,1,0,H,M McCurry,15,6,9,3,11,15,7,6,1,1,0,0,1.9,3.25,3.6,2.0,3.2,3.35,1.91,3.25,3.4,2005/6,€9.25m,€8.08m,1.9,3.25,3.5
SC0,15/01/2006,Motherwell,Rangers,0,1,A,0,0,D,K Clark,11,5,6,2,19,13,7,6,2,4,0,0,5.5,3.6,1.61,5.5,3.5,1.55,5.5,3.5,1.53,2005/6,€9.18m,€77.98m,5.5,3.6,1.53
SC0,21/01/2006,Dundee United,Aberdeen,1,1,D,0,0,D,I Brines,9,9,5,4,14,13,5,3,1,0,0,0,2.3,3.25,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2005/6,€9.25m,€6.45m,2.35,3.2,2.65
SC0,21/01/2006,Falkirk,Inverness C,1,4,A,1,3,A,J Underhill,14,13,8,7,9,15,11,4,1,2,0,0,2.87,3.2,2.25,2.85,3.2,2.25,3.0,3.2,2.1,2005/6,€8.08m,€8.05m,2.75,3.25,2.25
SC0,21/01/2006,Hibernian,Dunfermline,3,1,H,1,1,D,S Dougal,16,8,7,5,9,19,3,2,0,2,0,0,1.5,3.75,6.0,1.45,3.75,6.5,1.44,3.75,6.0,2005/6,€17.43m,€8.43m,1.45,3.75,6.0
SC0,21/01/2006,Kilmarnock,Hearts,1,0,H,0,0,D,S Conroy,7,5,1,3,18,14,2,4,2,4,0,0,3.6,3.25,1.9,3.45,3.25,1.95,3.0,3.2,2.1,2005/6,€6.33m,€30.53m,3.5,3.25,1.9
SC0,21/01/2006,Rangers,Livingston,4,1,H,1,0,H,E Smith,23,8,14,4,13,16,8,6,0,3,0,0,1.14,6.5,13.0,1.13,6.5,14.0,1.17,5.5,12.0,2005/6,€77.98m,€10.08m,1.12,6.5,13.0
SC0,22/01/2006,Motherwell,Celtic,1,3,A,1,1,D,C Richmond,10,6,4,4,15,15,3,5,3,0,0,0,7.5,4.33,1.4,7.75,4.75,1.3,7.0,3.75,1.4,2005/6,€9.18m,€72.83m,7.5,3.75,1.4
SC0,28/01/2006,Aberdeen,Kilmarnock,2,2,D,1,1,D,C Thomson,6,4,3,2,8,11,12,4,0,0,0,0,2.37,3.25,2.62,2.25,3.2,2.85,2.38,3.2,2.6,2005/6,€6.45m,€6.33m,2.3,3.25,2.7
SC0,28/01/2006,Celtic,Dundee United,3,3,D,1,1,D,M Ritchie,10,9,7,7,10,11,9,2,0,0,0,0,1.16,6.5,15.0,1.17,5.5,13.0,1.17,5.5,12.0,2005/6,€72.83m,€9.25m,1.14,6.0,13.0
SC0,28/01/2006,Dunfermline,Motherwell,1,1,D,1,0,H,K Clark,10,21,6,10,12,16,1,6,0,1,0,0,3.0,3.2,2.2,2.75,3.2,2.3,2.75,3.2,2.25,2005/6,€8.43m,€9.18m,2.8,3.25,2.2
SC0,28/01/2006,Hearts,Hibernian,4,1,H,3,0,H,M McCurry,8,8,5,5,13,14,5,3,1,1,0,1,2.0,3.2,3.5,1.75,3.4,4.1,1.83,3.2,3.75,2005/6,€30.53m,€17.43m,1.85,3.25,3.75
SC0,28/01/2006,Livingston,Falkirk,0,1,A,0,1,A,C Murray,6,16,2,8,20,25,8,7,6,2,1,0,2.4,3.25,2.62,2.2,3.2,2.9,2.38,3.2,2.6,2005/6,€10.08m,€8.08m,2.2,3.25,2.8
SC0,29/01/2006,Inverness C,Rangers,2,3,A,1,2,A,A Freeland,6,15,4,10,18,13,3,9,5,2,0,0,6.0,3.6,1.57,5.0,3.5,1.6,4.5,3.5,1.62,2005/6,€8.05m,€77.98m,6.0,3.5,1.5
SC0,07/02/2006,Dundee United,Hearts,1,1,D,1,0,H,D McDonald,11,9,4,5,16,18,5,2,4,3,1,1,4.0,3.5,1.72,4.1,3.4,1.75,4.33,3.2,1.73,2005/6,€9.25m,€30.53m,3.75,3.4,1.8
SC0,08/02/2006,Aberdeen,Rangers,2,0,H,2,0,H,J Underhill,3,6,2,1,9,13,2,5,1,2,0,0,4.5,3.6,1.61,5.0,3.5,1.6,5.0,3.5,1.57,2005/6,€6.45m,€77.98m,5.5,3.75,1.5
SC0,08/02/2006,Celtic,Falkirk,2,1,H,2,0,H,I Brines,8,5,3,3,7,18,4,1,1,3,0,0,1.16,5.5,13.0,1.13,6.5,14.0,1.14,6.0,12.0,2005/6,€72.83m,€8.08m,1.15,6.0,11.0
SC0,08/02/2006,Dunfermline,Inverness C,2,2,D,2,0,H,B Winter,6,6,3,3,11,11,5,10,1,3,0,0,2.87,3.2,2.2,2.85,3.15,2.25,2.8,3.2,2.2,2005/6,€8.43m,€8.05m,2.7,3.25,2.3
SC0,08/02/2006,Hibernian,Livingston,7,0,H,2,0,H,C Richmond,22,3,15,0,9,11,8,2,0,2,0,0,1.3,4.33,9.0,1.35,4.5,6.75,1.36,3.75,8.0,2005/6,€17.43m,€10.08m,1.35,4.0,7.5
SC0,08/02/2006,Kilmarnock,Motherwell,2,0,H,1,0,H,S Dougal,6,9,5,2,13,6,6,6,0,2,0,1,2.0,3.25,3.25,1.95,3.3,3.4,1.8,3.2,4.0,2005/6,€6.33m,€9.18m,1.85,3.25,3.75
SC0,11/02/2006,Falkirk,Hibernian,0,0,D,0,0,D,C MacKay,9,12,4,6,15,16,3,10,1,2,0,0,4.2,3.5,1.72,4.1,3.4,1.75,4.0,3.4,1.73,2005/6,€8.08m,€17.43m,4.0,3.3,1.75
SC0,11/02/2006,Hearts,Aberdeen,1,2,A,1,0,H,I Fyfe,7,9,2,5,23,21,1,4,2,3,0,0,1.44,4.0,6.0,1.4,4.0,7.0,1.4,3.75,7.0,2005/6,€30.53m,€6.45m,1.4,3.75,7.5
SC0,11/02/2006,Inverness C,Kilmarnock,3,3,D,1,1,D,K Clark,11,13,8,10,17,10,6,6,2,0,0,0,2.25,3.25,2.8,2.1,3.2,3.1,2.25,3.2,2.75,2005/6,€8.05m,€6.33m,2.25,3.25,2.75
SC0,11/02/2006,Livingston,Dunfermline,0,1,A,0,1,A,C Thomson,4,4,2,2,14,12,9,7,4,3,0,0,2.3,3.25,2.75,2.3,3.25,2.7,2.2,3.25,2.75,2005/6,€10.08m,€8.43m,2.25,3.25,2.75
SC0,11/02/2006,Motherwell,Dundee United,2,0,H,1,0,H,A Freeland,8,7,4,4,15,14,3,4,2,2,0,0,2.1,3.2,3.2,1.85,3.3,3.75,1.91,3.25,3.4,2005/6,€9.18m,€9.25m,2.0,3.25,3.25
SC0,12/02/2006,Rangers,Celtic,0,1,A,0,1,A,M McCurry,9,5,3,1,19,18,8,3,3,1,0,0,2.5,3.25,2.5,2.5,3.2,2.5,2.38,3.2,2.6,2005/6,€77.98m,€72.83m,2.4,3.2,2.6
SC0,18/02/2006,Aberdeen,Falkirk,1,0,H,1,0,H,E Smith,3,7,1,2,13,15,3,11,1,1,0,0,1.61,3.5,5.0,1.6,3.5,5.0,1.57,3.5,5.0,2005/6,€6.45m,€8.08m,1.6,3.4,5.0
SC0,18/02/2006,Dundee United,Inverness C,2,4,A,2,2,D,S Dougal,9,15,4,8,20,20,4,6,2,3,0,0,2.37,3.25,2.62,2.4,3.2,2.6,2.38,3.2,2.6,2005/6,€9.25m,€8.05m,2.3,3.25,2.7
SC0,18/02/2006,Hearts,Motherwell,3,0,H,2,0,H,C Richmond,9,10,7,1,22,19,3,4,2,3,0,0,1.53,3.75,5.5,1.5,3.75,5.75,1.5,3.4,6.0,2005/6,€30.53m,€9.18m,1.5,3.75,5.5
SC0,18/02/2006,Kilmarnock,Livingston,3,1,H,2,1,H,C Murray,14,5,7,2,12,17,5,3,2,1,0,0,1.36,4.0,7.5,1.45,4.0,5.9,1.29,4.5,8.0,2005/6,€6.33m,€10.08m,1.35,3.75,8.5
SC0,18/02/2006,Rangers,Hibernian,2,0,H,1,0,H,I Brines,25,5,9,4,17,24,11,6,0,1,0,0,1.61,3.6,5.5,1.55,3.6,5.4,1.62,3.5,4.5,2005/6,€77.98m,€17.43m,1.55,3.6,5.0
SC0,19/02/2006,Dunfermline,Celtic,1,8,A,1,4,A,D McDonald,13,11,5,9,12,14,4,1,2,0,0,0,9.5,4.5,1.33,8.5,4.5,1.3,8.0,5.0,1.25,2005/6,€8.43m,€72.83m,10.0,5.0,1.22
SC0,25/02/2006,Dunfermline,Dundee United,1,1,D,1,1,D,J Underhill,14,3,7,2,6,12,4,6,0,0,0,0,2.37,3.2,2.62,2.55,3.2,2.45,2.4,3.25,2.5,2005/6,€8.43m,€9.25m,2.6,3.2,2.4
SC0,04/03/2006,Celtic,Aberdeen,3,0,H,0,0,D,M McCurry,14,7,11,5,8,11,6,3,1,1,0,0,1.2,5.5,11.0,1.2,5.0,13.0,1.22,5.0,10.0,2005/6,€72.83m,€6.45m,1.22,5.5,9.0
SC0,04/03/2006,Falkirk,Rangers,1,2,A,0,0,D,C Richmond,8,12,3,3,22,14,5,10,3,2,0,0,6.0,4.0,1.44,7.0,4.0,1.4,8.0,3.75,1.36,2005/6,€8.08m,€77.98m,6.5,4.0,1.4
SC0,04/03/2006,Hibernian,Dundee United,3,1,H,3,0,H,B Winter,14,7,9,2,10,15,8,2,1,3,0,0,1.61,3.5,5.0,1.6,3.5,5.0,1.5,3.4,6.0,2005/6,€17.43m,€9.25m,1.5,3.5,6.0
SC0,04/03/2006,Inverness C,Motherwell,0,1,A,0,0,D,S Conroy,6,4,2,0,12,11,3,5,3,0,0,0,1.9,3.4,3.5,1.95,3.3,3.4,1.8,3.25,3.75,2005/6,€8.05m,€9.18m,1.9,3.25,3.5
SC0,04/03/2006,Kilmarnock,Dunfermline,1,0,H,1,0,H,K Clark,9,6,6,1,17,11,6,10,0,1,0,0,1.5,3.5,6.5,1.5,3.6,6.0,1.44,3.6,6.5,2005/6,€6.33m,€8.43m,1.45,3.75,6.5
SC0,05/03/2006,Livingston,Hearts,2,3,A,0,1,A,J Underhill,9,13,4,7,15,14,3,7,2,0,0,0,8.0,4.2,1.4,7.0,4.0,1.4,8.0,4.0,1.33,2005/6,€10.08m,€30.53m,7.5,4.0,1.35
SC0,11/03/2006,Dundee United,Livingston,3,1,H,0,1,A,C Thomson,12,6,9,4,9,14,6,6,0,2,0,0,1.57,3.6,5.0,1.6,3.5,5.0,1.57,3.5,5.0,2005/6,€9.25m,€10.08m,1.55,3.5,5.0
SC0,11/03/2006,Dunfermline,Aberdeen,1,0,H,0,0,D,I Brines,5,8,2,0,9,13,3,1,1,0,0,0,3.0,3.25,2.1,2.9,3.2,2.2,2.8,3.2,2.2,2005/6,€8.43m,€6.45m,2.8,3.25,2.2
SC0,11/03/2006,Inverness C,Hearts,0,0,D,0,0,D,K Toner,12,6,10,5,10,10,4,4,1,2,0,0,3.75,3.1,1.9,4.1,3.4,1.75,3.4,3.25,1.91,2005/6,€8.05m,€30.53m,4.35,3.25,1.73
SC0,11/03/2006,Motherwell,Falkirk,3,1,H,1,0,H,S Dougal,6,11,5,7,18,18,5,6,2,3,0,0,1.72,3.25,4.33,1.65,3.4,4.75,1.73,3.4,4.0,2005/6,€9.18m,€8.08m,1.6,3.4,5.0
SC0,11/03/2006,Rangers,Kilmarnock,4,0,H,1,0,H,D McDonald,15,3,8,1,13,18,14,1,0,4,0,1,1.36,4.33,6.5,1.4,4.0,7.0,1.4,3.75,7.0,2005/6,€77.98m,€6.33m,1.35,4.0,7.5
SC0,12/03/2006,Hibernian,Celtic,1,2,A,1,1,D,A Freeland,8,10,3,8,12,9,2,4,2,0,1,0,6.5,3.75,1.53,7.0,4.0,1.4,5.5,3.5,1.53,2005/6,€17.43m,€72.83m,5.5,3.75,1.5
SC0,18/03/2006,Aberdeen,Livingston,3,0,H,1,0,H,S Conroy,8,5,5,0,5,12,12,1,1,1,0,0,1.44,3.75,6.5,1.4,4.0,6.9,1.33,4.0,8.0,2005/6,€6.45m,€10.08m,1.4,3.75,7.5
SC0,18/03/2006,Kilmarnock,Falkirk,2,1,H,1,0,H,I Fyfe,14,7,9,5,14,18,4,4,0,1,0,0,1.53,3.75,5.0,1.5,3.75,5.65,1.44,3.6,6.5,2005/6,€6.33m,€8.08m,1.5,3.5,6.0
SC0,18/03/2006,Motherwell,Hibernian,2,2,D,1,0,H,M McCurry,12,7,6,4,13,16,5,1,0,1,0,0,2.7,3.2,2.3,2.7,3.2,2.35,2.5,3.2,2.5,2005/6,€9.18m,€17.43m,2.5,3.2,2.5
SC0,19/03/2006,Hearts,Rangers,1,1,D,1,0,H,C Thomson,6,11,2,4,25,24,4,4,3,2,0,0,1.44,3.75,6.5,1.4,4.0,6.9,1.33,4.0,8.0,2005/6,€30.53m,€77.98m,1.4,3.75,7.5
SC0,22/03/2006,Celtic,Inverness C,2,1,H,1,0,H,C Richmond,12,7,8,3,10,12,4,4,0,2,0,0,1.14,7.0,17.0,1.2,5.0,13.0,1.2,5.0,11.0,2005/6,€72.83m,€8.05m,1.15,6.0,11.0
SC0,25/03/2006,Aberdeen,Motherwell,2,2,D,2,1,H,C Murray,5,5,4,1,12,16,6,5,1,3,0,0,2.1,3.25,3.0,2.0,3.25,3.3,1.91,3.2,3.5,2005/6,€6.45m,€9.18m,2.1,3.25,3.0
SC0,25/03/2006,Dundee United,Kilmarnock,2,2,D,0,2,A,I Brines,11,8,6,4,13,15,7,6,0,0,0,0,2.62,3.2,2.37,2.7,3.2,2.35,2.6,3.2,2.38,2005/6,€9.25m,€6.33m,2.6,3.2,2.4
SC0,25/03/2006,Falkirk,Hearts,1,2,A,1,1,D,A Freeland,6,5,3,3,19,20,10,1,4,4,0,0,6.0,3.6,1.5,6.0,4.0,1.45,6.0,3.4,1.5,2005/6,€8.08m,€30.53m,6.0,3.5,1.5
SC0,25/03/2006,Hibernian,Inverness C,0,2,A,0,0,D,M Ritchie,15,9,6,6,14,17,8,4,1,3,0,0,1.72,3.5,4.0,1.75,3.4,4.1,1.73,3.4,4.0,2005/6,€17.43m,€8.05m,1.7,3.3,4.35
SC0,25/03/2006,Rangers,Dunfermline,1,0,H,0,0,D,B Winter,26,3,16,2,7,10,12,2,0,1,0,0,1.14,6.5,12.0,1.13,6.4,14.0,1.17,5.5,12.0,2005/6,€77.98m,€8.43m,1.17,6.0,11.0
SC0,26/03/2006,Livingston,Celtic,0,2,A,0,0,D,K Clarke,6,13,6,6,15,7,7,4,2,1,0,0,12.0,6.5,1.14,11.0,6.5,1.15,12.0,6.0,1.14,2005/6,€10.08m,€72.83m,11.0,6.0,1.17
SC0,01/04/2006,Dunfermline,Falkirk,1,1,D,0,1,A,S Conroy,6,10,4,4,8,14,5,5,1,1,0,0,2.1,3.25,3.0,2.1,3.2,3.1,1.91,3.25,3.4,2005/6,€8.43m,€8.08m,2.0,3.25,3.25
SC0,01/04/2006,Inverness C,Aberdeen,0,1,A,0,0,D,C MacKay,2,7,0,4,17,10,5,5,2,4,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.0,3.2,3.2,2005/6,€8.05m,€6.45m,2.25,3.2,2.8
SC0,01/04/2006,Motherwell,Livingston,2,1,H,1,0,H,E Smith,15,6,9,5,6,11,10,4,0,2,0,0,1.4,4.0,7.5,1.45,3.7,6.5,1.4,3.75,7.0,2005/6,€9.18m,€10.08m,1.33,4.35,7.5
SC0,02/04/2006,Dundee United,Rangers,1,4,A,0,2,A,J Underhill,9,20,6,11,17,8,6,7,0,0,0,0,7.5,4.0,1.44,6.5,3.7,1.45,6.5,3.6,1.44,2005/6,€9.25m,€77.98m,7.5,3.75,1.4
SC0,05/04/2006,Celtic,Hearts,1,0,H,1,0,H,D McDonald,7,13,5,5,17,21,2,5,2,3,0,0,1.53,3.8,6.0,1.45,3.7,6.5,1.44,3.75,6.0,2005/6,€72.83m,€30.53m,1.5,3.5,6.0
SC0,05/04/2006,Hibernian,Kilmarnock,2,1,H,0,1,A,C Murray,16,11,7,10,10,23,8,2,0,3,0,0,2.0,3.25,3.25,2.1,3.2,3.1,2.1,3.2,3.0,2005/6,€17.43m,€6.33m,2.1,3.25,3.0
SC0,08/04/2006,Aberdeen,Hibernian,1,0,H,1,0,H,I Brines,6,7,5,3,17,16,8,6,1,2,0,0,2.0,3.25,3.25,2.1,3.2,3.1,2.0,3.4,3.0,2005/6,€6.45m,€17.43m,2.1,3.25,3.0
SC0,08/04/2006,Falkirk,Dundee United,1,0,H,1,0,H,D McDonald,5,11,3,7,7,14,3,8,0,3,0,0,2.62,3.2,2.37,2.5,3.2,2.5,2.6,3.2,2.38,2005/6,€8.08m,€9.25m,2.6,3.2,2.4
SC0,08/04/2006,Hearts,Dunfermline,4,0,H,3,0,H,C Richmond,21,2,10,1,12,10,8,2,0,1,0,1,1.2,5.0,12.0,1.25,4.75,10.0,1.29,4.5,8.0,2005/6,€30.53m,€8.43m,1.25,5.0,8.5
SC0,08/04/2006,Livingston,Inverness C,2,1,H,1,1,D,C Murray,12,15,5,5,15,17,8,9,5,1,0,0,4.33,3.3,1.72,3.5,3.35,1.9,4.5,3.5,1.62,2005/6,€10.08m,€8.05m,4.35,3.5,1.65
SC0,08/04/2006,Rangers,Motherwell,1,0,H,1,0,H,K Clark,12,11,6,7,14,13,5,6,0,2,0,0,1.2,5.0,12.0,1.25,4.75,10.0,1.29,5.0,7.0,2005/6,€77.98m,€9.18m,1.22,5.5,8.5
SC0,09/04/2006,Kilmarnock,Celtic,1,4,A,0,1,A,C Thomson,9,10,3,8,13,16,3,5,1,1,0,0,5.5,3.8,1.57,5.0,3.5,1.6,6.0,3.4,1.5,2005/6,€6.33m,€72.83m,5.0,3.6,1.55
SC0,15/04/2006,Falkirk,Dunfermline,0,0,D,0,0,D,W Collum,9,8,5,2,12,17,7,4,1,2,0,0,2.2,3.25,2.8,2.15,3.2,3.0,2.1,3.2,3.0,2005/6,€8.08m,€8.43m,2.2,3.25,2.8
