Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP
SP1,2015/16,19/09/2015,Sociedad,Espanol,A,119.4,62.2,4,4,2,3,2.0,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,4.1,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.4,4.0,2.0,3.46,4.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.5,4.4,2.0,3.2,4.0,0,0,1,1,17,8,1,2,2,3,6,6,2,2,2,4,5,5,12,10
SP1,2015/16,19/09/2015,Valencia,Betis,D,254.0,56.4,4,4,0,0,1.5,4.33,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.4,6.75,1.0,1.0,1.0,1.5,4.0,6.1,1.53,4.0,6.5,1.52,4.59,7.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.5,7.0,1.53,4.0,6.5,0,0,0,0,7,11,5,6,6,4,5,5,2,2,2,1,2,2,4,0
SP1,2015/16,20/09/2015,Barcelona,Levante,H,726.0,53.1,4,4,4,1,1.06,12.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,10.5,26.0,1.0,1.0,1.0,1.07,9.5,22.0,1.06,15.0,41.0,1.08,16.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,15.0,36.0,1.08,11.0,34.0,0,0,0,0,1,19,9,12,12,2,2,2,7,8,8,2,3,3,1,15
SP1,2015/16,20/09/2015,La Coruna,Sp Gijon,A,61.75,53.2,4,4,2,3,2.05,3.1,4.2,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.3,3.6,1.0,1.0,1.0,2.0,3.3,3.6,2.05,3.25,4.0,2.05,3.39,4.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.4,4.1,2.0,3.2,4.0,0,0,1,1,9,10,4,5,5,4,5,5,6,6,6,3,3,3,17,0
SP1,2015/16,20/09/2015,Las Palmas,Vallecano,A,32.2,49.6,4,4,0,1,1.91,3.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.5,3.9,1.0,1.0,1.0,2.0,3.3,3.6,1.91,3.6,4.0,1.9,3.9,4.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.8,4.2,1.91,3.5,4.0,0,0,1,1,16,12,2,2,2,3,4,4,3,3,3,2,2,2,0,11
SP1,2015/16,20/09/2015,Sevilla,Celta,A,230.3,91.1,4,4,1,2,1.8,3.75,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.7,4.5,1.0,1.0,1.0,1.85,3.45,4.0,1.85,3.6,4.33,1.85,3.88,4.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.8,4.4,1.83,3.5,4.33,0,0,1,1,20,4,1,2,2,7,10,10,2,2,2,8,10,10,5,8
SP1,2015/16,20/09/2015,Villarreal,Ath Bilbao,H,140.6,148.0,4,4,3,1,2.0,3.5,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.3,3.7,1.0,1.0,1.0,1.9,3.45,3.8,2.0,3.4,4.0,2.03,3.43,4.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.5,4.1,2.0,3.2,4.0,0,0,0,0,3,13,9,10,10,3,3,3,9,10,10,4,4,4,6,7
SP1,2015/16,22/09/2015,Ath Madrid,Getafe,H,418.5,49.1,5,5,2,0,1.25,5.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.5,14.5,1.0,1.0,1.0,1.25,5.5,10.3,1.29,5.0,13.0,1.27,5.64,17.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,5.75,15.0,1.25,5.5,13.0,0,0,0,0,4,17,6,12,12,3,3,3,5,9,9,2,3,3,3,14
SP1,2015/16,22/09/2015,Espanol,Valencia,H,62.2,254.0,5,5,1,0,3.25,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.3,2.35,1.0,1.0,1.0,2.9,3.3,2.3,3.3,3.3,2.25,3.33,3.43,2.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.4,2.25,3.2,3.1,2.38,0,0,0,0,6,10,6,9,9,4,6,6,4,6,6,1,2,2,10,4
SP1,2015/16,22/09/2015,Granada,Sociedad,A,71.5,119.4,5,5,0,3,2.4,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,2.95,1.0,1.0,1.0,2.4,3.2,2.85,2.4,3.1,3.2,2.47,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.25,3.2,2.45,3.0,3.1,0,0,0,0,18,11,0,3,3,3,5,5,1,4,4,5,5,5,18,12
SP1,2015/16,23/09/2015,Ath Bilbao,Real Madrid,A,148.0,714.3,5,5,1,2,5.25,4.2,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.1,1.6,1.0,1.0,1.0,4.8,4.1,1.6,5.0,4.33,1.62,5.49,4.31,1.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.25,4.33,1.65,6.0,3.75,1.6,0,0,0,0,15,1,3,3,3,9,13,13,5,5,5,9,14,14,7,2
SP1,2015/16,23/09/2015,Celta,Barcelona,H,91.1,726.0,5,5,4,1,6.5,4.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.2,1.55,1.0,1.0,1.0,5.2,4.2,1.55,6.0,4.33,1.53,6.44,4.85,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.8,1.53,6.0,4.5,1.5,1,0,0,1,2,5,7,13,13,6,12,12,9,14,14,7,9,9,8,1
SP1,2015/16,23/09/2015,Las Palmas,Sevilla,H,32.2,230.3,5,5,2,0,3.3,3.4,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.3,2.2,1.0,1.0,1.0,2.9,3.3,2.3,3.3,3.5,2.15,3.45,3.58,2.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.5,2.25,3.4,3.3,2.15,0,0,0,0,12,20,4,5,5,1,2,2,5,5,5,2,2,2,0,5
SP1,2015/16,23/09/2015,Levante,Eibar,D,53.1,56.6,5,5,2,2,2.38,3.1,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.0,2.95,1.0,1.0,1.0,2.4,3.2,2.85,2.5,3.0,3.2,2.4,3.18,3.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.13,3.4,2.5,2.9,3.2,0,0,0,0,16,8,2,3,3,2,8,8,4,5,5,2,7,7,15,16
SP1,2015/16,23/09/2015,Malaga,Villarreal,A,77.95,140.6,5,5,0,1,2.63,3.3,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.2,2.65,1.0,1.0,1.0,2.6,3.2,2.6,2.62,3.1,2.7,2.85,3.33,2.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.3,2.7,2.7,3.1,2.7,0,0,0,0,19,3,1,2,2,9,13,13,0,0,0,7,11,11,9,6
SP1,2015/16,23/09/2015,Vallecano,Sp Gijon,H,49.6,53.2,5,5,2,1,2.25,3.4,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.4,3.0,1.0,1.0,1.0,2.2,3.3,3.1,2.25,3.4,3.3,2.24,3.5,3.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.6,3.4,2.15,3.5,3.25,0,0,0,0,9,13,6,7,7,3,5,5,4,4,4,4,4,4,11,0
SP1,2015/16,24/09/2015,Betis,La Coruna,A,56.4,61.75,5,5,1,2,2.25,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.1,3.25,1.0,1.0,1.0,2.0,3.3,3.6,2.1,3.3,3.6,2.24,3.41,3.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.4,3.6,2.2,3.2,3.4,0,0,1,1,14,7,4,5,5,6,8,8,2,3,3,7,8,8,0,17
SP1,2015/16,25/09/2015,Valencia,Granada,H,254.0,71.5,6,6,1,0,1.45,4.5,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.48,4.33,7.0,1.0,1.0,1.0,1.5,4.0,6.1,1.44,4.5,7.5,1.47,4.61,8.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.4,7.5,1.44,4.2,8.0,0,0,0,0,8,20,4,8,9,0,3,3,1,3,3,0,3,4,4,18
SP1,2015/16,26/09/2015,Barcelona,Las Palmas,H,726.0,32.2,6,6,2,1,1.08,11.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,11.5,21.0,1.0,1.0,1.0,1.1,8.0,20.0,1.1,11.0,26.0,1.11,12.8,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,13.0,36.0,1.1,9.0,26.0,0,0,0,0,2,14,6,12,15,3,5,5,7,10,11,3,6,6,1,0
SP1,2015/16,26/09/2015,Eibar,Celta,D,56.6,91.1,6,6,1,1,3.75,3.4,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.25,2.1,1.0,1.0,1.0,3.6,3.3,2.0,3.8,3.4,2.05,3.98,3.46,2.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.4,2.05,3.75,3.2,2.1,0,0,0,0,7,4,2,6,9,7,11,14,3,5,8,7,13,15,16,8
SP1,2015/16,26/09/2015,Real Madrid,Malaga,D,714.3,77.95,6,6,0,0,1.11,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,8.75,20.0,1.0,1.0,1.0,1.12,8.0,16.0,1.14,8.5,21.0,1.15,9.55,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,9.5,23.0,1.14,7.0,21.0,0,0,0,0,3,18,7,13,14,1,2,3,3,14,14,0,0,0,2,9
SP1,2015/16,26/09/2015,Sevilla,Vallecano,H,230.3,49.6,6,6,3,2,1.44,4.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.33,6.5,1.0,1.0,1.0,1.5,4.0,6.1,1.5,4.33,6.5,1.49,4.76,7.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.75,6.5,1.5,4.0,7.0,0,0,0,0,16,11,3,4,5,6,6,7,4,5,5,5,6,6,5,11
SP1,2015/16,26/09/2015,Villarreal,Ath Madrid,H,140.6,418.5,6,6,1,0,2.9,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.1,2.6,1.0,1.0,1.0,2.7,3.1,2.6,2.9,3.2,2.5,2.96,3.27,2.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.88,3.2,2.75,2.9,3.0,2.62,0,0,0,0,1,5,9,15,16,6,9,12,5,11,12,4,8,9,6,3
SP1,2015/16,27/09/2015,Getafe,Levante,H,49.1,53.1,6,6,3,0,1.95,3.3,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,4.0,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.2,4.33,1.94,3.39,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,4.6,2.0,3.2,3.75,0,0,0,0,13,19,6,6,6,1,3,3,4,6,6,3,4,5,14,15
SP1,2015/16,27/09/2015,La Coruna,Espanol,H,61.75,62.2,6,6,3,0,2.1,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.5,1.0,1.0,1.0,2.1,3.3,3.3,2.15,3.25,3.75,2.08,3.44,4.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.9,2.1,3.2,3.75,0,0,0,0,6,9,6,10,11,6,6,9,7,11,11,4,5,6,17,10
SP1,2015/16,27/09/2015,Sociedad,Ath Bilbao,D,119.4,148.0,6,6,0,0,2.4,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.8,1.0,1.0,1.0,2.5,3.2,2.75,2.5,3.2,2.9,2.54,3.31,3.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.3,3.1,2.6,3.1,2.8,0,1,0,1,12,17,4,5,6,1,4,4,5,5,5,2,5,5,12,7
SP1,2015/16,27/09/2015,Sp Gijon,Betis,A,53.2,56.4,6,6,1,2,2.3,3.2,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.1,3.2,1.0,1.0,1.0,2.3,3.2,3.0,2.3,3.25,3.3,2.36,3.33,3.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,3.4,2.3,3.1,3.3,0,0,1,1,15,10,3,4,5,4,7,8,5,5,5,3,4,5,0,0
SP1,2015/16,02/10/2015,Celta,Getafe,D,91.1,49.1,7,7,0,0,1.44,4.5,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.1,6.25,1.0,1.0,1.0,1.55,4.0,5.5,1.5,4.33,6.5,1.48,4.56,7.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.5,7.5,1.5,4.0,7.0,0,0,0,0,3,14,5,9,15,4,7,7,5,10,15,3,5,6,8,14
SP1,2015/16,03/10/2015,Espanol,Sp Gijon,A,62.2,53.2,7,7,1,2,2.0,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.9,1.0,1.0,1.0,1.9,3.45,3.8,1.95,3.25,4.0,1.97,3.56,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.4,4.3,2.05,3.1,4.0,0,0,1,1,10,11,3,6,9,3,6,8,2,5,7,4,7,7,10,0
SP1,2015/16,03/10/2015,Granada,La Coruna,D,71.5,61.75,7,7,1,1,2.6,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.0,2.85,1.0,1.0,1.0,2.6,3.2,2.6,2.5,3.1,2.8,2.7,3.27,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63,3.25,3.0,2.62,3.1,2.8,0,1,0,1,20,6,1,1,4,7,10,12,1,2,5,6,11,12,18,17
SP1,2015/16,03/10/2015,Las Palmas,Eibar,A,32.2,56.6,7,7,0,2,2.1,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.0,3.8,1.0,1.0,1.0,2.1,3.3,3.3,2.0,3.2,3.8,2.1,3.36,4.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.4,4.1,2.1,3.2,3.75,0,0,1,1,19,7,3,4,5,5,6,12,3,6,6,5,5,10,0,16
SP1,2015/16,03/10/2015,Malaga,Sociedad,H,77.95,119.4,7,7,3,1,2.38,3.1,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,3.0,1.0,1.0,1.0,2.4,3.3,2.75,2.3,3.1,3.2,2.4,3.23,3.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.25,3.3,2.4,3.1,3.1,0,0,0,0,17,16,4,5,6,4,4,6,3,3,3,4,6,6,9,12
SP1,2015/16,03/10/2015,Sevilla,Barcelona,H,230.3,726.0,7,7,2,1,4.0,3.6,1.91,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.5,1.9,1.0,1.0,1.0,3.5,3.4,2.0,3.8,3.8,1.85,4.23,3.9,1.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.9,1.91,4.33,3.1,1.95,1,0,0,1,12,4,6,7,8,3,9,15,5,7,7,4,10,12,5,1
SP1,2015/16,04/10/2015,Ath Bilbao,Valencia,H,148.0,254.0,7,7,3,1,2.3,3.3,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,3.2,1.0,1.0,1.0,2.3,3.3,2.9,2.3,3.2,3.1,2.39,3.37,3.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.38,3.4,3.25,2.4,3.1,3.1,0,0,0,0,13,9,4,7,7,3,7,9,4,8,8,2,3,4,7,4
SP1,2015/16,04/10/2015,Ath Madrid,Real Madrid,D,418.5,714.3,7,7,1,1,3.2,3.3,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.1,2.45,1.0,1.0,1.0,2.75,3.2,2.5,3.0,3.25,2.3,3.23,3.4,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.13,3.4,2.45,2.9,3.1,2.5,0,1,0,1,5,2,4,7,13,5,11,15,3,6,10,3,10,15,3,2
SP1,2015/16,04/10/2015,Levante,Villarreal,H,53.1,140.6,7,7,1,0,4.33,3.4,1.91,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.5,1.85,1.0,1.0,1.0,4.2,3.5,1.8,4.2,3.3,1.91,4.53,3.46,1.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4,3.6,1.93,4.33,3.1,1.95,1,0,0,1,18,1,4,5,6,6,12,16,3,5,6,2,8,12,15,6
SP1,2015/16,04/10/2015,Vallecano,Betis,A,49.6,56.4,7,7,0,2,2.2,3.5,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.3,1.0,1.0,1.0,2.2,3.2,3.2,2.1,3.6,3.25,2.16,3.8,3.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.8,3.3,2.15,3.5,3.2,0,0,0,0,15,8,3,6,7,6,10,11,4,6,6,5,6,7,11,0
SP1,2015/16,17/10/2015,Barcelona,Vallecano,H,726.0,49.6,8,8,5,2,1.14,9.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,8.25,13.5,1.0,1.0,1.0,1.17,6.5,14.0,1.14,8.5,17.0,1.15,9.84,18.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,9.5,19.0,1.17,7.0,17.0,0,0,0,0,3,15,6,9,18,0,6,7,8,13,17,4,7,8,1,11
SP1,2015/16,17/10/2015,Betis,Espanol,A,56.4,62.2,8,8,1,3,2.0,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.6,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.25,3.8,2.06,3.49,4.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,4.0,2.1,3.2,3.75,0,0,1,1,10,9,6,7,11,3,9,12,5,6,8,4,8,10,0,10
SP1,2015/16,17/10/2015,Eibar,Sevilla,D,56.6,230.3,8,8,1,1,3.6,3.4,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.3,2.2,1.0,1.0,1.0,3.2,3.2,2.2,3.5,3.3,2.05,3.76,3.54,2.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.5,2.2,3.5,3.1,2.2,0,0,0,0,7,13,5,6,13,7,7,9,4,6,11,6,7,8,16,5
SP1,2015/16,17/10/2015,Real Madrid,Levante,H,714.3,53.1,8,8,3,0,1.08,12.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,10.5,23.0,1.0,1.0,1.0,1.07,9.5,22.0,1.1,10.0,26.0,1.1,13.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,13.0,34.0,1.1,9.0,26.0,0,0,0,0,1,18,5,11,18,3,4,6,4,7,18,1,4,6,2,15
SP1,2015/16,17/10/2015,Valencia,Malaga,H,254.0,77.95,8,8,3,0,1.62,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.8,5.5,1.0,1.0,1.0,1.6,3.7,5.4,1.62,3.8,5.5,1.65,4.09,5.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,4.1,6.25,1.67,3.4,6.0,0,0,0,0,8,17,6,7,12,4,4,6,5,5,7,3,3,3,4,9
SP1,2015/16,18/10/2015,Getafe,Las Palmas,H,49.1,32.2,8,8,4,0,2.15,3.2,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,3.6,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.1,3.6,2.18,3.31,3.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,3.75,2.2,3.1,3.5,0,0,0,0,11,19,7,10,10,0,3,5,7,8,10,1,3,6,14,0
SP1,2015/16,18/10/2015,La Coruna,Ath Bilbao,D,61.75,148.0,8,8,2,2,2.7,3.1,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.75,2.95,2.9,1.0,1.0,1.0,2.6,3.2,2.6,2.62,3.0,2.75,2.74,3.26,2.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.25,2.88,2.7,3.0,2.8,0,1,0,1,6,14,5,8,13,5,5,8,6,10,14,5,7,10,17,7
SP1,2015/16,18/10/2015,Sociedad,Ath Madrid,A,119.4,418.5,8,8,0,2,4.0,3.2,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.7,3.25,2.1,1.0,1.0,1.0,3.3,3.3,2.1,4.0,3.1,2.0,4.37,3.27,2.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3,3.3,2.05,4.2,3.0,2.05,0,0,0,0,16,4,1,4,6,4,10,16,1,6,6,3,7,12,12,3
SP1,2015/16,18/10/2015,Villarreal,Celta,A,140.6,91.1,8,8,1,2,2.0,3.5,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.4,3.5,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.4,3.6,2.01,3.67,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.7,3.75,2.1,3.2,3.75,0,0,1,1,5,2,3,9,16,5,11,18,2,6,13,3,9,17,6,8
SP1,2015/16,19/10/2015,Sp Gijon,Granada,D,53.2,71.5,8,8,3,3,2.0,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.7,1.0,1.0,1.0,2.1,3.1,3.5,1.95,3.25,4.0,2.05,3.39,4.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.4,4.33,2.05,3.1,4.0,0,0,0,0,12,20,4,7,9,2,2,5,6,10,10,4,4,8,0,18
SP1,2015/16,23/10/2015,Vallecano,Espanol,H,49.6,62.2,9,9,3,0,2.2,3.4,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.5,3.2,1.0,1.0,1.0,2.3,3.3,2.9,2.1,3.4,3.3,2.2,3.61,3.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.6,3.5,2.2,3.4,3.2,0,0,0,0,14,11,3,6,10,3,6,12,5,9,11,4,5,10,11,10
SP1,2015/16,24/10/2015,Celta,Real Madrid,A,91.1,714.3,9,9,1,3,3.8,3.8,1.91,1.0,1.0,1.0,1.0,1.0,1.0,3.9,3.9,1.95,1.0,1.0,1.0,3.8,3.6,1.85,3.6,3.8,1.85,4.02,4.04,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9,4.0,1.93,3.75,3.5,1.95,0,0,0,0,4,1,4,8,18,7,11,21,3,8,18,7,9,21,8,2
SP1,2015/16,24/10/2015,Granada,Betis,D,71.5,56.4,9,9,1,1,2.3,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.25,3.0,1.0,1.0,1.0,2.4,3.3,2.75,2.3,3.2,3.1,2.34,3.4,3.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,3.3,2.4,3.1,3.1,0,1,0,1,19,10,3,3,6,4,7,12,5,5,9,4,7,9,18,0
SP1,2015/16,24/10/2015,Malaga,La Coruna,H,77.95,61.75,9,9,2,0,2.25,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.1,3.1,1.0,1.0,1.0,2.2,3.2,3.2,2.25,3.2,3.25,2.36,3.36,3.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,3.4,2.38,3.1,3.1,0,0,0,0,16,6,6,7,9,2,8,13,5,5,5,3,8,14,9,17
SP1,2015/16,24/10/2015,Sevilla,Getafe,H,230.3,49.1,9,9,5,0,1.44,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.48,4.33,7.0,1.0,1.0,1.0,1.5,4.0,6.1,1.44,4.2,7.0,1.5,4.61,7.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.6,7.5,1.5,4.0,7.0,0,0,0,0,8,13,7,10,12,4,7,10,8,11,13,4,7,10,5,14
SP1,2015/16,25/10/2015,Ath Madrid,Valencia,H,418.5,254.0,9,9,2,1,1.57,3.8,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.0,6.5,1.0,1.0,1.0,1.65,3.7,4.9,1.57,3.75,6.5,1.58,4.05,7.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.0,7.0,1.62,3.3,7.0,0,0,0,0,3,9,7,10,19,3,6,12,5,7,14,5,6,8,3,4
