Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise
I1,2008/9,28/09/2008,Roma,Atalanta,H,266.8,64.2,5,5,1.57,3.6,6.5,1.0,1.0,1.0,1.53,3.6,5.5,1.5,3.75,6.0,1.47,3.75,7.0,1.55,3.5,5.5,1.57,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.5,1.57,3.75,6.5,1.0,1.0,1.0,1.45,3.6,7.0,1.4,3.75,7.0,0,0,0,0
I1,2008/9,28/09/2008,Torino,Lazio,A,64.9,109.65,5,5,2.75,3.0,2.7,1.0,1.0,1.0,2.62,2.88,2.6,2.6,2.9,2.7,2.7,3.0,2.6,2.6,2.9,2.7,2.75,3.0,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.0,2.45,3.0,2.88,2.6,1.0,1.0,1.0,2.75,2.9,2.5,2.62,2.9,2.5,0,0,0,0
I1,2008/9,28/09/2008,Udinese,Siena,H,124.65,45.3,5,5,1.62,3.4,6.5,1.0,1.0,1.0,1.67,3.2,5.0,1.6,3.5,5.25,1.65,3.3,5.5,1.65,3.3,4.9,1.67,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.4,5.5,1.57,3.6,6.5,1.0,1.0,1.0,1.6,3.4,5.0,1.62,3.3,5.0,0,0,0,0
I1,2008/9,04/10/2008,Inter,Bologna,H,327.9,40.3,6,6,1.22,6.0,13.0,1.0,1.0,1.0,1.2,5.5,11.0,1.2,5.5,12.0,1.22,5.5,12.0,1.22,4.8,11.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,12.0,1.22,5.5,15.0,1.0,1.0,1.0,1.2,5.5,11.0,1.17,5.5,12.0,0,0,0,0
I1,2008/9,04/10/2008,Lazio,Lecce,D,109.65,45.78,6,6,1.44,4.0,8.0,1.0,1.0,1.0,1.44,3.6,7.0,1.45,3.65,7.5,1.45,3.75,7.5,1.45,3.6,7.0,1.44,3.5,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,8.5,1.5,3.75,8.0,1.0,1.0,1.0,1.45,3.6,7.0,1.4,3.75,7.0,0,0,0,0
I1,2008/9,05/10/2008,Atalanta,Sampdoria,H,64.2,94.3,6,6,2.4,3.0,3.2,1.0,1.0,1.0,2.38,2.88,2.88,2.4,2.8,3.05,2.35,2.9,3.1,2.3,2.8,3.1,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.9,3.1,2.4,3.0,3.2,1.0,1.0,1.0,2.3,3.0,3.0,2.38,2.88,2.8,0,0,0,0
I1,2008/9,05/10/2008,Cagliari,Milan,D,45.68,319.4,6,6,8.0,4.0,1.44,1.0,1.0,1.0,7.0,3.75,1.44,7.0,3.75,1.45,7.0,3.6,1.5,6.3,3.5,1.5,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.8,1.4,7.5,3.75,1.5,1.0,1.0,1.0,7.0,3.6,1.45,6.5,3.6,1.44,0,0,0,0
I1,2008/9,05/10/2008,Chievo,Fiorentina,A,38.25,197.1,6,6,3.25,3.0,2.38,1.0,1.0,1.0,3.1,3.0,2.2,2.75,3.15,2.4,3.1,2.9,2.35,2.9,3.0,2.3,2.88,3.0,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.0,2.25,3.4,3.0,2.3,1.0,1.0,1.0,3.1,2.9,2.3,2.9,2.9,2.3,0,0,0,0
I1,2008/9,05/10/2008,Genoa,Napoli,H,91.7,101.5,6,6,2.1,3.1,3.75,1.0,1.0,1.0,2.1,3.0,3.3,2.25,3.0,3.1,2.2,3.0,3.3,2.1,3.0,3.3,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.0,3.2,2.2,3.0,3.6,1.0,1.0,1.0,2.2,3.2,2.9,2.15,2.88,3.25,0,0,0,0
I1,2008/9,05/10/2008,Juventus,Palermo,A,256.85,106.35,6,6,1.53,3.75,7.0,1.0,1.0,1.0,1.44,3.6,7.0,1.5,3.75,6.0,1.55,3.6,6.0,1.5,3.5,6.3,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,7.0,1.53,3.6,7.5,1.0,1.0,1.0,1.5,3.5,6.5,1.44,3.6,6.5,0,0,1,1
I1,2008/9,05/10/2008,Reggina,Catania,D,35.85,49.9,6,6,2.5,2.88,3.2,1.0,1.0,1.0,2.3,2.8,3.1,2.45,3.05,2.75,2.35,2.9,3.1,2.4,2.9,2.9,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9,2.8,2.4,2.9,3.25,1.0,1.0,1.0,2.35,3.0,2.9,2.38,2.88,2.8,0,0,0,0
I1,2008/9,05/10/2008,Siena,Roma,H,45.3,266.8,6,6,4.0,3.2,2.0,1.0,1.0,1.0,3.5,3.1,2.0,4.0,3.2,1.85,3.75,3.1,2.0,3.4,3.1,2.0,3.75,3.0,1.91,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.2,1.95,4.0,3.2,2.0,1.0,1.0,1.0,3.75,3.1,1.9,3.3,3.0,2.05,1,0,0,1
I1,2008/9,05/10/2008,Udinese,Torino,H,124.65,64.9,6,6,1.67,3.4,6.0,1.0,1.0,1.0,1.67,3.2,5.0,1.65,3.4,5.0,1.65,3.3,5.5,1.7,3.3,4.5,1.7,3.2,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.3,5.75,1.67,3.3,6.0,1.0,1.0,1.0,1.55,3.4,5.5,1.62,3.3,5.0,0,0,0,0
I1,2008/9,18/10/2008,Fiorentina,Reggina,H,197.1,35.85,7,7,1.44,3.8,9.0,1.0,1.0,1.0,1.4,3.75,8.5,1.4,4.0,7.25,1.45,3.75,7.5,1.45,3.7,6.5,1.36,3.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.0,9.0,1.4,4.0,10.0,1.0,1.0,1.0,1.45,3.7,8.5,1.4,3.6,7.5,0,0,0,0
I1,2008/9,18/10/2008,Napoli,Juventus,H,101.5,256.85,7,7,2.5,3.0,3.1,1.0,1.0,1.0,2.5,3.0,2.75,2.5,3.1,2.65,2.5,3.0,2.8,2.5,2.9,2.8,2.4,2.9,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.0,2.85,2.5,3.0,3.0,1.0,1.0,1.0,2.4,3.1,2.9,2.4,2.9,2.75,0,0,0,0
I1,2008/9,19/10/2008,Bologna,Lazio,H,40.3,109.65,7,7,3.5,3.1,2.2,1.0,1.0,1.0,3.1,3.0,2.25,3.55,3.1,2.0,3.3,3.0,2.2,2.9,3.0,2.3,3.0,3.0,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.1,2.1,3.4,3.0,2.3,1.0,1.0,1.0,3.2,3.1,2.1,3.25,2.88,2.15,1,0,0,1
I1,2008/9,19/10/2008,Catania,Palermo,H,49.9,106.35,7,7,2.5,3.0,3.0,1.0,1.0,1.0,2.6,2.8,2.8,2.35,2.95,3.0,2.5,2.8,3.0,2.5,3.0,2.7,2.38,2.88,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.9,2.8,2.5,2.88,3.2,1.0,1.0,1.0,2.35,2.9,2.9,2.4,2.8,2.88,0,0,0,0
I1,2008/9,19/10/2008,Chievo,Atalanta,D,38.25,64.2,7,7,2.5,2.88,3.2,1.0,1.0,1.0,2.3,2.88,3.1,2.3,2.9,3.1,2.5,2.8,3.0,2.3,2.9,3.0,2.4,2.9,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.5,2.85,2.85,2.5,3.0,3.0,1.0,1.0,1.0,2.3,3.0,3.0,2.4,2.88,2.8,0,0,0,0
I1,2008/9,19/10/2008,Genoa,Siena,H,91.7,45.3,7,7,1.83,3.1,5.0,1.0,1.0,1.0,1.8,3.0,4.75,1.85,3.0,4.4,1.85,3.1,4.5,1.85,3.1,4.0,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.73,3.25,5.5,1.0,1.0,1.0,1.85,3.1,4.0,1.8,3.0,4.2,0,0,0,0
I1,2008/9,19/10/2008,Lecce,Udinese,D,45.78,124.65,7,7,3.0,3.0,2.5,1.0,1.0,1.0,2.75,3.0,2.5,2.7,3.2,2.4,2.7,3.1,2.5,2.7,3.0,2.5,2.6,3.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.0,2.5,2.88,3.0,2.63,1.0,1.0,1.0,2.7,3.1,2.4,2.62,2.9,2.5,0,1,0,1
I1,2008/9,19/10/2008,Milan,Sampdoria,H,319.4,94.3,7,7,1.4,4.0,9.5,1.0,1.0,1.0,1.4,3.75,8.5,1.4,4.0,7.25,1.45,3.75,7.5,1.37,4.0,8.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.5,1.44,3.8,9.0,1.0,1.0,1.0,1.4,3.9,9.5,1.36,3.75,8.0,0,0,0,0
I1,2008/9,19/10/2008,Roma,Inter,A,266.8,327.9,7,7,3.4,3.0,2.3,1.0,1.0,1.0,2.88,3.0,2.4,3.1,3.0,2.25,3.2,2.8,2.4,2.7,3.0,2.5,2.75,3.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.3,3.4,3.0,2.3,1.0,1.0,1.0,3.15,3.05,2.3,3.0,2.88,2.25,0,0,0,0
I1,2008/9,19/10/2008,Torino,Cagliari,A,64.9,45.68,7,7,1.83,3.1,5.0,1.0,1.0,1.0,1.8,3.0,4.75,1.7,3.2,5.0,1.85,3.1,4.5,1.75,3.2,4.3,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.1,4.75,1.83,3.1,5.0,1.0,1.0,1.0,1.75,3.1,4.5,1.83,3.0,4.0,0,0,1,1
I1,2008/9,25/10/2008,Juventus,Torino,H,256.85,64.9,8,8,1.57,3.6,7.0,1.0,1.0,1.0,1.5,3.4,6.5,1.5,3.6,6.5,1.57,3.5,6.0,1.55,3.5,5.5,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,5.75,1.57,3.5,7.0,1.0,1.0,1.0,1.53,3.6,6.5,1.53,3.3,6.0,0,0,0,0
I1,2008/9,25/10/2008,Siena,Catania,D,45.3,49.9,8,8,2.25,2.9,3.6,1.0,1.0,1.0,2.1,2.88,3.5,2.25,2.9,3.2,2.3,2.9,3.25,2.2,2.9,3.2,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,2.85,3.4,2.3,2.88,3.5,1.0,1.0,1.0,2.2,2.9,3.3,2.2,2.8,3.2,0,0,0,0
I1,2008/9,26/10/2008,Atalanta,Milan,A,64.2,319.4,8,8,4.75,3.25,1.83,1.0,1.0,1.0,4.5,3.2,1.73,4.5,3.1,1.8,4.0,3.2,1.9,4.2,3.1,1.8,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.1,1.85,4.33,3.25,1.91,1.0,1.0,1.0,4.35,3.2,1.85,4.0,3.0,1.83,0,0,0,0
I1,2008/9,26/10/2008,Cagliari,Chievo,H,45.68,38.25,8,8,2.1,3.0,4.0,1.0,1.0,1.0,2.1,2.88,3.5,2.1,2.95,3.5,2.1,2.9,3.75,2.1,2.9,3.4,2.0,2.88,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.85,4.0,2.1,2.88,4.2,1.0,1.0,1.0,2.1,2.9,3.5,2.05,2.88,3.5,0,0,0,0
I1,2008/9,26/10/2008,Inter,Genoa,D,327.9,91.7,8,8,1.3,5.0,11.0,1.0,1.0,1.0,1.29,4.33,10.0,1.3,4.5,9.0,1.3,4.5,10.0,1.25,4.6,10.5,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.0,1.33,4.6,10.0,1.0,1.0,1.0,1.3,4.5,9.0,1.29,4.2,9.0,0,0,0,0
I1,2008/9,26/10/2008,Lazio,Napoli,A,109.65,101.5,8,8,2.1,3.1,3.75,1.0,1.0,1.0,2.0,3.0,3.6,2.0,3.1,3.6,2.2,3.0,3.3,2.1,3.0,3.3,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.0,3.3,2.1,3.2,3.6,1.0,1.0,1.0,2.0,3.0,3.6,2.1,2.88,3.3,0,0,1,1
I1,2008/9,26/10/2008,Palermo,Fiorentina,A,106.35,197.1,8,8,2.4,3.0,3.2,1.0,1.0,1.0,2.4,3.0,2.75,2.35,2.8,3.15,2.5,2.9,2.9,2.5,2.9,2.8,2.3,3.0,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.0,2.85,2.5,3.0,3.0,1.0,1.0,1.0,2.4,3.0,3.0,2.4,2.9,2.75,0,0,0,0
I1,2008/9,26/10/2008,Reggina,Lecce,H,35.85,45.78,8,8,2.2,3.0,3.6,1.0,1.0,1.0,2.2,2.88,3.2,2.2,2.95,3.25,2.25,2.8,3.5,2.3,2.9,3.0,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,2.85,3.5,2.3,2.88,3.6,1.0,1.0,1.0,2.1,2.9,3.5,2.2,2.8,3.2,0,0,0,0
I1,2008/9,26/10/2008,Sampdoria,Bologna,H,94.3,40.3,8,8,1.7,3.3,5.75,1.0,1.0,1.0,1.73,3.1,4.75,1.7,3.2,5.0,1.75,3.15,5.0,1.75,3.2,4.3,1.73,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.1,4.8,1.8,3.1,5.25,1.0,1.0,1.0,1.65,3.3,4.8,1.7,3.2,4.5,0,0,0,0
I1,2008/9,26/10/2008,Udinese,Roma,H,124.65,266.8,8,8,2.4,3.1,3.1,1.0,1.0,1.0,2.5,2.88,2.75,2.3,3.0,3.0,2.5,3.1,2.75,2.5,3.0,2.7,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.0,2.85,2.5,3.2,2.88,1.0,1.0,1.0,2.3,3.0,2.9,2.4,2.9,2.75,0,0,0,0
I1,2008/9,29/10/2008,Bologna,Juventus,A,40.3,256.85,9,9,4.75,3.3,1.83,1.0,1.0,1.0,4.2,3.1,1.8,4.3,3.2,1.8,4.0,3.2,1.95,3.7,2.9,2.0,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.2,1.85,4.2,3.2,1.95,1.0,1.0,1.0,4.35,3.1,1.8,4.33,3.2,1.9,0,0,0,0
I1,2008/9,29/10/2008,Catania,Udinese,A,49.9,124.65,9,9,2.6,3.0,2.88,1.0,1.0,1.0,2.4,2.88,2.88,2.4,3.0,2.85,2.6,2.9,2.85,2.4,2.8,3.0,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.55,2.9,2.75,2.75,2.88,2.88,1.0,1.0,1.0,2.5,3.0,2.7,2.7,2.9,2.9,0,0,0,0
I1,2008/9,29/10/2008,Chievo,Lazio,A,38.25,109.65,9,9,3.25,3.1,2.3,1.0,1.0,1.0,3.0,2.88,2.3,3.1,3.0,2.25,3.1,3.0,2.35,2.9,3.0,2.3,2.75,3.0,2.38,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.0,2.25,3.4,3.0,2.3,1.0,1.0,1.0,3.0,3.0,2.3,3.3,2.9,2.37,0,0,0,0
I1,2008/9,29/10/2008,Fiorentina,Inter,D,197.1,327.9,9,9,3.25,3.1,2.3,1.0,1.0,1.0,3.0,3.0,2.25,3.3,3.1,2.1,3.2,3.1,2.25,3.0,2.9,2.3,2.88,3.0,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.1,2.25,3.3,3.0,2.38,1.0,1.0,1.0,3.1,3.0,2.25,3.3,2.9,2.37,0,0,0,0
I1,2008/9,29/10/2008,Genoa,Cagliari,H,91.7,45.68,9,9,1.62,3.4,5.5,1.0,1.0,1.0,1.67,3.2,5.0,1.55,3.45,6.0,1.67,3.35,5.5,1.7,3.2,4.7,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.4,5.5,1.62,3.4,6.5,1.0,1.0,1.0,1.6,3.3,5.5,1.61,3.4,6.5,0,0,0,0
I1,2008/9,29/10/2008,Lecce,Palermo,D,45.78,106.35,9,9,2.62,3.0,2.88,1.0,1.0,1.0,2.75,2.75,2.6,2.5,2.8,2.85,2.7,2.8,2.85,2.5,2.9,2.8,2.38,2.88,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.55,2.9,2.75,2.75,2.88,2.8,1.0,1.0,1.0,2.65,2.9,2.55,2.75,2.9,2.8,0,1,0,1
I1,2008/9,29/10/2008,Milan,Siena,H,319.4,45.3,9,9,1.22,6.0,13.0,1.0,1.0,1.0,1.22,5.0,11.0,1.2,5.5,12.0,1.25,5.0,13.0,1.25,4.6,10.5,1.22,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,12.0,1.27,5.5,12.0,1.0,1.0,1.0,1.25,4.5,12.0,1.25,5.0,15.0,0,0,0,0
I1,2008/9,29/10/2008,Napoli,Reggina,H,101.5,35.85,9,9,1.44,4.0,9.0,1.0,1.0,1.0,1.44,3.6,7.0,1.4,4.0,7.25,1.45,3.75,8.0,1.5,3.5,6.3,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,6.75,1.5,3.75,8.0,1.0,1.0,1.0,1.45,3.6,7.5,1.44,3.9,8.5,0,0,0,0
I1,2008/9,29/10/2008,Torino,Atalanta,H,64.9,64.2,9,9,2.4,3.0,3.2,1.0,1.0,1.0,2.3,2.8,3.1,2.25,2.9,3.2,2.4,2.85,3.2,2.2,2.9,3.2,2.25,3.0,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.3,2.9,3.1,2.3,3.0,3.4,1.0,1.0,1.0,2.35,2.9,3.0,2.37,2.9,3.3,0,0,0,0
I1,2008/9,01/11/2008,Juventus,Roma,H,256.85,266.8,10,9,2.2,2.9,3.75,1.0,1.0,1.0,2.1,3.0,3.4,2.0,3.0,3.75,2.0,3.0,4.0,1.9,3.1,3.8,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.0,4.0,2.2,3.0,3.6,1.0,1.0,1.0,2.1,3.0,3.4,2.0,3.0,3.4,0,0,0,0
I1,2008/9,01/11/2008,Reggina,Inter,A,35.85,327.9,10,10,9.0,4.2,1.4,1.0,1.0,1.0,8.0,3.8,1.4,8.0,4.2,1.35,8.5,4.0,1.4,7.5,3.7,1.4,7.0,3.5,1.44,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,1.35,8.0,4.0,1.44,1.0,1.0,1.0,7.5,4.0,1.4,8.0,3.75,1.36,0,0,0,0
I1,2008/9,02/11/2008,Atalanta,Lecce,D,64.2,45.78,10,10,1.85,3.2,4.75,1.0,1.0,1.0,1.8,3.1,4.5,1.7,3.2,5.0,1.85,3.1,4.5,1.8,3.1,4.2,1.7,3.2,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.1,4.5,1.83,3.2,5.0,1.0,1.0,1.0,1.8,3.1,4.35,1.8,3.0,4.2,0,0,0,0
I1,2008/9,02/11/2008,Cagliari,Bologna,H,45.68,40.3,10,10,2.0,2.9,4.5,1.0,1.0,1.0,2.0,2.8,4.0,2.0,2.95,3.8,2.1,2.9,3.85,2.0,3.0,3.6,1.83,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.9,3.6,2.1,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.5,2.1,2.88,3.3,0,0,0,0
I1,2008/9,02/11/2008,Lazio,Catania,H,109.65,49.9,10,10,1.65,3.25,6.5,1.0,1.0,1.0,1.57,3.3,6.0,1.55,3.45,6.0,1.65,3.3,5.75,1.6,3.4,5.2,1.67,3.2,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.2,5.5,1.57,3.5,7.0,1.0,1.0,1.0,1.65,3.1,5.5,1.62,3.3,5.0,0,0,0,0
I1,2008/9,02/11/2008,Milan,Napoli,H,319.4,101.5,10,10,1.62,3.6,6.0,1.0,1.0,1.0,1.67,3.25,5.0,1.65,3.3,5.25,1.6,3.5,5.75,1.55,3.5,5.5,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,6.0,1.67,3.4,6.0,1.0,1.0,1.0,1.6,3.25,5.5,1.5,3.4,6.0,0,0,0,0
I1,2008/9,02/11/2008,Palermo,Chievo,H,106.35,38.25,10,10,1.65,3.4,6.0,1.0,1.0,1.0,1.57,3.3,6.0,1.55,3.45,6.0,1.63,3.25,6.0,1.55,3.4,5.8,1.62,3.25,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.3,6.5,1.62,3.4,6.5,1.0,1.0,1.0,1.6,3.25,5.5,1.62,3.3,5.0,0,0,0,0
I1,2008/9,02/11/2008,Sampdoria,Torino,H,94.3,64.9,9,10,1.75,3.2,5.5,1.0,1.0,1.0,1.75,3.2,4.5,1.7,3.0,5.5,1.75,3.1,5.5,1.7,3.3,4.5,1.73,3.1,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.1,5.25,1.7,3.3,5.75,1.0,1.0,1.0,1.7,3.1,5.0,1.8,3.0,4.2,0,0,0,0
I1,2008/9,02/11/2008,Siena,Fiorentina,H,45.3,197.1,10,10,3.0,3.0,2.5,1.0,1.0,1.0,3.0,2.88,2.38,2.85,3.0,2.4,3.0,2.9,2.5,2.9,2.9,2.4,2.88,2.8,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.85,2.8,2.55,3.0,3.0,2.5,1.0,1.0,1.0,3.0,2.9,2.35,2.9,2.9,2.3,1,0,0,1
I1,2008/9,02/11/2008,Udinese,Genoa,D,124.65,91.7,10,10,1.8,3.2,5.0,1.0,1.0,1.0,1.83,3.1,4.2,1.7,3.2,5.0,1.75,3.15,5.25,1.8,3.1,4.2,1.7,3.2,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.1,4.8,1.9,3.2,4.5,1.0,1.0,1.0,1.7,3.1,5.0,1.73,3.2,4.33,0,0,0,0
I1,2008/9,08/11/2008,Bologna,Roma,D,40.3,266.8,11,10,5.25,3.25,1.75,1.0,1.0,1.0,4.75,3.1,1.8,4.75,3.1,1.75,4.75,3.25,1.8,4.2,3.1,1.8,4.33,3.0,1.8,1.0,1.0,1.0,1.0,1.0,1.0,4.3,3.1,1.85,4.75,3.25,1.83,1.0,1.0,1.0,5.0,3.2,1.8,4.0,3.1,1.8,0,0,0,0
I1,2008/9,08/11/2008,Torino,Palermo,H,64.9,106.35,11,11,2.38,3.0,3.25,1.0,1.0,1.0,2.38,2.88,3.1,2.4,2.9,2.95,2.4,2.9,3.2,2.5,2.9,2.8,2.25,2.88,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,2.9,2.95,2.3,3.0,3.4,1.0,1.0,1.0,2.35,2.9,3.2,2.38,2.88,2.8,0,0,0,0
I1,2008/9,09/11/2008,Catania,Cagliari,H,49.9,45.68,11,11,2.1,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.75,2.05,3.0,3.9,1.9,3.0,4.0,1.91,3.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.75,2.15,2.88,4.0,1.0,1.0,1.0,1.9,3.0,4.0,2.05,2.88,3.5,0,0,0,0
I1,2008/9,09/11/2008,Chievo,Juventus,A,38.25,256.85,11,11,6.5,3.6,1.57,1.0,1.0,1.0,6.0,3.5,1.57,6.0,3.45,1.55,6.5,3.5,1.57,5.2,3.4,1.6,5.5,3.25,1.57,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.5,1.55,7.0,3.5,1.57,1.0,1.0,1.0,5.5,3.3,1.6,5.5,3.3,1.57,0,0,0,0
I1,2008/9,09/11/2008,Fiorentina,Atalanta,H,197.1,64.2,11,11,1.53,3.6,7.5,1.0,1.0,1.0,1.5,3.5,7.0,1.5,3.75,6.0,1.55,3.5,7.0,1.5,3.5,6.3,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.5,6.75,1.55,3.6,7.0,1.0,1.0,1.0,1.55,3.4,5.5,1.5,3.4,6.0,0,0,0,0
I1,2008/9,09/11/2008,Genoa,Reggina,H,91.7,35.85,11,11,1.53,3.75,7.0,1.0,1.0,1.0,1.53,3.5,6.5,1.5,3.75,6.0,1.55,3.5,7.0,1.45,3.6,7.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,6.0,1.53,3.75,7.0,1.0,1.0,1.0,1.55,3.4,5.5,1.44,3.6,6.5,0,0,0,0
I1,2008/9,09/11/2008,Inter,Udinese,H,327.9,124.65,11,11,1.53,3.6,7.5,1.0,1.0,1.0,1.5,3.6,7.0,1.5,3.45,7.0,1.53,3.6,7.0,1.5,3.5,6.3,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.5,1.53,3.6,8.0,1.0,1.0,1.0,1.5,3.6,7.5,1.44,3.6,6.5,0,0,0,0
I1,2008/9,09/11/2008,Lazio,Siena,H,109.65,45.3,11,11,1.57,3.6,7.0,1.0,1.0,1.0,1.57,3.4,6.0,1.55,3.45,6.0,1.6,3.4,6.5,1.6,3.4,5.2,1.57,3.25,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,6.0,1.57,3.6,6.5,1.0,1.0,1.0,1.55,3.5,5.5,1.5,3.4,6.0,0,0,0,0
I1,2008/9,09/11/2008,Lecce,Milan,D,45.78,319.4,11,11,7.0,3.6,1.57,1.0,1.0,1.0,6.0,3.5,1.57,6.0,3.75,1.5,6.5,3.5,1.57,5.8,3.4,1.55,5.5,3.2,1.62,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.5,1.55,6.5,3.5,1.6,1.0,1.0,1.0,6.0,3.6,1.55,6.0,3.3,1.53,0,0,0,0
I1,2008/9,09/11/2008,Napoli,Sampdoria,H,101.5,94.3,11,10,1.8,3.25,5.0,1.0,1.0,1.0,1.73,3.2,5.0,1.7,3.2,5.0,1.83,3.2,4.5,1.7,3.2,4.7,1.73,2.88,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.75,1.83,3.25,4.75,1.0,1.0,1.0,1.75,3.25,4.5,1.73,3.1,4.5,0,0,0,0
I1,2008/9,13/11/2008,Juventus,Genoa,H,256.85,91.7,12,12,1.57,3.5,7.0,1.0,1.0,1.0,1.53,3.5,6.5,1.5,3.6,6.5,1.57,3.5,7.0,1.5,3.5,6.3,1.5,3.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.5,1.57,3.5,7.0,1.0,1.0,1.0,1.55,3.5,6.0,1.62,3.4,6.5,0,0,0,0
