Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA
N1,25/01/2023,For Sittard,Heerenveen,H,2.9,3.5,2.38,3.0,3.3,2.35,1.0,1.0,1.0,2.9,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.3,2.35,1.0,1.0,1.0,3.0,3.3,2.3,1.0,1.0,1.0,3.16,3.46,2.37,3.25,3.4,2.35,3.2,3.4,2.3,1.0,1.0,1.0
N1,25/01/2023,Feyenoord,Nijmegen,H,1.3,5.5,10.0,1.3,5.75,9.75,1.0,1.0,1.0,1.3,5.75,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,5.25,10.0,1.0,1.0,1.0,1.29,5.5,10.0,1.0,1.0,1.0,1.32,5.53,10.6,1.29,5.83,11.66,1.29,5.25,11.0,1.0,1.0,1.0
N1,25/01/2023,Utrecht,Excelsior,H,1.4,4.75,7.5,1.41,4.75,7.5,1.0,1.0,1.0,1.4,4.9,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.38,4.75,7.5,1.0,1.0,1.0,1.4,4.8,7.0,1.0,1.0,1.0,1.41,5.42,7.09,1.43,5.16,7.26,1.4,4.5,7.5,1.0,1.0,1.0
N1,26/01/2023,Groningen,Cambuur,A,2.25,3.5,3.1,2.25,3.3,3.25,1.0,1.0,1.0,2.25,3.25,3.15,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,3.2,1.0,1.0,1.0,2.2,3.3,3.2,1.0,1.0,1.0,2.26,3.53,3.31,2.31,3.31,3.39,2.25,3.3,3.2,1.0,1.0,1.0
N1,26/01/2023,Ajax,Volendam,D,1.13,9.5,17.0,1.13,10.0,16.0,1.0,1.0,1.0,1.15,9.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11,8.5,19.0,1.0,1.0,1.0,1.1,9.5,18.0,1.0,1.0,1.0,1.16,9.88,14.71,1.11,11.94,24.33,1.11,11.0,19.0,1.0,1.0,1.0
N1,28/01/2023,PSV Eindhoven,Go Ahead Eagles,H,1.29,6.5,9.5,1.24,6.75,10.5,1.0,1.0,1.0,1.25,6.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.5,11.0,1.0,1.0,1.0,1.22,6.0,11.0,1.0,1.0,1.0,1.26,6.36,11.84,1.25,6.15,13.71,1.25,6.0,13.0,1.0,1.0,1.0
N1,28/01/2023,Waalwijk,FC Emmen,H,2.2,3.4,3.3,2.25,3.3,3.25,1.0,1.0,1.0,1.95,3.55,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,3.2,1.0,1.0,1.0,2.1,3.25,3.13,1.0,1.0,1.0,2.24,3.42,3.47,2.25,3.36,3.5,2.2,3.3,3.4,1.0,1.0,1.0
N1,28/01/2023,Heerenveen,Vitesse,A,2.15,3.5,3.3,2.15,3.4,3.3,1.0,1.0,1.0,2.15,3.35,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.4,3.3,1.0,1.0,1.0,2.15,3.3,3.3,1.0,1.0,1.0,2.17,3.54,3.51,2.27,3.35,3.46,2.2,3.4,3.25,1.0,1.0,1.0
N1,28/01/2023,Nijmegen,Sparta Rotterdam,D,2.3,3.3,3.2,2.37,3.25,3.0,1.0,1.0,1.0,2.4,3.15,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.25,3.0,1.0,1.0,1.0,2.3,3.2,3.1,1.0,1.0,1.0,2.39,3.36,3.21,2.46,3.2,3.24,2.4,3.3,3.0,1.0,1.0,1.0
N1,28/01/2023,AZ Alkmaar,Utrecht,D,1.67,3.8,5.25,1.7,3.8,4.8,1.0,1.0,1.0,1.73,3.8,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.9,4.6,1.0,1.0,1.0,1.65,3.9,4.8,1.0,1.0,1.0,1.69,4.22,4.93,1.66,4.06,5.45,1.65,3.8,5.5,1.0,1.0,1.0
N1,29/01/2023,Twente,Feyenoord,D,2.88,3.2,2.55,2.9,3.2,2.5,1.0,1.0,1.0,2.85,3.15,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.3,2.45,1.0,1.0,1.0,2.75,3.25,2.5,1.0,1.0,1.0,2.86,3.39,2.61,2.68,3.38,2.8,2.63,3.3,2.75,1.0,1.0,1.0
N1,29/01/2023,Excelsior,Ajax,A,11.0,6.0,1.25,10.0,6.0,1.28,1.0,1.0,1.0,9.5,6.5,1.25,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.8,1.24,1.0,1.0,1.0,10.0,6.0,1.25,1.0,1.0,1.0,9.77,6.95,1.26,12.32,7.07,1.23,13,7.0,1.2,1.0,1.0,1.0
N1,29/01/2023,Volendam,Groningen,H,2.3,3.5,3.0,2.35,3.4,2.95,1.0,1.0,1.0,2.35,3.35,2.95,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,2.9,1.0,1.0,1.0,2.25,3.4,3.0,1.0,1.0,1.0,2.32,3.63,3.11,2.42,3.64,2.95,2.3,3.5,3.0,1.0,1.0,1.0
N1,29/01/2023,Cambuur,For Sittard,A,2.3,3.4,3.1,2.4,3.3,2.95,1.0,1.0,1.0,2.4,3.25,2.95,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,3.0,1.0,1.0,1.0,2.3,3.3,2.88,1.0,1.0,1.0,2.4,3.55,3.03,2.47,3.31,3.12,2.4,3.4,3.0,1.0,1.0,1.0
N1,01/02/2023,Waalwijk,Go Ahead Eagles,H,2.25,3.6,3.0,2.35,3.5,2.85,1.0,1.0,1.0,2.3,3.45,2.95,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.5,3.0,1.0,1.0,1.0,2.15,3.4,3.0,1.0,1.0,1.0,2.29,3.6,3.19,2.47,3.43,3.03,2.4,3.5,2.88,1.0,1.0,1.0
N1,03/02/2023,For Sittard,Sparta Rotterdam,D,2.45,3.2,2.9,2.45,3.2,2.9,1.0,1.0,1.0,2.45,3.2,2.95,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.88,1.0,1.0,1.0,2.4,3.13,2.8,1.0,1.0,1.0,2.59,3.28,2.97,2.56,3.23,3.03,2.5,3.2,3.0,1.0,1.0,1.0
N1,04/02/2023,Volendam,AZ Alkmaar,D,5.25,4.5,1.57,5.0,4.6,1.57,1.0,1.0,1.0,5.0,4.4,1.57,1.0,1.0,1.0,1.0,1.0,1.0,5.25,4.2,1.55,1.0,1.0,1.0,5.0,4.2,1.53,1.0,1.0,1.0,5.04,4.82,1.6,5.59,4.86,1.55,6,4.75,1.45,1.0,1.0,1.0
N1,04/02/2023,FC Emmen,Vitesse,D,2.7,3.3,2.63,2.65,3.3,2.6,1.0,1.0,1.0,2.65,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.1,2.62,1.0,1.0,1.0,2.63,3.13,2.55,1.0,1.0,1.0,2.79,3.27,2.75,3.06,3.29,2.52,2.9,3.3,2.5,1.0,1.0,1.0
N1,04/02/2023,Utrecht,Heerenveen,H,1.8,3.6,4.5,1.83,3.6,4.2,1.0,1.0,1.0,1.9,3.5,4.1,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.5,4.2,1.0,1.0,1.0,1.75,3.5,4.2,1.0,1.0,1.0,1.83,3.74,4.64,1.66,4.06,5.44,1.65,4.0,5.25,1.0,1.0,1.0
N1,04/02/2023,Excelsior,Waalwijk,D,2.63,3.6,2.55,2.7,3.5,2.5,1.0,1.0,1.0,2.65,3.4,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.62,3.5,2.5,1.0,1.0,1.0,2.63,3.4,2.4,1.0,1.0,1.0,2.77,3.66,2.54,2.84,3.71,2.46,2.75,3.6,2.45,1.0,1.0,1.0
N1,05/02/2023,Cambuur,Ajax,A,9.0,5.75,1.22,11.0,6.0,1.26,1.0,1.0,1.0,10.0,6.0,1.27,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.5,1.25,1.0,1.0,1.0,10.5,5.75,1.22,1.0,1.0,1.0,11.76,5.97,1.27,12.54,6.32,1.25,12,6.0,1.25,1.0,1.0,1.0
N1,05/02/2023,Feyenoord,PSV Eindhoven,D,2.1,3.6,3.1,2.15,3.5,3.2,1.0,1.0,1.0,2.2,3.45,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.5,3.1,1.0,1.0,1.0,2.1,3.5,3.0,1.0,1.0,1.0,2.25,3.54,3.31,2.45,3.46,3.03,2.4,3.4,2.9,1.0,1.0,1.0
N1,05/02/2023,Go Ahead Eagles,Nijmegen,H,2.4,3.4,2.7,2.45,3.4,2.8,1.0,1.0,1.0,2.45,3.35,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.25,2.8,1.0,1.0,1.0,2.4,3.25,2.75,1.0,1.0,1.0,2.51,3.5,2.91,2.57,3.44,2.88,2.5,3.4,2.8,1.0,1.0,1.0
N1,05/02/2023,Groningen,Twente,D,5.0,3.75,1.6,5.25,3.9,1.63,1.0,1.0,1.0,5.0,3.85,1.65,1.0,1.0,1.0,1.0,1.0,1.0,5.5,3.75,1.6,1.0,1.0,1.0,5.25,3.8,1.57,1.0,1.0,1.0,5.46,4.22,1.64,5.88,4.17,1.61,5.5,4.0,1.62,1.0,1.0,1.0
N1,10/02/2023,AZ Alkmaar,Excelsior,H,1.29,6.5,8.0,1.27,6.0,10.0,1.0,1.0,1.0,1.27,6.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.5,11.0,1.0,1.0,1.0,1.25,5.5,9.0,1.0,1.0,1.0,1.28,6.19,10.66,1.28,6.05,10.79,1.29,6.5,8.5,1.0,1.0,1.0
N1,11/02/2023,Nijmegen,Cambuur,D,1.7,3.8,5.0,1.72,3.7,4.8,1.0,1.0,1.0,1.73,3.65,4.6,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.6,4.8,1.0,1.0,1.0,1.67,3.6,4.75,1.0,1.0,1.0,1.73,3.93,5.05,1.61,4.16,5.82,1.57,4.2,5.75,1.0,1.0,1.0
N1,11/02/2023,PSV Eindhoven,Groningen,H,1.14,7.5,15.0,1.16,8.0,18.0,1.0,1.0,1.0,1.15,8.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,7.0,17.0,1.0,1.0,1.0,1.13,7.5,15.0,1.0,1.0,1.0,1.17,7.89,19.0,1.24,6.59,13.06,1.22,6.5,10.0,1.0,1.0,1.0
N1,11/02/2023,FC Emmen,For Sittard,A,2.15,3.4,3.3,2.15,3.4,3.3,1.0,1.0,1.0,2.2,3.35,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.3,1.0,1.0,1.0,2.1,3.25,3.3,1.0,1.0,1.0,2.21,3.52,3.43,2.29,3.46,3.31,2.15,3.5,3.3,1.0,1.0,1.0
N1,12/02/2023,Sparta Rotterdam,Go Ahead Eagles,H,1.95,3.3,3.8,2.0,3.3,3.8,1.0,1.0,1.0,2.05,3.3,3.65,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.9,1.0,1.0,1.0,1.95,3.2,3.75,1.0,1.0,1.0,2.08,3.34,4.04,2.1,3.23,4.13,2.05,3.2,4.0,1.0,1.0,1.0
N1,12/02/2023,Heerenveen,Feyenoord,A,4.75,3.8,1.67,4.75,3.75,1.73,1.0,1.0,1.0,4.5,3.75,1.73,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.7,1.7,1.0,1.0,1.0,4.75,3.7,1.65,1.0,1.0,1.0,5.02,4.01,1.72,6.1,4.33,1.57,5.75,4.33,1.53,1.0,1.0,1.0
N1,12/02/2023,Vitesse,Utrecht,H,2.45,3.5,2.63,2.45,3.5,2.75,1.0,1.0,1.0,2.45,3.4,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.5,2.7,1.0,1.0,1.0,2.4,3.4,2.63,1.0,1.0,1.0,2.55,3.6,2.79,2.58,3.48,2.84,2.55,3.4,2.75,1.0,1.0,1.0
N1,12/02/2023,Ajax,Waalwijk,H,1.14,8.0,17.0,1.14,9.0,17.5,1.0,1.0,1.0,1.15,8.75,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,7.5,19.0,1.0,1.0,1.0,1.11,8.0,15.0,1.0,1.0,1.0,1.16,8.23,18.71,1.15,8.49,20.3,1.14,7.5,17.0,1.0,1.0,1.0
N1,12/02/2023,Twente,Volendam,H,1.25,6.0,10.0,1.24,6.25,11.5,1.0,1.0,1.0,1.25,6.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,5.8,11.0,1.0,1.0,1.0,1.2,6.0,11.0,1.0,1.0,1.0,1.26,6.1,12.84,1.26,6.01,12.46,1.25,6.0,11.0,1.0,1.0,1.0
N1,17/02/2023,Waalwijk,For Sittard,H,2.25,3.4,3.2,2.2,3.5,3.2,1.0,1.0,1.0,2.25,3.4,3.05,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,3.1,1.0,1.0,1.0,2.15,3.4,3.0,1.0,1.0,1.0,2.28,3.55,3.26,2.15,3.64,3.46,2.2,3.5,3.2,1.0,1.0,1.0
N1,18/02/2023,Volendam,Vitesse,H,3.6,3.6,2.0,3.4,3.6,2.05,1.0,1.0,1.0,3.35,3.5,2.05,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.6,2.0,1.0,1.0,1.0,3.3,3.6,1.95,1.0,1.0,1.0,3.62,3.86,2.03,4.43,3.92,1.82,4.33,3.75,1.8,1.0,1.0,1.0
N1,18/02/2023,Groningen,FC Emmen,D,2.3,3.3,3.2,2.3,3.25,3.2,1.0,1.0,1.0,2.3,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,3.2,1.0,1.0,1.0,2.25,3.13,3.0,1.0,1.0,1.0,2.39,3.26,3.31,2.51,3.21,3.14,2.45,3.25,3.0,1.0,1.0,1.0
N1,18/02/2023,Feyenoord,AZ Alkmaar,H,1.7,3.8,5.0,1.73,3.9,4.5,1.0,1.0,1.0,1.73,3.85,4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.75,4.4,1.0,1.0,1.0,1.67,3.8,4.4,1.0,1.0,1.0,1.74,4.07,4.77,1.85,4.07,4.1,1.83,3.8,4.0,1.0,1.0,1.0
N1,19/02/2023,Cambuur,Heerenveen,A,3.2,3.3,2.3,3.1,3.3,2.3,1.0,1.0,1.0,3.05,3.2,2.35,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.25,2.3,1.0,1.0,1.0,2.9,3.25,2.25,1.0,1.0,1.0,3.2,3.41,2.37,3.4,3.39,2.28,3.3,3.3,2.25,1.0,1.0,1.0
N1,19/02/2023,Go Ahead Eagles,Twente,H,4.2,3.5,1.91,3.9,3.5,1.93,1.0,1.0,1.0,4.0,3.4,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.9,3.5,1.88,1.0,1.0,1.0,3.9,3.4,1.85,1.0,1.0,1.0,4.26,3.72,1.9,3.38,3.47,2.26,3.3,3.4,2.15,1.0,1.0,1.0
N1,19/02/2023,Utrecht,PSV Eindhoven,D,3.8,4.0,1.85,3.8,4.0,1.83,1.0,1.0,1.0,3.6,3.85,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.9,3.9,1.8,1.0,1.0,1.0,3.7,3.8,1.8,1.0,1.0,1.0,3.84,4.19,1.88,3.78,3.69,2.03,3.6,3.75,1.95,1.0,1.0,1.0
N1,19/02/2023,Ajax,Sparta Rotterdam,H,1.22,7.0,12.0,1.22,6.75,12.0,1.0,1.0,1.0,1.22,6.75,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,5.8,11.0,1.0,1.0,1.0,1.2,6.0,11.5,1.0,1.0,1.0,1.22,6.82,13.92,1.23,6.71,13.97,1.25,6.5,12.0,1.0,1.0,1.0
N1,19/02/2023,Excelsior,Nijmegen,A,3.3,3.4,2.2,3.1,3.5,2.2,1.0,1.0,1.0,3.1,3.35,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.5,2.2,1.0,1.0,1.0,3.0,3.4,2.15,1.0,1.0,1.0,3.24,3.66,2.24,3.48,3.61,2.16,3.4,3.4,2.15,1.0,1.0,1.0
N1,24/02/2023,Sparta Rotterdam,Utrecht,A,2.63,3.4,2.6,2.75,3.2,2.6,1.0,1.0,1.0,2.65,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.55,1.0,1.0,1.0,2.7,3.13,2.5,1.0,1.0,1.0,2.84,3.27,2.71,3.02,3.32,2.55,2.88,3.3,2.45,1.0,1.0,1.0
N1,25/02/2023,Groningen,Excelsior,H,1.85,3.8,4.0,1.85,3.9,3.8,1.0,1.0,1.0,1.9,3.8,3.7,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.75,3.5,1.0,1.0,1.0,1.83,3.6,3.75,1.0,1.0,1.0,1.9,3.81,4.16,1.7,4.09,5.01,1.7,4.0,4.5,1.0,1.0,1.0
N1,25/02/2023,Heerenveen,Waalwijk,A,1.91,3.5,4.0,1.95,3.7,3.7,1.0,1.0,1.0,1.97,3.55,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.5,3.7,1.0,1.0,1.0,1.9,3.5,3.6,1.0,1.0,1.0,1.99,3.78,3.81,1.99,3.73,3.85,1.95,3.6,3.8,1.0,1.0,1.0
N1,25/02/2023,AZ Alkmaar,Cambuur,H,1.25,5.5,12.0,1.25,6.5,11.0,1.0,1.0,1.0,1.25,6.25,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,5.8,11.0,1.0,1.0,1.0,1.22,5.75,11.0,1.0,1.0,1.0,1.27,6.37,10.83,1.26,6.07,12.34,1.25,5.5,13.0,1.0,1.0,1.0
N1,25/02/2023,Nijmegen,Volendam,H,1.57,4.0,5.75,1.6,4.2,5.0,1.0,1.0,1.0,1.6,4.1,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.6,4.0,5.25,1.0,1.0,1.0,1.53,4.0,5.25,1.0,1.0,1.0,1.61,4.29,5.71,1.44,4.76,7.72,1.4,4.5,8.0,1.0,1.0,1.0
N1,26/02/2023,For Sittard,Feyenoord,A,6.5,4.75,1.44,6.75,5.0,1.42,1.0,1.0,1.0,6.5,4.8,1.43,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.5,1.42,1.0,1.0,1.0,6.5,4.5,1.4,1.0,1.0,1.0,6.53,5.0,1.47,7.84,5.16,1.41,8,5.0,1.36,1.0,1.0,1.0
N1,26/02/2023,FC Emmen,Go Ahead Eagles,D,2.38,3.2,3.2,2.35,3.3,3.0,1.0,1.0,1.0,2.4,3.2,2.95,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.9,1.0,1.0,1.0,2.38,3.1,2.88,1.0,1.0,1.0,2.48,3.34,3.09,2.57,3.18,3.05,2.5,3.1,3.1,1.0,1.0,1.0
N1,26/02/2023,Vitesse,Ajax,A,5.5,4.75,1.5,5.5,4.75,1.51,1.0,1.0,1.0,5.5,4.6,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.8,4.33,1.5,1.0,1.0,1.0,5.75,4.4,1.45,1.0,1.0,1.0,5.85,4.81,1.53,7.02,5.05,1.47,6,5.0,1.44,1.0,1.0,1.0
N1,26/02/2023,PSV Eindhoven,Twente,H,1.65,4.0,5.25,1.62,4.33,4.8,1.0,1.0,1.0,1.63,4.2,4.7,1.0,1.0,1.0,1.0,1.0,1.0,1.62,4.0,5.0,1.0,1.0,1.0,1.6,3.9,4.8,1.0,1.0,1.0,1.68,4.3,4.99,1.65,4.13,5.52,1.62,4.0,5.75,1.0,1.0,1.0
N1,03/03/2023,Utrecht,For Sittard,A,1.57,4.2,5.75,1.58,4.2,5.5,1.0,1.0,1.0,1.6,4.0,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.55,4.0,5.8,1.0,1.0,1.0,1.53,4.0,5.25,1.0,1.0,1.0,1.61,4.29,5.6,1.64,4.22,5.46,1.6,4.0,5.5,1.0,1.0,1.0
N1,03/03/2023,Vitesse,AZ Alkmaar,A,3.2,3.4,2.25,3.1,3.4,2.25,1.0,1.0,1.0,3.05,3.3,2.25,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.3,2.25,1.0,1.0,1.0,3.0,3.4,2.15,1.0,1.0,1.0,3.26,3.53,2.28,3.19,3.39,2.39,3.1,3.3,2.38,1.0,1.0,1.0
N1,04/03/2023,Volendam,FC Emmen,H,2.6,3.5,2.63,2.6,3.4,2.65,1.0,1.0,1.0,2.6,3.35,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.25,2.62,1.0,1.0,1.0,2.55,3.3,2.55,1.0,1.0,1.0,2.7,3.46,2.72,2.46,3.42,3.05,2.4,3.5,2.8,1.0,1.0,1.0
N1,04/03/2023,Feyenoord,Groningen,H,1.2,7.0,13.0,1.21,7.25,12.0,1.0,1.0,1.0,1.22,7.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.5,13.0,1.0,1.0,1.0,1.17,6.5,13.0,1.0,1.0,1.0,1.22,7.32,12.92,1.18,8.08,15.34,1.18,7.5,13.0,1.0,1.0,1.0
N1,04/03/2023,Twente,Heerenveen,D,1.55,4.0,6.5,1.55,4.2,5.75,1.0,1.0,1.0,1.55,4.1,5.75,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.9,5.8,1.0,1.0,1.0,1.5,3.9,5.75,1.0,1.0,1.0,1.58,4.33,5.99,1.57,4.2,6.37,1.53,4.0,6.5,1.0,1.0,1.0
N1,05/03/2023,Excelsior,Sparta Rotterdam,A,3.4,3.5,2.1,3.3,3.4,2.15,1.0,1.0,1.0,3.2,3.4,2.15,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.4,2.15,1.0,1.0,1.0,3.13,3.3,2.15,1.0,1.0,1.0,3.46,3.56,2.18,4.09,3.61,1.97,4,3.5,1.91,1.0,1.0,1.0
N1,05/03/2023,Waalwijk,PSV Eindhoven,A,6.0,4.75,1.44,6.0,5.0,1.46,1.0,1.0,1.0,6.25,4.8,1.45,1.0,1.0,1.0,1.0,1.0,1.0,6.5,4.6,1.42,1.0,1.0,1.0,6.5,4.5,1.4,1.0,1.0,1.0,6.49,5.13,1.47,6.65,5.2,1.45,6,5.0,1.4,1.0,1.0,1.0
N1,05/03/2023,Ajax,Nijmegen,H,1.22,6.5,11.0,1.23,6.75,11.5,1.0,1.0,1.0,1.22,6.75,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.8,12.0,1.0,1.0,1.0,1.2,6.0,11.0,1.0,1.0,1.0,1.25,6.6,11.8,1.19,7.39,13.8,1.18,7.0,13.0,1.0,1.0,1.0
N1,05/03/2023,Cambuur,Go Ahead Eagles,H,2.88,3.25,2.5,2.8,3.4,2.5,1.0,1.0,1.0,2.8,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.25,2.45,1.0,1.0,1.0,2.75,3.25,2.4,1.0,1.0,1.0,2.99,3.44,2.49,2.74,3.37,2.74,2.7,3.2,2.75,1.0,1.0,1.0
N1,11/03/2023,FC Emmen,Excelsior,H,1.7,3.8,5.0,1.75,3.7,4.6,1.0,1.0,1.0,1.75,3.65,4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.78,3.6,4.4,1.0,1.0,1.0,1.7,3.7,4.33,1.0,1.0,1.0,1.79,3.84,4.77,1.69,3.94,5.41,1.67,3.8,5.25,1.0,1.0,1.0
N1,11/03/2023,For Sittard,Twente,A,3.75,3.8,1.91,3.6,3.6,1.98,1.0,1.0,1.0,3.45,3.6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.5,2.0,1.0,1.0,1.0,3.5,3.5,1.93,1.0,1.0,1.0,3.75,3.76,2.02,4.45,3.8,1.85,4,3.8,1.83,1.0,1.0,1.0
N1,11/03/2023,AZ Alkmaar,Groningen,H,1.33,5.0,9.5,1.35,5.25,8.75,1.0,1.0,1.0,1.33,5.25,8.75,1.0,1.0,1.0,1.0,1.0,1.0,1.32,4.8,9.5,1.0,1.0,1.0,1.29,5.0,9.0,1.0,1.0,1.0,1.33,5.56,10.06,1.35,5.25,9.76,1.36,4.75,9.5,1.0,1.0,1.0
N1,11/03/2023,Sparta Rotterdam,Vitesse,H,2.4,3.5,2.88,2.45,3.4,2.85,1.0,1.0,1.0,2.45,3.3,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.2,2.88,1.0,1.0,1.0,2.4,3.2,2.8,1.0,1.0,1.0,2.48,3.38,3.0,2.87,3.31,2.65,2.8,3.5,2.5,1.0,1.0,1.0
N1,12/03/2023,Nijmegen,Utrecht,D,2.4,3.5,2.88,2.5,3.3,2.85,1.0,1.0,1.0,2.45,3.25,2.85,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.3,2.88,1.0,1.0,1.0,2.4,3.3,2.7,1.0,1.0,1.0,2.58,3.34,2.94,2.52,3.53,2.88,2.55,3.6,2.63,1.0,1.0,1.0
N1,12/03/2023,Heerenveen,Ajax,A,6.5,5.0,1.44,6.5,4.8,1.44,1.0,1.0,1.0,6.75,4.8,1.43,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.5,1.42,1.0,1.0,1.0,7.0,4.6,1.36,1.0,1.0,1.0,7.24,5.09,1.43,8.36,5.27,1.38,8,5.0,1.36,1.0,1.0,1.0
N1,12/03/2023,PSV Eindhoven,Cambuur,H,1.14,7.5,19.0,1.15,8.25,18.0,1.0,1.0,1.0,1.15,8.25,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,7.5,19.0,1.0,1.0,1.0,1.11,7.5,17.0,1.0,1.0,1.0,1.14,9.75,18.69,1.14,9.76,19.75,1.14,8.0,19.0,1.0,1.0,1.0
N1,12/03/2023,Feyenoord,Volendam,H,1.13,8.0,21.0,1.13,9.75,17.5,1.0,1.0,1.0,1.12,9.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,8.0,19.0,1.0,1.0,1.0,1.09,8.5,17.0,1.0,1.0,1.0,1.13,10.63,19.22,1.12,10.59,19.87,1.14,7.5,19.0,1.0,1.0,1.0
N1,17/03/2023,Volendam,For Sittard,H,2.4,3.6,2.8,2.4,3.5,2.8,1.0,1.0,1.0,2.4,3.45,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.4,2.88,1.0,1.0,1.0,2.3,3.5,2.7,1.0,1.0,1.0,2.45,3.68,2.83,2.51,3.77,2.75,2.5,3.6,2.7,1.0,1.0,1.0
N1,18/03/2023,Utrecht,Go Ahead Eagles,A,1.7,4.0,4.5,1.73,3.9,4.5,1.0,1.0,1.0,1.75,3.8,4.3,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.75,4.6,1.0,1.0,1.0,1.67,3.75,4.4,1.0,1.0,1.0,1.75,4.18,4.58,1.81,3.98,4.43,1.8,4.0,4.0,1.0,1.0,1.0
N1,18/03/2023,FC Emmen,Sparta Rotterdam,A,2.5,3.2,2.8,2.55,3.1,2.85,1.0,1.0,1.0,2.55,3.05,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.0,2.88,1.0,1.0,1.0,2.5,3.1,2.75,1.0,1.0,1.0,2.67,3.19,2.95,2.85,3.12,2.81,2.75,3.1,2.7,1.0,1.0,1.0
