Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
E0,15/05/2016,Newcastle,Tottenham,5.0,1.0,H,2.0,0.0,H,A Taylor,19.0,17.0,10.0,5.0,7.0,6.0,3.0,8.0,1.0,2.0,1.0,0.0,4.5,4.0,1.8,4.1,3.7,1.8,4.33,4.0,1.8,2015/16,€198.00m,€371.85m,4.6,4.0,1.75,22.22222222222222,24.39024390243903,23.094688221709006,21.73913043478261,25.0,27.027027027027025,25.0,25.0,55.55555555555556,55.55555555555556,55.55555555555556,57.14285714285714,A,22.861571195288217,1.1633033659655034,25.506756756756758,1.0135135135135123,55.952380952380956,0.7936507936507908
E0,15/05/2016,Southampton,Crystal Palace,4.0,1.0,H,1.0,0.0,H,M Oliver,18.0,16.0,5.0,4.0,7.0,14.0,2.0,5.0,1.0,2.0,0.0,0.0,1.36,5.5,9.0,1.33,4.75,9.25,1.33,5.5,9.5,2015/16,€225.50m,€135.70m,1.33,5.5,10.0,73.52941176470587,75.18796992481202,75.18796992481202,75.18796992481202,18.181818181818183,21.052631578947366,18.181818181818183,18.181818181818183,11.11111111111111,10.81081081081081,10.526315789473683,10.0,H,74.77333038478548,0.8292790800530768,18.89952153110048,1.4354066985645915,10.612059427848902,0.4727661188990671
E0,15/05/2016,Stoke,West Ham,2.0,1.0,H,0.0,1.0,A,M Jones,7.0,20.0,4.0,7.0,8.0,12.0,4.0,10.0,3.0,1.0,0.0,0.0,3.5,3.6,2.15,3.3,3.4,2.1,3.4,3.75,2.1,2015/16,€147.00m,€201.33m,3.5,3.8,2.1,28.57142857142857,30.303030303030305,29.411764705882355,28.57142857142857,27.77777777777778,29.411764705882355,26.666666666666668,26.31578947368421,46.51162790697674,47.61904761904761,47.61904761904761,47.61904761904761,A,29.21441303794245,0.8268198673315128,27.542999656002753,1.3930072885548437,47.3421926910299,0.5537098560354359
E0,15/05/2016,Swansea,Man City,1.0,1.0,D,1.0,1.0,D,M Dean,4.0,18.0,1.0,5.0,4.0,19.0,4.0,4.0,1.0,3.0,0.0,0.0,6.0,4.75,1.53,5.75,4.5,1.48,6.5,4.33,1.53,2015/16,€145.80m,€499.35m,5.2,4.75,1.53,16.666666666666664,17.391304347826086,15.384615384615385,19.23076923076923,21.052631578947366,22.22222222222222,23.094688221709006,21.052631578947366,65.359477124183,67.56756756756756,65.359477124183,65.359477124183,A,17.16833890746934,1.6058930090176065,21.85554340045649,0.9931881380360644,65.91149973502914,1.1040452216922816
E0,15/05/2016,Watford,Sunderland,2.0,2.0,D,0.0,1.0,A,K Friend,21.0,6.0,6.0,4.0,11.0,10.0,7.0,4.0,1.0,0.0,0.0,0.0,2.05,3.75,3.7,2.05,3.3,3.6,2.05,3.75,3.6,2015/16,€137.00m,€111.25m,2.05,3.75,3.7,48.78048780487806,48.78048780487806,48.78048780487806,48.78048780487806,26.666666666666668,30.303030303030305,26.666666666666668,26.666666666666668,27.027027027027025,27.77777777777778,27.77777777777778,27.027027027027025,H,48.78048780487806,0.0,27.575757575757578,1.8181818181818183,27.4024024024024,0.4334461480402615
E0,15/05/2016,West Brom,Liverpool,1.0,1.0,D,1.0,1.0,D,R Madley,13.0,7.0,1.0,3.0,11.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,2.4,3.6,3.0,2.35,3.5,2.75,2.4,3.6,2.9,2015/16,€113.10m,€375.25m,2.38,3.6,3.0,41.66666666666667,42.5531914893617,41.66666666666667,42.016806722689076,27.77777777777778,28.57142857142857,27.77777777777778,27.77777777777778,33.33333333333333,36.36363636363637,34.48275862068966,33.33333333333333,H,41.97583288634603,0.4188035794667651,27.976190476190474,0.3968253968253954,34.37826541274816,1.4301961105989458
E0,17/05/2016,Man United,Bournemouth,3.0,1.0,H,1.0,0.0,H,J Moss,12.0,7.0,5.0,0.0,9.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,1.67,4.2,5.25,1.67,4.0,5.0,1.65,3.8,5.25,2015/16,€439.85m,€99.90m,1.67,4.1,5.2,59.88023952095809,59.88023952095809,60.60606060606061,59.88023952095809,23.809523809523807,25.0,26.31578947368421,24.39024390243903,19.047619047619047,20.0,19.047619047619047,19.23076923076923,H,60.06169479223372,0.36291054255125843,24.87888929641176,1.0741922217131514,19.331501831501832,0.4539514394388598
E0,13/08/2016,Burnley,Swansea,0.0,1.0,A,0.0,0.0,D,J Moss,10.0,17.0,3.0,9.0,10.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0,2.4,3.3,3.25,2.45,3.1,2.95,2.45,3.25,3.1,2016/17,€107.18m,€157.10m,2.5,3.2,3.25,41.66666666666667,40.81632653061224,40.81632653061224,40.0,30.303030303030305,32.25806451612903,30.76923076923077,31.25,30.76923076923077,33.89830508474576,32.25806451612903,30.76923076923077,H,40.824829931972786,0.6804846606715176,31.145081397097528,0.8366705994539201,31.923707784834086,1.4918068775474238
E0,13/08/2016,Crystal Palace,West Brom,0.0,1.0,A,0.0,0.0,D,C Pawson,14.0,13.0,4.0,3.0,12.0,15.0,3.0,6.0,2.0,2.0,0.0,0.0,2.0,3.3,4.5,2.0,3.2,3.9,2.0,3.25,4.33,2016/17,€228.43m,€123.20m,2.0,3.3,4.4,50.0,50.0,50.0,50.0,30.303030303030305,31.25,30.76923076923077,30.303030303030305,22.22222222222222,25.641025641025646,23.094688221709006,22.727272727272727,H,50.0,0.0,30.656322843822842,0.45270741255466296,23.4213022030574,1.522423347558694
E0,13/08/2016,Everton,Tottenham,1.0,1.0,D,1.0,0.0,H,M Atkinson,12.0,13.0,6.0,4.0,10.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0,3.2,3.4,2.4,2.95,3.2,2.4,3.1,3.4,2.4,2016/17,€311.25m,€543.65m,3.25,3.4,2.38,31.25,33.89830508474576,32.25806451612903,30.76923076923077,29.411764705882355,31.25,29.411764705882355,29.411764705882355,41.66666666666667,41.66666666666667,41.66666666666667,42.016806722689076,A,32.04390009252639,1.3832020238284657,29.871323529411768,0.9191176470588225,41.754201680672274,0.17507002801120208
E0,13/08/2016,Hull,Leicester,2.0,1.0,H,1.0,0.0,H,M Dean,14.0,18.0,5.0,5.0,8.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0,4.5,3.6,1.91,4.33,3.4,1.9,4.5,3.5,1.91,2016/17,€135.85m,€218.65m,4.4,3.5,1.95,22.22222222222222,23.094688221709006,22.22222222222222,22.727272727272727,27.77777777777778,29.411764705882355,28.57142857142857,28.57142857142857,52.35602094240838,52.63157894736842,52.35602094240838,51.28205128205129,A,22.566601348356542,0.42500392266585274,28.583099906629318,0.6672084933686491,52.156418028559116,0.5972095535618436
E0,13/08/2016,Man City,Sunderland,2.0,1.0,H,1.0,0.0,H,R Madley,16.0,7.0,4.0,3.0,11.0,14.0,9.0,6.0,1.0,2.0,0.0,0.0,1.25,6.5,15.0,1.22,6.0,11.5,1.25,6.5,13.0,2016/17,€576.50m,€132.00m,1.25,6.5,15.0,80.0,81.9672131147541,80.0,80.0,15.384615384615385,16.666666666666664,15.384615384615385,15.384615384615385,6.666666666666667,8.695652173913043,7.6923076923076925,6.666666666666667,H,80.49180327868852,0.983606557377051,15.705128205128206,0.6410256410256397,7.430323299888518,0.9722886896799876
E0,13/08/2016,Middlesbrough,Stoke,1.0,1.0,D,1.0,0.0,H,K Friend,12.0,12.0,2.0,1.0,18.0,14.0,9.0,6.0,3.0,5.0,0.0,0.0,2.38,3.2,3.4,2.25,3.1,3.25,2.3,3.2,3.4,2016/17,€128.80m,€186.00m,2.38,3.2,3.4,42.016806722689076,44.44444444444444,43.47826086956522,42.016806722689076,31.25,32.25806451612903,31.25,31.25,29.411764705882355,30.76923076923077,29.411764705882355,29.411764705882355,H,42.98907968984695,1.1899599770366414,31.502016129032256,0.504032258064516,29.751131221719454,0.6787330316742075
E0,13/08/2016,Southampton,Watford,1.0,1.0,D,0.0,1.0,A,R East,24.0,5.0,6.0,1.0,8.0,12.0,6.0,2.0,1.0,2.0,0.0,1.0,1.8,3.75,5.0,1.8,3.4,4.5,1.8,3.6,5.0,2016/17,€263.75m,€175.65m,1.83,3.6,5.0,55.55555555555556,55.55555555555556,55.55555555555556,54.64480874316939,26.666666666666668,29.411764705882355,27.77777777777778,27.77777777777778,20.0,22.22222222222222,20.0,20.0,H,55.32786885245902,0.45537340619308253,27.908496732026144,1.1308008080488876,20.555555555555557,1.1111111111111107
E0,14/08/2016,Arsenal,Liverpool,3.0,4.0,A,1.0,1.0,D,M Oliver,9.0,16.0,5.0,7.0,13.0,17.0,5.0,4.0,3.0,3.0,0.0,0.0,2.4,3.5,3.1,2.35,3.3,2.9,2.38,3.4,3.1,2016/17,€542.00m,€425.65m,2.4,3.5,3.1,41.66666666666667,42.5531914893617,42.016806722689076,41.66666666666667,28.57142857142857,30.303030303030305,29.411764705882355,28.57142857142857,32.25806451612903,34.48275862068966,32.25806451612903,32.25806451612903,H,41.975832886346026,0.4188035794667651,29.21441303794245,0.8268198673315128,32.81423804226919,1.1123470522803132
E0,14/08/2016,Bournemouth,Man United,1.0,3.0,A,0.0,1.0,A,A Marriner,9.0,11.0,3.0,7.0,7.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,4.75,3.6,1.85,4.6,3.5,1.75,4.8,3.6,1.8,2016/17,€131.60m,€531.45m,4.75,3.6,1.87,21.052631578947366,21.73913043478261,20.833333333333336,21.052631578947366,27.77777777777778,28.57142857142857,27.77777777777778,27.77777777777778,54.05405405405405,57.14285714285714,55.55555555555556,53.475935828877,A,21.16943173150267,0.3936171138914572,27.976190476190474,0.3968253968253954,55.057100645335936,1.6436769862682676
E0,15/08/2016,Chelsea,West Ham,2.0,1.0,H,0.0,0.0,D,A Taylor,16.0,7.0,6.0,3.0,16.0,16.0,7.0,1.0,5.0,2.0,0.0,0.0,1.65,4.0,6.0,1.6,3.75,5.5,1.62,4.0,6.0,2016/17,€686.70m,€273.05m,1.65,4.1,5.75,60.60606060606061,62.5,61.72839506172839,60.60606060606061,25.0,26.666666666666668,25.0,24.39024390243903,16.666666666666664,18.181818181818183,16.666666666666664,17.391304347826086,H,61.3601290684624,0.9259524959626864,25.264227642276424,0.9781471069525168,17.2266139657444,0.7226386768513121
E0,19/08/2016,Man United,Southampton,2.0,0.0,H,1.0,0.0,H,A Taylor,12.0,13.0,5.0,1.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.53,4.2,7.5,1.48,4.33,8.0,1.53,4.2,7.5,2016/17,€531.45m,€263.75m,1.55,4.1,7.5,65.359477124183,67.56756756756756,65.359477124183,64.51612903225806,23.809523809523807,23.094688221709006,23.809523809523807,24.39024390243903,13.333333333333334,12.5,13.333333333333334,13.333333333333334,H,65.7006627120479,1.306556413994791,23.775994935798913,0.5303234869489108,13.125000000000002,0.41666666666666696
E0,20/08/2016,Burnley,Liverpool,2.0,0.0,H,2.0,0.0,H,L Mason,3.0,26.0,2.0,5.0,14.0,5.0,1.0,12.0,0.0,1.0,0.0,0.0,6.5,4.2,1.57,6.5,4.0,1.55,6.5,4.1,1.57,2016/17,€107.18m,€425.65m,7.0,4.2,1.55,15.384615384615385,15.384615384615385,15.384615384615385,14.285714285714285,23.809523809523807,25.0,24.39024390243903,23.809523809523807,63.69426751592356,64.51612903225806,63.69426751592356,64.51612903225806,A,15.10989010989011,0.5494505494505502,24.25232288037166,0.5686783853319562,64.10519827409081,0.47450196769231795
E0,20/08/2016,Leicester,Arsenal,0.0,0.0,D,0.0,0.0,D,M Clattenburg,8.0,13.0,1.0,4.0,11.0,7.0,2.0,7.0,1.0,2.0,0.0,0.0,2.88,3.6,2.5,2.75,3.6,2.45,2.9,3.6,2.4,2016/17,€218.65m,€542.00m,2.9,3.6,2.5,34.72222222222222,36.36363636363637,34.48275862068966,34.48275862068966,27.77777777777778,27.77777777777778,27.77777777777778,27.77777777777778,40.0,40.81632653061224,41.66666666666667,40.0,A,35.012843956809476,0.9075759006081731,27.77777777777778,0.0,40.62074829931973,0.7964196921066745
E0,20/08/2016,Stoke,Man City,1.0,4.0,A,0.0,2.0,A,M Dean,8.0,12.0,3.0,6.0,12.0,13.0,7.0,7.0,3.0,4.0,0.0,0.0,5.5,3.8,1.73,5.25,3.8,1.67,5.5,3.75,1.73,2016/17,€186.00m,€576.50m,5.4,3.9,1.73,18.181818181818183,19.047619047619047,18.181818181818183,18.51851851851852,26.31578947368421,26.31578947368421,26.666666666666668,25.641025641025646,57.80346820809249,59.88023952095809,57.80346820809249,57.80346820809249,A,18.482443482443482,0.408850408850408,26.234817813765183,0.42902812478871105,58.32266103630889,1.0383856564328013
E0,20/08/2016,Swansea,Hull,0.0,2.0,A,0.0,0.0,D,S Attwell,13.0,12.0,3.0,4.0,7.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,1.8,3.6,5.25,1.75,3.6,5.0,1.8,3.5,5.2,2016/17,€157.10m,€135.85m,1.8,3.6,5.25,55.55555555555556,57.14285714285714,55.55555555555556,55.55555555555556,27.77777777777778,27.77777777777778,28.57142857142857,27.77777777777778,19.047619047619047,20.0,19.23076923076923,19.047619047619047,H,55.95238095238095,0.7936507936507908,27.976190476190474,0.3968253968253954,19.331501831501832,0.4539514394388598
E0,20/08/2016,Tottenham,Crystal Palace,1.0,0.0,H,0.0,0.0,D,M Oliver,20.0,10.0,5.0,2.0,19.0,9.0,10.0,4.0,3.0,3.0,0.0,0.0,1.45,4.75,8.0,1.44,4.5,7.75,1.45,4.5,8.0,2016/17,€543.65m,€228.43m,1.45,4.75,8.0,68.96551724137932,69.44444444444444,68.96551724137932,68.96551724137932,21.052631578947366,22.22222222222222,22.22222222222222,21.052631578947366,12.5,12.903225806451612,12.5,12.5,H,69.08524904214559,0.23946360153256308,21.637426900584792,0.6752634727364052,12.600806451612904,0.20161290322580605
E0,20/08/2016,Watford,Chelsea,1.0,2.0,A,0.0,0.0,D,J Moss,6.0,13.0,2.0,4.0,20.0,10.0,0.0,5.0,4.0,3.0,0.0,0.0,5.5,3.8,1.73,5.5,3.7,1.67,5.25,3.75,1.73,2016/17,€175.65m,€686.70m,5.75,3.75,1.73,18.181818181818183,18.181818181818183,19.047619047619047,17.391304347826086,26.31578947368421,27.027027027027025,26.666666666666668,26.666666666666668,57.80346820809249,59.88023952095809,57.80346820809249,57.80346820809249,A,18.200639939770376,0.6765368249806677,26.669037458511145,0.29037441993537505,58.32266103630889,1.0383856564328013
E0,20/08/2016,West Brom,Everton,1.0,2.0,A,1.0,1.0,D,N Swarbrick,11.0,13.0,4.0,7.0,16.0,10.0,7.0,4.0,3.0,1.0,0.0,0.0,3.0,3.25,2.6,2.95,3.1,2.55,3.0,3.2,2.6,2016/17,€123.20m,€311.25m,3.13,3.2,2.55,33.33333333333333,33.89830508474576,33.33333333333333,31.948881789137378,30.76923076923077,32.25806451612903,31.25,31.25,38.46153846153846,39.21568627450981,38.46153846153846,39.21568627450981,A,33.12846338513745,0.8302634873792475,31.38182382133995,0.6265841370590831,38.83861236802413,0.43540744282777466
E0,21/08/2016,Sunderland,Middlesbrough,1.0,2.0,A,0.0,2.0,A,M Atkinson,18.0,8.0,5.0,3.0,11.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,2.55,3.2,3.1,2.5,3.1,3.1,2.5,3.2,3.1,2016/17,€132.00m,€128.80m,2.63,3.13,3.1,39.21568627450981,40.0,40.0,38.02281368821293,31.25,32.25806451612903,31.25,31.948881789137378,32.25806451612903,32.25806451612903,32.25806451612903,32.25806451612903,H,39.30962499068068,0.9341561463945035,31.6767365763166,0.5086627571717368,32.25806451612903,0.0
E0,21/08/2016,West Ham,Bournemouth,1.0,0.0,H,0.0,0.0,D,C Pawson,15.0,8.0,2.0,5.0,15.0,15.0,1.0,6.0,3.0,1.0,0.0,1.0,1.95,3.75,4.0,1.91,3.6,4.0,1.95,3.6,4.1,2016/17,€273.05m,€131.60m,1.95,3.75,4.0,51.28205128205129,52.35602094240838,51.28205128205129,51.28205128205129,26.666666666666668,27.77777777777778,27.77777777777778,26.666666666666668,25.0,25.0,24.39024390243903,25.0,H,51.55054369714057,0.5369848301785431,27.222222222222225,0.641500299099584,24.847560975609756,0.30487804878048586
E0,27/08/2016,Chelsea,Burnley,3.0,0.0,H,2.0,0.0,H,M Clattenburg,22.0,6.0,10.0,0.0,6.0,9.0,9.0,5.0,2.0,2.0,0.0,0.0,1.25,5.5,15.0,1.25,6.0,12.0,1.29,5.5,13.0,2016/17,€686.70m,€107.18m,1.25,6.0,15.0,80.0,80.0,77.51937984496124,80.0,18.181818181818183,16.666666666666664,18.181818181818183,16.666666666666664,6.666666666666667,8.333333333333332,7.6923076923076925,6.666666666666667,H,79.37984496124031,1.240310077519382,17.424242424242422,0.8747731351357988,7.33974358974359,0.8200786778801484
E0,27/08/2016,Crystal Palace,Bournemouth,1.0,1.0,D,0.0,1.0,A,M Dean,24.0,10.0,5.0,3.0,15.0,10.0,10.0,4.0,2.0,1.0,0.0,0.0,2.3,3.2,3.3,2.35,3.2,3.2,2.38,3.25,3.25,2016/17,€228.43m,€131.60m,2.38,3.3,3.4,43.47826086956522,42.5531914893617,42.016806722689076,42.016806722689076,31.25,31.25,30.76923076923077,30.303030303030305,30.303030303030305,31.25,30.76923076923077,29.411764705882355,H,42.51626645107626,0.6893757466523587,30.89306526806527,0.4539754210630203,30.43350644453586,0.783231075378395
E0,27/08/2016,Everton,Stoke,1.0,0.0,H,0.0,0.0,D,M Oliver,21.0,8.0,9.0,1.0,14.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0,1.73,3.6,5.25,1.72,3.75,5.0,1.73,3.75,5.25,2016/17,€311.25m,€186.00m,1.73,3.8,5.5,57.80346820809249,58.139534883720934,57.80346820809249,57.80346820809249,27.77777777777778,26.666666666666668,26.666666666666668,26.31578947368421,19.047619047619047,20.0,19.047619047619047,18.181818181818183,H,57.8874848769996,0.16803333781422225,26.85672514619883,0.6359228997348412,19.069264069264072,0.7426902875877495
E0,27/08/2016,Hull,Man United,0.0,1.0,A,0.0,0.0,D,J Moss,8.0,29.0,2.0,9.0,9.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,8.0,4.1,1.44,7.0,4.5,1.45,8.0,4.5,1.45,2016/17,€135.85m,€531.45m,8.5,4.5,1.45,12.5,14.285714285714285,12.5,11.76470588235294,24.39024390243903,22.22222222222222,22.22222222222222,22.22222222222222,69.44444444444444,68.96551724137932,68.96551724137932,68.96551724137932,A,12.762605042016807,1.072937916389675,22.764227642276424,1.0840108401084034,69.08524904214559,0.23946360153256308
E0,27/08/2016,Leicester,Swansea,2.0,1.0,H,1.0,0.0,H,R East,13.0,9.0,6.0,3.0,14.0,10.0,4.0,6.0,2.0,2.0,0.0,0.0,1.73,3.6,5.25,1.72,3.75,5.0,1.75,3.5,5.5,2016/17,€218.65m,€157.10m,1.73,3.75,5.5,57.80346820809249,58.139534883720934,57.14285714285714,57.80346820809249,27.77777777777778,26.666666666666668,28.57142857142857,26.666666666666668,19.047619047619047,20.0,18.181818181818183,18.181818181818183,H,57.722332110690765,0.4175386308566786,27.42063492063492,0.9289444373586991,18.852813852813856,0.8668824413203795
E0,27/08/2016,Southampton,Sunderland,1.0,1.0,D,0.0,0.0,D,L Mason,16.0,5.0,7.0,2.0,15.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,1.57,3.6,6.5,1.6,3.9,6.0,1.62,3.8,6.5,2016/17,€263.75m,€132.00m,1.62,4.0,6.5,63.69426751592356,62.5,61.72839506172839,61.72839506172839,27.77777777777778,25.641025641025646,26.31578947368421,25.0,15.384615384615385,16.666666666666664,15.384615384615385,15.384615384615385,H,62.412764409845096,0.928544213336446,26.183648223121907,1.1908222271226379,15.705128205128206,0.6410256410256397
E0,27/08/2016,Tottenham,Liverpool,1.0,1.0,D,0.0,1.0,A,R Madley,11.0,13.0,4.0,3.0,11.0,17.0,5.0,5.0,3.0,5.0,0.0,0.0,2.38,3.4,3.0,2.4,3.5,2.9,2.4,3.5,3.0,2016/17,€543.65m,€425.65m,2.4,3.5,3.1,42.016806722689076,41.66666666666667,41.66666666666667,41.66666666666667,29.411764705882355,28.57142857142857,28.57142857142857,28.57142857142857,33.33333333333333,34.48275862068966,33.33333333333333,32.25806451612903,H,41.754201680672274,0.17507002801120208,28.781512605042014,0.4201680672268928,33.35187245087134,0.9084798153967164
E0,27/08/2016,Watford,Arsenal,1.0,3.0,A,0.0,3.0,A,K Friend,14.0,10.0,6.0,7.0,18.0,15.0,3.0,2.0,6.0,1.0,0.0,0.0,5.0,3.75,1.73,5.0,3.75,1.72,5.0,3.75,1.75,2016/17,€175.65m,€542.00m,5.25,3.9,1.73,20.0,20.0,20.0,19.047619047619047,26.666666666666668,26.666666666666668,26.666666666666668,25.641025641025646,57.80346820809249,58.139534883720934,57.14285714285714,57.80346820809249,A,19.761904761904763,0.4761904761904763,26.410256410256412,0.512820512820511,57.722332110690765,0.4175386308566786
E0,28/08/2016,Man City,West Ham,3.0,1.0,H,2.0,0.0,H,A Marriner,22.0,9.0,5.0,2.0,5.0,10.0,5.0,4.0,1.0,3.0,0.0,0.0,1.25,6.0,11.0,1.28,6.0,10.0,1.3,6.0,10.0,2016/17,€576.50m,€273.05m,1.3,6.0,11.0,80.0,78.125,76.92307692307692,76.92307692307692,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,9.090909090909092,10.0,10.0,9.090909090909092,H,77.99278846153845,1.4531510132663454,16.666666666666664,0.0,9.545454545454547,0.5248638810814775
E0,28/08/2016,West Brom,Middlesbrough,0.0,0.0,D,0.0,0.0,D,A Taylor,13.0,7.0,2.0,2.0,12.0,11.0,5.0,4.0,1.0,3.0,0.0,0.0,2.6,3.1,2.9,2.5,3.1,3.1,2.62,3.0,3.1,2016/17,€123.20m,€128.80m,2.63,3.0,3.2,38.46153846153846,40.0,38.167938931297705,38.02281368821293,32.25806451612903,32.25806451612903,33.33333333333333,33.33333333333333,34.48275862068966,32.25806451612903,32.25806451612903,31.25,H,38.66307277026227,0.909776475449041,32.795698924731184,0.6208067410641112,32.56222191323693,1.365700191438255
E0,10/09/2016,Arsenal,Southampton,2.0,1.0,H,1.0,1.0,D,R Madley,17.0,11.0,2.0,5.0,10.0,8.0,6.0,1.0,2.0,5.0,0.0,0.0,1.57,4.2,6.5,1.55,4.2,6.0,1.57,4.2,6.5,2016/17,€542.00m,€263.75m,1.57,4.33,6.5,63.69426751592356,64.51612903225806,63.69426751592356,63.69426751592356,23.809523809523807,23.809523809523807,23.809523809523807,23.094688221709006,15.384615384615385,16.666666666666664,15.384615384615385,15.384615384615385,H,63.89973289500719,0.41093075816725033,23.630814912570106,0.3574177939074002,15.705128205128206,0.6410256410256397
E0,10/09/2016,Bournemouth,West Brom,1.0,0.0,H,0.0,0.0,D,K Friend,12.0,12.0,5.0,2.0,9.0,11.0,10.0,5.0,1.0,3.0,0.0,0.0,2.05,3.25,4.33,2.0,3.3,4.0,2.05,3.25,4.2,2016/17,€131.60m,€123.20m,2.05,3.25,4.33,48.78048780487806,50.0,48.78048780487806,48.78048780487806,30.76923076923077,30.303030303030305,30.76923076923077,30.76923076923077,23.094688221709006,25.0,23.809523809523807,23.094688221709006,H,49.08536585365854,0.6097560975609717,30.652680652680655,0.23310023310023276,23.749725063235456,0.8990568827152776
E0,10/09/2016,Burnley,Hull,1.0,1.0,D,0.0,0.0,D,P Tierney,13.0,11.0,2.0,3.0,13.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,2.45,3.1,3.4,2.4,3.1,3.2,2.4,3.2,3.25,2016/17,€107.18m,€135.85m,2.4,3.2,3.4,40.81632653061224,41.66666666666667,41.66666666666667,41.66666666666667,32.25806451612903,32.25806451612903,31.25,31.25,29.411764705882355,31.25,30.76923076923077,29.411764705882355,H,41.454081632653065,0.42517006802721724,31.754032258064516,0.5820063197476064,30.210690045248867,0.9431677684192463
E0,10/09/2016,Liverpool,Leicester,4.0,1.0,H,2.0,1.0,H,C Pawson,17.0,12.0,11.0,3.0,4.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,1.7,4.0,5.5,1.67,4.0,5.5,1.7,3.8,5.5,2016/17,€425.65m,€218.65m,1.67,4.1,5.5,58.82352941176471,59.88023952095809,58.82352941176471,59.88023952095809,25.0,25.0,26.31578947368421,24.39024390243903,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,H,59.351884466361405,0.6100918659981981,25.176508344030808,0.8120926990438466,18.181818181818183,0.0
E0,10/09/2016,Man United,Man City,1.0,2.0,A,1.0,2.0,A,M Clattenburg,14.0,18.0,3.0,6.0,15.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0,2.38,3.25,3.4,2.3,3.3,3.5,2.38,3.25,3.3,2016/17,€531.45m,€576.50m,2.3,3.3,3.4,42.016806722689076,43.47826086956522,42.016806722689076,43.47826086956522,30.76923076923077,30.303030303030305,30.76923076923077,30.303030303030305,29.411764705882355,28.57142857142857,30.303030303030305,29.411764705882355,H,42.74753379612714,0.843770945107236,30.536130536130536,0.26916096465716777,29.424497071555898,0.7070763115311867
E0,10/09/2016,Middlesbrough,Crystal Palace,1.0,2.0,A,1.0,1.0,D,N Swarbrick,12.0,12.0,4.0,4.0,5.0,9.0,6.0,6.0,1.0,2.0,0.0,0.0,2.3,3.2,3.6,2.2,3.2,3.5,2.3,3.2,3.5,2016/17,€128.80m,€228.43m,2.3,3.13,3.7,43.47826086956522,45.45454545454545,43.47826086956522,43.47826086956522,31.25,31.25,31.25,31.948881789137378,27.77777777777778,28.57142857142857,28.57142857142857,27.027027027027025,H,43.972332015810274,0.9881422924901173,31.424720447284344,0.3494408945686889,27.986915486915485,0.7412681765605951
E0,10/09/2016,Stoke,Tottenham,0.0,4.0,A,0.0,1.0,A,A Taylor,15.0,20.0,2.0,8.0,13.0,18.0,10.0,8.0,3.0,2.0,0.0,0.0,4.6,3.75,1.85,4.6,3.6,1.8,4.33,3.75,1.85,2016/17,€186.00m,€543.65m,4.75,3.6,1.87,21.73913043478261,21.73913043478261,23.094688221709006,21.052631578947366,26.666666666666668,27.77777777777778,26.666666666666668,27.77777777777778,54.05405405405405,55.55555555555556,54.05405405405405,53.475935828877,A,21.9063951675554,0.8557467751310702,27.22222222222222,0.641500299099584,54.28489987313517,0.8898629618363012
E0,10/09/2016,West Ham,Watford,2.0,4.0,A,2.0,2.0,D,M Atkinson,19.0,13.0,4.0,8.0,10.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5,1.83,3.5,4.5,1.91,3.5,4.5,2016/17,€273.05m,€175.65m,1.93,3.5,4.5,52.35602094240838,54.64480874316939,52.35602094240838,51.81347150259068,27.77777777777778,28.57142857142857,28.57142857142857,28.57142857142857,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,H,52.79258053264421,1.261027674590773,28.37301587301587,0.3968253968253954,22.22222222222222,0.0
