Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
I1,21/12/2005,Parma,Cagliari,1.0,0.0,H,1.0,0.0,H,2.0,3.0,4.0,2.0,3.0,3.8,2.1,3.0,3.2,2005/6,€57.05m,€35.65m,N. Ayroldi,5.0,7.0,4.0,1.0,21.0,19.0,3.0,8.0,3.0,3.0,0.0,0.0,2.0,2.9,3.6,50.0,50.0,47.61904761904761,50.0,33.33333333333333,33.33333333333333,33.33333333333333,34.48275862068966,25.0,26.31578947368421,31.25,27.77777777777778,H,49.404761904761905,1.1904761904761934,33.62068965517241,0.5747126436781649,27.585891812865498,2.6933563602807924
I1,21/12/2005,Roma,Chievo,4.0,0.0,H,2.0,0.0,H,1.9,3.1,4.33,1.95,3.1,3.85,1.8,3.2,4.0,2005/6,€193.20m,€49.55m,D. Tombolini,12.0,7.0,6.0,3.0,21.0,11.0,1.0,8.0,1.0,2.0,0.0,1.0,1.84,2.9,4.35,52.63157894736842,51.28205128205129,55.55555555555556,54.347826086956516,32.25806451612903,32.25806451612903,31.25,34.48275862068966,23.094688221709006,25.97402597402597,25.0,22.98850574712644,H,53.45425296798294,1.880531679432699,32.56222191323693,1.365700191438255,24.264304985715352,1.4674308710284392
I1,21/12/2005,Udinese,Sampdoria,2.0,0.0,H,0.0,0.0,D,2.4,3.0,3.0,2.3,2.9,3.15,2.2,3.0,3.0,2005/6,€89.60m,€61.50m,M. Saccani,19.0,8.0,7.0,5.0,21.0,19.0,5.0,5.0,2.0,2.0,0.0,0.0,2.25,3.1,2.8,41.66666666666667,43.47826086956522,45.45454545454545,44.44444444444444,33.33333333333333,34.48275862068966,33.33333333333333,32.25806451612903,33.33333333333333,31.746031746031743,33.33333333333333,35.714285714285715,H,43.76097935880544,1.6125927405412905,33.35187245087134,0.9084798153967164,33.53174603174603,1.636153026038756
I1,07/01/2006,Palermo,Juventus,1.0,2.0,A,1.0,2.0,A,5.5,3.4,1.66,5.1,3.2,1.7,5.0,3.25,1.62,2005/6,€94.20m,€308.90m,P. Bertini,12.0,13.0,6.0,6.0,20.0,25.0,7.0,6.0,2.0,2.0,0.0,0.0,5.5,3.1,1.65,18.181818181818183,19.607843137254903,20.0,18.181818181818183,29.411764705882355,31.25,30.76923076923077,32.25806451612903,60.24096385542169,58.82352941176471,61.72839506172839,60.60606060606061,A,18.99286987522282,0.9501075202307608,30.922264997810537,1.1827652897387233,60.34973723374385,1.1982683396692102
I1,07/01/2006,Reggina,Fiorentina,1.0,1.0,D,1.0,1.0,D,3.75,3.2,2.0,3.65,3.1,2.0,3.2,3.0,2.1,2005/6,€43.65m,€138.68m,S. Farina,6.0,6.0,3.0,3.0,26.0,28.0,4.0,4.0,2.0,3.0,0.0,0.0,3.5,3.1,2.0,26.666666666666668,27.397260273972602,31.25,28.57142857142857,31.25,32.25806451612903,33.33333333333333,32.25806451612903,50.0,50.0,47.61904761904761,50.0,A,28.47133887801696,2.0117539789640535,32.27486559139785,0.8507385014228585,49.404761904761905,1.1904761904761934
I1,08/01/2006,Cagliari,Udinese,2.0,1.0,H,1.0,1.0,D,2.62,3.0,2.75,2.7,2.85,2.65,2.38,2.88,2.8,2005/6,€35.65m,€89.60m,L. Palanca,5.0,6.0,4.0,2.0,16.0,18.0,3.0,1.0,3.0,3.0,0.0,2.0,2.75,3.0,2.5,38.167938931297705,37.03703703703704,42.016806722689076,36.36363636363637,33.33333333333333,35.08771929824561,34.72222222222222,33.33333333333333,36.36363636363637,37.735849056603776,35.714285714285715,40.0,H,38.396354763665045,2.5258355024174537,34.119152046783626,0.9195720486410187,37.453442783631466,1.8953497745948813
I1,08/01/2006,Chievo,Lecce,3.0,1.0,H,1.0,1.0,D,1.72,3.2,5.5,1.7,3.2,5.0,1.62,3.25,5.0,2005/6,€49.55m,€52.15m,M. Ciampi,16.0,15.0,11.0,7.0,19.0,22.0,4.0,10.0,1.0,4.0,0.0,0.0,1.65,3.1,5.5,58.139534883720934,58.82352941176471,61.72839506172839,60.60606060606061,31.25,31.25,30.76923076923077,32.25806451612903,18.181818181818183,20.0,20.0,18.181818181818183,H,59.82437999081867,1.6408029427692,31.38182382133995,0.6265841370590832,19.090909090909093,1.049727762162955
I1,08/01/2006,Empoli,Messina,1.0,3.0,A,1.0,1.0,D,2.05,3.0,4.0,2.0,3.1,3.65,1.91,3.2,3.5,2005/6,€37.00m,€39.98m,A. Giannoccaro,8.0,9.0,3.0,5.0,17.0,24.0,1.0,2.0,2.0,4.0,1.0,0.0,1.9,3.0,4.0,48.78048780487806,50.0,52.35602094240838,52.63157894736842,33.33333333333333,32.25806451612903,31.25,33.33333333333333,25.0,27.397260273972602,28.57142857142857,25.0,H,50.94202192366371,1.8631184622113486,32.54368279569893,1.000381414042407,26.492172211350294,1.7884487904959627
I1,08/01/2006,Lazio,Ascoli,4.0,1.0,H,2.0,1.0,H,1.57,3.5,6.5,1.5,3.5,6.75,1.62,3.2,5.5,2005/6,€83.05m,€24.55m,N. Stefanini,13.0,11.0,8.0,5.0,17.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,1.5,3.5,6.5,63.69426751592356,66.66666666666666,61.72839506172839,66.66666666666666,28.57142857142857,28.57142857142857,31.25,28.57142857142857,15.384615384615385,14.814814814814813,18.181818181818183,15.384615384615385,H,64.68899897774631,2.4205374888152247,29.241071428571427,1.3392857142857153,15.941465941465943,1.5175293525294238
I1,08/01/2006,Milan,Parma,4.0,3.0,H,3.0,1.0,H,1.18,6.0,15.0,1.21,5.2,13.0,1.14,5.5,15.0,2005/6,€269.75m,€57.05m,P. Mazzoleni,20.0,9.0,9.0,6.0,15.0,21.0,5.0,3.0,1.0,2.0,0.0,0.0,1.15,6.0,12.0,84.74576271186442,82.64462809917356,87.71929824561404,86.95652173913044,16.666666666666664,19.23076923076923,18.181818181818183,16.666666666666664,6.666666666666667,7.6923076923076925,6.666666666666667,8.333333333333332,H,85.51655269894562,2.292572564538136,17.68648018648019,1.253026683983695,7.339743589743589,0.8200786778801484
I1,08/01/2006,Sampdoria,Livorno,0.0,2.0,A,0.0,1.0,A,2.0,3.1,4.0,2.05,2.9,3.75,1.91,3.0,3.75,2005/6,€61.50m,€56.38m,M. De Santis,9.0,6.0,6.0,3.0,19.0,20.0,4.0,7.0,1.0,1.0,1.0,0.0,2.0,2.8,4.0,50.0,48.78048780487806,52.35602094240838,50.0,32.25806451612903,34.48275862068966,33.33333333333333,35.714285714285715,25.0,26.666666666666668,26.666666666666668,25.0,H,50.28412718682161,1.496120721728181,33.947110546109435,1.4876632563785093,25.833333333333336,0.9622504486493768
I1,08/01/2006,Siena,Inter,0.0,0.0,D,0.0,0.0,D,7.0,3.5,1.53,6.3,3.4,1.55,5.5,3.25,1.57,2005/6,€34.98m,€234.93m,M. Saccani,6.0,13.0,0.0,4.0,37.0,15.0,5.0,5.0,2.0,2.0,0.0,0.0,6.0,3.5,1.53,14.285714285714285,15.873015873015872,18.181818181818183,16.666666666666664,28.57142857142857,29.411764705882355,30.76923076923077,28.57142857142857,65.359477124183,64.51612903225806,63.69426751592356,65.359477124183,A,16.25180375180375,1.6233766233766245,29.330963154492565,1.03745332233184,64.7323376991369,0.7981110218936552
I1,08/01/2006,Treviso,Roma,0.0,1.0,A,0.0,1.0,A,4.2,3.2,1.9,3.85,3.2,1.9,3.75,3.2,1.83,2005/6,€23.53m,€193.20m,S. Racalbuto,10.0,12.0,3.0,4.0,20.0,25.0,6.0,5.0,1.0,2.0,0.0,0.0,4.35,2.9,1.9,23.809523809523807,25.97402597402597,26.666666666666668,22.98850574712644,31.25,31.25,31.25,34.48275862068966,52.63157894736842,52.63157894736842,54.64480874316939,52.63157894736842,A,24.85968054933572,1.7427075555344138,32.05818965517241,1.6163793103448292,53.134886396318656,1.0066148979004872
I1,14/01/2006,Lecce,Sampdoria,0.0,3.0,A,0.0,2.0,A,2.6,3.1,2.7,2.5,3.0,2.75,2.4,2.88,2.8,2005/6,€52.15m,€61.50m,E. Morganti,12.0,17.0,5.0,9.0,16.0,19.0,6.0,5.0,2.0,2.0,0.0,0.0,2.6,3.0,2.6,38.46153846153846,40.0,41.66666666666667,38.46153846153846,32.25806451612903,33.33333333333333,34.72222222222222,33.33333333333333,37.03703703703704,36.36363636363637,35.714285714285715,38.46153846153846,H,39.6474358974359,1.5290846720354596,33.411738351254485,1.010053791899238,36.8941243941244,1.176243702521764
I1,14/01/2006,Messina,Palermo,0.0,0.0,D,0.0,0.0,D,2.6,3.0,2.8,2.5,2.95,2.8,2.38,3.0,2.75,2005/6,€39.98m,€94.20m,N. Ayroldi,4.0,6.0,1.0,2.0,15.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,2.5,2.9,2.8,38.46153846153846,40.0,42.016806722689076,40.0,33.33333333333333,33.89830508474576,33.33333333333333,34.48275862068966,35.714285714285715,35.714285714285715,36.36363636363637,35.714285714285715,H,40.11958629605688,1.4579860233887565,33.76193259302552,0.5494185622011196,35.87662337662338,0.3246753246753258
I1,15/01/2006,Ascoli,Empoli,3.0,1.0,H,1.0,1.0,D,2.1,3.0,3.75,2.2,2.85,3.45,2.0,2.8,3.75,2005/6,€24.55m,€37.00m,C. Brighi,12.0,9.0,7.0,4.0,19.0,20.0,7.0,3.0,2.0,5.0,0.0,1.0,2.1,2.9,3.5,47.61904761904761,45.45454545454545,50.0,47.61904761904761,33.33333333333333,35.08771929824561,35.714285714285715,34.48275862068966,26.666666666666668,28.985507246376812,26.666666666666668,28.57142857142857,H,47.67316017316017,1.8567257189693758,34.654524241638576,1.0141993855096436,27.72256728778468,1.2309122716144392
I1,15/01/2006,Fiorentina,Chievo,2.0,1.0,H,1.0,0.0,H,1.8,3.2,4.75,1.75,3.2,4.65,1.67,3.2,5.0,2005/6,€138.68m,€49.55m,M. Trefoloni,12.0,8.0,4.0,3.0,18.0,28.0,6.0,3.0,2.0,3.0,0.0,0.0,1.7,3.2,5.0,55.55555555555556,57.14285714285714,59.88023952095809,58.82352941176471,31.25,31.25,31.25,31.25,21.052631578947366,21.50537634408602,20.0,20.0,H,57.85054540778387,1.900364628801766,31.25,0.0,20.639501980758347,0.7612139525686634
I1,15/01/2006,Inter,Cagliari,3.0,2.0,H,2.0,1.0,H,1.2,5.5,17.0,1.15,6.0,14.9,1.2,5.0,11.0,2005/6,€234.93m,€35.65m,A. Dattilo,11.0,7.0,5.0,4.0,14.0,23.0,5.0,2.0,2.0,4.0,0.0,0.0,1.2,5.5,11.0,83.33333333333334,86.95652173913044,83.33333333333334,83.33333333333334,18.181818181818183,16.666666666666664,20.0,18.181818181818183,5.88235294117647,6.7114093959731544,9.090909090909092,9.090909090909092,H,84.23913043478262,1.811594202898547,18.257575757575758,1.3636363636363646,7.693895129741952,1.6482575985368744
I1,15/01/2006,Juventus,Reggina,1.0,0.0,H,1.0,0.0,H,1.16,6.0,19.0,1.13,6.5,17.0,1.14,5.5,15.0,2005/6,€308.90m,€43.65m,D. Tombolini,22.0,3.0,13.0,0.0,16.0,23.0,7.0,2.0,0.0,2.0,0.0,0.0,1.17,6.0,12.0,86.20689655172414,88.49557522123894,87.71929824561404,85.47008547008548,16.666666666666664,15.384615384615385,18.181818181818183,16.666666666666664,5.263157894736842,5.88235294117647,6.666666666666667,8.333333333333332,H,86.97296387216565,1.3809251667155196,16.724941724941722,1.1439340997929655,6.5363777089783275,1.3285156906201743
I1,15/01/2006,Livorno,Siena,2.0,2.0,D,1.0,1.0,D,1.72,3.3,5.0,1.72,3.15,5.0,1.67,3.2,5.0,2005/6,€56.38m,€34.98m,G. Paparesta,7.0,11.0,4.0,9.0,23.0,20.0,7.0,5.0,2.0,1.0,0.0,0.0,1.6,3.25,5.5,58.139534883720934,58.139534883720934,59.88023952095809,62.5,30.303030303030305,31.746031746031743,31.25,30.76923076923077,20.0,20.0,20.0,18.181818181818183,H,59.66482732209999,2.0605533701799823,31.017073204573204,0.620998815133982,19.545454545454547,0.9090909090909083
I1,15/01/2006,Parma,Lazio,1.0,1.0,D,1.0,1.0,D,2.4,3.0,3.0,2.4,3.0,2.85,2.5,2.8,2.75,2005/6,€57.05m,€83.05m,P. Dondarini,6.0,10.0,3.0,3.0,27.0,17.0,10.0,5.0,2.0,3.0,0.0,0.0,2.35,3.0,2.9,41.66666666666667,41.66666666666667,40.0,42.5531914893617,33.33333333333333,33.33333333333333,35.714285714285715,33.33333333333333,33.33333333333333,35.08771929824561,36.36363636363637,34.48275862068966,H,41.47163120567376,1.0663877835717768,33.92857142857143,1.1904761904761934,34.81686190397624,1.262056124069494
I1,15/01/2006,Roma,Milan,1.0,0.0,H,0.0,0.0,D,4.0,3.0,2.0,4.0,3.1,1.9,3.5,3.0,2.0,2005/6,€193.20m,€269.75m,R. Rosetti,12.0,9.0,6.0,3.0,17.0,14.0,5.0,10.0,1.0,2.0,0.0,0.0,3.6,3.2,1.9,25.0,25.0,28.57142857142857,27.77777777777778,33.33333333333333,32.25806451612903,33.33333333333333,31.25,50.0,52.63157894736842,50.0,52.63157894736842,A,26.58730158730159,1.8612760951680272,32.54368279569893,1.000381414042407,51.315789473684205,1.519342813656908
I1,15/01/2006,Udinese,Treviso,2.0,2.0,D,1.0,1.0,D,1.61,3.4,6.0,1.6,3.45,5.5,1.62,3.1,5.5,2005/6,€89.60m,€23.53m,O. Pantana,6.0,13.0,4.0,7.0,16.0,15.0,2.0,3.0,3.0,2.0,0.0,0.0,1.55,3.2,6.5,62.11180124223602,62.5,61.72839506172839,64.51612903225806,29.411764705882355,28.985507246376812,32.25806451612903,31.25,16.666666666666664,18.181818181818183,18.181818181818183,15.384615384615385,H,62.71408133405562,1.2419776515225402,30.47633411709705,1.5415354794228346,17.103729603729604,1.3504231032932956
I1,18/01/2006,Cagliari,Siena,1.0,0.0,H,0.0,0.0,D,2.1,2.8,3.5,2.05,2.9,3.75,1.91,2.88,4.0,2005/6,€35.65m,€34.98m,A. Romeo,13.0,11.0,5.0,4.0,20.0,22.0,9.0,4.0,1.0,3.0,0.0,0.0,2.0,2.9,3.6,47.61904761904761,48.78048780487806,52.35602094240838,50.0,35.714285714285715,34.48275862068966,34.72222222222222,34.48275862068966,28.57142857142857,26.666666666666668,25.0,27.77777777777778,H,49.68888909158351,2.026476328189559,34.85050629447181,0.5868129720309394,27.003968253968253,1.547619047619047
I1,18/01/2006,Chievo,Juventus,1.0,1.0,D,1.0,1.0,D,5.0,3.2,1.66,5.85,3.3,1.6,6.0,3.4,1.5,2005/6,€49.55m,€308.90m,L. Palanca,3.0,10.0,1.0,4.0,22.0,23.0,2.0,10.0,4.0,2.0,0.0,0.0,5.0,3.25,1.6,20.0,17.094017094017094,16.666666666666664,20.0,31.25,30.303030303030305,29.411764705882355,30.76923076923077,60.24096385542169,62.5,66.66666666666666,62.5,A,18.440170940170937,1.8095654153624052,30.43350644453586,0.783231075378395,62.976907630522085,2.6804596534563188
I1,18/01/2006,Empoli,Udinese,1.0,1.0,D,0.0,0.0,D,2.4,2.9,2.8,2.65,2.85,2.7,2.2,3.0,3.0,2005/6,€37.00m,€89.60m,S. Farina,17.0,6.0,10.0,3.0,23.0,23.0,3.0,5.0,1.0,2.0,0.0,0.0,2.6,2.8,2.6,41.66666666666667,37.735849056603776,45.45454545454545,38.46153846153846,34.48275862068966,35.08771929824561,33.33333333333333,35.714285714285715,35.714285714285715,37.03703703703704,33.33333333333333,38.46153846153846,H,40.829649909838594,3.524666007898573,34.654524241638576,1.0141993855096436,36.13654863654864,2.179661981242266
I1,18/01/2006,Lecce,Livorno,0.0,0.0,D,0.0,0.0,D,2.6,2.87,2.6,2.65,2.95,2.6,2.75,3.0,2.38,2005/6,€52.15m,€56.38m,P. Rodomonti,16.0,5.0,8.0,2.0,18.0,28.0,6.0,3.0,4.0,2.0,1.0,0.0,2.75,2.9,2.4,38.46153846153846,37.735849056603776,36.36363636363637,36.36363636363637,34.843205574912886,33.89830508474576,33.33333333333333,34.48275862068966,38.46153846153846,38.46153846153846,42.016806722689076,41.66666666666667,A,37.23116506135374,1.0446270022788118,34.13940065342041,0.6636032094937517,40.151637578108165,1.9567864067337972
I1,18/01/2006,Messina,Lazio,1.0,1.0,D,1.0,0.0,H,2.5,2.87,2.75,2.5,2.85,2.9,2.38,2.88,2.8,2005/6,€39.98m,€83.05m,T. Pieri,17.0,6.0,9.0,5.0,23.0,23.0,2.0,4.0,2.0,4.0,0.0,0.0,2.5,2.9,2.65,40.0,40.0,42.016806722689076,40.0,34.843205574912886,35.08771929824561,34.72222222222222,34.48275862068966,36.36363636363637,34.48275862068966,35.714285714285715,37.735849056603776,H,40.50420168067227,1.0084033613445378,34.78397642901759,0.2518687306522743,36.07413243880388,1.3548769851283704
I1,18/01/2006,Milan,Ascoli,1.0,0.0,H,1.0,0.0,H,1.16,5.5,13.0,1.18,5.75,13.0,1.14,6.0,12.0,2005/6,€269.75m,€24.55m,G. Rocchi,11.0,5.0,5.0,2.0,17.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0,1.17,5.5,13.0,86.20689655172414,84.74576271186442,87.71929824561404,85.47008547008548,18.181818181818183,17.391304347826086,16.666666666666664,18.181818181818183,7.6923076923076925,7.6923076923076925,8.333333333333332,7.6923076923076925,H,86.035510744822,1.271176511800497,17.605401844532278,0.7283710272561278,7.852564102564102,0.3205128205128198
I1,18/01/2006,Palermo,Parma,4.0,2.0,H,1.0,2.0,A,1.72,3.2,4.5,1.7,3.2,5.1,1.8,3.0,4.33,2005/6,€94.20m,€57.05m,L. Banti,15.0,10.0,9.0,7.0,18.0,19.0,6.0,2.0,4.0,3.0,0.0,0.0,1.8,3.1,4.35,58.139534883720934,58.82352941176471,55.55555555555556,55.55555555555556,31.25,31.25,33.33333333333333,32.25806451612903,22.22222222222222,19.607843137254903,23.094688221709006,22.98850574712644,H,57.018543851649184,1.7122366732069796,32.02284946236559,0.9945328351444025,21.978314832078144,1.627411247026708
I1,18/01/2006,Roma,Reggina,3.0,1.0,H,1.0,0.0,H,1.44,3.6,7.0,1.5,3.5,6.9,1.53,3.25,6.0,2005/6,€193.20m,€43.65m,P. Tagliavento,13.0,10.0,7.0,4.0,29.0,13.0,8.0,4.0,2.0,4.0,0.0,0.0,1.45,3.4,7.0,69.44444444444444,66.66666666666666,65.359477124183,68.96551724137932,27.77777777777778,28.57142857142857,30.76923076923077,29.411764705882355,14.285714285714285,14.492753623188406,16.666666666666664,14.285714285714285,H,67.60902636916835,1.9285003337615387,29.13255045607987,1.2789253071826807,14.93271221532091,1.1600825033826243
I1,18/01/2006,Sampdoria,Fiorentina,3.0,1.0,H,3.0,1.0,H,2.37,2.87,2.87,2.5,2.85,2.9,2.4,2.88,2.8,2005/6,€61.50m,€138.68m,D. Messina,10.0,6.0,8.0,3.0,28.0,24.0,4.0,5.0,2.0,3.0,0.0,0.0,2.4,2.75,2.9,42.19409282700421,40.0,41.66666666666667,41.66666666666667,34.843205574912886,35.08771929824561,34.72222222222222,36.36363636363637,34.843205574912886,34.48275862068966,35.714285714285715,34.48275862068966,H,41.381856540084385,0.9541992977659212,35.25419586475427,0.7550897612092196,34.88075213264448,0.5810868113106175
I1,18/01/2006,Treviso,Inter,0.0,1.0,A,0.0,1.0,A,7.0,3.2,1.4,7.5,3.7,1.44,7.0,3.75,1.4,2005/6,€23.53m,€234.93m,M. Gabriele,11.0,11.0,5.0,6.0,19.0,22.0,2.0,4.0,2.0,3.0,0.0,0.0,7.0,4.0,1.35,14.285714285714285,13.333333333333334,14.285714285714285,14.285714285714285,31.25,27.027027027027025,26.666666666666668,25.0,71.42857142857143,69.44444444444444,71.42857142857143,74.07407407407408,A,14.047619047619047,0.47619047619047533,27.485923423423422,2.6601914265440167,71.59391534391534,1.8996569598340056
I1,21/01/2006,Inter,Palermo,3.0,0.0,H,1.0,0.0,H,1.36,4.33,9.0,1.35,4.25,8.15,1.29,4.33,9.0,2005/6,€234.93m,€94.20m,T. Pieri,13.0,9.0,9.0,5.0,23.0,15.0,8.0,11.0,3.0,2.0,0.0,0.0,1.28,4.5,9.5,73.52941176470587,74.07407407407408,77.51937984496124,78.125,23.094688221709006,23.52941176470588,23.094688221709006,22.22222222222222,11.11111111111111,12.269938650306749,11.11111111111111,10.526315789473683,H,75.81196642093529,2.34490301905916,22.98525260758653,0.5484149476879632,11.254619165500664,0.730864462379663
I1,21/01/2006,Lazio,Cagliari,1.0,1.0,D,1.0,0.0,H,1.61,3.4,6.0,1.63,3.25,5.7,1.62,3.2,5.5,2005/6,€83.05m,€35.65m,M. Mazzoleni,8.0,7.0,4.0,6.0,15.0,28.0,6.0,5.0,3.0,3.0,2.0,0.0,1.55,3.3,6.0,62.11180124223602,61.34969325153374,61.72839506172839,64.51612903225806,29.411764705882355,30.76923076923077,31.25,30.303030303030305,16.666666666666664,17.543859649122805,18.181818181818183,16.666666666666664,H,62.42650464693905,1.427404179958532,30.43350644453586,0.783231075378395,17.26475279106858,0.7380884304579932
I1,22/01/2006,Ascoli,Lecce,2.0,0.0,H,2.0,0.0,H,1.83,3.1,4.75,1.8,3.1,4.6,1.83,3.0,4.0,2005/6,€24.55m,€52.15m,D. Messina,10.0,13.0,5.0,4.0,28.0,21.0,4.0,9.0,3.0,3.0,1.0,0.0,1.8,3.0,4.5,54.64480874316939,55.55555555555556,54.64480874316939,55.55555555555556,32.25806451612903,32.25806451612903,33.33333333333333,33.33333333333333,21.052631578947366,21.73913043478261,25.0,22.22222222222222,H,55.10018214936247,0.5258199172947461,32.795698924731184,0.6208067410641112,22.50349605898805,1.7321383168065096
I1,22/01/2006,Fiorentina,Messina,2.0,0.0,H,1.0,0.0,H,1.44,4.0,7.5,1.47,3.5,7.5,1.36,3.75,8.0,2005/6,€138.68m,€39.98m,G. Paparesta,22.0,5.0,11.0,3.0,24.0,22.0,9.0,2.0,1.0,2.0,0.0,0.0,1.4,3.75,8.0,69.44444444444444,68.02721088435374,73.52941176470587,71.42857142857143,25.0,28.57142857142857,26.666666666666668,26.666666666666668,13.333333333333334,13.333333333333334,12.5,12.5,H,70.60740963051887,2.3959908711920948,26.726190476190478,1.4596487426785325,12.916666666666668,0.4811252243246884
I1,22/01/2006,Juventus,Empoli,2.0,1.0,H,1.0,1.0,D,1.14,6.5,21.0,1.12,6.9,17.0,1.11,6.5,15.0,2005/6,€308.90m,€37.00m,A. De Marco,14.0,0.0,6.0,0.0,24.0,17.0,14.0,0.0,1.0,2.0,0.0,0.0,1.14,6.5,13.0,87.71929824561404,89.28571428571428,90.09009009009009,87.71929824561404,15.384615384615385,14.492753623188406,15.384615384615385,15.384615384615385,4.761904761904762,5.88235294117647,6.666666666666667,7.6923076923076925,H,88.7036002167581,1.1830626496407566,15.161649944258642,0.4459308807134894,6.250808015513898,1.2387428810892767
I1,22/01/2006,Livorno,Treviso,1.0,1.0,D,0.0,1.0,A,1.57,3.4,7.0,1.57,3.25,6.5,1.5,3.25,6.5,2005/6,€56.38m,€23.53m,N. Rizzoli,10.0,5.0,3.0,1.0,23.0,28.0,5.0,5.0,2.0,0.0,0.0,2.0,1.45,3.6,7.5,63.69426751592356,63.69426751592356,66.66666666666666,68.96551724137932,29.411764705882355,30.76923076923077,30.76923076923077,27.77777777777778,14.285714285714285,15.384615384615385,15.384615384615385,13.333333333333334,H,65.75517973497327,2.55811087073658,29.682001005530417,1.4216458627135904,14.597069597069599,0.989010989010989
I1,22/01/2006,Parma,Chievo,2.0,1.0,H,1.0,1.0,D,2.5,2.87,3.0,2.5,2.8,2.9,2.38,3.0,2.75,2005/6,€57.05m,€49.55m,M. De Santis,10.0,10.0,6.0,5.0,21.0,25.0,1.0,11.0,4.0,3.0,1.0,1.0,2.4,3.0,2.8,40.0,40.0,42.016806722689076,41.66666666666667,34.843205574912886,35.714285714285715,33.33333333333333,33.33333333333333,33.33333333333333,34.48275862068966,36.36363636363637,35.714285714285715,H,40.92086834733894,1.0728922098605969,34.30603948896631,1.178136857560856,34.97350350798627,1.3431575211364937
I1,22/01/2006,Reggina,Sampdoria,2.0,1.0,H,2.0,1.0,H,2.75,2.87,2.75,2.75,2.85,2.6,2.62,2.88,2.5,2005/6,€43.65m,€61.50m,R. Rosetti,8.0,7.0,5.0,2.0,21.0,20.0,8.0,5.0,1.0,2.0,0.0,0.0,2.5,2.9,2.8,36.36363636363637,36.36363636363637,38.167938931297705,40.0,34.843205574912886,35.08771929824561,34.72222222222222,34.48275862068966,36.36363636363637,38.46153846153846,40.0,35.714285714285715,No Consensus,37.72380291464261,1.7395819484033292,34.78397642901759,0.2518687306522743,37.63486513486514,1.964849410587882
I1,22/01/2006,Siena,Milan,0.0,3.0,A,0.0,1.0,A,7.0,3.4,1.57,6.05,3.25,1.6,5.5,3.25,1.57,2005/6,€34.98m,€269.75m,E. Morganti,8.0,17.0,3.0,10.0,21.0,22.0,2.0,10.0,3.0,1.0,0.0,0.0,6.0,3.3,1.55,14.285714285714285,16.528925619834713,18.181818181818183,16.666666666666664,29.411764705882355,30.76923076923077,30.76923076923077,30.303030303030305,63.69426751592356,62.5,63.69426751592356,64.51612903225806,A,16.41578118850846,1.6053885155530037,30.31331413684355,0.6399523641331856,63.6011660160263,0.8300722246667056
I1,22/01/2006,Udinese,Roma,1.0,4.0,A,0.0,1.0,A,2.75,2.87,2.75,2.75,2.9,2.55,2.6,3.1,2.4,2005/6,€89.60m,€193.20m,N. Ayroldi,8.0,10.0,3.0,7.0,16.0,21.0,4.0,4.0,2.0,1.0,1.0,0.0,2.7,3.0,2.5,36.36363636363637,36.36363636363637,38.46153846153846,37.03703703703704,34.843205574912886,34.48275862068966,32.25806451612903,33.33333333333333,36.36363636363637,39.21568627450981,41.66666666666667,40.0,A,37.05646205646206,0.98904531691945,33.72934051126623,1.1732872575888473,39.31149732620321,2.21509387057197
I1,28/01/2006,Milan,Sampdoria,1.0,1.0,D,1.0,1.0,D,1.36,3.75,9.0,1.35,4.05,8.95,1.33,3.75,9.0,2005/6,€269.75m,€61.50m,M. De Santis,20.0,14.0,8.0,8.0,27.0,14.0,5.0,4.0,3.0,3.0,0.0,0.0,1.33,4.35,8.0,73.52941176470587,74.07407407407408,75.18796992481202,75.18796992481202,26.666666666666668,24.69135802469136,26.666666666666668,22.98850574712644,11.11111111111111,11.173184357541901,11.11111111111111,12.5,H,74.494856422101,0.8306531217832023,25.253299276287784,1.773911164663147,11.473851644941032,0.684724434613081
I1,28/01/2006,Palermo,Siena,1.0,3.0,A,0.0,1.0,A,1.66,3.2,5.0,1.65,3.25,5.5,1.67,2.88,5.5,2005/6,€94.20m,€34.98m,P. Dondarini,12.0,7.0,5.0,4.0,14.0,21.0,11.0,1.0,1.0,4.0,0.0,0.0,1.6,3.25,5.5,60.24096385542169,60.60606060606061,59.88023952095809,62.5,31.25,30.76923076923077,34.72222222222222,30.76923076923077,20.0,18.181818181818183,18.181818181818183,18.181818181818183,H,60.8068159956101,1.1670343335551203,31.877670940170944,1.9098623013594818,18.63636363636364,0.9090909090909083
