Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
N1,24/11/2019,VVV Venlo,Twente,H,2.8,3.6,2.3,2.7,3.7,2.45,2019/20,€12.03m,€21.28m,2.73,3.71,2.51,2.5,3.75,2.72,2.45,3.6,2.6
N1,29/11/2019,Heerenveen,Vitesse,H,2.15,3.5,3.2,2.25,3.5,3.1,2019/20,€26.75m,€30.53m,2.26,3.51,3.24,2.28,3.58,3.16,2.2,3.5,3.2
N1,30/11/2019,Willem II,Sparta Rotterdam,H,2.05,3.75,3.25,2.05,3.7,3.4,2019/20,€21.80m,€15.50m,2.06,3.81,3.5,2.17,3.77,3.24,2.1,3.75,3.3
N1,30/11/2019,For Sittard,Groningen,H,3.9,3.75,1.85,3.9,3.8,1.87,2019/20,€13.08m,€30.40m,3.84,4.04,1.9,3.37,3.65,2.15,3.3,3.6,2.1
N1,30/11/2019,Heracles,Den Haag,H,1.55,4.0,5.5,1.55,4.5,5.5,2019/20,€22.48m,€19.40m,1.6,4.38,5.42,1.5,4.94,5.93,1.44,4.75,6.0
N1,01/12/2019,Twente,Ajax,A,13.0,7.5,1.16,14.5,7.5,1.18,2019/20,€21.28m,€400.40m,13.5,7.81,1.18,12.18,7.15,1.21,13.0,7.5,1.16
N1,01/12/2019,Utrecht,Waalwijk,A,1.25,6.5,9.0,1.28,6.25,9.25,2019/20,€48.58m,€10.78m,1.29,6.48,8.34,1.27,6.83,8.65,1.22,5.75,8.5
N1,01/12/2019,AZ Alkmaar,VVV Venlo,H,1.14,8.0,15.0,1.15,8.5,17.0,2019/20,€130.05m,€12.03m,1.15,8.17,16.75,1.16,7.9,16.02,1.14,8.0,15.0
N1,01/12/2019,Feyenoord,Zwolle,H,1.28,6.0,9.0,1.33,5.5,8.5,2019/20,€102.73m,€16.50m,1.32,5.82,9.04,1.31,5.93,9.12,1.28,6.0,8.5
N1,01/12/2019,FC Emmen,PSV Eindhoven,D,7.5,5.0,1.36,7.75,5.25,1.36,2019/20,€13.23m,€219.58m,7.04,5.16,1.42,5.68,4.85,1.52,6.0,4.5,1.5
N1,06/12/2019,Ajax,Willem II,A,1.08,10.0,23.0,1.1,10.0,23.0,2019/20,€400.40m,€21.80m,1.13,9.0,18.07,1.13,9.18,18.15,1.1,10.0,17.0
N1,07/12/2019,Den Haag,Twente,D,2.3,3.5,2.9,2.35,3.5,2.95,2019/20,€19.40m,€21.28m,2.41,3.71,2.85,2.38,3.53,3.03,2.3,3.5,2.9
N1,07/12/2019,PSV Eindhoven,For Sittard,H,1.11,9.0,17.0,1.11,9.5,23.0,2019/20,€219.58m,€13.08m,1.13,9.06,20.05,1.16,8.13,16.48,1.11,9.0,17.0
N1,07/12/2019,VVV Venlo,FC Emmen,H,2.05,3.8,3.2,2.15,3.8,3.1,2019/20,€12.03m,€13.23m,2.17,3.71,3.29,2.2,3.76,3.19,2.1,3.8,3.0
N1,07/12/2019,Zwolle,AZ Alkmaar,A,7.0,4.5,1.4,6.75,4.75,1.45,2019/20,€16.50m,€130.05m,6.49,4.93,1.46,7.09,5.31,1.4,7.0,5.25,1.36
N1,08/12/2019,Vitesse,Feyenoord,D,2.9,3.75,2.2,2.95,3.8,2.25,2019/20,€30.53m,€102.73m,2.89,3.88,2.32,2.7,3.98,2.41,2.75,3.75,2.3
N1,08/12/2019,Groningen,Utrecht,A,2.75,3.6,2.37,2.85,3.4,2.45,2019/20,€30.40m,€48.58m,2.81,3.42,2.58,2.62,3.53,2.7,2.55,3.6,2.55
N1,08/12/2019,Waalwijk,Heerenveen,A,3.1,3.8,2.1,3.2,3.8,2.1,2019/20,€10.78m,€26.75m,3.03,4.03,2.19,3.43,4.31,1.96,3.5,3.8,1.9
N1,08/12/2019,Sparta Rotterdam,Heracles,D,2.1,3.75,3.1,2.15,3.6,3.25,2019/20,€15.50m,€22.48m,2.18,3.81,3.18,1.95,4.13,3.59,1.9,4.0,3.5
N1,13/12/2019,Heerenveen,Willem II,A,1.7,4.0,4.5,1.78,4.1,4.1,2019/20,€26.75m,€21.80m,1.74,4.2,4.42,1.74,4.25,4.36,1.7,4.0,4.5
N1,14/12/2019,Den Haag,Groningen,D,3.0,3.5,2.25,3.0,3.4,2.25,2019/20,€19.40m,€30.40m,3.14,3.41,2.33,3.03,3.49,2.37,3.0,3.5,2.25
N1,14/12/2019,For Sittard,Waalwijk,H,2.15,3.75,3.0,2.15,3.9,3.0,2019/20,€13.08m,€10.78m,2.18,4.05,2.99,2.11,4.02,3.16,2.0,3.8,3.3
N1,14/12/2019,VVV Venlo,Zwolle,A,2.25,3.5,3.0,2.2,3.8,3.0,2019/20,€12.03m,€16.50m,2.38,3.67,2.89,2.62,3.67,2.6,2.7,3.5,2.5
N1,14/12/2019,Twente,Vitesse,A,2.8,3.8,2.25,2.85,3.8,2.3,2019/20,€21.28m,€30.53m,2.82,3.83,2.36,2.46,3.83,2.69,2.4,3.8,2.6
N1,15/12/2019,FC Emmen,Sparta Rotterdam,H,2.8,3.75,2.25,2.8,3.8,2.35,2019/20,€13.23m,€15.50m,2.84,3.84,2.34,2.68,3.74,2.5,2.62,3.75,2.37
N1,15/12/2019,Feyenoord,PSV Eindhoven,H,2.6,3.75,2.45,2.45,3.9,2.6,2019/20,€102.73m,€219.58m,2.59,3.95,2.5,2.35,3.96,2.76,2.37,3.75,2.7
N1,15/12/2019,AZ Alkmaar,Ajax,H,3.3,3.8,2.0,3.4,3.8,2.05,2019/20,€130.05m,€400.40m,3.33,3.87,2.08,2.63,3.91,2.48,2.6,3.8,2.37
N1,15/12/2019,Heracles,Utrecht,A,2.7,3.8,2.3,2.7,3.8,2.4,2019/20,€22.48m,€48.58m,2.7,3.72,2.5,2.8,3.76,2.4,2.62,3.8,2.37
N1,20/12/2019,Waalwijk,Twente,H,2.55,3.5,2.6,2.55,3.7,2.6,2019/20,€10.78m,€21.28m,2.56,3.76,2.61,2.28,3.82,2.96,2.2,3.5,3.1
N1,21/12/2019,Heerenveen,Heracles,D,1.83,4.0,3.75,1.8,4.2,3.9,2019/20,€26.75m,€22.48m,1.88,4.02,3.87,2.03,3.75,3.59,1.95,3.8,3.5
N1,21/12/2019,PSV Eindhoven,Zwolle,H,1.22,6.5,11.0,1.25,6.0,12.0,2019/20,€219.58m,€16.50m,1.25,6.14,11.81,1.28,6.11,9.62,1.25,6.0,9.5
N1,21/12/2019,Sparta Rotterdam,AZ Alkmaar,H,6.5,4.5,1.44,5.5,5.0,1.5,2019/20,€15.50m,€130.05m,5.69,5.16,1.49,5.37,4.52,1.57,5.75,4.2,1.53
N1,21/12/2019,Willem II,For Sittard,D,1.44,4.75,6.0,1.48,4.75,6.25,2019/20,€21.80m,€13.08m,1.46,4.87,6.56,1.48,4.77,6.3,1.45,4.75,6.0
N1,22/12/2019,Ajax,Den Haag,H,1.05,13.0,26.0,1.07,13.0,26.0,2019/20,€400.40m,€19.40m,1.07,12.12,29.38,1.05,13.91,33.45,1.06,11.0,29.0
N1,22/12/2019,Groningen,FC Emmen,H,1.61,4.0,5.0,1.6,4.1,5.5,2019/20,€30.40m,€13.23m,1.61,4.16,5.57,1.6,4.19,5.62,1.57,4.0,5.5
N1,22/12/2019,Utrecht,Feyenoord,A,2.3,3.5,2.9,2.35,3.8,2.75,2019/20,€48.58m,€102.73m,2.38,3.83,2.79,2.35,3.72,2.9,2.25,3.75,2.9
N1,22/12/2019,Vitesse,VVV Venlo,H,1.4,4.75,7.0,1.45,4.75,6.75,2019/20,€30.53m,€12.03m,1.44,4.71,7.29,1.41,4.96,7.67,1.36,4.75,8.0
N1,17/01/2020,Zwolle,Utrecht,D,3.8,3.6,1.9,3.5,3.8,2.0,2019/20,€16.50m,€48.58m,3.48,3.94,2.01,3.03,3.71,2.27,3.1,3.6,2.15
N1,18/01/2020,For Sittard,Vitesse,A,3.4,3.6,2.05,3.4,3.75,2.05,2019/20,€13.08m,€30.53m,3.49,3.82,2.04,3.48,3.81,2.05,3.4,4.2,1.9
N1,18/01/2020,Feyenoord,Heerenveen,H,1.5,4.5,6.0,1.53,4.4,6.0,2019/20,€102.73m,€26.75m,1.54,4.45,5.97,1.53,4.48,6.11,1.5,4.5,5.75
N1,18/01/2020,Twente,Groningen,D,2.5,3.4,2.7,2.7,3.3,2.65,2019/20,€21.28m,€30.40m,2.72,3.34,2.68,2.93,3.3,2.52,2.87,3.4,2.4
N1,18/01/2020,AZ Alkmaar,Willem II,A,1.33,5.0,9.5,1.34,5.25,9.0,2019/20,€130.05m,€21.80m,1.34,5.48,8.93,1.35,5.48,8.44,1.33,5.25,8.5
N1,19/01/2020,VVV Venlo,PSV Eindhoven,D,8.0,4.75,1.36,7.5,4.75,1.42,2019/20,€12.03m,€219.58m,7.25,4.64,1.45,6.97,4.59,1.47,7.0,4.33,1.44
N1,19/01/2020,Ajax,Sparta Rotterdam,H,1.06,13.0,21.0,1.11,10.0,21.0,2019/20,€400.40m,€15.50m,1.09,10.61,22.51,1.07,11.81,24.98,1.08,11.0,17.0
N1,19/01/2020,FC Emmen,Heracles,H,2.9,3.4,2.37,2.7,3.6,2.4,2019/20,€13.23m,€22.48m,2.76,3.93,2.37,2.67,3.91,2.45,2.75,3.6,2.37
N1,19/01/2020,Den Haag,Waalwijk,H,2.0,3.6,3.5,2.0,3.75,3.5,2019/20,€19.40m,€10.78m,2.04,3.79,3.5,1.93,4.02,3.7,1.9,3.6,3.75
N1,24/01/2020,Utrecht,Den Haag,H,1.4,4.5,7.5,1.42,4.75,7.25,2019/20,€48.58m,€19.40m,1.43,4.96,7.04,1.44,4.88,6.99,1.4,4.5,7.5
N1,25/01/2020,Heerenveen,AZ Alkmaar,A,4.75,3.8,1.72,4.6,4.0,1.72,2019/20,€26.75m,€130.05m,4.38,4.2,1.74,3.81,3.85,1.94,3.8,3.8,1.83
N1,25/01/2020,Heracles,Feyenoord,A,3.5,3.75,2.0,3.6,3.7,2.0,2019/20,€22.48m,€102.73m,3.44,3.82,2.06,4.14,4.61,1.71,4.75,4.0,1.65
N1,25/01/2020,Waalwijk,VVV Venlo,A,1.95,3.5,3.75,2.0,3.7,3.6,2019/20,€10.78m,€12.03m,2.06,3.58,3.64,2.02,3.8,3.56,1.95,3.5,4.0
N1,25/01/2020,Sparta Rotterdam,For Sittard,D,1.5,4.33,6.0,1.57,4.33,5.5,2019/20,€15.50m,€13.08m,1.59,4.31,5.52,1.65,4.21,5.11,1.6,4.0,5.25
N1,26/01/2020,Vitesse,FC Emmen,D,1.4,4.75,8.0,1.4,4.75,7.75,2019/20,€30.53m,€13.23m,1.43,4.72,7.73,1.47,4.7,6.64,1.44,4.5,6.5
N1,26/01/2020,Groningen,Ajax,H,7.5,5.25,1.36,7.25,5.0,1.4,2019/20,€30.40m,€400.40m,8.16,4.85,1.4,5.76,4.23,1.58,5.75,4.5,1.5
N1,26/01/2020,Willem II,Zwolle,D,1.61,4.2,4.75,1.62,4.5,4.75,2019/20,€21.80m,€16.50m,1.64,4.44,4.88,1.71,4.1,4.72,1.65,4.2,4.5
N1,26/01/2020,PSV Eindhoven,Twente,D,1.28,5.75,8.5,1.26,6.25,10.0,2019/20,€219.58m,€21.28m,1.28,5.86,10.04,1.31,5.49,9.69,1.28,5.75,9.0
N1,31/01/2020,AZ Alkmaar,Waalwijk,H,1.12,9.0,17.0,1.14,8.5,18.5,2019/20,€130.05m,€10.78m,1.1,9.51,23.92,1.08,10.44,26.7,1.11,10.0,19.0
N1,01/02/2020,Den Haag,Vitesse,D,3.8,3.8,1.83,3.7,3.8,1.95,2019/20,€19.40m,€30.53m,3.71,4.04,1.92,3.69,3.82,1.98,3.8,3.75,1.9
N1,01/02/2020,Feyenoord,FC Emmen,H,1.25,6.0,10.0,1.25,6.25,11.0,2019/20,€102.73m,€13.23m,1.26,6.19,11.16,1.28,5.98,10.54,1.3,5.5,9.0
N1,01/02/2020,Twente,Sparta Rotterdam,H,2.25,3.75,2.87,2.25,3.7,3.0,2019/20,€21.28m,€15.50m,2.35,3.66,2.93,2.32,3.5,3.1,2.25,3.75,3.0
N1,01/02/2020,Zwolle,Groningen,H,2.6,3.25,2.7,2.55,3.5,2.7,2019/20,€16.50m,€30.40m,2.6,3.42,2.76,2.51,3.44,2.86,2.45,3.25,2.8
N1,02/02/2020,Willem II,Heracles,H,1.9,3.6,3.8,1.95,3.8,3.6,2019/20,€21.80m,€22.48m,1.95,3.9,3.72,1.79,3.89,4.46,1.72,3.75,4.5
N1,02/02/2020,For Sittard,Heerenveen,H,3.5,3.8,1.95,3.5,3.8,2.0,2019/20,€13.08m,€26.75m,3.47,3.64,2.1,3.51,3.8,2.04,3.5,3.8,1.95
N1,02/02/2020,VVV Venlo,Utrecht,D,4.2,4.0,1.75,4.33,3.9,1.78,2019/20,€12.03m,€48.58m,4.29,3.9,1.82,3.81,3.68,1.99,3.8,3.75,1.9
N1,02/02/2020,Ajax,PSV Eindhoven,H,1.36,5.25,7.5,1.4,5.25,7.0,2019/20,€400.40m,€219.58m,1.38,5.48,7.24,1.4,5.52,6.77,1.36,4.75,8.0
N1,07/02/2020,Heracles,For Sittard,H,1.61,4.33,4.75,1.65,4.33,4.75,2019/20,€22.48m,€13.08m,1.66,4.28,4.87,1.6,4.44,5.2,1.57,4.5,4.75
N1,08/02/2020,Groningen,Vitesse,H,2.25,3.3,3.1,2.35,3.3,3.1,2019/20,€30.40m,€30.53m,2.4,3.29,3.14,2.06,3.36,3.9,2.0,3.4,3.75
N1,08/02/2020,Heerenveen,VVV Venlo,D,1.45,4.33,7.0,1.5,4.5,6.25,2019/20,€26.75m,€12.03m,1.49,4.57,6.59,1.66,3.9,5.47,1.61,4.2,5.0
N1,08/02/2020,PSV Eindhoven,Willem II,H,1.55,4.33,5.25,1.6,4.4,5.0,2019/20,€219.58m,€21.80m,1.62,4.36,5.13,1.68,4.1,4.91,1.6,4.0,5.5
N1,08/02/2020,Waalwijk,Zwolle,D,2.75,3.5,2.4,2.65,3.6,2.55,2019/20,€10.78m,€16.50m,2.64,3.71,2.56,2.81,3.76,2.39,2.8,3.5,2.37
N1,11/02/2020,FC Emmen,Twente,H,2.1,3.5,3.25,2.1,3.6,3.4,2019/20,€13.23m,€21.28m,2.1,3.65,3.45,2.11,3.63,3.44,2.0,3.6,3.4
N1,11/02/2020,Sparta Rotterdam,Den Haag,H,1.85,3.8,3.8,1.9,3.5,4.2,2019/20,€15.50m,€19.40m,1.91,3.45,4.45,1.93,3.62,4.13,1.8,3.8,4.0
N1,14/02/2020,VVV Venlo,Heracles,H,2.4,3.5,2.75,2.55,3.6,2.6,2019/20,€12.03m,€22.48m,2.51,3.67,2.72,2.37,3.71,2.87,2.3,3.5,2.87
N1,15/02/2020,Twente,AZ Alkmaar,H,6.5,4.75,1.45,6.25,4.4,1.5,2019/20,€21.28m,€130.05m,5.91,4.75,1.51,5.52,4.25,1.6,5.25,4.33,1.55
N1,15/02/2020,Den Haag,PSV Eindhoven,A,5.25,4.2,1.57,5.0,4.25,1.62,2019/20,€19.40m,€219.58m,5.23,4.29,1.62,5.31,4.15,1.63,5.5,4.0,1.6
N1,15/02/2020,For Sittard,FC Emmen,D,2.15,3.75,3.0,2.15,3.8,3.1,2019/20,€13.08m,€13.23m,2.28,3.88,2.92,2.34,3.76,2.88,2.3,3.6,2.87
N1,16/02/2020,Vitesse,Heerenveen,H,2.0,3.75,3.4,1.95,3.6,3.8,2019/20,€30.53m,€26.75m,2.08,3.47,3.69,1.99,3.72,3.74,1.9,3.8,3.6
N1,16/02/2020,Ajax,Waalwijk,H,1.04,13.0,34.0,1.04,15.5,41.0,2019/20,€400.40m,€10.78m,1.04,16.43,45.62,1.04,17.22,44.57,1.04,13.0,34.0
N1,16/02/2020,Sparta Rotterdam,Groningen,A,2.45,3.25,2.87,2.45,3.3,2.95,2019/20,€15.50m,€30.40m,2.64,3.28,2.81,2.68,3.02,2.99,2.45,3.25,2.87
N1,16/02/2020,Willem II,Utrecht,D,2.45,3.6,2.62,2.5,3.6,2.7,2019/20,€21.80m,€48.58m,2.66,3.54,2.63,3.29,3.65,2.22,3.2,3.6,2.15
N1,16/02/2020,Zwolle,Feyenoord,A,4.2,4.0,1.72,4.1,4.25,1.75,2019/20,€16.50m,€102.73m,4.51,4.18,1.72,3.57,3.74,2.04,3.3,4.0,1.95
N1,21/02/2020,Waalwijk,Sparta Rotterdam,A,2.6,3.5,2.55,2.75,3.4,2.55,2019/20,€10.78m,€15.50m,2.71,3.51,2.6,2.76,3.35,2.64,2.6,3.5,2.55
N1,22/02/2020,FC Emmen,Willem II,H,2.55,3.5,2.55,2.75,3.5,2.5,2019/20,€13.23m,€21.80m,2.67,3.53,2.62,2.29,3.58,3.1,2.2,3.5,2.9
N1,22/02/2020,Feyenoord,For Sittard,H,1.22,6.0,12.0,1.25,6.0,12.5,2019/20,€102.73m,€13.08m,1.25,6.44,11.47,1.23,6.88,12.34,1.22,6.0,11.0
N1,22/02/2020,Heerenveen,Den Haag,D,1.5,4.2,6.0,1.53,4.33,6.0,2019/20,€26.75m,€19.40m,1.5,4.69,6.17,1.46,4.88,6.51,1.4,4.5,7.5
N1,22/02/2020,Groningen,VVV Venlo,A,1.57,3.8,6.0,1.57,3.9,6.25,2019/20,€30.40m,€12.03m,1.59,3.92,6.32,1.69,3.69,5.63,1.61,3.8,5.5
N1,23/02/2020,Utrecht,Twente,H,1.4,4.33,7.5,1.45,4.4,7.25,2019/20,€48.58m,€21.28m,1.43,4.86,7.34,1.46,4.71,6.98,1.44,4.0,6.5
N1,23/02/2020,AZ Alkmaar,Zwolle,H,1.3,6.0,9.0,1.28,5.75,10.5,2019/20,€130.05m,€16.50m,1.28,5.66,11.87,1.35,5.52,8.29,1.4,5.5,7.0
N1,23/02/2020,Vitesse,PSV Eindhoven,A,3.6,3.4,2.0,3.5,3.5,2.1,2019/20,€30.53m,€219.58m,3.39,3.66,2.12,3.07,3.61,2.29,3.2,3.6,2.15
N1,23/02/2020,Heracles,Ajax,H,9.5,5.25,1.3,8.5,5.5,1.33,2019/20,€22.48m,€400.40m,7.55,5.51,1.37,7.12,5.37,1.4,7.5,4.75,1.36
N1,28/02/2020,Willem II,Groningen,H,2.3,3.2,3.25,2.4,3.1,3.2,2019/20,€21.80m,€30.40m,2.4,3.1,3.33,2.43,3.02,3.35,2.3,3.2,3.2
N1,29/02/2020,Den Haag,Heracles,D,3.0,3.5,2.25,2.85,3.6,2.35,2019/20,€19.40m,€22.48m,3.01,3.67,2.3,3.32,3.52,2.2,3.3,3.5,2.1
N1,29/02/2020,VVV Venlo,For Sittard,D,1.85,3.75,4.0,1.91,3.75,3.8,2019/20,€12.03m,€13.08m,1.95,3.78,3.83,2.22,3.47,3.33,2.1,3.6,3.3
N1,29/02/2020,Zwolle,Vitesse,H,2.75,3.4,2.5,2.7,3.7,2.45,2019/20,€16.50m,€30.53m,2.63,3.83,2.51,3.14,3.75,2.2,3.0,3.75,2.15
N1,29/02/2020,Twente,Heerenveen,A,2.55,3.5,2.6,2.6,3.5,2.6,2019/20,€21.28m,€26.75m,2.54,3.77,2.62,2.48,3.61,2.78,2.55,3.5,2.6
N1,01/03/2020,Waalwijk,Utrecht,H,5.0,4.0,1.61,4.5,4.5,1.65,2019/20,€10.78m,€48.58m,4.85,4.35,1.65,5.07,4.53,1.6,5.5,4.0,1.6
N1,01/03/2020,PSV Eindhoven,Feyenoord,D,1.85,3.8,3.8,1.9,3.9,3.75,2019/20,€219.58m,€102.73m,1.88,3.96,3.93,1.95,3.89,3.73,1.9,3.8,3.6
N1,01/03/2020,Sparta Rotterdam,FC Emmen,H,1.9,3.8,3.5,1.95,3.7,3.7,2019/20,€15.50m,€13.23m,1.99,3.65,3.82,2.05,3.64,3.64,1.95,3.6,3.5
N1,01/03/2020,Ajax,AZ Alkmaar,A,1.45,4.5,6.5,1.53,4.5,5.75,2019/20,€400.40m,€130.05m,1.52,4.68,5.85,1.42,5.11,7.01,1.4,4.75,7.5
N1,06/03/2020,For Sittard,Zwolle,D,2.3,3.5,2.87,2.35,3.6,2.85,2019/20,€13.08m,€16.50m,2.32,3.53,3.08,2.17,3.63,3.3,2.1,3.5,3.4
N1,07/03/2020,AZ Alkmaar,Den Haag,H,1.12,7.5,21.0,1.16,8.25,15.5,2019/20,€130.05m,€19.40m,1.16,7.92,16.21,1.13,8.61,20.61,1.12,7.5,21.0
N1,07/03/2020,FC Emmen,VVV Venlo,H,1.85,3.6,3.8,1.95,3.6,3.9,2019/20,€13.23m,€12.03m,1.92,3.6,4.19,2.01,3.44,4.0,1.9,3.6,3.6
N1,07/03/2020,Vitesse,Twente,H,1.57,4.33,5.0,1.6,4.25,5.25,2019/20,€30.53m,€21.28m,1.67,4.11,5.06,1.91,3.89,3.9,1.83,4.0,3.75
N1,07/03/2020,Heerenveen,Ajax,A,5.25,4.75,1.5,5.25,4.75,1.55,2019/20,€26.75m,€400.40m,5.38,4.79,1.54,5.7,5.48,1.46,6.0,5.0,1.45
N1,08/03/2020,Utrecht,Sparta Rotterdam,H,1.57,4.2,5.25,1.57,4.2,5.75,2019/20,€48.58m,€15.50m,1.61,4.12,5.58,1.66,4.02,5.29,1.65,4.2,5.25
N1,08/03/2020,Feyenoord,Willem II,H,1.44,4.5,6.5,1.5,4.6,6.0,2019/20,€102.73m,€21.80m,1.51,4.5,6.35,1.45,4.8,7.0,1.4,4.5,7.5
N1,08/03/2020,Heracles,Waalwijk,H,1.45,4.5,5.5,1.48,4.5,6.75,2019/20,€22.48m,€10.78m,1.5,4.64,6.35,1.47,4.73,6.63,1.44,4.75,6.0
N1,08/03/2020,Groningen,PSV Eindhoven,A,3.2,3.3,2.25,3.25,3.4,2.25,2019/20,€30.40m,€219.58m,3.41,3.4,2.21,3.16,3.25,2.41,3.1,3.25,2.25
N1,12/09/2020,Heerenveen,Willem II,H,2.45,3.5,2.7,2.45,3.6,2.75,2020/21,€30.95m,€21.35m,2.64,3.57,2.68,2.1,3.7,3.53,2.0,3.6,3.6
N1,12/09/2020,Zwolle,Feyenoord,A,4.5,4.0,1.7,4.4,4.1,1.72,2020/21,€17.65m,€108.38m,4.29,4.23,1.76,5.29,4.62,1.6,5.75,4.0,1.55
N1,12/09/2020,Twente,For Sittard,H,1.85,3.8,3.8,1.83,3.75,4.25,2020/21,€28.35m,€18.55m,1.91,3.74,4.1,1.89,3.97,4.01,1.8,4.0,4.0
N1,13/09/2020,FC Emmen,VVV Venlo,A,1.9,3.5,4.0,1.87,3.6,4.2,2020/21,€14.63m,€13.73m,1.91,3.7,4.14,1.96,3.74,3.96,1.9,3.5,4.0
N1,13/09/2020,Heracles,Den Haag,H,1.72,3.75,4.5,1.75,3.9,4.5,2020/21,€17.58m,€15.98m,1.73,4.01,4.77,1.65,4.1,5.56,1.61,4.0,5.25
N1,13/09/2020,Sparta Rotterdam,Ajax,A,10.0,7.0,1.22,9.75,6.5,1.26,2020/21,€16.43m,€428.10m,9.63,6.61,1.28,8.24,5.57,1.37,7.0,5.25,1.36
N1,13/09/2020,Groningen,PSV Eindhoven,A,3.6,3.4,2.05,3.7,3.4,2.05,2020/21,€34.05m,€204.58m,3.57,3.39,2.18,3.35,3.47,2.27,3.3,3.4,2.15
N1,13/09/2020,Waalwijk,Vitesse,A,4.75,4.2,1.61,4.75,4.2,1.67,2020/21,€11.63m,€31.50m,4.78,4.19,1.68,4.23,4.2,1.8,4.5,4.0,1.72
N1,18/09/2020,VVV Venlo,Utrecht,D,4.5,3.75,1.75,4.2,3.8,1.83,2020/21,€13.73m,€46.63m,4.39,3.92,1.83,4.3,3.94,1.84,4.33,3.75,1.75
N1,19/09/2020,AZ Alkmaar,Zwolle,D,1.36,4.75,8.0,1.36,5.25,7.75,2020/21,€135.53m,€17.65m,1.36,5.3,8.56,1.29,6.15,10.33,1.25,5.75,9.0
N1,19/09/2020,Vitesse,Sparta Rotterdam,H,1.61,4.0,5.0,1.7,4.1,4.6,2020/21,€31.50m,€16.43m,1.71,4.11,4.67,1.79,3.98,4.54,1.7,4.0,4.5
N1,19/09/2020,PSV Eindhoven,FC Emmen,H,1.16,7.5,13.0,1.18,7.5,14.5,2020/21,€204.58m,€14.63m,1.17,7.67,16.83,1.23,7.27,12.05,1.16,7.5,13.0
N1,19/09/2020,For Sittard,Heerenveen,A,3.4,3.5,2.05,3.25,3.75,2.1,2020/21,€18.55m,€30.95m,3.37,3.78,2.09,3.32,3.74,2.17,3.25,3.75,2.05
N1,20/09/2020,Den Haag,Groningen,A,3.6,3.3,2.05,3.5,3.3,2.15,2020/21,€15.98m,€34.05m,3.56,3.5,2.11,3.2,3.54,2.31,3.4,3.3,2.15
N1,20/09/2020,Feyenoord,Twente,D,1.4,4.75,7.0,1.42,5.0,6.75,2020/21,€108.38m,€28.35m,1.43,4.93,7.17,1.38,5.4,8.24,1.36,5.0,7.5
N1,20/09/2020,Willem II,Heracles,H,2.05,3.4,3.5,2.1,3.5,3.5,2020/21,€21.35m,€17.58m,2.2,3.53,3.3,2.02,3.82,3.68,2.05,3.4,3.5
N1,20/09/2020,Ajax,Waalwijk,H,1.05,13.0,26.0,1.06,13.0,31.0,2020/21,€428.10m,€11.63m,1.06,14.98,42.06,1.06,15.8,38.41,1.05,13.0,26.0
N1,25/09/2020,Twente,Groningen,H,2.25,3.5,3.1,2.3,3.5,3.0,2020/21,€28.35m,€34.05m,2.28,3.53,3.28,2.28,3.48,3.32,2.25,3.5,3.1
N1,26/09/2020,Zwolle,Sparta Rotterdam,H,2.15,3.6,3.1,2.15,3.7,3.2,2020/21,€17.65m,€16.43m,2.16,3.84,3.28,2.39,3.62,3.0,2.3,3.6,2.8
N1,26/09/2020,For Sittard,AZ Alkmaar,D,6.5,4.5,1.5,5.5,4.6,1.53,2020/21,€18.55m,€135.53m,6.08,4.7,1.53,5.77,4.52,1.57,6.0,4.33,1.5
N1,26/09/2020,Heerenveen,VVV Venlo,H,1.6,4.0,5.5,1.6,4.25,5.25,2020/21,€30.95m,€13.73m,1.63,4.43,5.27,1.58,4.53,5.64,1.53,4.0,6.5
N1,26/09/2020,Ajax,Vitesse,H,1.28,5.5,9.0,1.3,6.0,8.75,2020/21,€428.10m,€31.50m,1.3,6.31,9.79,1.36,5.59,8.5,1.36,5.0,8.5
N1,27/09/2020,Feyenoord,Den Haag,H,1.22,6.0,9.5,1.22,7.0,12.0,2020/21,€108.38m,€15.98m,1.25,6.63,11.32,1.18,8.23,14.16,1.14,9.0,13.0
N1,27/09/2020,Utrecht,Waalwijk,H,1.25,6.5,10.0,1.26,6.5,10.0,2020/21,€46.63m,€11.63m,1.3,6.17,9.99,1.28,6.46,10.47,1.25,6.5,9.0
N1,27/09/2020,FC Emmen,Willem II,D,2.75,3.4,2.45,2.6,3.6,2.6,2020/21,€14.63m,€21.35m,2.74,3.56,2.62,2.64,3.74,2.62,2.7,3.4,2.55
N1,27/09/2020,Heracles,PSV Eindhoven,D,4.2,3.8,1.75,4.33,4.0,1.75,2020/21,€17.58m,€204.58m,4.48,4.18,1.76,5.48,4.67,1.57,5.5,4.5,1.5
N1,02/10/2020,Utrecht,Heerenveen,D,1.61,4.5,4.5,1.67,4.5,4.33,2020/21,€46.63m,€30.95m,1.69,4.59,4.48,1.58,4.73,5.28,1.55,4.75,4.75
N1,03/10/2020,Vitesse,Heracles,H,1.61,4.2,4.75,1.62,4.33,5.0,2020/21,€31.50m,€17.58m,1.69,4.15,5.02,1.61,4.36,5.58,1.57,4.2,5.0
