Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
G1,14/02/2010,Levadeiakos,Atromitos,1.0,1.0,D,0.0,0.0,2.3,3.0,3.4,2.35,2.95,2.95,2009/10,€17.75m,€19.20m
G1,14/02/2010,Panathinaikos,Kavala,0.0,2.0,A,0.0,0.0,1.25,5.5,12.0,1.22,5.5,10.0,2009/10,€100.55m,€21.90m
G1,14/02/2010,Panionios,Iraklis,0.0,0.0,D,0.0,0.0,1.83,3.2,4.75,1.75,3.05,4.95,2009/10,€26.23m,€23.45m
G1,20/02/2010,Ergotelis,Olympiakos,1.0,1.0,D,0.0,1.0,7.5,3.6,1.53,7.0,3.5,1.48,2009/10,€17.30m,€96.95m
G1,20/02/2010,Iraklis,Levadeiakos,1.0,1.0,D,0.0,0.0,1.73,3.4,5.25,1.7,3.25,4.85,2009/10,€23.45m,€17.75m
G1,20/02/2010,Kavala,Xanthi,2.0,1.0,H,1.0,1.0,2.1,3.2,3.6,2.15,2.95,3.35,2009/10,€21.90m,€18.90m
G1,21/02/2010,AEK,Aris,1.0,0.0,H,0.0,0.0,1.6,3.5,6.5,1.65,3.25,5.25,2009/10,€52.90m,€37.55m
G1,21/02/2010,Atromitos,Asteras Tripolis,0.0,0.0,D,0.0,0.0,1.91,3.3,4.2,2.05,2.95,3.65,2009/10,€19.20m,€20.65m
G1,21/02/2010,Giannina,Panionios,2.0,3.0,A,2.0,2.0,2.38,3.1,3.1,2.2,2.95,3.25,2009/10,€18.50m,€26.23m
G1,21/02/2010,Larisa,Panthrakikos,0.0,2.0,A,0.0,0.0,1.4,4.0,10.0,1.35,3.85,10.0,2009/10,€24.80m,€13.60m
G1,21/02/2010,PAOK,Panathinaikos,2.0,1.0,H,0.0,0.0,2.9,3.1,2.5,2.85,2.9,2.45,2009/10,€55.95m,€100.55m
G1,27/02/2010,AEK,Ergotelis,1.0,0.0,H,1.0,0.0,1.44,4.2,7.5,1.35,4.25,8.0,2009/10,€52.90m,€17.30m
G1,27/02/2010,Asteras Tripolis,Iraklis,0.0,4.0,A,0.0,1.0,2.0,3.2,4.0,1.95,2.95,4.0,2009/10,€20.65m,€23.45m
G1,27/02/2010,Xanthi,PAOK,0.0,3.0,A,0.0,2.0,4.2,3.1,2.0,4.25,3.2,1.8,2009/10,€18.90m,€55.95m
G1,28/02/2010,Aris,Larisa,2.0,0.0,H,2.0,0.0,1.57,3.3,6.5,1.55,3.35,6.25,2009/10,€37.55m,€24.80m
G1,28/02/2010,Levadeiakos,Giannina,4.0,1.0,H,2.0,0.0,2.4,2.9,3.3,2.25,2.95,3.15,2009/10,€17.75m,€18.50m
G1,28/02/2010,Olympiakos,Atromitos,2.0,0.0,H,1.0,0.0,1.25,5.25,13.0,1.25,5.25,9.0,2009/10,€96.95m,€19.20m
G1,28/02/2010,Panionios,Panathinaikos,0.0,2.0,A,0.0,1.0,7.0,3.8,1.5,6.25,3.65,1.5,2009/10,€26.23m,€100.55m
G1,28/02/2010,Panthrakikos,Kavala,1.0,3.0,A,1.0,3.0,4.0,3.2,2.0,3.8,3.2,1.9,2009/10,€13.60m,€21.90m
G1,06/03/2010,Kavala,Aris,1.0,1.0,D,0.0,1.0,2.6,3.0,2.9,2.55,2.95,2.7,2009/10,€21.90m,€37.55m
G1,06/03/2010,Larisa,AEK,1.0,0.0,H,0.0,0.0,3.6,3.25,2.1,3.4,3.25,1.95,2009/10,€24.80m,€52.90m
G1,06/03/2010,PAOK,Panthrakikos,3.0,0.0,H,2.0,0.0,1.14,7.5,15.0,1.1,8.0,16.0,2009/10,€55.95m,€13.60m
G1,07/03/2010,Ergotelis,Atromitos,1.0,1.0,D,0.0,0.0,2.15,3.0,3.75,2.15,2.9,3.45,2009/10,€17.30m,€19.20m
G1,07/03/2010,Giannina,Asteras Tripolis,1.0,0.0,H,0.0,0.0,2.2,3.1,3.5,2.1,2.95,3.5,2009/10,€18.50m,€20.65m
G1,07/03/2010,Iraklis,Olympiakos,1.0,0.0,H,1.0,0.0,6.5,3.5,1.6,7.0,3.5,1.48,2009/10,€23.45m,€96.95m
G1,07/03/2010,Panathinaikos,Levadeiakos,3.0,0.0,H,0.0,0.0,1.14,7.5,15.0,1.12,7.5,14.0,2009/10,€100.55m,€17.75m
G1,07/03/2010,Panionios,Xanthi,3.0,0.0,H,2.0,0.0,2.0,3.2,4.0,1.95,3.05,3.85,2009/10,€26.23m,€18.90m
G1,13/03/2010,AEK,Kavala,3.0,0.0,H,1.0,0.0,1.5,3.75,7.5,1.5,3.5,6.75,2009/10,€52.90m,€21.90m
G1,13/03/2010,Atromitos,Iraklis,2.0,1.0,H,2.0,1.0,2.2,3.0,3.6,2.15,2.95,3.35,2009/10,€19.20m,€23.45m
G1,13/03/2010,Olympiakos,Giannina,2.0,2.0,D,2.0,1.0,1.2,6.5,13.0,1.15,6.5,13.0,2009/10,€96.95m,€18.50m
G1,14/03/2010,Aris,PAOK,2.0,0.0,H,1.0,0.0,2.8,2.9,2.75,2.7,2.9,2.6,2009/10,€37.55m,€55.95m
G1,14/03/2010,Asteras Tripolis,Panathinaikos,0.0,1.0,A,0.0,0.0,7.5,3.75,1.5,7.0,3.75,1.45,2009/10,€20.65m,€100.55m
G1,14/03/2010,Larisa,Ergotelis,1.0,0.0,H,1.0,0.0,1.73,3.4,5.25,1.75,3.25,4.5,2009/10,€24.80m,€17.30m
G1,14/03/2010,Levadeiakos,Xanthi,2.0,1.0,H,0.0,1.0,2.1,3.1,3.75,2.05,2.95,3.6,2009/10,€17.75m,€18.90m
G1,14/03/2010,Panthrakikos,Panionios,0.0,1.0,A,0.0,0.0,4.5,3.3,1.85,4.35,3.35,1.75,2009/10,€13.60m,€26.23m
G1,21/03/2010,Ergotelis,Iraklis,1.0,3.0,A,1.0,1.0,2.1,3.0,3.5,2.2,2.95,3.25,2009/10,€17.30m,€23.45m
G1,21/03/2010,Giannina,Atromitos,1.0,0.0,H,1.0,0.0,1.62,3.6,5.0,1.7,3.4,4.5,2009/10,€18.50m,€19.20m
G1,21/03/2010,Kavala,Larisa,3.0,3.0,D,1.0,2.0,2.38,3.1,2.88,2.3,3.0,3.0,2009/10,€21.90m,€24.80m
G1,21/03/2010,Levadeiakos,Panthrakikos,2.0,0.0,H,1.0,0.0,1.22,5.5,11.0,1.25,5.25,9.0,2009/10,€17.75m,€13.60m
G1,21/03/2010,Panathinaikos,Olympiakos,0.0,1.0,A,0.0,0.0,1.91,3.25,3.8,1.95,3.3,3.5,2009/10,€100.55m,€96.95m
G1,21/03/2010,Panionios,Aris,1.0,1.0,D,0.0,1.0,2.38,3.1,2.88,2.35,2.9,3.05,2009/10,€26.23m,€37.55m
G1,21/03/2010,PAOK,AEK,0.0,1.0,A,0.0,1.0,1.91,3.25,3.8,2.1,3.1,3.3,2009/10,€55.95m,€52.90m
G1,21/03/2010,Xanthi,Asteras Tripolis,2.0,0.0,H,0.0,0.0,1.67,3.4,5.0,1.7,3.25,4.85,2009/10,€18.90m,€20.65m
G1,28/03/2010,AEK,Panionios,1.0,1.0,D,0.0,1.0,1.44,4.0,6.5,1.45,3.75,6.75,2009/10,€52.90m,€26.23m
G1,28/03/2010,Aris,Levadeiakos,1.0,0.0,H,0.0,0.0,1.57,3.4,6.0,1.45,3.75,6.75,2009/10,€37.55m,€17.75m
G1,28/03/2010,Asteras Tripolis,Panthrakikos,3.0,1.0,H,1.0,0.0,1.22,5.5,11.0,1.2,6.0,10.0,2009/10,€20.65m,€13.60m
G1,28/03/2010,Atromitos,Panathinaikos,0.0,3.0,A,0.0,1.0,8.5,5.0,1.29,10.0,5.0,1.25,2009/10,€19.20m,€100.55m
G1,28/03/2010,Iraklis,Giannina,2.0,0.0,H,1.0,0.0,2.0,3.25,3.5,1.95,3.25,3.55,2009/10,€23.45m,€18.50m
G1,28/03/2010,Kavala,Ergotelis,1.0,3.0,A,1.0,1.0,2.1,3.25,3.25,2.25,3.1,3.0,2009/10,€21.90m,€17.30m
G1,28/03/2010,Larisa,PAOK,2.0,1.0,H,1.0,0.0,3.0,3.1,2.3,3.0,3.0,2.3,2009/10,€24.80m,€55.95m
G1,28/03/2010,Olympiakos,Xanthi,0.0,0.0,D,0.0,0.0,1.22,5.5,11.0,1.2,5.9,10.5,2009/10,€96.95m,€18.90m
G1,11/04/2010,Asteras Tripolis,Aris,2.0,1.0,H,2.0,0.0,1.91,3.0,4.33,1.95,3.0,3.9,2009/10,€20.65m,€37.55m
G1,11/04/2010,Ergotelis,Giannina,3.0,1.0,H,1.0,0.0,2.0,3.2,3.6,2.0,3.2,3.45,2009/10,€17.30m,€18.50m
G1,11/04/2010,Levadeiakos,AEK,0.0,0.0,D,0.0,0.0,1.8,3.6,3.8,1.85,3.4,3.75,2009/10,€17.75m,€52.90m
G1,11/04/2010,Panathinaikos,Iraklis,2.0,0.0,H,2.0,0.0,1.2,6.0,11.0,1.25,5.0,10.0,2009/10,€100.55m,€23.45m
G1,11/04/2010,Panionios,Larisa,0.0,3.0,A,0.0,2.0,3.6,2.0,3.0,3.2,2.2,3.0,2009/10,€26.23m,€24.80m
G1,11/04/2010,Panthrakikos,Olympiakos,0.0,2.0,A,0.0,2.0,9.0,4.2,1.33,9.0,5.25,1.25,2009/10,€13.60m,€96.95m
G1,11/04/2010,PAOK,Kavala,1.0,0.0,H,1.0,0.0,1.33,4.2,9.5,1.35,4.0,9.0,2009/10,€55.95m,€21.90m
G1,11/04/2010,Xanthi,Atromitos,2.0,1.0,H,1.0,0.0,1.4,3.75,9.0,1.38,4.0,8.0,2009/10,€18.90m,€19.20m
G1,18/04/2010,AEK,Asteras Tripolis,2.0,0.0,H,0.0,0.0,1.33,4.33,9.0,1.28,5.0,8.5,2009/10,€52.90m,€20.65m
G1,18/04/2010,Atromitos,Panthrakikos,3.0,1.0,H,1.0,1.0,1.44,3.75,7.5,1.45,3.5,8.0,2009/10,€19.20m,€13.60m
G1,18/04/2010,Giannina,Panathinaikos,0.0,1.0,A,0.0,0.0,4.2,3.25,1.83,4.25,3.4,1.75,2009/10,€18.50m,€100.55m
G1,18/04/2010,Iraklis,Xanthi,2.0,4.0,A,0.0,2.0,5.5,5.25,1.36,7.0,7.0,1.22,2009/10,€23.45m,€18.90m
G1,18/04/2010,Kavala,Panionios,1.0,1.0,D,1.0,1.0,2.2,3.1,3.1,2.25,2.95,3.15,2009/10,€21.90m,€26.23m
G1,18/04/2010,Olympiakos,Aris,2.0,1.0,H,2.0,1.0,1.33,4.33,9.0,1.35,4.25,8.0,2009/10,€96.95m,€37.55m
G1,18/04/2010,PAOK,Ergotelis,4.0,1.0,H,4.0,0.0,1.33,4.33,9.0,1.35,4.0,9.0,2009/10,€55.95m,€17.30m
G1,27/08/2010,Panathinaikos,Xanthi,1.0,1.0,D,1.0,0.0,1.29,5.0,12.0,1.25,5.0,12.5,2010/11,€86.75m,€16.35m
G1,28/08/2010,Iraklis,Olympiakos,2.0,1.0,H,0.0,0.0,7.5,4.2,1.44,7.0,4.1,1.44,2010/11,€19.65m,€94.30m
G1,28/08/2010,Larisa,Atromitos,1.0,0.0,H,0.0,0.0,2.05,3.2,3.75,1.85,3.15,4.1,2010/11,€20.35m,€15.40m
G1,28/08/2010,Panionios,Olympiakos Volou,0.0,1.0,A,0.0,0.0,1.73,3.4,5.25,1.67,3.4,5.25,2010/11,€29.50m,€16.30m
G1,29/08/2010,Ergotelis,Asteras Tripolis,0.0,1.0,A,0.0,1.0,2.3,3.0,3.4,2.2,2.9,3.35,2010/11,€13.70m,€17.50m
G1,29/08/2010,Kavala,Aris,0.0,1.0,A,0.0,1.0,3.0,3.0,2.5,3.05,2.95,2.3,2010/11,€23.30m,€40.43m
G1,29/08/2010,Kerkyra,AEK,2.0,1.0,H,1.0,0.0,7.0,4.0,1.5,7.0,3.5,1.48,2010/11,€14.85m,€49.95m
G1,29/08/2010,PAOK,Panserraikos,3.0,2.0,H,1.0,1.0,1.3,4.75,12.0,1.3,4.5,9.0,2010/11,€58.90m,€17.08m
G1,11/09/2010,Aris,Panathinaikos,0.0,1.0,A,0.0,1.0,3.25,3.1,2.3,3.1,3.1,2.3,2010/11,€40.43m,€86.75m
G1,11/09/2010,Asteras Tripolis,PAOK,0.0,0.0,D,0.0,0.0,3.75,3.1,2.1,3.7,3.1,2.05,2010/11,€17.50m,€58.90m
G1,11/09/2010,Atromitos,Iraklis,1.0,1.0,D,0.0,0.0,1.91,3.2,4.33,1.88,3.2,4.25,2010/11,€15.40m,€19.65m
G1,11/09/2010,Olympiakos,Kerkyra,2.0,0.0,H,1.0,0.0,1.17,6.5,19.0,1.16,6.25,17.5,2010/11,€94.30m,€14.85m
G1,12/09/2010,AEK,Panserraikos,2.0,0.0,H,1.0,0.0,1.33,5.0,9.0,1.25,5.25,11.0,2010/11,€49.95m,€17.08m
G1,12/09/2010,Larisa,Kavala,0.0,0.0,D,0.0,0.0,1.91,3.2,4.33,1.83,3.2,4.5,2010/11,€20.35m,€23.30m
G1,12/09/2010,Olympiakos Volou,Ergotelis,0.0,1.0,A,0.0,0.0,2.2,3.0,3.6,2.1,3.1,3.5,2010/11,€16.30m,€13.70m
G1,12/09/2010,Xanthi,Panionios,1.0,1.0,D,0.0,1.0,2.1,3.1,3.75,2.0,3.1,3.9,2010/11,€16.35m,€29.50m
G1,18/09/2010,Ergotelis,Xanthi,1.0,0.0,H,0.0,0.0,2.1,3.1,3.4,2.1,3.1,3.6,2010/11,€13.70m,€16.35m
G1,18/09/2010,Iraklis,Larisa,1.0,0.0,H,1.0,0.0,2.45,3.1,2.8,2.45,3.0,2.95,2010/11,€19.65m,€20.35m
G1,18/09/2010,Kavala,Panathinaikos,2.0,2.0,D,2.0,1.0,5.5,3.6,1.57,6.75,3.75,1.5,2010/11,€23.30m,€86.75m
G1,19/09/2010,AEK,Asteras Tripolis,2.0,2.0,D,0.0,1.0,1.36,4.33,9.5,1.3,4.6,10.5,2010/11,€49.95m,€17.50m
G1,19/09/2010,Kerkyra,Atromitos,3.0,1.0,H,1.0,0.0,2.7,3.1,2.7,2.7,3.0,2.65,2010/11,€14.85m,€15.40m
G1,19/09/2010,Panionios,Aris,1.0,0.0,H,0.0,0.0,2.7,3.1,2.7,2.55,2.95,2.85,2010/11,€29.50m,€40.43m
G1,19/09/2010,Panserraikos,Olympiakos,0.0,1.0,A,0.0,1.0,7.0,4.33,1.44,7.5,3.9,1.45,2010/11,€17.08m,€94.30m
G1,19/09/2010,PAOK,Olympiakos Volou,1.0,1.0,D,1.0,1.0,1.36,4.33,9.5,1.35,4.25,9.75,2010/11,€58.90m,€16.30m
G1,25/09/2010,Atromitos,Panserraikos,2.0,1.0,H,2.0,0.0,1.67,3.5,5.5,1.75,3.25,5.0,2010/11,€15.40m,€17.08m
G1,25/09/2010,Olympiakos,Asteras Tripolis,3.0,0.0,H,1.0,0.0,1.2,6.0,15.0,1.16,6.0,19.5,2010/11,€94.30m,€17.50m
G1,25/09/2010,Panathinaikos,Panionios,2.0,1.0,H,1.0,0.0,1.29,5.0,11.0,1.25,5.0,12.5,2010/11,€86.75m,€29.50m
G1,26/09/2010,Aris,Ergotelis,1.0,0.0,H,0.0,0.0,1.55,3.6,5.75,1.53,3.5,7.0,2010/11,€40.43m,€13.70m
G1,26/09/2010,Iraklis,Kavala,0.0,1.0,A,0.0,1.0,2.0,3.2,3.5,1.95,3.1,4.1,2010/11,€19.65m,€23.30m
G1,26/09/2010,Larisa,Kerkyra,1.0,1.0,D,1.0,1.0,1.57,3.5,5.75,1.67,3.3,5.5,2010/11,€20.35m,€14.85m
G1,26/09/2010,Olympiakos Volou,AEK,3.0,1.0,H,1.0,0.0,3.8,3.25,1.91,4.5,3.25,1.8,2010/11,€16.30m,€49.95m
G1,26/09/2010,Xanthi,PAOK,1.0,0.0,H,1.0,0.0,3.9,3.1,1.95,4.1,3.1,1.95,2010/11,€16.35m,€58.90m
G1,02/10/2010,Asteras Tripolis,Atromitos,1.0,1.0,D,1.0,0.0,2.3,3.0,3.1,2.3,3.0,3.2,2010/11,€17.50m,€15.40m
G1,02/10/2010,Kavala,Panionios,2.0,1.0,H,1.0,0.0,2.3,3.0,3.1,2.4,3.0,3.0,2010/11,€23.30m,€29.50m
G1,02/10/2010,Olympiakos,Olympiakos Volou,3.0,1.0,H,2.0,0.0,1.2,5.5,13.0,1.16,6.0,19.5,2010/11,€94.30m,€16.30m
G1,03/10/2010,AEK,Xanthi,1.0,0.0,H,1.0,0.0,1.4,4.0,7.5,1.4,4.1,8.25,2010/11,€49.95m,€16.35m
G1,03/10/2010,Ergotelis,Panathinaikos,1.0,4.0,A,0.0,3.0,5.25,3.5,1.62,6.75,3.6,1.53,2010/11,€13.70m,€86.75m
G1,03/10/2010,Kerkyra,Iraklis,0.0,0.0,D,0.0,0.0,2.3,3.0,3.1,2.5,2.95,2.95,2010/11,€14.85m,€19.65m
G1,03/10/2010,Panserraikos,Larisa,1.0,0.0,H,1.0,0.0,2.75,3.0,2.5,2.8,3.0,2.55,2010/11,€17.08m,€20.35m
G1,03/10/2010,PAOK,Aris,0.0,1.0,A,0.0,0.0,1.8,3.2,4.33,1.85,3.1,4.6,2010/11,€58.90m,€40.43m
G1,16/10/2010,Panathinaikos,PAOK,1.0,0.0,H,1.0,0.0,1.67,3.3,5.25,1.6,3.5,5.85,2010/11,€86.75m,€58.90m
G1,16/10/2010,Panionios,Ergotelis,0.0,1.0,A,0.0,1.0,1.83,3.2,4.2,1.75,3.25,5.0,2010/11,€29.50m,€13.70m
G1,16/10/2010,Xanthi,Olympiakos,0.0,3.0,A,0.0,1.0,5.5,3.4,1.62,6.25,3.45,1.58,2010/11,€16.35m,€94.30m
G1,17/10/2010,Aris,AEK,0.0,4.0,A,0.0,1.0,2.4,3.0,2.88,2.45,3.0,2.95,2010/11,€40.43m,€49.95m
G1,17/10/2010,Atromitos,Olympiakos Volou,2.0,2.0,D,1.0,0.0,2.0,3.1,3.75,2.0,3.1,3.9,2010/11,€15.40m,€16.30m
G1,17/10/2010,Iraklis,Panserraikos,1.0,1.0,D,1.0,0.0,1.91,3.1,4.0,1.88,3.2,4.25,2010/11,€19.65m,€17.08m
G1,17/10/2010,Kerkyra,Kavala,1.0,1.0,D,1.0,0.0,2.4,3.0,2.88,2.4,2.95,3.1,2010/11,€14.85m,€23.30m
G1,17/10/2010,Larisa,Asteras Tripolis,0.0,2.0,A,0.0,2.0,1.8,3.2,4.5,1.75,3.2,5.0,2010/11,€20.35m,€17.50m
G1,23/10/2010,Asteras Tripolis,Iraklis,0.0,0.0,D,0.0,0.0,2.0,3.2,3.5,1.95,3.1,4.1,2010/11,€17.50m,€19.65m
G1,23/10/2010,Atromitos,Xanthi,1.0,1.0,D,0.0,0.0,2.0,3.1,3.75,2.05,3.1,3.7,2010/11,€15.40m,€16.35m
G1,23/10/2010,Olympiakos Volou,Larisa,1.0,1.0,D,1.0,0.0,2.4,3.0,2.88,2.55,3.0,2.8,2010/11,€16.30m,€20.35m
G1,24/10/2010,AEK,Panathinaikos,1.0,0.0,H,1.0,0.0,2.7,3.1,2.5,2.75,3.1,2.55,2010/11,€49.95m,€86.75m
G1,24/10/2010,Kavala,Ergotelis,3.0,1.0,H,1.0,0.0,2.0,3.1,3.75,2.05,3.0,3.9,2010/11,€23.30m,€13.70m
G1,24/10/2010,Olympiakos,Aris,1.0,0.0,H,1.0,0.0,1.4,3.8,8.5,1.38,4.1,9.0,2010/11,€94.30m,€40.43m
G1,24/10/2010,Panserraikos,Kerkyra,0.0,2.0,A,0.0,1.0,2.0,3.1,3.75,1.95,3.1,4.1,2010/11,€17.08m,€14.85m
G1,24/10/2010,PAOK,Panionios,3.0,1.0,H,3.0,0.0,1.57,3.6,5.5,1.6,3.4,6.25,2010/11,€58.90m,€29.50m
G1,30/10/2010,Aris,Atromitos,2.0,0.0,H,2.0,0.0,1.6,3.6,6.0,1.55,3.5,6.75,2010/11,€40.43m,€15.40m
G1,30/10/2010,Larisa,Xanthi,3.0,0.0,H,2.0,0.0,1.83,3.3,4.6,1.72,3.25,5.25,2010/11,€20.35m,€16.35m
G1,30/10/2010,Panathinaikos,Olympiakos,2.0,1.0,H,0.0,1.0,2.45,3.0,3.1,2.55,3.2,2.9,2010/11,€86.75m,€94.30m
G1,31/10/2010,Ergotelis,PAOK,1.0,2.0,A,1.0,1.0,3.6,3.0,2.2,3.9,3.0,2.05,2010/11,€13.70m,€58.90m
G1,31/10/2010,Iraklis,Olympiakos Volou,0.0,0.0,D,0.0,0.0,2.1,3.2,3.6,2.05,3.0,3.9,2010/11,€19.65m,€16.30m
G1,31/10/2010,Kerkyra,Asteras Tripolis,1.0,2.0,A,1.0,0.0,2.15,3.1,3.6,2.2,2.95,3.5,2010/11,€14.85m,€17.50m
G1,31/10/2010,Panionios,AEK,1.0,0.0,H,0.0,0.0,3.75,3.2,2.05,4.1,3.2,1.91,2010/11,€29.50m,€49.95m
G1,31/10/2010,Panserraikos,Kavala,1.0,0.0,H,1.0,0.0,2.55,3.0,2.9,2.5,3.0,2.85,2010/11,€17.08m,€23.30m
G1,06/11/2010,Asteras Tripolis,Panserraikos,0.0,2.0,A,0.0,1.0,1.8,3.3,4.75,1.8,3.25,4.6,2010/11,€17.50m,€17.08m
G1,06/11/2010,Olympiakos,Panionios,5.0,0.0,H,1.0,0.0,1.22,5.5,15.0,1.2,5.5,15.5,2010/11,€94.30m,€29.50m
G1,06/11/2010,Olympiakos Volou,Kerkyra,1.0,0.0,H,0.0,0.0,2.1,3.1,3.75,2.0,3.0,4.1,2010/11,€16.30m,€14.85m
G1,06/11/2010,Xanthi,Iraklis,2.0,2.0,D,1.0,2.0,2.1,3.1,3.75,2.0,3.0,4.0,2010/11,€16.35m,€19.65m
G1,08/11/2010,AEK,Ergotelis,3.0,1.0,H,1.0,1.0,1.4,4.2,9.0,1.33,4.4,10.0,2010/11,€49.95m,€13.70m
G1,08/11/2010,Aris,Larisa,1.0,1.0,D,0.0,0.0,1.67,3.4,6.0,1.6,3.4,6.25,2010/11,€40.43m,€20.35m
G1,08/11/2010,Atromitos,Panathinaikos,0.0,1.0,A,0.0,0.0,6.0,3.6,1.6,6.25,3.5,1.57,2010/11,€15.40m,€86.75m
G1,08/11/2010,Kavala,PAOK,0.0,1.0,A,0.0,1.0,3.2,3.0,2.38,3.3,3.0,2.25,2010/11,€23.30m,€58.90m
G1,13/11/2010,Kerkyra,Xanthi,1.0,1.0,D,0.0,0.0,2.2,3.3,3.2,2.15,3.0,3.6,2010/11,€14.85m,€16.35m
G1,13/11/2010,Panathinaikos,Larisa,1.0,1.0,D,1.0,1.0,1.29,5.25,10.0,1.25,5.5,10.0,2010/11,€86.75m,€20.35m
G1,13/11/2010,Panionios,Atromitos,0.0,1.0,A,0.0,1.0,2.1,3.2,3.6,1.95,3.1,4.1,2010/11,€29.50m,€15.40m
G1,13/11/2010,PAOK,AEK,2.0,1.0,H,1.0,0.0,2.2,3.2,3.3,2.15,3.1,3.4,2010/11,€58.90m,€49.95m
G1,15/11/2010,Asteras Tripolis,Kavala,0.0,1.0,A,0.0,0.0,2.1,3.25,3.5,2.1,3.0,3.7,2010/11,€17.50m,€23.30m
G1,15/11/2010,Iraklis,Aris,1.0,0.0,H,0.0,0.0,3.1,3.2,2.3,2.95,2.95,2.5,2010/11,€19.65m,€40.43m
G1,15/11/2010,Panserraikos,Olympiakos Volou,2.0,2.0,D,0.0,2.0,2.55,3.1,2.8,2.25,3.0,3.3,2010/11,€17.08m,€16.30m
G1,20/11/2010,Olympiakos Volou,Asteras Tripolis,1.0,1.0,D,0.0,1.0,2.0,3.1,4.2,2.05,3.0,3.9,2010/11,€16.30m,€17.50m
G1,20/11/2010,Panathinaikos,Iraklis,4.0,2.0,H,2.0,2.0,1.29,4.75,13.0,1.25,5.0,12.5,2010/11,€86.75m,€19.65m
G1,20/11/2010,Xanthi,Panserraikos,2.0,0.0,H,0.0,0.0,1.75,3.3,5.25,1.8,3.1,5.0,2010/11,€16.35m,€17.08m
G1,21/11/2010,Aris,Kerkyra,2.0,0.0,H,1.0,0.0,1.5,3.8,7.5,1.45,3.85,7.5,2010/11,€40.43m,€14.85m
G1,21/11/2010,Atromitos,Ergotelis,1.0,1.0,D,1.0,0.0,1.83,3.25,4.75,1.83,3.25,4.4,2010/11,€15.40m,€13.70m
G1,21/11/2010,Kavala,AEK,2.0,1.0,H,1.0,0.0,3.6,3.2,2.1,3.9,3.1,2.0,2010/11,€23.30m,€49.95m
G1,21/11/2010,Larisa,Panionios,0.0,1.0,A,0.0,1.0,1.85,3.3,4.5,1.85,3.2,4.4,2010/11,€20.35m,€29.50m
G1,21/11/2010,Olympiakos,PAOK,3.0,0.0,H,1.0,0.0,1.53,3.8,6.5,1.53,3.7,6.5,2010/11,€94.30m,€58.90m
G1,24/11/2010,Ergotelis,Olympiakos,0.0,2.0,A,0.0,0.0,6.75,4.0,1.5,7.25,3.65,1.5,2010/11,€13.70m,€94.30m
G1,27/11/2010,AEK,Olympiakos,1.0,0.0,H,0.0,0.0,3.1,3.0,2.3,3.3,3.2,2.3,2010/11,€49.95m,€94.30m
G1,27/11/2010,Ergotelis,Larisa,2.0,1.0,H,2.0,1.0,2.3,3.0,3.1,2.35,3.0,3.1,2010/11,€13.70m,€20.35m
G1,27/11/2010,Panserraikos,Aris,1.0,0.0,H,1.0,0.0,3.5,3.1,2.05,3.7,3.1,2.05,2010/11,€17.08m,€40.43m
G1,28/11/2010,Asteras Tripolis,Xanthi,1.0,2.0,A,1.0,2.0,2.2,3.0,3.25,2.15,3.0,3.5,2010/11,€17.50m,€16.35m
G1,28/11/2010,Kerkyra,Panathinaikos,0.0,2.0,A,0.0,0.0,5.0,3.4,1.67,6.0,3.5,1.6,2010/11,€14.85m,€86.75m
G1,28/11/2010,Olympiakos Volou,Kavala,1.0,1.0,D,0.0,0.0,2.3,3.0,3.1,2.3,3.1,3.1,2010/11,€16.30m,€23.30m
G1,28/11/2010,Panionios,Iraklis,1.0,0.0,H,0.0,0.0,2.05,3.1,3.5,1.95,3.1,4.1,2010/11,€29.50m,€19.65m
G1,28/11/2010,PAOK,Atromitos,0.0,1.0,A,0.0,0.0,1.44,3.75,7.5,1.48,3.6,7.75,2010/11,€58.90m,€15.40m
G1,04/12/2010,Iraklis,Ergotelis,1.0,1.0,D,0.0,1.0,2.1,3.1,3.75,1.95,3.1,4.1,2010/11,€19.65m,€13.70m
G1,04/12/2010,Panathinaikos,Panserraikos,2.0,0.0,H,1.0,0.0,1.17,6.0,15.0,1.18,5.75,17.0,2010/11,€86.75m,€17.08m
G1,04/12/2010,Panionios,Kerkyra,0.0,1.0,A,0.0,1.0,1.8,3.25,5.0,1.83,3.25,4.4,2010/11,€29.50m,€14.85m
G1,05/12/2010,Aris,Asteras Tripolis,1.0,0.0,H,0.0,0.0,1.62,3.6,6.0,1.58,3.4,6.5,2010/11,€40.43m,€17.50m
G1,05/12/2010,Atromitos,AEK,1.0,1.0,D,0.0,0.0,3.6,3.0,2.2,3.5,3.25,2.05,2010/11,€15.40m,€49.95m
G1,05/12/2010,Kavala,Olympiakos,0.0,1.0,A,0.0,1.0,7.0,3.75,1.53,6.25,3.6,1.55,2010/11,€23.30m,€94.30m
G1,05/12/2010,Larisa,PAOK,1.0,2.0,A,1.0,1.0,3.0,3.0,2.5,3.0,3.0,2.4,2010/11,€20.35m,€58.90m
G1,05/12/2010,Xanthi,Olympiakos Volou,1.0,0.0,H,0.0,0.0,2.2,3.1,3.5,2.05,3.1,3.7,2010/11,€16.35m,€16.30m
