Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HF,AF
B1,30/01/2024,Club Brugge,Kortrijk,3.0,3.0,D,1.0,0.0,H,1.13,8.5,17.0,1.13,9.25,19.0,2023/24,€161.55m,€26.48m,31.0,7.0,10.0,5.0,11.0,0.0,1.0,2.0,0.0,0.0,7.0,10.0
B1,30/01/2024,Westerlo,Cercle Brugge,4.0,2.0,H,4.0,1.0,H,4.0,3.75,1.8,4.0,3.7,1.85,2023/24,€45.10m,€81.38m,9.0,14.0,5.0,3.0,2.0,6.0,3.0,5.0,1.0,0.0,10.0,25.0
B1,31/01/2024,Charleroi,Eupen,1.0,0.0,H,0.0,0.0,D,1.62,4.0,5.0,1.63,4.1,5.0,2023/24,€35.60m,€18.03m,12.0,7.0,3.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,12.0,12.0
B1,31/01/2024,Oud-Heverlee Leuven,Genk,2.0,1.0,H,0.0,0.0,D,4.5,4.0,1.67,4.5,4.2,1.68,2023/24,€47.30m,€180.50m,12.0,15.0,4.0,2.0,2.0,4.0,2.0,5.0,0.0,0.0,15.0,21.0
B1,31/01/2024,St. Gilloise,RWD Molenbeek,3.0,2.0,H,2.0,0.0,H,1.2,7.0,12.0,1.2,7.25,13.5,2023/24,€111.40m,€36.48m,11.0,8.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,11.0,15.0
B1,31/01/2024,Standard,Antwerp,0.0,1.0,A,0.0,0.0,D,4.0,3.6,1.85,4.0,3.7,1.85,2023/24,€81.45m,€143.80m,15.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,11.0,14.0
B1,01/02/2024,Mechelen,Anderlecht,2.0,2.0,D,0.0,1.0,A,3.25,3.5,2.15,3.3,3.5,2.15,2023/24,€39.25m,€133.00m,14.0,16.0,7.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,10.0,9.0
B1,01/02/2024,St Truiden,Gent,4.0,1.0,H,0.0,1.0,A,3.6,3.6,1.95,3.5,3.6,2.0,2023/24,€40.30m,€122.30m,23.0,4.0,12.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0
B1,03/02/2024,RWD Molenbeek,Standard,2.0,2.0,D,1.0,1.0,D,3.0,3.3,2.3,3.1,3.4,2.3,2023/24,€36.48m,€81.45m,12.0,13.0,4.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,15.0,12.0
B1,03/02/2024,Kortrijk,Charleroi,1.0,0.0,H,1.0,0.0,H,3.2,3.5,2.1,3.2,3.6,2.15,2023/24,€26.48m,€35.60m,11.0,7.0,4.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,10.0,20.0
B1,03/02/2024,Westerlo,Oud-Heverlee Leuven,0.0,3.0,A,0.0,2.0,A,2.0,3.6,3.4,2.0,3.8,3.3,2023/24,€45.10m,€47.30m,11.0,9.0,7.0,6.0,15.0,5.0,0.0,2.0,0.0,0.0,8.0,12.0
B1,03/02/2024,Genk,St. Gilloise,0.0,1.0,A,0.0,0.0,D,2.8,3.4,2.38,2.8,3.6,2.37,2023/24,€180.50m,€111.40m,10.0,12.0,3.0,4.0,8.0,3.0,1.0,4.0,0.0,0.0,18.0,13.0
B1,04/02/2024,Antwerp,Club Brugge,2.0,1.0,H,0.0,0.0,D,3.6,3.5,1.91,3.6,3.6,1.98,2023/24,€143.80m,€161.55m,11.0,13.0,3.0,4.0,5.0,9.0,2.0,4.0,0.0,1.0,9.0,18.0
B1,04/02/2024,Eupen,Mechelen,0.0,1.0,A,0.0,0.0,D,3.0,3.4,2.25,2.95,3.6,2.3,2023/24,€18.03m,€39.25m,18.0,4.0,5.0,1.0,8.0,4.0,1.0,0.0,1.0,0.0,17.0,8.0
B1,04/02/2024,Anderlecht,Gent,1.0,0.0,H,1.0,0.0,H,2.2,3.5,3.0,2.2,3.5,3.1,2023/24,€133.00m,€122.30m,11.0,13.0,3.0,4.0,5.0,5.0,1.0,4.0,0.0,0.0,6.0,12.0
B1,04/02/2024,Cercle Brugge,St Truiden,4.0,1.0,H,2.0,0.0,H,1.85,3.6,3.8,1.85,3.75,4.0,2023/24,€81.38m,€40.30m,17.0,6.0,6.0,3.0,6.0,8.0,2.0,2.0,0.0,0.0,17.0,8.0
B1,09/02/2024,St Truiden,Kortrijk,1.0,0.0,H,1.0,0.0,H,1.5,4.33,6.0,1.52,4.33,6.25,2023/24,€40.30m,€26.48m,15.0,10.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,8.0,11.0
B1,10/02/2024,Standard,Oud-Heverlee Leuven,1.0,0.0,H,1.0,0.0,H,1.91,3.6,3.75,1.95,3.6,3.7,2023/24,€81.45m,€47.30m,11.0,8.0,5.0,2.0,7.0,9.0,3.0,3.0,0.0,0.0,10.0,18.0
B1,10/02/2024,St. Gilloise,Westerlo,2.0,2.0,D,1.0,1.0,D,1.29,6.0,9.0,1.3,5.75,9.5,2023/24,€111.40m,€45.10m,17.0,9.0,3.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,14.0,8.0
B1,10/02/2024,Club Brugge,Eupen,4.0,0.0,H,2.0,0.0,H,1.22,7.0,9.5,1.23,6.75,11.5,2023/24,€161.55m,€18.03m,21.0,4.0,6.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0,8.0,11.0
B1,11/02/2024,RWD Molenbeek,Antwerp,0.0,4.0,A,0.0,3.0,A,5.0,4.2,1.62,5.0,4.2,1.62,2023/24,€36.48m,€143.80m,2.0,13.0,1.0,9.0,5.0,3.0,3.0,0.0,1.0,0.0,15.0,11.0
B1,11/02/2024,Mechelen,Genk,1.0,1.0,D,1.0,1.0,D,3.75,3.6,1.91,3.6,3.7,1.95,2023/24,€39.25m,€180.50m,11.0,14.0,2.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,10.0,12.0
B1,11/02/2024,Charleroi,Anderlecht,1.0,3.0,A,1.0,2.0,A,3.75,3.4,2.0,3.5,3.5,2.05,2023/24,€35.60m,€133.00m,16.0,8.0,6.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0
B1,11/02/2024,Gent,Cercle Brugge,1.0,2.0,A,0.0,1.0,A,2.05,3.75,3.25,2.1,3.7,3.2,2023/24,€122.30m,€81.38m,20.0,11.0,10.0,2.0,12.0,3.0,1.0,3.0,0.0,1.0,11.0,11.0
B1,16/02/2024,Westerlo,Standard,2.0,1.0,H,1.0,1.0,D,2.38,3.3,3.0,2.37,3.3,2.95,2023/24,€45.10m,€81.45m,13.0,12.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,14.0,10.0
B1,17/02/2024,Genk,RWD Molenbeek,3.0,1.0,H,2.0,1.0,H,1.29,6.0,9.5,1.28,5.75,10.5,2023/24,€180.50m,€36.48m,21.0,11.0,9.0,5.0,6.0,8.0,1.0,2.0,0.0,0.0,9.0,12.0
B1,17/02/2024,Oud-Heverlee Leuven,Charleroi,0.0,0.0,D,0.0,0.0,D,2.4,3.4,2.88,2.3,3.5,2.95,2023/24,€47.30m,€35.60m,17.0,6.0,0.0,0.0,13.0,1.0,2.0,5.0,0.0,1.0,17.0,15.0
B1,17/02/2024,Antwerp,Mechelen,0.0,1.0,A,0.0,0.0,D,1.57,4.0,5.75,1.58,4.1,5.5,2023/24,€143.80m,€39.25m,15.0,6.0,3.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,9.0,12.0
B1,18/02/2024,Cercle Brugge,Club Brugge,1.0,1.0,D,0.0,0.0,D,3.4,3.75,2.05,3.3,3.75,2.05,2023/24,€81.38m,€161.55m,7.0,13.0,4.0,3.0,0.0,4.0,0.0,4.0,0.0,1.0,14.0,11.0
B1,18/02/2024,Kortrijk,St. Gilloise,1.0,3.0,A,0.0,2.0,A,7.5,5.25,1.36,7.5,5.25,1.37,2023/24,€26.48m,€111.40m,6.0,18.0,2.0,9.0,5.0,6.0,4.0,1.0,0.0,0.0,11.0,15.0
B1,18/02/2024,Anderlecht,St Truiden,4.0,1.0,H,0.0,1.0,A,1.62,3.75,5.75,1.65,4.0,5.0,2023/24,€133.00m,€40.30m,17.0,12.0,8.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,11.0
B1,18/02/2024,Eupen,Gent,0.0,2.0,A,0.0,1.0,A,5.0,4.0,1.67,4.5,4.0,1.7,2023/24,€18.03m,€122.30m,4.0,8.0,3.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,18.0,14.0
B1,23/02/2024,Charleroi,Genk,0.0,1.0,A,0.0,0.0,D,3.6,3.5,2.05,3.4,3.6,2.05,2023/24,€35.60m,€180.50m,6.0,19.0,4.0,7.0,3.0,6.0,2.0,2.0,0.0,0.0,14.0,13.0
B1,24/02/2024,RWD Molenbeek,Oud-Heverlee Leuven,1.0,1.0,D,1.0,1.0,D,2.75,3.4,2.45,2.75,3.5,2.45,2023/24,€36.48m,€47.30m,10.0,9.0,3.0,3.0,5.0,6.0,0.0,3.0,0.0,0.0,10.0,9.0
B1,24/02/2024,St Truiden,Westerlo,1.0,0.0,H,1.0,0.0,H,2.05,3.3,3.75,2.1,3.4,3.5,2023/24,€40.30m,€45.10m,15.0,12.0,3.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,9.0,11.0
B1,24/02/2024,Mechelen,Kortrijk,3.0,0.0,H,1.0,0.0,H,1.65,3.8,5.0,1.62,4.1,5.25,2023/24,€39.25m,€26.48m,9.0,11.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0
B1,25/02/2024,Club Brugge,Anderlecht,1.0,2.0,A,1.0,0.0,H,1.67,3.75,5.0,1.68,4.0,4.8,2023/24,€161.55m,€133.00m,16.0,11.0,6.0,6.0,5.0,3.0,0.0,4.0,0.0,0.0,14.0,16.0
B1,25/02/2024,Gent,Antwerp,2.0,2.0,D,2.0,1.0,H,2.45,3.25,2.88,2.35,3.4,2.9,2023/24,€122.30m,€143.80m,13.0,8.0,5.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,13.0,8.0
B1,25/02/2024,St. Gilloise,Standard,2.0,1.0,H,2.0,0.0,H,1.36,4.75,8.0,1.4,4.6,8.0,2023/24,€111.40m,€81.45m,12.0,8.0,7.0,4.0,5.0,4.0,1.0,3.0,0.0,0.0,9.0,17.0
B1,25/02/2024,Eupen,Cercle Brugge,0.0,2.0,A,0.0,0.0,D,4.75,3.75,1.7,5.0,3.9,1.68,2023/24,€18.03m,€81.38m,12.0,17.0,1.0,8.0,5.0,4.0,2.0,3.0,0.0,0.0,10.0,12.0
B1,01/03/2024,Westerlo,Charleroi,0.0,1.0,A,0.0,0.0,D,1.85,3.4,4.2,1.95,3.5,3.9,2023/24,€45.10m,€35.60m,15.0,7.0,3.0,1.0,5.0,1.0,1.0,4.0,0.0,0.0,11.0,12.0
B1,02/03/2024,Cercle Brugge,Mechelen,2.0,3.0,A,2.0,2.0,D,1.91,3.6,4.0,1.9,3.6,3.8,2023/24,€81.38m,€39.25m,12.0,15.0,5.0,6.0,7.0,6.0,1.0,2.0,0.0,0.0,9.0,9.0
B1,02/03/2024,Oud-Heverlee Leuven,St. Gilloise,0.0,2.0,A,0.0,1.0,A,6.5,4.33,1.5,5.75,4.4,1.52,2023/24,€47.30m,€111.40m,9.0,9.0,2.0,2.0,4.0,6.0,3.0,3.0,0.0,0.0,10.0,11.0
B1,02/03/2024,Standard,Gent,4.0,2.0,H,1.0,1.0,D,3.1,3.4,2.2,3.1,3.5,2.2,2023/24,€81.45m,€122.30m,19.0,11.0,7.0,7.0,9.0,5.0,3.0,1.0,0.0,1.0,13.0,10.0
B1,03/03/2024,Genk,Club Brugge,0.0,3.0,A,0.0,1.0,A,3.0,3.6,2.2,2.87,3.7,2.3,2023/24,€180.50m,€161.55m,10.0,12.0,5.0,5.0,4.0,6.0,2.0,2.0,0.0,0.0,13.0,8.0
B1,03/03/2024,Antwerp,St Truiden,3.0,0.0,H,0.0,0.0,D,1.62,4.0,4.75,1.63,4.0,5.0,2023/24,€143.80m,€40.30m,19.0,4.0,11.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,13.0,15.0
B1,03/03/2024,Anderlecht,Eupen,1.0,0.0,H,1.0,0.0,H,1.3,5.25,8.5,1.32,5.5,9.0,2023/24,€133.00m,€18.03m,14.0,15.0,5.0,3.0,8.0,4.0,2.0,1.0,0.0,0.0,12.0,20.0
B1,03/03/2024,Kortrijk,RWD Molenbeek,3.0,2.0,H,1.0,1.0,D,2.4,3.5,2.75,2.45,3.4,2.75,2023/24,€26.48m,€36.48m,17.0,12.0,7.0,4.0,8.0,5.0,1.0,3.0,0.0,0.0,10.0,14.0
B1,08/03/2024,Mechelen,Westerlo,3.0,1.0,H,2.0,0.0,H,1.91,3.6,4.0,1.93,3.5,3.9,2023/24,€39.25m,€45.10m,10.0,21.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,8.0
B1,09/03/2024,Kortrijk,Antwerp,0.0,1.0,A,0.0,1.0,A,7.0,4.33,1.5,6.0,4.5,1.5,2023/24,€26.48m,€143.80m,3.0,15.0,1.0,5.0,3.0,10.0,0.0,1.0,0.0,0.0,9.0,10.0
B1,09/03/2024,Charleroi,Cercle Brugge,0.0,0.0,D,0.0,0.0,D,3.6,3.6,1.95,3.6,3.6,1.98,2023/24,€35.60m,€81.38m,6.0,11.0,2.0,2.0,2.0,8.0,1.0,1.0,0.0,1.0,15.0,17.0
B1,09/03/2024,RWD Molenbeek,Anderlecht,0.0,3.0,A,0.0,3.0,A,5.75,4.2,1.53,5.5,4.2,1.57,2023/24,€36.48m,€133.00m,10.0,11.0,2.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0
B1,10/03/2024,Genk,Standard,1.0,0.0,H,0.0,0.0,D,1.65,4.0,5.25,1.63,4.0,5.0,2023/24,€180.50m,€81.45m,19.0,6.0,5.0,4.0,7.0,5.0,0.0,2.0,0.0,0.0,6.0,11.0
B1,10/03/2024,Club Brugge,Oud-Heverlee Leuven,3.0,1.0,H,1.0,1.0,D,1.33,5.5,7.5,1.32,5.5,8.75,2023/24,€161.55m,€47.30m,20.0,7.0,8.0,2.0,10.0,5.0,0.0,2.0,0.0,0.0,13.0,10.0
B1,10/03/2024,St. Gilloise,Gent,1.0,1.0,D,0.0,0.0,D,1.62,4.2,4.75,1.62,4.2,5.0,2023/24,€111.40m,€122.30m,18.0,11.0,5.0,6.0,8.0,3.0,3.0,1.0,0.0,0.0,4.0,11.0
B1,10/03/2024,Eupen,St Truiden,1.0,0.0,H,1.0,0.0,H,3.5,3.3,2.1,3.4,3.4,2.1,2023/24,€18.03m,€40.30m,7.0,17.0,2.0,5.0,4.0,3.0,3.0,1.0,0.0,0.0,12.0,15.0
B1,16/03/2024,Standard,Eupen,4.0,0.0,H,2.0,0.0,H,1.73,3.8,4.5,1.72,3.8,4.6,2023/24,€81.45m,€18.03m,13.0,9.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0
B1,16/03/2024,Anderlecht,Kortrijk,0.0,1.0,A,0.0,0.0,D,1.25,5.5,10.0,1.26,6.25,10.5,2023/24,€133.00m,€26.48m,17.0,11.0,5.0,4.0,5.0,6.0,1.0,2.0,0.0,0.0,7.0,13.0
B1,17/03/2024,St Truiden,Club Brugge,2.0,1.0,H,0.0,1.0,A,5.5,4.0,1.6,5.0,4.1,1.65,2023/24,€40.30m,€161.55m,13.0,19.0,5.0,8.0,4.0,8.0,0.0,1.0,0.0,0.0,5.0,10.0
B1,17/03/2024,Antwerp,St. Gilloise,1.0,1.0,D,0.0,0.0,D,2.6,3.5,2.55,2.65,3.5,2.5,2023/24,€143.80m,€111.40m,9.0,13.0,3.0,4.0,4.0,3.0,3.0,5.0,0.0,1.0,12.0,12.0
B1,17/03/2024,Cercle Brugge,RWD Molenbeek,4.0,0.0,H,2.0,0.0,H,1.36,5.25,7.5,1.36,5.25,7.75,2023/24,€81.38m,€36.48m,20.0,4.0,8.0,1.0,11.0,4.0,1.0,4.0,0.0,1.0,6.0,11.0
B1,17/03/2024,Gent,Charleroi,5.0,0.0,H,2.0,0.0,H,1.57,4.0,5.75,1.57,4.2,5.5,2023/24,€122.30m,€35.60m,13.0,12.0,9.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,8.0,10.0
B1,17/03/2024,Oud-Heverlee Leuven,Mechelen,1.0,0.0,H,0.0,0.0,D,2.75,3.4,2.45,2.75,3.4,2.5,2023/24,€47.30m,€39.25m,14.0,16.0,4.0,5.0,3.0,6.0,4.0,1.0,0.0,0.0,14.0,9.0
B1,17/03/2024,Westerlo,Genk,1.0,1.0,D,0.0,0.0,D,3.5,3.75,1.95,3.7,3.7,1.93,2023/24,€45.10m,€180.50m,12.0,9.0,4.0,2.0,5.0,6.0,4.0,1.0,0.0,1.0,10.0,13.0
B1,29/03/2024,Gent,Standard,5.0,1.0,H,1.0,1.0,D,1.62,4.0,5.0,1.65,4.0,5.0,2023/24,€122.30m,€81.45m,15.0,11.0,8.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,12.0,5.0
B1,30/03/2024,Oud-Heverlee Leuven,Mechelen,2.0,3.0,A,0.0,1.0,A,2.75,3.2,2.63,2.65,3.5,2.55,2023/24,€47.30m,€39.25m,18.0,11.0,5.0,8.0,7.0,7.0,1.0,5.0,0.0,1.0,8.0,16.0
B1,30/03/2024,Anderlecht,Antwerp,1.0,0.0,H,0.0,0.0,D,2.3,3.4,3.0,2.3,3.5,2.95,2023/24,€133.00m,€143.80m,20.0,8.0,8.0,2.0,4.0,3.0,2.0,4.0,0.0,1.0,8.0,7.0
B1,31/03/2024,St Truiden,Westerlo,2.0,0.0,H,1.0,0.0,H,2.2,3.5,3.2,2.25,3.5,3.0,2023/24,€40.30m,€45.10m,14.0,13.0,6.0,5.0,7.0,3.0,0.0,1.0,0.0,0.0,11.0,10.0
B1,01/04/2024,Cercle Brugge,Club Brugge,1.0,1.0,D,1.0,0.0,H,3.6,3.6,2.0,3.6,3.7,1.98,2023/24,€81.38m,€161.55m,10.0,28.0,4.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,11.0,7.0
B1,01/04/2024,Genk,St. Gilloise,1.0,0.0,H,1.0,0.0,H,2.75,3.4,2.5,2.75,3.6,2.4,2023/24,€180.50m,€111.40m,7.0,12.0,3.0,4.0,2.0,9.0,1.0,1.0,0.0,1.0,11.0,18.0
B1,05/04/2024,Mechelen,St Truiden,2.0,3.0,A,1.0,0.0,H,2.05,3.5,3.4,2.1,3.5,3.4,2023/24,€39.25m,€40.30m,17.0,16.0,6.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,9.0,13.0
B1,06/04/2024,Charleroi,RWD Molenbeek,0.0,0.0,D,0.0,0.0,D,1.67,3.75,5.0,1.68,3.9,4.8,2023/24,€35.60m,€36.48m,14.0,10.0,3.0,3.0,11.0,6.0,1.0,4.0,0.0,0.0,14.0,12.0
B1,06/04/2024,Standard,Oud-Heverlee Leuven,0.0,0.0,D,0.0,0.0,D,1.67,3.6,5.0,1.73,3.9,4.5,2023/24,€81.45m,€47.30m,13.0,8.0,6.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,12.0,13.0
B1,06/04/2024,Antwerp,Genk,0.0,1.0,A,0.0,1.0,A,2.25,3.4,3.1,2.25,3.5,2.95,2023/24,€143.80m,€180.50m,11.0,18.0,2.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,14.0,12.0
B1,07/04/2024,St. Gilloise,Cercle Brugge,2.0,3.0,A,1.0,2.0,A,1.73,3.8,4.75,1.75,3.75,4.5,2023/24,€111.40m,€81.38m,14.0,8.0,9.0,4.0,4.0,3.0,2.0,5.0,0.0,0.0,10.0,20.0
B1,07/04/2024,Eupen,Kortrijk,1.0,1.0,D,0.0,0.0,D,2.3,3.2,3.1,2.3,3.5,2.95,2023/24,€18.03m,€26.48m,7.0,12.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,9.0,10.0
B1,07/04/2024,Club Brugge,Anderlecht,3.0,1.0,H,1.0,0.0,H,1.91,3.6,4.0,1.9,3.6,3.9,2023/24,€161.55m,€133.00m,20.0,13.0,8.0,7.0,3.0,2.0,1.0,5.0,0.0,0.0,8.0,12.0
B1,12/04/2024,St Truiden,Standard,3.0,3.0,D,1.0,1.0,D,2.15,3.4,3.3,2.2,3.5,3.1,2023/24,€40.30m,€81.45m,16.0,17.0,8.0,10.0,4.0,3.0,4.0,4.0,0.0,0.0,10.0,11.0
B1,13/04/2024,RWD Molenbeek,Eupen,3.0,1.0,H,1.0,1.0,D,2.38,3.3,3.0,2.3,3.5,2.95,2023/24,€36.48m,€18.03m,11.0,8.0,5.0,3.0,7.0,4.0,1.0,3.0,0.0,0.0,16.0,13.0
B1,13/04/2024,Mechelen,Westerlo,3.0,2.0,H,0.0,2.0,A,1.73,3.6,4.75,1.77,3.75,4.4,2023/24,€39.25m,€45.10m,23.0,14.0,6.0,7.0,13.0,6.0,1.0,4.0,0.0,1.0,13.0,7.0
B1,13/04/2024,Genk,Cercle Brugge,1.0,1.0,D,1.0,0.0,H,1.85,3.6,4.0,1.9,3.9,3.7,2023/24,€180.50m,€81.38m,13.0,10.0,5.0,2.0,6.0,5.0,0.0,4.0,0.0,1.0,7.0,16.0
B1,14/04/2024,Club Brugge,Antwerp,3.0,0.0,H,1.0,0.0,H,1.8,3.75,4.2,1.77,3.9,4.2,2023/24,€161.55m,€143.80m,13.0,8.0,6.0,3.0,5.0,3.0,2.0,2.0,0.0,0.0,10.0,14.0
B1,14/04/2024,Kortrijk,Charleroi,1.0,2.0,A,1.0,0.0,H,2.9,3.2,2.5,2.85,3.4,2.4,2023/24,€26.48m,€35.60m,9.0,12.0,2.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,11.0,12.0
B1,14/04/2024,Anderlecht,St. Gilloise,2.0,1.0,H,1.0,0.0,H,2.75,3.3,2.5,2.7,3.5,2.45,2023/24,€133.00m,€111.40m,7.0,15.0,5.0,5.0,6.0,6.0,4.0,3.0,1.0,0.0,10.0,16.0
B1,14/04/2024,Oud-Heverlee Leuven,Gent,2.0,1.0,H,2.0,1.0,H,4.0,3.75,1.85,3.75,4.0,1.85,2023/24,€47.30m,€122.30m,12.0,16.0,3.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,8.0,6.0
B1,20/04/2024,Oud-Heverlee Leuven,St Truiden,1.0,0.0,H,0.0,0.0,D,2.63,3.3,2.63,2.55,3.5,2.65,2023/24,€47.30m,€40.30m,20.0,3.0,11.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,11.0,11.0
B1,20/04/2024,Westerlo,Standard,3.0,3.0,D,1.0,1.0,D,2.6,3.4,2.6,2.6,3.6,2.5,2023/24,€45.10m,€81.45m,19.0,17.0,6.0,8.0,6.0,7.0,1.0,1.0,0.0,0.0,8.0,12.0
B1,20/04/2024,Gent,Mechelen,3.0,1.0,H,1.0,0.0,H,1.55,4.0,6.0,1.58,4.2,5.25,2023/24,€122.30m,€39.25m,15.0,7.0,5.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,8.0,4.0
B1,20/04/2024,Genk,Anderlecht,2.0,1.0,H,1.0,0.0,H,2.15,3.6,3.2,2.1,3.6,3.2,2023/24,€180.50m,€133.00m,22.0,9.0,10.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0
B1,21/04/2024,Cercle Brugge,Antwerp,0.0,1.0,A,0.0,0.0,D,2.63,3.3,2.63,2.55,3.5,2.6,2023/24,€81.38m,€143.80m,16.0,12.0,4.0,8.0,7.0,2.0,4.0,1.0,0.0,0.0,12.0,5.0
B1,21/04/2024,Kortrijk,RWD Molenbeek,2.0,4.0,A,1.0,3.0,A,2.1,3.4,3.4,2.1,3.5,3.3,2023/24,€26.48m,€36.48m,16.0,14.0,8.0,8.0,11.0,4.0,2.0,4.0,0.0,0.0,11.0,10.0
B1,21/04/2024,St. Gilloise,Club Brugge,1.0,2.0,A,0.0,0.0,D,2.3,3.4,3.0,2.3,3.5,2.9,2023/24,€111.40m,€161.55m,18.0,9.0,6.0,2.0,10.0,8.0,3.0,3.0,0.0,1.0,14.0,11.0
B1,21/04/2024,Charleroi,Eupen,1.0,0.0,H,1.0,0.0,H,1.67,3.75,5.0,1.7,3.8,4.8,2023/24,€35.60m,€18.03m,19.0,9.0,7.0,3.0,7.0,4.0,1.0,1.0,0.0,0.0,12.0,8.0
B1,23/04/2024,St Truiden,Gent,0.0,2.0,A,0.0,1.0,A,3.75,3.75,1.91,3.7,3.9,1.88,2023/24,€40.30m,€122.30m,17.0,15.0,5.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,12.0,8.0
B1,23/04/2024,Standard,Mechelen,0.0,0.0,D,0.0,0.0,D,2.4,3.5,2.75,2.45,3.5,2.75,2023/24,€81.45m,€39.25m,21.0,6.0,6.0,1.0,8.0,4.0,0.0,2.0,0.0,0.0,9.0,6.0
B1,23/04/2024,Westerlo,Oud-Heverlee Leuven,1.0,1.0,D,1.0,0.0,H,2.45,3.6,2.7,2.37,3.7,2.7,2023/24,€45.10m,€47.30m,15.0,20.0,3.0,7.0,9.0,4.0,2.0,3.0,0.0,0.0,7.0,14.0
B1,24/04/2024,Anderlecht,Cercle Brugge,3.0,0.0,H,2.0,0.0,H,1.91,3.6,3.8,1.98,3.6,3.6,2023/24,€133.00m,€81.38m,12.0,7.0,5.0,4.0,4.0,2.0,1.0,4.0,0.0,0.0,6.0,12.0
B1,24/04/2024,Club Brugge,Genk,4.0,0.0,H,1.0,0.0,H,1.75,3.8,4.33,1.82,3.9,4.0,2023/24,€161.55m,€180.50m,15.0,12.0,7.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,16.0
B1,25/04/2024,Antwerp,St. Gilloise,0.0,3.0,A,0.0,0.0,D,2.8,3.5,2.38,2.8,3.5,2.4,2023/24,€143.80m,€111.40m,6.0,13.0,1.0,7.0,5.0,5.0,3.0,4.0,0.0,0.0,9.0,19.0
B1,26/04/2024,Eupen,Charleroi,1.0,2.0,A,0.0,2.0,A,3.4,3.2,2.2,3.3,3.2,2.25,2023/24,€18.03m,€35.60m,12.0,12.0,2.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,13.0,15.0
B1,27/04/2024,Mechelen,Oud-Heverlee Leuven,3.0,0.0,H,0.0,0.0,D,1.95,3.75,3.6,2.0,3.6,3.5,2023/24,€39.25m,€47.30m,17.0,17.0,7.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,12.0
B1,27/04/2024,Gent,Westerlo,3.0,2.0,H,2.0,2.0,D,1.36,5.25,7.0,1.37,5.25,7.25,2023/24,€122.30m,€45.10m,15.0,23.0,6.0,7.0,3.0,10.0,2.0,3.0,0.0,0.0,9.0,12.0
B1,28/04/2024,Genk,Club Brugge,0.0,3.0,A,0.0,1.0,A,2.9,3.6,2.25,2.87,3.7,2.25,2023/24,€180.50m,€161.55m,14.0,11.0,3.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,8.0,10.0
B1,28/04/2024,St. Gilloise,Antwerp,4.0,1.0,H,2.0,1.0,H,1.67,4.0,4.75,1.71,4.0,4.5,2023/24,€111.40m,€143.80m,14.0,3.0,10.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,14.0,9.0
