Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
T1,07/03/2010,Ankaragucu,Gaziantepspor,D,2.1,3.3,3.5,1.9,3.25,3.65,2009/10,€44.70m,€32.45m
T1,07/03/2010,Fenerbahce,Antalyaspor,H,1.44,4.33,7.0,1.35,4.25,7.5,2009/10,€119.45m,€23.95m
T1,07/03/2010,Manisaspor,Denizlispor,D,1.91,3.4,4.0,1.85,3.3,3.8,2009/10,€19.88m,€18.35m
T1,08/03/2010,Eskisehirspor,Galatasaray,H,4.2,3.4,1.85,3.8,3.3,1.85,2009/10,€24.70m,€129.23m
T1,10/03/2010,Besiktas,Buyuksehyr,H,1.5,4.0,7.0,1.45,3.85,6.5,2009/10,€93.60m,€24.00m
T1,10/03/2010,Kasimpasa,Bursaspor,A,3.25,3.3,2.2,3.35,3.2,2.0,2009/10,€20.20m,€51.75m
T1,12/03/2010,Gaziantepspor,Trabzonspor,D,3.1,3.1,2.4,2.8,3.2,2.3,2009/10,€32.45m,€66.95m
T1,13/03/2010,Genclerbirligi,Fenerbahce,D,4.33,3.5,1.83,4.45,3.35,1.7,2009/10,€29.00m,€119.45m
T1,14/03/2010,Antalyaspor,Sivasspor,H,2.0,3.25,3.75,1.95,3.3,3.5,2009/10,€23.95m,€33.65m
T1,14/03/2010,Bursaspor,Manisaspor,H,1.4,4.5,8.0,1.4,3.9,7.25,2009/10,€51.75m,€19.88m
T1,14/03/2010,Buyuksehyr,Diyarbakirspor,H,1.83,3.4,4.5,1.7,3.5,4.25,2009/10,€24.00m,€17.75m
T1,14/03/2010,Galatasaray,Ankaragucu,H,1.33,4.75,10.0,1.3,4.5,9.0,2009/10,€129.23m,€44.70m
T1,14/03/2010,Kayserispor,Eskisehirspor,A,2.0,3.3,3.8,1.8,3.3,4.0,2009/10,€38.50m,€24.70m
T1,15/03/2010,Denizlispor,Besiktas,A,5.25,3.6,1.67,5.5,3.55,1.55,2009/10,€18.35m,€93.60m
T1,19/03/2010,Kasimpasa,Besiktas,D,4.2,3.5,1.85,4.0,3.35,1.8,2009/10,€20.20m,€93.60m
T1,20/03/2010,Fenerbahce,Gaziantepspor,H,1.44,4.2,7.5,1.35,4.25,7.5,2009/10,€119.45m,€32.45m
T1,20/03/2010,Manisaspor,Buyuksehyr,H,2.1,3.3,3.6,2.05,3.2,3.3,2009/10,€19.88m,€24.00m
T1,21/03/2010,Ankaragucu,Kayserispor,H,2.5,3.25,2.88,2.45,3.2,2.6,2009/10,€44.70m,€38.50m
T1,21/03/2010,Sivasspor,Genclerbirligi,A,2.15,3.3,3.3,2.1,3.25,3.1,2009/10,€33.65m,€29.00m
T1,21/03/2010,Trabzonspor,Galatasaray,H,2.7,3.3,2.6,2.6,3.2,2.45,2009/10,€66.95m,€129.23m
T1,22/03/2010,Bursaspor,Denizlispor,H,1.29,5.5,9.0,1.25,5.0,10.0,2009/10,€51.75m,€18.35m
T1,26/03/2010,Buyuksehyr,Bursaspor,H,4.0,3.4,1.91,3.6,3.3,1.9,2009/10,€24.00m,€51.75m
T1,27/03/2010,Besiktas,Eskisehirspor,H,1.53,3.8,6.5,1.5,3.8,5.75,2009/10,€93.60m,€24.70m
T1,27/03/2010,Genclerbirligi,Diyarbakirspor,H,1.83,3.4,4.5,1.75,3.4,4.2,2009/10,€29.00m,€17.75m
T1,28/03/2010,Antalyaspor,Manisaspor,D,2.0,3.2,4.0,2.0,3.25,3.3,2009/10,€23.95m,€19.88m
T1,28/03/2010,Denizlispor,Kasimpasa,D,2.5,3.1,2.9,2.5,3.2,2.5,2009/10,€18.35m,€20.20m
T1,28/03/2010,Galatasaray,Fenerbahce,A,2.25,3.2,3.3,2.3,3.2,2.8,2009/10,€129.23m,€119.45m
T1,28/03/2010,Gaziantepspor,Sivasspor,D,1.91,3.4,4.0,1.9,3.25,3.65,2009/10,€32.45m,€33.65m
T1,29/03/2010,Kayserispor,Trabzonspor,H,2.88,3.0,2.63,2.6,3.2,2.45,2009/10,€38.50m,€66.95m
T1,02/04/2010,Ankaragucu,Besiktas,D,4.0,3.4,1.91,3.65,3.25,1.9,2009/10,€44.70m,€93.60m
T1,03/04/2010,Bursaspor,Antalyaspor,H,1.44,4.2,7.5,1.45,3.85,6.5,2009/10,€51.75m,€23.95m
T1,03/04/2010,Buyuksehyr,Denizlispor,H,1.73,3.5,5.0,1.7,3.45,4.4,2009/10,€24.00m,€18.35m
T1,04/04/2010,Diyarbakirspor,Gaziantepspor,A,2.8,3.25,2.5,2.45,3.2,2.6,2009/10,€17.75m,€32.45m
T1,04/04/2010,Eskisehirspor,Kasimpasa,H,1.67,3.6,5.25,1.7,3.45,4.4,2009/10,€24.70m,€20.20m
T1,04/04/2010,Fenerbahce,Kayserispor,H,1.44,4.2,7.5,1.45,3.85,6.5,2009/10,€119.45m,€38.50m
T1,04/04/2010,Manisaspor,Genclerbirligi,D,2.2,3.25,3.3,2.25,3.25,2.85,2009/10,€19.88m,€29.00m
T1,05/04/2010,Sivasspor,Galatasaray,D,5.25,3.6,1.67,4.75,3.5,1.65,2009/10,€33.65m,€129.23m
T1,09/04/2010,Gaziantepspor,Manisaspor,D,2.1,3.2,3.6,2.0,3.25,3.3,2009/10,€32.45m,€19.88m
T1,10/04/2010,Antalyaspor,Buyuksehyr,A,2.25,3.2,3.3,2.2,3.25,2.9,2009/10,€23.95m,€24.00m
T1,10/04/2010,Besiktas,Trabzonspor,D,1.83,3.4,4.5,1.8,3.35,4.0,2009/10,€93.60m,€66.95m
T1,11/04/2010,Denizlispor,Eskisehirspor,H,3.0,3.2,2.4,2.7,3.25,2.35,2009/10,€18.35m,€24.70m
T1,11/04/2010,Galatasaray,Diyarbakirspor,H,1.25,5.25,13.0,1.2,5.5,11.0,2009/10,€129.23m,€17.75m
T1,11/04/2010,Genclerbirligi,Bursaspor,D,3.6,3.3,2.05,3.15,3.25,2.1,2009/10,€29.00m,€51.75m
T1,11/04/2010,Kasimpasa,Ankaragucu,H,2.6,3.2,2.75,2.45,3.2,2.6,2009/10,€20.20m,€44.70m
T1,12/04/2010,Kayserispor,Sivasspor,D,1.8,3.4,4.75,1.85,3.3,3.85,2009/10,€38.50m,€33.65m
T1,16/04/2010,Bursaspor,Gaziantepspor,H,1.4,4.33,8.5,1.4,4.25,6.5,2009/10,€51.75m,€32.45m
T1,17/04/2010,Buyuksehyr,Genclerbirligi,A,2.0,3.3,3.75,1.95,3.25,3.5,2009/10,€24.00m,€29.00m
T1,17/04/2010,Manisaspor,Galatasaray,A,5.25,3.6,1.67,4.75,3.5,1.65,2009/10,€19.88m,€129.23m
T1,18/04/2010,Ankaragucu,Eskisehirspor,H,2.25,3.25,3.25,2.3,3.25,2.75,2009/10,€44.70m,€24.70m
T1,18/04/2010,Antalyaspor,Denizlispor,H,1.85,3.4,4.2,1.8,3.35,4.0,2009/10,€23.95m,€18.35m
T1,18/04/2010,Diyarbakirspor,Kayserispor,A,2.63,3.25,2.63,2.45,3.2,2.6,2009/10,€17.75m,€38.50m
T1,18/04/2010,Fenerbahce,Besiktas,H,2.0,3.3,3.75,2.0,3.6,3.75,2009/10,€119.45m,€93.60m
T1,19/04/2010,Trabzonspor,Kasimpasa,H,1.5,4.0,7.0,1.4,4.25,6.5,2009/10,€66.95m,€20.20m
T1,24/04/2010,Besiktas,Sivasspor,D,1.44,4.2,7.5,1.42,4.2,6.25,2009/10,€93.60m,€33.65m
T1,24/04/2010,Denizlispor,Ankaragucu,D,2.4,3.2,3.0,2.35,3.2,2.75,2009/10,€18.35m,€44.70m
T1,24/04/2010,Genclerbirligi,Antalyaspor,A,2.0,3.3,4.0,1.85,3.3,3.85,2009/10,€29.00m,€23.95m
T1,24/04/2010,Kayserispor,Manisaspor,A,1.91,3.25,4.2,1.85,3.3,3.85,2009/10,€38.50m,€19.88m
T1,25/04/2010,Galatasaray,Bursaspor,D,1.75,3.5,4.75,1.7,3.45,4.45,2009/10,€129.23m,€51.75m
T1,25/04/2010,Gaziantepspor,Buyuksehyr,A,2.7,3.1,2.7,2.4,3.2,2.65,2009/10,€32.45m,€24.00m
T1,25/04/2010,Kasimpasa,Fenerbahce,A,7.0,4.33,1.44,6.0,4.0,1.45,2009/10,€20.20m,€119.45m
T1,26/04/2010,Eskisehirspor,Trabzonspor,H,2.88,3.2,2.5,2.6,3.2,2.45,2009/10,€24.70m,€66.95m
T1,01/05/2010,Ankaragucu,Trabzonspor,H,2.45,3.25,2.88,2.6,3.2,2.45,2009/10,€44.70m,€66.95m
T1,01/05/2010,Bursaspor,Kayserispor,H,1.4,4.33,8.0,1.35,4.4,7.5,2009/10,€51.75m,€38.50m
T1,01/05/2010,Buyuksehyr,Galatasaray,A,4.5,3.5,1.8,4.15,3.45,1.75,2009/10,€24.00m,€129.23m
T1,01/05/2010,Fenerbahce,Eskisehirspor,H,1.2,6.5,13.0,1.25,5.0,9.0,2009/10,€119.45m,€24.70m
T1,02/05/2010,Antalyaspor,Gaziantepspor,H,2.05,3.3,3.6,2.0,3.25,3.3,2009/10,€23.95m,€32.45m
T1,02/05/2010,Denizlispor,Genclerbirligi,H,2.88,3.3,2.4,2.7,3.25,2.35,2009/10,€18.35m,€29.00m
T1,02/05/2010,Diyarbakirspor,Besiktas,A,4.8,3.5,1.75,4.4,3.5,1.7,2009/10,€17.75m,€93.60m
T1,02/05/2010,Sivasspor,Kasimpasa,D,1.75,3.5,4.8,1.85,3.3,3.85,2009/10,€33.65m,€20.20m
T1,07/05/2010,Besiktas,Manisaspor,H,1.3,4.75,11.0,1.3,4.5,9.0,2009/10,€93.60m,€19.88m
T1,08/05/2010,Galatasaray,Antalyaspor,A,1.25,5.5,12.0,1.3,4.5,9.0,2009/10,€129.23m,€23.95m
T1,08/05/2010,Gaziantepspor,Genclerbirligi,D,2.3,3.2,3.2,2.2,3.2,3.0,2009/10,€32.45m,€29.00m
T1,09/05/2010,Ankaragucu,Fenerbahce,A,7.5,4.2,1.44,6.5,3.85,1.45,2009/10,€44.70m,€119.45m
T1,09/05/2010,Eskisehirspor,Sivasspor,D,1.91,3.3,4.2,1.75,3.4,4.2,2009/10,€24.70m,€33.65m
T1,09/05/2010,Kasimpasa,Diyarbakirspor,H,2.2,3.3,3.3,2.15,3.2,3.1,2009/10,€20.20m,€17.75m
T1,09/05/2010,Kayserispor,Buyuksehyr,D,2.3,3.2,3.2,2.15,3.2,3.1,2009/10,€38.50m,€24.00m
T1,10/05/2010,Trabzonspor,Denizlispor,H,1.33,4.75,10.0,1.37,4.33,7.25,2009/10,€66.95m,€18.35m
T1,15/05/2010,Antalyaspor,Kayserispor,H,2.1,3.4,3.4,2.0,3.2,3.35,2009/10,€23.95m,€38.50m
T1,15/05/2010,Denizlispor,Gaziantepspor,D,2.63,3.3,2.6,2.5,3.25,2.5,2009/10,€18.35m,€32.45m
T1,15/05/2010,Diyarbakirspor,Eskisehirspor,A,2.8,3.25,2.5,2.85,3.3,2.2,2009/10,€17.75m,€24.70m
T1,15/05/2010,Sivasspor,Ankaragucu,D,2.1,3.3,3.5,2.0,3.3,3.35,2009/10,€33.65m,€44.70m
T1,16/05/2010,Bursaspor,Besiktas,H,1.8,3.5,4.5,1.7,3.45,4.5,2009/10,€51.75m,€93.60m
T1,16/05/2010,Fenerbahce,Trabzonspor,D,1.22,5.75,13.0,1.22,5.5,9.0,2009/10,€119.45m,€66.95m
T1,16/05/2010,Genclerbirligi,Galatasaray,H,3.5,3.3,2.1,3.6,3.3,1.9,2009/10,€29.00m,€129.23m
T1,16/05/2010,Manisaspor,Kasimpasa,D,2.15,3.3,3.3,2.1,3.3,3.1,2009/10,€19.88m,€20.20m
T1,14/08/2010,Bucaspor,Besiktas,A,6.0,3.8,1.57,6.0,3.75,1.5,2010/11,€20.95m,€128.25m
T1,14/08/2010,Eskisehirspor,Genclerbirligi,D,2.0,3.4,3.75,1.88,3.3,3.8,2010/11,€30.75m,€32.90m
T1,14/08/2010,Gaziantepspor,Kasimpasa,D,1.91,3.4,4.0,2.0,3.2,3.5,2010/11,€38.30m,€17.20m
T1,14/08/2010,Sivasspor,Galatasaray,H,5.25,3.6,1.67,4.25,3.4,1.75,2010/11,€30.30m,€117.45m
T1,15/08/2010,Ankaragucu,Trabzonspor,A,3.75,3.4,2.0,3.5,3.4,1.91,2010/11,€37.45m,€80.38m
T1,15/08/2010,Fenerbahce,Antalyaspor,H,1.44,4.33,7.0,1.35,4.4,7.5,2010/11,€140.65m,€23.35m
T1,15/08/2010,Karabukspor,Manisaspor,H,2.3,3.2,3.2,2.2,3.2,3.0,2010/11,€21.30m,€25.15m
T1,16/08/2010,Bursaspor,Konyaspor,H,1.33,5.0,9.0,1.37,4.33,7.25,2010/11,€65.55m,€23.00m
T1,16/08/2010,Buyuksehyr,Kayserispor,A,2.1,3.3,3.5,2.1,3.2,3.2,2010/11,€35.25m,€39.80m
T1,20/08/2010,Kayserispor,Karabukspor,H,1.83,3.4,4.5,1.75,3.4,4.25,2010/11,€39.80m,€21.30m
T1,20/08/2010,Konyaspor,Eskisehirspor,H,2.55,3.25,2.75,2.6,3.0,2.6,2010/11,€23.00m,€30.75m
T1,21/08/2010,Antalyaspor,Sivasspor,D,2.2,3.3,3.25,2.1,3.2,3.2,2010/11,€23.35m,€30.30m
T1,21/08/2010,Besiktas,Buyuksehyr,A,1.4,4.33,8.0,1.35,4.2,8.25,2010/11,€128.25m,€35.25m
T1,22/08/2010,Galatasaray,Bursaspor,A,1.83,3.5,4.33,1.72,3.5,4.25,2010/11,€117.45m,€65.55m
T1,22/08/2010,Genclerbirligi,Gaziantepspor,D,1.95,3.3,4.0,1.88,3.2,3.9,2010/11,€32.90m,€38.30m
T1,22/08/2010,Manisaspor,Ankaragucu,A,2.5,3.25,2.8,2.4,3.1,2.8,2010/11,€25.15m,€37.45m
T1,23/08/2010,Kasimpasa,Bucaspor,D,1.91,3.3,4.2,1.75,3.3,4.4,2010/11,€17.20m,€20.95m
T1,23/08/2010,Trabzonspor,Fenerbahce,H,2.8,3.25,2.5,2.5,3.2,2.6,2010/11,€80.38m,€140.65m
T1,27/08/2010,Ankaragucu,Kayserispor,D,2.8,3.1,2.6,2.65,3.0,2.55,2010/11,€37.45m,€39.80m
T1,27/08/2010,Gaziantepspor,Konyaspor,D,1.95,3.2,4.2,1.91,3.2,3.8,2010/11,€38.30m,€23.00m
T1,28/08/2010,Bucaspor,Genclerbirligi,H,2.5,3.1,2.9,2.6,3.1,2.55,2010/11,€20.95m,€32.90m
T1,28/08/2010,Buyuksehyr,Kasimpasa,H,2.25,3.25,3.2,2.1,3.1,3.3,2010/11,€35.25m,€17.20m
T1,28/08/2010,Sivasspor,Bursaspor,A,2.88,3.2,2.5,2.65,3.0,2.55,2010/11,€30.30m,€65.55m
T1,29/08/2010,Eskisehirspor,Galatasaray,A,3.4,3.3,2.15,3.3,3.2,2.05,2010/11,€30.75m,€117.45m
T1,29/08/2010,Fenerbahce,Manisaspor,H,1.29,5.25,10.0,1.22,5.25,11.0,2010/11,€140.65m,€25.15m
T1,29/08/2010,Karabukspor,Besiktas,A,4.75,3.5,1.75,4.75,3.5,1.65,2010/11,€21.30m,€128.25m
T1,30/08/2010,Antalyaspor,Trabzonspor,D,4.5,3.4,1.83,3.75,3.3,1.88,2010/11,€23.35m,€80.38m
T1,10/09/2010,Bursaspor,Eskisehirspor,H,1.5,4.0,7.0,1.44,4.0,6.5,2010/11,€65.55m,€30.75m
T1,11/09/2010,Besiktas,Ankaragucu,H,1.44,4.2,7.5,1.35,4.25,8.0,2010/11,€128.25m,€37.45m
T1,11/09/2010,Kayserispor,Fenerbahce,H,3.4,3.25,2.15,3.2,3.2,2.1,2010/11,€39.80m,€140.65m
T1,11/09/2010,Konyaspor,Bucaspor,D,2.38,3.1,3.1,2.1,3.2,3.2,2010/11,€23.00m,€20.95m
T1,11/09/2010,Manisaspor,Antalyaspor,A,2.4,3.1,3.1,2.4,3.1,2.75,2010/11,€25.15m,€23.35m
T1,13/09/2010,Galatasaray,Gaziantepspor,H,1.44,4.2,7.5,1.35,4.5,7.25,2010/11,€117.45m,€38.30m
T1,13/09/2010,Genclerbirligi,Buyuksehyr,H,2.38,3.1,3.1,2.2,3.1,3.1,2010/11,€32.90m,€35.25m
T1,13/09/2010,Kasimpasa,Karabukspor,A,2.1,3.3,3.5,2.0,3.25,3.4,2010/11,€17.20m,€21.30m
T1,13/09/2010,Trabzonspor,Sivasspor,H,1.44,4.2,7.5,1.45,4.1,6.0,2010/11,€80.38m,€30.30m
T1,17/09/2010,Trabzonspor,Manisaspor,A,1.36,4.5,8.5,1.31,4.6,8.25,2010/11,€80.38m,€25.15m
T1,18/09/2010,Ankaragucu,Kasimpasa,H,1.83,3.4,4.0,1.7,3.5,4.4,2010/11,€37.45m,€17.20m
T1,18/09/2010,Antalyaspor,Kayserispor,H,2.7,3.25,2.4,2.75,3.1,2.4,2010/11,€23.35m,€39.80m
T1,18/09/2010,Bucaspor,Galatasaray,A,4.0,3.4,1.8,3.75,3.4,1.85,2010/11,€20.95m,€117.45m
T1,18/09/2010,Sivasspor,Eskisehirspor,D,2.1,3.25,3.2,2.0,3.25,3.4,2010/11,€30.30m,€30.75m
T1,19/09/2010,Buyuksehyr,Konyaspor,H,2.0,3.3,3.4,1.88,3.25,3.8,2010/11,€35.25m,€23.00m
T1,19/09/2010,Fenerbahce,Besiktas,D,2.1,3.25,3.2,2.1,3.2,3.1,2010/11,€140.65m,€128.25m
T1,19/09/2010,Karabukspor,Genclerbirligi,H,2.25,3.2,3.0,2.3,3.2,2.85,2010/11,€21.30m,€32.90m
T1,20/09/2010,Gaziantepspor,Bursaspor,A,3.0,3.25,2.2,3.0,3.1,2.25,2010/11,€38.30m,€65.55m
T1,24/09/2010,Bursaspor,Bucaspor,H,1.44,4.33,7.0,1.42,3.9,7.25,2010/11,€65.55m,€20.95m
T1,25/09/2010,Besiktas,Antalyaspor,H,1.4,4.33,8.5,1.38,4.2,7.25,2010/11,€128.25m,€23.35m
T1,25/09/2010,Eskisehirspor,Gaziantepspor,A,2.1,3.2,3.6,2.1,3.2,3.2,2010/11,€30.75m,€38.30m
T1,25/09/2010,Genclerbirligi,Ankaragucu,H,2.88,3.2,2.5,2.5,3.1,2.65,2010/11,€32.90m,€37.45m
T1,26/09/2010,Galatasaray,Buyuksehyr,H,1.44,4.2,7.5,1.38,4.2,7.25,2010/11,€117.45m,€35.25m
T1,26/09/2010,Kayserispor,Trabzonspor,D,2.7,3.2,2.63,2.4,3.2,2.7,2010/11,€39.80m,€80.38m
T1,26/09/2010,Konyaspor,Karabukspor,D,2.7,3.2,2.63,2.4,3.2,2.7,2010/11,€23.00m,€21.30m
T1,26/09/2010,Manisaspor,Sivasspor,H,2.3,3.2,3.2,2.3,3.25,2.8,2010/11,€25.15m,€30.30m
T1,27/09/2010,Kasimpasa,Fenerbahce,A,6.5,3.8,1.53,5.25,3.5,1.6,2010/11,€17.20m,€140.65m
T1,01/10/2010,Bucaspor,Eskisehirspor,D,2.25,3.25,3.2,2.1,3.2,3.2,2010/11,€20.95m,€30.75m
T1,01/10/2010,Karabukspor,Galatasaray,H,4.0,3.4,1.91,3.75,3.4,1.85,2010/11,€21.30m,€117.45m
T1,02/10/2010,Ankaragucu,Konyaspor,H,1.83,3.4,4.5,1.8,3.4,4.0,2010/11,€37.45m,€23.00m
T1,02/10/2010,Fenerbahce,Genclerbirligi,H,1.33,5.0,9.0,1.35,4.5,7.25,2010/11,€140.65m,€32.90m
T1,02/10/2010,Manisaspor,Kayserispor,A,2.5,3.3,2.75,2.55,3.25,2.5,2010/11,€25.15m,€39.80m
T1,03/10/2010,Antalyaspor,Kasimpasa,H,1.73,3.5,5.0,1.7,3.5,4.4,2010/11,€23.35m,€17.20m
T1,03/10/2010,Buyuksehyr,Bursaspor,D,3.1,3.4,2.25,2.9,3.1,2.3,2010/11,€35.25m,€65.55m
T1,03/10/2010,Sivasspor,Gaziantepspor,D,2.25,3.2,3.25,2.1,3.2,3.2,2010/11,€30.30m,€38.30m
T1,03/10/2010,Trabzonspor,Besiktas,H,2.5,3.25,2.8,2.3,3.25,2.8,2010/11,€80.38m,€128.25m
T1,15/10/2010,Bursaspor,Karabukspor,D,1.75,3.4,4.33,1.6,3.6,5.0,2010/11,€65.55m,€21.30m
T1,16/10/2010,Besiktas,Manisaspor,A,1.36,4.2,8.0,1.25,5.0,10.0,2010/11,€128.25m,€25.15m
T1,16/10/2010,Eskisehirspor,Buyuksehyr,H,2.05,3.25,3.25,2.1,3.2,3.2,2010/11,€30.75m,€35.25m
T1,16/10/2010,Gaziantepspor,Bucaspor,H,2.05,3.2,3.4,2.0,3.0,3.75,2010/11,€38.30m,€20.95m
T1,17/10/2010,Galatasaray,Ankaragucu,A,1.44,3.8,7.0,1.35,4.33,7.75,2010/11,€117.45m,€37.45m
T1,17/10/2010,Genclerbirligi,Antalyaspor,A,2.38,3.2,2.8,2.4,3.1,2.8,2010/11,€32.90m,€23.35m
T1,17/10/2010,Kasimpasa,Trabzonspor,A,4.2,3.5,1.75,3.9,3.3,1.85,2010/11,€17.20m,€80.38m
T1,17/10/2010,Kayserispor,Sivasspor,H,1.5,3.75,7.0,1.5,3.7,6.25,2010/11,€39.80m,€30.30m
T1,18/10/2010,Konyaspor,Fenerbahce,A,5.75,3.5,1.57,5.75,3.9,1.5,2010/11,€23.00m,€140.65m
T1,22/10/2010,Karabukspor,Eskisehirspor,A,1.91,3.5,3.9,1.8,3.5,3.9,2010/11,€21.30m,€30.75m
T1,22/10/2010,Sivasspor,Bucaspor,D,2.1,3.3,3.5,1.95,3.2,3.6,2010/11,€30.30m,€20.95m
T1,23/10/2010,Antalyaspor,Konyaspor,H,1.75,3.6,4.6,1.75,3.4,4.25,2010/11,€23.35m,€23.00m
T1,23/10/2010,Buyuksehyr,Gaziantepspor,H,2.3,3.2,3.1,2.25,3.1,3.0,2010/11,€35.25m,€38.30m
T1,23/10/2010,Trabzonspor,Genclerbirligi,H,1.4,4.33,8.0,1.35,4.5,7.25,2010/11,€80.38m,€32.90m
T1,24/10/2010,Ankaragucu,Bursaspor,A,2.75,3.2,2.55,2.7,3.1,2.45,2010/11,€37.45m,€65.55m
T1,24/10/2010,Fenerbahce,Galatasaray,D,1.75,3.6,4.5,1.7,3.7,4.2,2010/11,€140.65m,€117.45m
T1,24/10/2010,Manisaspor,Kasimpasa,H,1.62,3.75,5.5,1.55,3.8,5.1,2010/11,€25.15m,€17.20m
T1,25/10/2010,Kayserispor,Besiktas,H,2.6,3.2,2.7,2.6,3.1,2.55,2010/11,€39.80m,€128.25m
T1,29/10/2010,Bursaspor,Fenerbahce,D,2.3,3.25,3.1,2.5,3.25,2.55,2010/11,€65.55m,€140.65m
T1,30/10/2010,Eskisehirspor,Ankaragucu,D,2.1,3.25,3.5,2.0,3.2,3.5,2010/11,€30.75m,€37.45m
T1,30/10/2010,Galatasaray,Antalyaspor,H,1.53,3.8,6.5,1.42,4.2,6.25,2010/11,€117.45m,€23.35m
T1,30/10/2010,Gaziantepspor,Karabukspor,D,2.38,3.25,2.9,2.1,3.2,3.2,2010/11,€38.30m,€21.30m
T1,31/10/2010,Besiktas,Sivasspor,H,1.4,4.33,8.0,1.31,4.6,8.25,2010/11,€128.25m,€30.30m
T1,31/10/2010,Bucaspor,Buyuksehyr,A,2.5,3.25,2.8,2.4,3.1,2.8,2010/11,€20.95m,€35.25m
T1,31/10/2010,Genclerbirligi,Manisaspor,H,2.45,3.25,2.8,2.25,3.2,2.8,2010/11,€32.90m,€25.15m
T1,31/10/2010,Kasimpasa,Kayserispor,A,4.5,3.5,1.8,4.25,3.4,1.75,2010/11,€17.20m,€39.80m
T1,01/11/2010,Konyaspor,Trabzonspor,A,5.0,3.75,1.67,5.0,3.8,1.57,2010/11,€23.00m,€80.38m
T1,05/11/2010,Kayserispor,Genclerbirligi,D,1.62,3.75,5.5,1.6,3.5,5.25,2010/11,€39.80m,€32.90m
T1,06/11/2010,Ankaragucu,Gaziantepspor,A,2.1,3.3,3.5,2.1,3.2,3.2,2010/11,€37.45m,€38.30m
T1,06/11/2010,Antalyaspor,Bursaspor,D,2.63,3.2,2.7,2.6,3.1,2.55,2010/11,€23.35m,€65.55m
T1,06/11/2010,Fenerbahce,Eskisehirspor,H,1.36,4.75,8.5,1.3,4.75,8.25,2010/11,€140.65m,€30.75m
T1,06/11/2010,Karabukspor,Bucaspor,H,1.75,3.5,4.75,1.75,3.3,4.4,2010/11,€21.30m,€20.95m
T1,07/11/2010,Manisaspor,Konyaspor,A,1.62,3.75,5.5,1.7,3.5,4.4,2010/11,€25.15m,€23.00m
T1,07/11/2010,Sivasspor,Buyuksehyr,A,2.6,3.2,2.75,2.55,3.1,2.6,2010/11,€30.30m,€35.25m
T1,07/11/2010,Trabzonspor,Galatasaray,H,2.25,3.25,3.2,2.15,3.4,2.95,2010/11,€80.38m,€117.45m
T1,08/11/2010,Besiktas,Kasimpasa,D,1.25,5.75,11.0,1.2,5.5,12.0,2010/11,€128.25m,€17.20m
T1,12/11/2010,Konyaspor,Kayserispor,A,4.0,3.4,1.91,3.6,3.1,2.0,2010/11,€23.00m,€39.80m
T1,13/11/2010,Bucaspor,Ankaragucu,D,2.8,3.25,2.5,2.6,3.1,2.55,2010/11,€20.95m,€37.45m
T1,13/11/2010,Bursaspor,Trabzonspor,A,2.7,3.25,2.55,2.3,3.1,2.9,2010/11,€65.55m,€80.38m
T1,13/11/2010,Eskisehirspor,Antalyaspor,D,2.3,3.25,3.1,2.25,3.1,3.0,2010/11,€30.75m,€23.35m
T1,13/11/2010,Gaziantepspor,Fenerbahce,H,4.5,3.5,1.8,3.9,3.5,1.8,2010/11,€38.30m,€140.65m
T1,14/11/2010,Buyuksehyr,Karabukspor,H,2.1,3.25,3.5,1.95,3.2,3.6,2010/11,€35.25m,€21.30m
T1,14/11/2010,Galatasaray,Manisaspor,A,1.53,3.75,6.5,1.5,4.0,5.5,2010/11,€117.45m,€25.15m
T1,14/11/2010,Genclerbirligi,Besiktas,A,3.75,3.3,2.0,3.5,3.2,2.0,2010/11,€32.90m,€128.25m
T1,14/11/2010,Kasimpasa,Sivasspor,H,2.55,3.25,2.7,2.6,3.1,2.55,2010/11,€17.20m,€30.30m
T1,20/11/2010,Besiktas,Konyaspor,D,1.3,4.5,9.0,1.31,4.6,8.5,2010/11,€128.25m,€23.00m
T1,20/11/2010,Kasimpasa,Genclerbirligi,D,2.5,3.2,2.88,2.45,3.2,2.65,2010/11,€17.20m,€32.90m
T1,20/11/2010,Manisaspor,Bursaspor,A,3.0,3.25,2.38,3.05,3.05,2.25,2010/11,€25.15m,€65.55m
T1,20/11/2010,Sivasspor,Karabukspor,H,2.6,3.1,2.8,2.65,3.1,2.5,2010/11,€30.30m,€21.30m
T1,21/11/2010,Ankaragucu,Buyuksehyr,D,2.1,3.3,3.6,2.0,3.25,3.4,2010/11,€37.45m,€35.25m
T1,21/11/2010,Antalyaspor,Gaziantepspor,A,2.2,3.2,3.4,1.95,3.1,3.8,2010/11,€23.35m,€38.30m
T1,21/11/2010,Kayserispor,Galatasaray,D,2.3,3.2,3.2,2.15,3.1,3.2,2010/11,€39.80m,€117.45m
T1,21/11/2010,Trabzonspor,Eskisehirspor,D,1.25,5.0,9.5,1.25,5.0,10.0,2010/11,€80.38m,€30.75m
T1,22/11/2010,Fenerbahce,Bucaspor,H,1.25,5.0,9.5,1.25,5.0,10.0,2010/11,€140.65m,€20.95m
T1,26/11/2010,Eskisehirspor,Manisaspor,H,2.2,3.25,3.25,2.25,3.15,2.95,2010/11,€30.75m,€25.15m
