Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
P1,11/04/2021,Santa Clara,Nacional,5.0,1.0,H,2.0,0.0,H,1.8,3.5,4.5,1.83,3.4,4.4,2020/21,€22.80m,€12.95m,16.0,10.0,9.0,3.0,18.0,18.0,3.0,3.0,2.0,3.0,0.0,0.0
P1,11/04/2021,Sp Braga,Belenenses,1.0,1.0,D,1.0,0.0,H,1.44,4.33,7.0,1.42,4.33,7.5,2020/21,€142.95m,€19.23m,14.0,9.0,4.0,2.0,12.0,13.0,9.0,7.0,4.0,3.0,0.0,0.0
P1,11/04/2021,Sp Lisbon,Famalicao,1.0,1.0,D,1.0,1.0,D,1.44,4.33,7.0,1.45,4.5,7.25,2020/21,€257.28m,€64.93m,16.0,2.0,5.0,2.0,13.0,18.0,6.0,5.0,3.0,3.0,0.0,0.0
P1,16/04/2021,Boavista,Pacos Ferreira,2.0,0.0,H,2.0,0.0,H,2.45,3.1,3.0,2.5,3.1,2.9,2020/21,€35.15m,€27.40m,9.0,13.0,4.0,2.0,8.0,10.0,0.0,8.0,3.0,1.0,0.0,0.0
P1,16/04/2021,Farense,Sp Lisbon,0.0,1.0,A,0.0,1.0,A,5.5,3.8,1.6,6.0,3.8,1.6,2020/21,€21.20m,€257.28m,8.0,12.0,3.0,4.0,13.0,11.0,7.0,9.0,1.0,2.0,0.0,0.0
P1,17/04/2021,Guimaraes,Santa Clara,1.0,0.0,H,1.0,0.0,H,2.15,3.2,3.6,2.2,3.2,3.3,2020/21,€54.50m,€22.80m,5.0,9.0,2.0,1.0,17.0,19.0,4.0,5.0,1.0,1.0,0.0,0.0
P1,17/04/2021,Moreirense,Tondela,2.0,3.0,A,2.0,3.0,A,2.2,3.2,3.3,2.2,3.2,3.3,2020/21,€22.08m,€13.60m,12.0,7.0,3.0,5.0,17.0,13.0,5.0,3.0,5.0,4.0,1.0,0.0
P1,17/04/2021,Belenenses,Maritimo,2.0,0.0,H,1.0,0.0,H,2.2,3.2,3.25,2.2,3.1,3.4,2020/21,€19.23m,€23.45m,6.0,21.0,4.0,6.0,26.0,12.0,2.0,11.0,4.0,3.0,0.0,0.0
P1,17/04/2021,Benfica,Gil Vicente,1.0,2.0,A,0.0,1.0,A,1.22,5.75,13.0,1.22,6.25,14.0,2020/21,€377.35m,€16.80m,19.0,8.0,1.0,2.0,7.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0
P1,17/04/2021,Rio Ave,Sp Braga,0.0,0.0,D,0.0,0.0,D,4.75,3.5,1.75,4.25,3.5,1.83,2020/21,€32.88m,€142.95m,10.0,13.0,4.0,6.0,19.0,20.0,2.0,5.0,3.0,2.0,1.0,0.0
P1,18/04/2021,Famalicao,Portimonense,0.0,1.0,A,0.0,1.0,A,2.15,3.1,3.6,2.2,3.2,3.3,2020/21,€64.93m,€24.95m,18.0,9.0,2.0,4.0,15.0,19.0,5.0,4.0,1.0,5.0,0.0,0.0
P1,18/04/2021,Nacional,Porto,0.0,1.0,A,0.0,1.0,A,11.0,5.25,1.28,10.5,5.5,1.3,2020/21,€12.95m,€327.60m,7.0,9.0,3.0,3.0,13.0,16.0,2.0,2.0,3.0,1.0,0.0,0.0
P1,20/04/2021,Pacos Ferreira,Farense,0.0,2.0,A,0.0,0.0,D,2.45,3.2,2.9,2.35,3.1,3.1,2020/21,€27.40m,€21.20m,5.0,13.0,1.0,6.0,10.0,8.0,6.0,6.0,1.0,1.0,0.0,0.0
P1,21/04/2021,Santa Clara,Moreirense,0.0,0.0,D,0.0,0.0,D,1.9,3.4,4.2,1.9,3.4,4.0,2020/21,€22.80m,€22.08m,18.0,6.0,5.0,3.0,17.0,9.0,8.0,5.0,5.0,3.0,0.0,0.0
P1,21/04/2021,Maritimo,Rio Ave,1.0,0.0,H,1.0,0.0,H,2.8,3.1,2.55,2.9,3.1,2.5,2020/21,€23.45m,€32.88m,6.0,15.0,2.0,1.0,13.0,15.0,4.0,10.0,0.0,0.0,0.0,0.0
P1,21/04/2021,Sp Braga,Boavista,2.0,1.0,H,1.0,1.0,D,1.44,4.2,7.5,1.45,4.2,7.0,2020/21,€142.95m,€35.15m,25.0,5.0,10.0,2.0,14.0,17.0,15.0,2.0,0.0,3.0,0.0,1.0
P1,21/04/2021,Sp Lisbon,Belenenses,2.0,2.0,D,0.0,1.0,A,1.44,4.0,8.5,1.48,4.0,7.75,2020/21,€257.28m,€19.23m,28.0,3.0,9.0,3.0,14.0,14.0,9.0,0.0,1.0,3.0,0.0,0.0
P1,22/04/2021,Tondela,Nacional,2.0,1.0,H,1.0,1.0,D,1.95,3.3,4.0,2.05,3.4,3.5,2020/21,€13.60m,€12.95m,6.0,11.0,5.0,5.0,14.0,20.0,6.0,7.0,2.0,4.0,0.0,1.0
P1,22/04/2021,Gil Vicente,Famalicao,0.0,3.0,A,0.0,0.0,D,2.4,3.1,3.1,2.4,3.0,3.1,2020/21,€16.80m,€64.93m,10.0,14.0,5.0,5.0,11.0,11.0,6.0,5.0,1.0,2.0,1.0,0.0
P1,22/04/2021,Portimonense,Benfica,1.0,5.0,A,1.0,1.0,D,7.5,4.0,1.45,6.75,4.1,1.53,2020/21,€24.95m,€377.35m,8.0,15.0,3.0,6.0,10.0,15.0,5.0,4.0,1.0,2.0,0.0,0.0
P1,22/04/2021,Porto,Guimaraes,1.0,0.0,H,0.0,0.0,D,1.33,5.0,9.0,1.33,5.25,9.25,2020/21,€327.60m,€54.50m,15.0,4.0,7.0,1.0,9.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0
P1,25/04/2021,Boavista,Maritimo,0.0,1.0,A,0.0,0.0,D,2.2,3.3,3.25,2.05,3.4,3.5,2020/21,€35.15m,€23.45m,9.0,10.0,3.0,3.0,10.0,17.0,3.0,8.0,2.0,1.0,0.0,0.0
P1,25/04/2021,Rio Ave,Pacos Ferreira,1.0,1.0,D,0.0,1.0,A,2.1,3.25,3.6,2.15,3.2,3.4,2020/21,€32.88m,€27.40m,7.0,9.0,2.0,3.0,13.0,17.0,5.0,2.0,2.0,1.0,1.0,0.0
P1,25/04/2021,Sp Braga,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,2.6,3.0,2.9,2.55,3.1,3.0,2020/21,€142.95m,€257.28m,17.0,5.0,4.0,1.0,22.0,9.0,6.0,2.0,4.0,5.0,0.0,1.0
P1,26/04/2021,Belenenses,Gil Vicente,2.0,1.0,H,0.0,1.0,A,2.4,2.9,3.25,2.4,2.85,3.3,2020/21,€19.23m,€16.80m,8.0,16.0,3.0,4.0,6.0,9.0,4.0,5.0,3.0,2.0,0.0,0.0
P1,26/04/2021,Benfica,Santa Clara,2.0,1.0,H,1.0,0.0,H,1.33,5.0,9.0,1.35,5.25,8.5,2020/21,€377.35m,€22.80m,10.0,16.0,1.0,7.0,14.0,11.0,5.0,4.0,2.0,0.0,0.0,0.0
P1,26/04/2021,Famalicao,Tondela,2.0,2.0,D,2.0,2.0,D,1.9,3.2,4.0,1.95,3.3,4.0,2020/21,€64.93m,€13.60m,11.0,11.0,4.0,2.0,15.0,14.0,8.0,9.0,3.0,1.0,0.0,0.0
P1,26/04/2021,Nacional,Guimaraes,1.0,0.0,H,1.0,0.0,H,3.5,3.3,2.1,3.4,3.3,2.1,2020/21,€12.95m,€54.50m,8.0,6.0,6.0,1.0,20.0,16.0,6.0,4.0,3.0,3.0,0.0,0.0
P1,26/04/2021,Moreirense,Porto,1.0,1.0,D,1.0,0.0,H,8.5,4.75,1.36,9.0,5.0,1.35,2020/21,€22.08m,€327.60m,10.0,20.0,4.0,7.0,19.0,12.0,6.0,11.0,2.0,4.0,0.0,0.0
P1,27/04/2021,Farense,Portimonense,1.0,1.0,D,1.0,0.0,H,2.1,3.1,3.8,2.15,3.1,3.5,2020/21,€21.20m,€24.95m,10.0,17.0,3.0,6.0,12.0,16.0,8.0,5.0,2.0,2.0,0.0,0.0
P1,29/04/2021,Maritimo,Sp Braga,1.0,0.0,H,0.0,0.0,D,5.5,4.0,1.5,6.0,4.0,1.53,2020/21,€23.45m,€142.95m,7.0,12.0,2.0,4.0,13.0,11.0,2.0,8.0,5.0,2.0,0.0,0.0
P1,30/04/2021,Pacos Ferreira,Belenenses,1.0,0.0,H,0.0,0.0,D,2.2,3.2,3.1,2.2,3.1,3.4,2020/21,€27.40m,€19.23m,13.0,7.0,6.0,1.0,17.0,20.0,3.0,5.0,3.0,2.0,1.0,0.0
P1,30/04/2021,Guimaraes,Moreirense,2.0,0.0,H,2.0,0.0,H,1.9,3.5,3.8,1.95,3.25,4.0,2020/21,€54.50m,€22.08m,15.0,14.0,7.0,2.0,13.0,11.0,4.0,10.0,3.0,1.0,0.0,0.0
P1,30/04/2021,Tondela,Benfica,0.0,2.0,A,0.0,2.0,A,9.0,5.25,1.25,10.5,5.75,1.28,2020/21,€13.60m,€377.35m,7.0,13.0,3.0,6.0,12.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0
P1,30/04/2021,Porto,Famalicao,3.0,2.0,H,1.0,1.0,D,1.36,4.5,7.0,1.4,4.75,8.0,2020/21,€327.60m,€64.93m,10.0,9.0,4.0,3.0,18.0,19.0,5.0,4.0,1.0,3.0,0.0,0.0
P1,01/05/2021,Gil Vicente,Farense,0.0,0.0,D,0.0,0.0,D,2.45,3.1,2.75,2.55,2.95,2.95,2020/21,€16.80m,€21.20m,11.0,11.0,3.0,3.0,15.0,18.0,5.0,4.0,3.0,2.0,0.0,0.0
P1,01/05/2021,Portimonense,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.37,3.1,2.9,2.45,3.0,3.0,2020/21,€24.95m,€32.88m,6.0,11.0,1.0,2.0,21.0,10.0,6.0,10.0,2.0,0.0,0.0,0.0
P1,01/05/2021,Santa Clara,Boavista,3.0,3.0,D,1.0,1.0,D,2.1,3.1,3.4,2.2,3.1,3.4,2020/21,€22.80m,€35.15m,15.0,10.0,6.0,5.0,18.0,15.0,5.0,4.0,3.0,2.0,0.0,0.0
P1,01/05/2021,Sp Lisbon,Nacional,2.0,0.0,H,0.0,0.0,D,1.25,5.0,10.0,1.28,5.5,11.5,2020/21,€257.28m,€12.95m,19.0,2.0,8.0,1.0,10.0,30.0,7.0,4.0,2.0,5.0,0.0,1.0
P1,05/05/2021,Maritimo,Gil Vicente,0.0,1.0,A,0.0,1.0,A,2.5,3.1,3.0,2.6,2.95,2.85,2020/21,€23.45m,€16.80m,9.0,8.0,2.0,5.0,16.0,24.0,9.0,3.0,7.0,3.0,0.0,0.0
P1,05/05/2021,Sp Braga,Pacos Ferreira,1.0,1.0,D,0.0,1.0,A,1.45,3.8,8.0,1.48,3.9,7.25,2020/21,€142.95m,€27.40m,11.0,13.0,3.0,1.0,13.0,16.0,7.0,5.0,1.0,3.0,0.0,0.0
P1,05/05/2021,Rio Ave,Sp Lisbon,0.0,2.0,A,0.0,1.0,A,5.0,3.6,1.7,5.0,3.6,1.75,2020/21,€32.88m,€257.28m,5.0,17.0,1.0,5.0,16.0,17.0,2.0,9.0,4.0,5.0,1.0,0.0
P1,06/05/2021,Moreirense,Nacional,2.0,2.0,D,0.0,1.0,A,2.25,3.2,3.2,2.35,3.1,3.1,2020/21,€22.08m,€12.95m,12.0,17.0,6.0,3.0,22.0,17.0,3.0,7.0,5.0,5.0,0.0,0.0
P1,06/05/2021,Belenenses,Portimonense,1.0,0.0,H,1.0,0.0,H,3.25,2.7,2.5,3.2,2.55,2.75,2020/21,€19.23m,€24.95m,13.0,10.0,3.0,2.0,11.0,12.0,3.0,4.0,3.0,1.0,0.0,0.0
P1,06/05/2021,Benfica,Porto,1.0,1.0,D,1.0,0.0,H,2.35,3.4,2.9,2.4,3.3,3.0,2020/21,€377.35m,€327.60m,5.0,15.0,3.0,2.0,21.0,13.0,7.0,11.0,8.0,3.0,0.0,0.0
P1,06/05/2021,Farense,Guimaraes,2.0,2.0,D,2.0,1.0,H,2.05,3.3,3.6,2.15,3.25,3.4,2020/21,€21.20m,€54.50m,13.0,13.0,8.0,3.0,30.0,11.0,3.0,6.0,3.0,4.0,0.0,1.0
P1,07/05/2021,Famalicao,Santa Clara,1.0,0.0,H,0.0,0.0,D,2.15,3.3,3.4,2.15,3.3,3.3,2020/21,€64.93m,€22.80m,14.0,6.0,4.0,3.0,14.0,14.0,5.0,2.0,4.0,6.0,0.0,2.0
P1,07/05/2021,Boavista,Tondela,1.0,1.0,D,0.0,0.0,D,1.8,3.6,4.33,1.85,3.4,4.2,2020/21,€35.15m,€13.60m,22.0,7.0,8.0,3.0,10.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0
P1,09/05/2021,Pacos Ferreira,Maritimo,1.0,1.0,D,1.0,1.0,D,2.05,3.3,3.6,2.1,3.2,3.6,2020/21,€27.40m,€23.45m,17.0,7.0,5.0,1.0,16.0,13.0,7.0,4.0,3.0,1.0,0.0,0.0
P1,09/05/2021,Gil Vicente,Sp Braga,1.0,1.0,D,1.0,1.0,D,5.0,3.6,1.7,5.0,3.6,1.7,2020/21,€16.80m,€142.95m,5.0,12.0,2.0,3.0,11.0,7.0,2.0,4.0,1.0,2.0,0.0,0.0
P1,10/05/2021,Portimonense,Moreirense,1.0,2.0,A,1.0,1.0,D,1.83,3.6,4.33,1.9,3.5,3.9,2020/21,€24.95m,€22.08m,13.0,8.0,3.0,3.0,11.0,10.0,2.0,6.0,1.0,1.0,0.0,0.0
P1,10/05/2021,Porto,Farense,5.0,1.0,H,3.0,0.0,H,1.3,4.75,12.0,1.3,5.5,10.0,2020/21,€327.60m,€21.20m,13.0,6.0,7.0,1.0,18.0,12.0,3.0,1.0,4.0,4.0,0.0,1.0
P1,11/05/2021,Santa Clara,Rio Ave,1.0,0.0,H,0.0,0.0,D,2.37,3.0,3.25,2.4,3.0,3.1,2020/21,€22.80m,€32.88m,14.0,7.0,6.0,5.0,17.0,20.0,8.0,6.0,4.0,4.0,0.0,0.0
P1,11/05/2021,Tondela,Belenenses,1.0,3.0,A,1.0,2.0,A,2.45,3.0,3.1,2.5,2.95,3.0,2020/21,€13.60m,€19.23m,18.0,8.0,3.0,7.0,11.0,11.0,11.0,3.0,3.0,1.0,0.0,0.0
P1,11/05/2021,Nacional,Benfica,1.0,3.0,A,1.0,0.0,H,10.0,5.75,1.28,12.0,6.0,1.25,2020/21,€12.95m,€377.35m,15.0,14.0,4.0,3.0,15.0,17.0,5.0,6.0,1.0,3.0,0.0,0.0
P1,11/05/2021,Sp Lisbon,Boavista,1.0,0.0,H,1.0,0.0,H,1.28,5.0,12.0,1.33,5.0,10.5,2020/21,€257.28m,€35.15m,17.0,5.0,3.0,2.0,13.0,20.0,12.0,1.0,2.0,3.0,0.0,0.0
P1,12/05/2021,Guimaraes,Famalicao,1.0,2.0,A,1.0,1.0,D,2.4,3.1,3.1,2.4,3.0,3.1,2020/21,€54.50m,€64.93m,7.0,12.0,1.0,5.0,12.0,15.0,7.0,8.0,3.0,4.0,0.0,0.0
P1,14/05/2021,Pacos Ferreira,Gil Vicente,0.0,2.0,A,0.0,1.0,A,2.6,3.0,2.75,2.6,3.0,2.85,2020/21,€27.40m,€16.80m,8.0,13.0,4.0,7.0,10.0,14.0,2.0,9.0,2.0,0.0,0.0,0.0
P1,14/05/2021,Sp Braga,Moreirense,2.0,1.0,H,1.0,0.0,H,1.36,5.25,7.0,1.4,5.25,6.0,2020/21,€142.95m,€22.08m,15.0,10.0,5.0,3.0,13.0,17.0,10.0,1.0,2.0,4.0,0.0,0.0
P1,15/05/2021,Boavista,Portimonense,1.0,0.0,H,0.0,0.0,D,2.37,3.3,2.7,2.45,3.25,2.8,2020/21,€35.15m,€24.95m,10.0,8.0,2.0,0.0,18.0,27.0,2.0,5.0,4.0,4.0,0.0,0.0
P1,15/05/2021,Farense,Tondela,1.0,0.0,H,0.0,0.0,D,1.6,3.75,5.0,1.67,3.7,5.0,2020/21,€21.20m,€13.60m,15.0,12.0,5.0,4.0,18.0,15.0,5.0,3.0,4.0,2.0,0.0,1.0
P1,15/05/2021,Benfica,Sp Lisbon,4.0,3.0,H,3.0,1.0,H,1.9,3.5,3.9,1.95,3.5,4.0,2020/21,€377.35m,€257.28m,12.0,11.0,9.0,5.0,20.0,19.0,5.0,5.0,6.0,4.0,0.0,0.0
P1,15/05/2021,Rio Ave,Porto,0.0,3.0,A,0.0,0.0,D,6.5,4.2,1.44,6.25,4.25,1.53,2020/21,€32.88m,€327.60m,12.0,15.0,2.0,4.0,17.0,23.0,5.0,5.0,3.0,1.0,0.0,0.0
P1,16/05/2021,Famalicao,Nacional,3.0,0.0,H,1.0,0.0,H,1.9,3.5,4.0,1.85,3.5,4.1,2020/21,€64.93m,€12.95m,15.0,9.0,6.0,2.0,12.0,14.0,5.0,2.0,2.0,1.0,0.0,0.0
P1,16/05/2021,Belenenses,Santa Clara,0.0,2.0,A,0.0,1.0,A,3.0,3.1,2.4,2.95,2.95,2.55,2020/21,€19.23m,€22.80m,11.0,10.0,3.0,4.0,16.0,19.0,10.0,5.0,1.0,1.0,0.0,0.0
P1,16/05/2021,Maritimo,Guimaraes,0.0,0.0,D,0.0,0.0,D,2.8,3.1,2.6,2.65,3.2,2.6,2020/21,€23.45m,€54.50m,6.0,9.0,1.0,1.0,21.0,23.0,2.0,2.0,4.0,2.0,0.0,0.0
P1,18/05/2021,Tondela,Pacos Ferreira,2.0,3.0,A,2.0,2.0,D,2.9,3.3,2.37,3.2,3.2,2.25,2020/21,€13.60m,€27.40m,14.0,16.0,3.0,8.0,17.0,14.0,3.0,6.0,3.0,1.0,0.0,0.0
P1,19/05/2021,Gil Vicente,Boavista,1.0,2.0,A,1.0,0.0,H,3.5,3.6,2.0,3.25,3.5,2.1,2020/21,€16.80m,€35.15m,13.0,15.0,4.0,6.0,6.0,11.0,7.0,8.0,2.0,2.0,1.0,1.0
P1,19/05/2021,Moreirense,Famalicao,3.0,0.0,H,2.0,0.0,H,3.3,3.5,2.1,3.25,3.4,2.15,2020/21,€22.08m,€64.93m,11.0,14.0,3.0,3.0,13.0,21.0,6.0,3.0,3.0,3.0,0.0,0.0
P1,19/05/2021,Nacional,Rio Ave,1.0,2.0,A,1.0,0.0,H,5.5,3.6,1.65,5.25,3.7,1.65,2020/21,€12.95m,€32.88m,11.0,30.0,2.0,14.0,13.0,6.0,1.0,16.0,1.0,1.0,0.0,0.0
P1,19/05/2021,Portimonense,Sp Braga,0.0,0.0,D,0.0,0.0,D,3.2,3.1,2.3,3.0,3.0,2.5,2020/21,€24.95m,€142.95m,8.0,4.0,2.0,1.0,24.0,12.0,4.0,5.0,4.0,0.0,0.0,0.0
P1,19/05/2021,Santa Clara,Farense,4.0,0.0,H,2.0,0.0,H,2.15,3.4,3.25,2.15,3.3,3.3,2020/21,€22.80m,€21.20m,8.0,6.0,5.0,1.0,25.0,14.0,1.0,4.0,3.0,3.0,0.0,0.0
P1,06/08/2021,Sp Lisbon,Vizela,3.0,0.0,H,0.0,0.0,D,1.28,5.5,11.0,1.25,5.5,11.0,2021/22,€337.73m,€17.10m,15.0,6.0,5.0,1.0,9.0,16.0,3.0,5.0,1.0,3.0,0.0,0.0
P1,07/08/2021,Arouca,Estoril,0.0,2.0,A,0.0,1.0,A,2.25,3.1,3.4,2.25,3.1,3.3,2021/22,€16.80m,€36.23m,11.0,12.0,3.0,6.0,14.0,13.0,3.0,2.0,1.0,3.0,0.0,0.0
P1,07/08/2021,Moreirense,Benfica,1.0,2.0,A,1.0,2.0,A,8.0,4.5,1.4,7.75,4.4,1.4,2021/22,€19.00m,€310.18m,8.0,9.0,3.0,6.0,20.0,18.0,0.0,6.0,4.0,4.0,0.0,1.0
P1,07/08/2021,Maritimo,Sp Braga,0.0,2.0,A,0.0,0.0,D,5.0,3.4,1.75,4.5,3.4,1.8,2021/22,€16.10m,€159.03m,7.0,12.0,0.0,5.0,23.0,12.0,3.0,6.0,3.0,3.0,0.0,0.0
P1,08/08/2021,Guimaraes,Portimonense,0.0,1.0,A,0.0,0.0,D,2.0,3.2,4.0,2.0,3.3,3.7,2021/22,€68.00m,€38.48m,18.0,7.0,3.0,1.0,15.0,12.0,10.0,5.0,2.0,3.0,0.0,0.0
P1,08/08/2021,Tondela,Santa Clara,3.0,0.0,H,1.0,0.0,H,3.0,3.1,2.45,3.1,3.2,2.3,2021/22,€21.83m,€30.60m,10.0,23.0,5.0,5.0,18.0,12.0,3.0,5.0,1.0,3.0,0.0,0.0
P1,08/08/2021,Porto,Belenenses,2.0,0.0,H,1.0,0.0,H,1.22,6.0,11.0,1.22,6.25,11.5,2021/22,€403.58m,€20.00m,21.0,7.0,7.0,3.0,11.0,15.0,8.0,3.0,2.0,3.0,0.0,0.0
P1,08/08/2021,Pacos Ferreira,Famalicao,2.0,0.0,H,0.0,0.0,D,2.37,3.25,3.0,2.3,3.2,3.1,2021/22,€26.00m,€67.85m,20.0,10.0,3.0,2.0,33.0,20.0,6.0,3.0,2.0,4.0,0.0,0.0
P1,09/08/2021,Gil Vicente,Boavista,3.0,0.0,H,2.0,0.0,H,2.1,3.1,3.8,2.1,3.1,3.7,2021/22,€29.73m,€38.85m,9.0,13.0,6.0,5.0,21.0,10.0,1.0,5.0,3.0,3.0,0.0,0.0
P1,13/08/2021,Estoril,Guimaraes,0.0,0.0,D,0.0,0.0,D,2.7,3.2,2.45,3.0,3.0,2.45,2021/22,€36.23m,€68.00m,7.0,12.0,1.0,2.0,15.0,14.0,4.0,9.0,1.0,4.0,0.0,1.0
P1,14/08/2021,Vizela,Tondela,2.0,1.0,H,0.0,1.0,A,2.37,3.2,2.8,2.3,3.0,3.3,2021/22,€17.10m,€21.83m,20.0,8.0,6.0,2.0,18.0,11.0,11.0,4.0,2.0,3.0,0.0,0.0
P1,14/08/2021,Benfica,Arouca,2.0,0.0,H,2.0,0.0,H,1.18,6.5,15.0,1.19,7.0,15.5,2021/22,€310.18m,€16.80m,17.0,3.0,5.0,1.0,17.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0
P1,14/08/2021,Sp Braga,Sp Lisbon,1.0,2.0,A,0.0,1.0,A,3.2,3.4,2.15,3.5,3.25,2.2,2021/22,€159.03m,€337.73m,16.0,5.0,6.0,3.0,18.0,14.0,6.0,5.0,3.0,4.0,0.0,1.0
P1,15/08/2021,Portimonense,Gil Vicente,0.0,1.0,A,0.0,0.0,D,2.3,3.2,3.0,2.4,3.0,3.1,2021/22,€38.48m,€29.73m,18.0,7.0,5.0,4.0,11.0,18.0,5.0,4.0,3.0,2.0,0.0,0.0
P1,15/08/2021,Famalicao,Porto,1.0,2.0,A,0.0,2.0,A,7.0,4.5,1.36,7.5,4.6,1.42,2021/22,€67.85m,€403.58m,7.0,12.0,1.0,4.0,16.0,14.0,3.0,2.0,3.0,1.0,0.0,0.0
P1,15/08/2021,Santa Clara,Moreirense,2.0,2.0,D,0.0,0.0,D,2.1,3.2,3.25,2.35,3.2,3.0,2021/22,€30.60m,€19.00m,17.0,10.0,4.0,4.0,13.0,21.0,5.0,4.0,5.0,4.0,0.0,1.0
P1,16/08/2021,Boavista,Pacos Ferreira,3.0,0.0,H,1.0,0.0,H,2.62,3.2,2.75,2.7,2.9,2.8,2021/22,€38.85m,€26.00m,8.0,17.0,4.0,5.0,16.0,15.0,2.0,8.0,3.0,2.0,0.0,0.0
P1,16/08/2021,Belenenses,Maritimo,1.0,2.0,A,1.0,2.0,A,2.37,3.1,3.1,2.4,2.9,3.25,2021/22,€20.00m,€16.10m,5.0,13.0,2.0,4.0,22.0,21.0,3.0,4.0,4.0,5.0,0.0,0.0
P1,20/08/2021,Arouca,Famalicao,2.0,1.0,H,0.0,1.0,A,2.9,3.1,2.5,3.0,2.95,2.5,2021/22,€16.80m,€67.85m,22.0,10.0,6.0,5.0,18.0,22.0,10.0,9.0,4.0,4.0,0.0,0.0
P1,20/08/2021,Moreirense,Sp Braga,2.0,3.0,A,0.0,2.0,A,4.75,3.8,1.66,5.25,3.6,1.67,2021/22,€19.00m,€159.03m,13.0,16.0,5.0,7.0,14.0,10.0,6.0,0.0,4.0,2.0,0.0,0.0
P1,21/08/2021,Gil Vicente,Benfica,0.0,2.0,A,0.0,0.0,D,5.5,4.0,1.55,5.25,4.4,1.57,2021/22,€29.73m,€310.18m,5.0,21.0,2.0,7.0,7.0,13.0,3.0,9.0,3.0,2.0,0.0,0.0
P1,21/08/2021,Sp Lisbon,Belenenses,2.0,0.0,H,1.0,0.0,H,1.16,6.5,15.0,1.2,6.75,15.5,2021/22,€337.73m,€20.00m,26.0,3.0,7.0,0.0,15.0,12.0,10.0,0.0,2.0,2.0,0.0,1.0
P1,22/08/2021,Tondela,Portimonense,0.0,3.0,A,0.0,2.0,A,2.75,3.0,2.5,3.0,2.9,2.55,2021/22,€21.83m,€38.48m,11.0,7.0,3.0,5.0,14.0,18.0,6.0,5.0,4.0,4.0,0.0,0.0
P1,22/08/2021,Maritimo,Porto,1.0,1.0,D,1.0,1.0,D,9.0,4.33,1.33,9.25,4.75,1.36,2021/22,€16.10m,€403.58m,5.0,16.0,1.0,5.0,21.0,18.0,3.0,4.0,4.0,1.0,0.0,0.0
P1,22/08/2021,Guimaraes,Vizela,4.0,0.0,H,0.0,0.0,D,1.65,3.6,5.5,1.72,3.5,5.0,2021/22,€68.00m,€17.10m,20.0,4.0,8.0,2.0,15.0,17.0,8.0,2.0,4.0,4.0,0.0,0.0
P1,23/08/2021,Pacos Ferreira,Estoril,1.0,3.0,A,1.0,1.0,D,2.1,3.1,3.5,2.1,3.25,3.5,2021/22,€26.00m,€36.23m,10.0,14.0,2.0,4.0,24.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0
P1,23/08/2021,Boavista,Santa Clara,2.0,0.0,H,1.0,0.0,H,2.3,3.0,3.25,2.35,3.1,3.1,2021/22,€38.85m,€30.60m,9.0,11.0,4.0,2.0,16.0,12.0,5.0,5.0,3.0,3.0,0.0,0.0
P1,27/08/2021,Belenenses,Moreirense,1.0,1.0,D,1.0,0.0,H,3.5,3.0,2.2,3.4,3.0,2.25,2021/22,€20.00m,€19.00m,4.0,18.0,1.0,6.0,12.0,13.0,3.0,11.0,5.0,4.0,1.0,0.0
P1,27/08/2021,Estoril,Maritimo,2.0,1.0,H,1.0,1.0,D,2.0,3.1,4.0,2.0,3.1,4.0,2021/22,€36.23m,€16.10m,9.0,7.0,3.0,2.0,21.0,24.0,1.0,4.0,7.0,6.0,0.0,0.0
P1,28/08/2021,Vizela,Boavista,1.0,1.0,D,0.0,0.0,D,2.75,3.25,2.5,2.6,3.3,2.6,2021/22,€17.10m,€38.85m,16.0,5.0,4.0,1.0,17.0,10.0,11.0,2.0,3.0,3.0,0.0,0.0
P1,28/08/2021,Porto,Arouca,3.0,0.0,H,2.0,0.0,H,1.18,6.5,15.0,1.19,7.25,14.5,2021/22,€403.58m,€16.80m,15.0,8.0,4.0,1.0,16.0,14.0,4.0,5.0,4.0,3.0,0.0,0.0
P1,28/08/2021,Famalicao,Sp Lisbon,1.0,1.0,D,0.0,0.0,D,6.5,4.5,1.45,7.25,4.1,1.5,2021/22,€67.85m,€337.73m,14.0,15.0,5.0,5.0,12.0,17.0,2.0,9.0,4.0,5.0,0.0,0.0
P1,29/08/2021,Benfica,Tondela,2.0,1.0,H,0.0,1.0,A,1.2,6.5,15.0,1.2,6.75,14.0,2021/22,€310.18m,€21.83m,20.0,3.0,8.0,2.0,11.0,19.0,11.0,0.0,2.0,3.0,0.0,0.0
